,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off,start_cost,stop_cost
0,38.01093858,18837.6787750949,-719.926451735275,5.0,4.42,3.0,-27365.080139026875,27365.080139026875,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
1,37.98186837,18858.6071882314,-719.926451735275,5.0,4.42,3.0,-27344.151725890373,27344.151725890373,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
2,38.70586027,18337.386268579317,-719.926451735275,5.0,4.42,3.0,-27865.372645542455,27865.372645542455,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
3,38.7056301,18337.551974050715,-719.926451735275,5.0,4.42,3.0,-27865.206940071057,27865.206940071057,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
4,38.27564921,18647.10659050239,-719.926451735275,5.0,4.42,3.0,-27555.65232361938,27555.65232361938,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
5,36.82238766,19693.3480216372,-719.926451735275,5.0,4.42,3.0,-26509.410892484575,26509.410892484575,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
6,37.53023519,19183.749860994718,-719.926451735275,5.0,4.42,3.0,-27019.009053127054,27019.009053127054,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
7,36.14716928,20179.455594097035,-719.926451735275,5.0,4.42,3.0,-26023.303320024734,26023.303320024734,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
8,40.9264833,16738.701009949782,-719.926451735275,5.0,4.42,3.0,-29464.05790417199,29464.05790417199,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
9,30.83444741,24004.224599022535,-719.926451735275,5.0,4.42,3.0,-22198.53431509924,22198.53431509924,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
10,35.19444585,20865.346392541996,-719.926451735275,5.0,4.42,3.0,-25337.412521579776,25337.412521579776,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
11,35.21603904,20849.800883883654,-719.926451735275,5.0,4.42,3.0,-25352.95803023812,25352.95803023812,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
12,31.71107268,23373.118878889953,-719.926451735275,5.0,4.42,3.0,-22829.64003523182,22829.64003523182,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
13,31.71317298,23371.606817363372,-719.926451735275,5.0,4.42,3.0,-22831.152096758397,22831.152096758397,0.0,15.0,130.57441921156305,7666.666666666666,0,1,0,0,0,0
