,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off,start_cost,stop_cost
0,18.6943,23744.23784744702,-719.926451735275,5.0,7.04,2.5,-13458.52106667475,13458.52106667475,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
1,17.8973,24318.019229480033,-719.926451735275,5.0,7.04,2.5,-12884.739684641738,12884.739684641738,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
2,18.2139,24090.090514860647,-719.926451735275,5.0,7.04,2.5,-13112.668399261125,13112.668399261125,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
3,18.1213,24156.755704291332,-719.926451735275,5.0,7.04,2.5,-13046.00320983044,13046.00320983044,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
4,17.8739,24334.865508450643,-719.926451735275,5.0,7.04,2.5,-12867.893405671131,12867.893405671131,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
5,17.1026,24890.144780674058,-719.926451735275,5.0,7.04,2.5,-12312.614133447714,12312.614133447714,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
6,17.0801,24906.3431258381,-719.926451735275,5.0,7.04,2.5,-12296.415788283672,12296.415788283672,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
7,16.3218,25452.263354188963,-719.926451735275,5.0,7.04,2.5,-11750.495559932811,11750.495559932811,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
8,17.1956,24823.191620662677,-719.926451735275,5.0,7.04,2.5,-12379.567293459095,12379.567293459095,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
9,17.4003,24675.822675992466,-719.926451735275,5.0,7.04,2.5,-12526.936238129307,12526.936238129307,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
10,23.0713,20593.119768201723,-719.926451735275,5.0,7.04,2.5,-16609.63914592005,16609.63914592005,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
11,24.6301,19470.898415236774,-719.926451735275,5.0,7.04,2.5,-17731.860498884995,17731.860498884995,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
12,24.4788,19579.823287384323,-719.926451735275,5.0,7.04,2.5,-17622.93562673745,17622.93562673745,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
13,23.7197,20126.31945689657,-719.926451735275,5.0,7.04,2.5,-17076.439457225202,17076.439457225202,0.0,12.5,130.57441921156305,7666.666666666666,0,1,0,0,0,0
