,st_power (MW),gt_power (MW),gross_power (MW),ngcc_net_power (MW),lhv_efficiency (%),hhv_efficiency (%),combustor_temperature (K),fuel_flow (kg/s),st_throttle_delta_pressure (bar),st_condenser_pressure (bar),st_throttle_inlet_temperature (K),st_throttle_outlet_temperature (K),fuel_cost_rate (USD_2018/h),other_variable_cost_rate (USD_2018/h),total_variable_cost_rate (USD_2018/h),cell_potential (V),soec_makeup_water (kg/s),variable_makeup_water_cost (USD_2018/h),soec_current (MA),soec_current_density (A/m**2),soec_power (MW),sweep_compressor_power (MW),sweep_turbine_power (MW),h2_mass_production (kg/s),soec_power_per_h2 (MJ/kg),feed_heater_power (MW),sweep_heater_power (MW),total_electric_power (MW),bop_power (MW),total_electric_power_per_h2 (kWh/kg),pump_power (MW),total_compressor_power (MW),Number_of_cells (cells),estimated_number_of_cells (cells),current_density (A/m**2),water_utilization (%),water_utilization_overall (%),net_power (MW),sweep_out_frac (%),steam_out_frac (%),heater_1_frac (%),sweep_inlet_flow (mol/s),sweep_trim_temperature (K),steam_trim_temperature (K)
130,186.2377041574223,437.0,623.2377041574223,579.4713645983227,50.46528289893113,45.54419412676003,1632.2299309748403,24.327488097569862,-38.55989784083267,0.05532366469064145,860.175175376993,846.551632148929,19188.817663542224,3415.609544110516,22604.42720765274,1.3223830101387035,47.47591155216971,159.8381009409208,-406.8283759214244,-6799.847178721279,554.6215797534156,16.904341267759452,-22.397492032743507,4.2502108239495975,130.49272206173103,0.002454596809804185,4.737970075889963,575.520035407536,20.898455654120326,37.61382273115899,0.029636259840757316,21.621545486563935,1087993.7247508846,1087993.7247508846,-6799.84717872128,62.89117198321637,79.99951614833334,3.951329190786719,86.72248763351296,42.37069535123344,50.26132221009508,4804.927642530475,921.8220035895738,920.5694194156691
131,187.09809900294655,437.0,624.0980990029466,580.3241429985222,50.54108604627594,45.61260538019549,1632.2345099726383,24.32674877301267,-37.666210948087695,0.056569261203213025,860.116986754345,846.8170054453991,19188.234505755227,3415.5057420244307,22603.740247779657,1.3156629981982497,44.68324076079326,150.43596033417788,-382.8972949848703,-6399.856168208267,519.3441269296846,16.31248848036245,-21.282813542317623,4.000198422540799,129.8295914530694,0.003237100991164014,5.606257040610482,540.1995540440216,20.855427114336965,37.51199711327931,0.027892969095681105,20.18836506559468,1087993.7247508846,1087993.7247508846,-6399.856168208265,65.8069525267048,79.99946263747498,40.12458895450055,94.9824934794053,48.11589455128752,50.39269105064472,4522.289726378835,924.0189114922657,914.840540849753
132,187.99123757653436,437.0,624.9912375765343,581.2093609063296,50.61952594868212,45.68339626726188,1632.2386836799208,24.32610226102114,-36.70074463830102,0.05788973725450203,860.0584202427026,847.1077457188366,19187.72455583056,3415.414970937839,22603.1395267684,1.3088740326738628,41.890560223126876,141.0337869144057,-358.9662140483159,-5999.865157695251,484.37273832483334,15.681010466346589,-20.176804152240223,3.7501860211320013,129.15965650648562,0.0032469272113959105,6.511913226152569,505.1914040742737,20.81866574944037,37.41972925754439,0.026149672266602468,18.773149609703413,1087993.7247508846,1087993.7247508846,-5999.865157695251,68.89918176585653,79.99942001127252,76.01795683205593,94.97732273667995,55.38574648227019,50.515806366525005,4239.650701588861,934.061976491702,909.7409921626141
133,188.85449592391058,437.0,625.8544959239106,582.0650634662683,50.69543638350326,45.751904346106194,1632.2431254036278,24.325437983324218,-35.754654762474566,0.05916782374928304,860.0019769608763,847.3932019062604,19187.200592832276,3415.3217055241453,22602.52229835642,1.301563260726837,39.09787983954227,131.63161401338374,-335.03513311176147,-5599.874147182233,449.5561034133961,14.975633063458089,-18.99689457391296,3.5001736197232,128.43822971528704,0.0039602965025821845,7.387803647936246,470.33992969395416,20.78382628055805,37.326714233357045,0.02440637553370812,17.38891747104045,1087993.7247508846,1087993.7247508846,-5599.874147182234,72.83841045681598,79.99937225190578,111.72513377231401,94.96530162549935,67.04437172510839,50.673737587242584,3957.011931819491,944.0396534088727,902.4943650963525
134,189.65907509251394,437.0,626.659075092514,582.8627186200597,50.766395506700945,45.81594393721385,1632.2480838828185,24.3247256146282,-34.87554826427258,0.060346345274701306,859.9486682964936,847.6571641097926,19186.638697047467,3415.221688074449,22601.860385121916,1.2940057008472234,36.305193112671816,122.22941975629446,-311.10405217520713,-5199.8831366692175,415.0210485272063,14.188940710580427,-17.774830747725762,3.2501612183144,127.69244989712992,0.8088153845066525,7.467327735724392,435.77170681151944,20.75065828431314,37.24359753431276,0.022663074841094245,16.037742126386384,1087993.7247508846,1087993.7247508846,-5199.8831366692175,77.14866661840304,79.99933043793169,147.0910118085403,93.72899297738735,84.40633837582828,50.87661033332398,3674.3747632597947,951.1701409199567,900.202448115986
135,190.81772158499734,437.0,627.8177215849973,584.0109441599626,50.8667779302675,45.906537634964174,1632.2495167607176,24.324546840159872,-33.42962397581522,0.062227106748131825,859.8828867531934,848.113240435371,19186.497684927275,3415.1965879170552,22601.694272844332,1.287627573176838,33.51251637556645,112.82725913194707,-287.17297123865274,-4799.8921261562,381.2080783896994,13.501863219458247,-16.864717491879503,3.000148816905602,127.06305641960888,5.143162292745223,4.241753950704295,401.9014390968795,20.69336070718014,37.21125032496504,0.020919780384469726,14.650378955767467,1087993.7247508846,1087993.7247508846,-4799.8921261562,76.65795894619532,79.99925780798563,182.10950506308322,42.83721687654341,82.10669568808669,50.855221021379705,3391.734298853938,954.5210317126931,950.2243930920796
136,192.21170701283546,437.0,629.2117070128355,585.3923588636602,50.98680430590756,46.01485971775979,1632.24874726419,24.324686854246693,-31.566080064262927,0.06460654882135485,859.8100529031625,848.7118244117761,19186.60812398171,3415.2162460687437,22601.824370050454,1.282329002093661,30.719697216192227,103.4246190116987,-263.24189030209834,-4399.901115643184,348.0027943302462,12.825606170917645,-15.575905013818092,2.7501364154968004,126.54019355886423,0.3087593753122272,7.998315168523585,366.8408563213604,18.8380619911142,37.05279392427401,0.019176397022477792,13.262109893156328,1087993.7247508846,1087993.7247508846,-4399.901115643184,77.9578208556891,79.99954286390675,218.5515025422998,94.97878416615102,88.42143920750652,30.004307185522954,3109.07133020799,965.9103318781184,900.0156032412469
137,193.123907814669,437.0,630.123907814669,586.2968374194465,51.06670880988792,46.08697238674397,1632.252697860092,24.324150616225126,-30.43750650546019,0.06605444512613645,859.7557922818677,849.0629352083678,19186.1851549691,3415.140957584499,22601.326112553597,1.3013805145905808,27.92702032161151,94.0224578571759,-239.31080936554383,-3999.910105130165,321.06641674146374,19.076171407854293,-22.049697073501143,2.500124014087999,128.42019633117405,7.999247786643664,3.5738329408676766,341.652471220606,20.58605447914225,37.95950268593585,0.017433102467551004,11.969066314810235,1087993.7247508846,1087993.7247508846,-3999.9101051301654,50.01479152325664,79.99947740123852,244.64436619884066,53.26121762707451,25.01561294694484,50.83817003813198,4531.659959574691,933.3873778932988,957.4356164945998
138,194.53686964161744,437.0,631.5368696416174,587.697404915623,51.18842274975225,46.19681747205174,1632.2519515757942,24.324281814093858,-28.451687744205632,0.06854720037625404,859.6853759306526,849.7050346478574,19186.288640046176,3415.1593779282193,22601.448017974395,1.3108567746094961,25.134347494892037,84.62031039800291,-215.37972842898967,-3599.9190946171525,291.06389291205625,22.106915721623597,-24.89570361178856,2.2501116126792016,129.3553134306468,7.9995400493398305,4.642802662989985,311.57659239691486,20.512699484858633,38.464337927012316,0.015689810451937528,10.643454852241861,1087993.7247508846,1087993.7247508846,-3599.919094617152,71.84551462197587,79.99938444397799,276.120812518708,91.03178433095727,63.79825230897095,50.59018837131761,5082.372456582132,900.0045505307259,962.0436636384126
139,195.5399925068498,437.0,632.5399925068498,588.69214533455,51.275934671077486,46.275795726096696,1632.2551094718751,24.32386907176187,-27.11599752173912,0.0702292508862662,859.6300710159907,850.127548199857,19185.96308085491,3415.101428392174,22601.06450924708,1.2622852032615193,22.34185438805059,75.21876800533768,-191.44864749243513,-3199.9280841041327,249.13690197333136,10.04089299535467,-11.694236871666945,2.0000992112704004,124.56227199604133,0.11743917073404657,7.991112221712152,264.99400522307104,15.857103249739707,36.802897316550165,0.013946630624269483,9.387949102981507,1087993.7247508846,1087993.7247508846,-3199.928084104133,78.75135915680151,79.99862472642785,323.69814011147866,87.83881159475153,92.6625117741573,30.012361125798904,2261.190014303631,982.6568908002732,900.0624283090273
140,196.69158934866786,437.0,633.6915893486678,589.8340769066078,51.37586510376614,46.36598150856141,1632.2569249959076,24.323648185748365,-25.499651658955273,0.0722471606234934,859.5708887217586,850.6455625838588,19185.78885236816,3415.0704157215323,22600.859268089695,1.2600197409804956,19.54898091299243,65.81594501938987,-167.5175665558807,-2799.937073591116,217.6035472385812,8.994498095576967,-10.34310956170433,1.7500868098616,124.33871623533331,0.3398035057257687,6.683315194778419,231.43160208826592,13.828054849684715,36.733352753349024,0.012203213356373536,8.141344401951516,1087993.7247508846,1087993.7247508846,-2799.937073591117,78.54559166611756,79.99920449728045,358.4024748183417,87.53283740089071,91.53071910008637,30.00694062721527,1978.5208643402896,976.6139533499803,900.0266512316163
141,197.8620896420055,437.0,634.8620896420055,590.994854989155,51.47739589895548,46.457611595233246,1632.2586145784182,24.32344763668391,-23.819787535461394,0.07433609720421687,859.5121920608233,851.1853517019877,19185.63066507752,3415.042258383798,22600.672923461316,1.2600333466144167,16.756507086289655,56.41446753755311,-143.58648561932637,-2399.9460630781,186.5193402098171,7.888709554464568,-8.961246908437811,1.500074408452801,124.34005883894514,0.5590392631214519,5.097766829810061,198.03064198156991,11.511301771752803,36.67052204315904,0.010460045564097478,6.916572987230442,1087993.7247508846,1087993.7247508846,-2399.9460630781005,78.0121608084318,79.99806951166106,392.96421300758493,93.22900461994136,88.7099147751519,30.016262180971886,1695.9249439657103,969.7331882187248,900.0560056094855
142,199.052752682552,437.0,636.052752682552,592.1757301539146,51.58063646693042,46.55078472732534,1632.260173970026,24.323267096327466,-22.073906867980405,0.07650092211936452,859.4539338309215,851.7475741141884,19185.488260075945,3415.0169102935183,22600.505170369463,1.260027327233798,13.963830676943354,47.01230801667872,-119.6554046827719,-1999.9550525650823,155.43204098093977,6.7232531518754755,-7.553300199277245,1.2500620070439996,124.3394648466177,0.8733031478749278,3.578988699024192,164.7760858406369,9.344044859697133,36.6150916497068,0.008716751312072727,5.713083308887725,1087993.7247508846,1087993.7247508846,-1999.9550525650823,77.85250476723888,79.99764114841675,427.3996443132775,94.60077541021515,87.89253811437027,30.019171097068266,1413.293710451329,954.9686664763123,900.0593701775289
143,200.26044895745517,437.0,637.2604489574551,593.373602313976,51.6853264675296,46.64526595157547,1632.261633290766,24.323101902420817,-20.267263611033965,0.0787371045034709,859.3962042330576,852.3302627970576,19185.357959909274,3414.9937168638508,22600.351676773123,1.2600352731335938,11.171152205702423,37.61014155398246,-95.72432374621754,-1599.964042052066,124.34641692483892,5.497866077819806,-6.114369672115425,1.0000496056352,124.34024894780894,1.1520250114887922,2.2234228177222732,131.64289677458663,7.296479849747717,36.56565746360908,0.006973455772935085,4.53056215905933,1087993.7247508846,1087993.7247508846,-1599.9640420520657,78.26580025632155,79.99701337744871,461.73070553938936,92.79803473824435,90.04289443096263,30.023454459255465,1130.666741158771,932.9872523136373,900.0820320680418
144,184.7192084435322,432.0,616.7192084435322,573.235063682965,50.337573294094106,45.4289380397943,1631.009002081259,24.12673054438672,-39.54201116895018,0.05463189129465097,860.3239290833869,846.3483103466525,19030.46592302714,3387.4229342988306,22417.88885732597,1.3363052562965418,50.26835345234676,169.23947093508488,-430.75945685797967,-7199.838189234311,593.4289962873833,18.927433083890563,-25.57360274049894,4.500223225358402,131.86656896117015,4.860051504458392,0.004359055639031453,614.6755216182944,21.246525330911158,37.941051343275994,0.031379407703287794,22.996905019718756,1087993.7247508846,1087993.7247508846,-7199.838189234313,50.0093207672434,79.99992798248137,-41.440457935329675,40.018891407916605,25.009434831468784,49.79112857127099,5457.902465658991,955.8522864838261,962.1121580532314
145,185.0810932419834,432.0,617.0810932419834,573.5951397960195,50.37339409606106,45.461265799886846,1631.020019099828,24.124718257585705,-39.35595394338069,0.05494631525732848,860.2847876576478,846.3754101264791,19028.878689509384,3387.1404067326694,22416.019096242053,1.3216947710190574,47.47591062089414,159.8380978055767,-406.828375921424,-6799.847178721272,554.3329249046612,16.77163858816761,-22.236433468349173,4.250210823949598,130.4248066427763,0.0023965956463464543,5.0060018431320845,575.5813654455709,21.248440540909648,37.61783103154266,0.029636259259419605,21.675200723053216,1087993.7247508846,1087993.7247508846,-6799.847178721272,63.2074284759161,79.99951771727993,-1.9862256495513915,88.01403199428768,42.94979330625064,50.25849139040053,4804.9275342999335,922.116670284108,920.3056572808651
146,185.94655801801147,432.0,617.9465580180114,574.4529884429045,50.450374096323166,45.5307391462037,1631.0247157290326,24.123932438417615,-38.45904845249801,0.05619442379174775,860.2257468796442,846.6413400390476,19028.258858120593,3387.0300767454655,22415.288934866057,1.314961543180427,44.68324005586578,150.43595796088442,-382.89729498487,-6399.856168208262,519.0672349411503,16.192134823427583,-21.144334768251078,4.000198422540799,129.76037188961624,0.0031881108340783984,5.890025508585587,540.2725193974072,21.205284456256983,37.517063900367674,0.027892968655639214,20.236377813005237,1087993.7247508846,1087993.7247508846,-6399.856168208263,66.12223116606414,79.999463898568,34.180469045497055,94.98242511731537,48.79633605909511,50.38652722360975,4522.289648504678,925.7563883534981,914.7844945201225
147,186.83880448042103,432.0,618.838804480421,575.3373740579788,50.52950587293174,45.602154439816026,1631.0290571235732,24.123234404763696,-37.49859416499768,0.05750610383183587,860.1666050095095,846.9299499874696,19027.7082694016,3386.9320719534844,22414.640341355083,1.3080913629570077,41.89056081612472,141.03378891086342,-358.96621404831615,-5999.865157695255,484.08309710307105,15.569051587016201,-20.048620932971456,3.7501860211320004,129.08242267858213,0.0032070998854901674,6.801618704547106,505.2517103843152,21.1686132812441,37.42419617003751,0.026149672636774157,18.817207150130038,1087993.7247508846,1087993.7247508846,-5999.865157695254,69.3019861291127,79.99941950921654,70.08566367366355,94.97720621047588,56.4404954866932,50.51029565250946,4239.65060626812,935.8961314696311,909.5314633658107
148,187.70068756441225,432.0,619.7006875644122,576.1917678951879,50.60604985551426,45.67123428642969,1631.0336800285088,24.12251646689953,-36.55813543505254,0.05877447431403628,860.1095962177425,847.2130620291031,19027.141980818335,3386.8312725856636,22413.973253403998,1.3006742805609248,39.09772354463315,131.6310878121873,-335.0351331117616,-5599.874147182234,449.2490522915197,14.871474577198201,-18.877180371111265,3.500173619723201,128.35050517495387,0.0019409682742752316,7.6861168530403985,470.38516662242785,21.136114330908118,37.330304287688655,0.02440627796851312,17.429356025537974,1087993.7247508846,1087993.7247508846,-5599.874147182235,73.3472759596048,79.99969205175633,105.80660127276009,94.9836774417962,68.80035685932265,50.669560948933814,3956.9910338755412,945.9237284739046,901.9612438724882
149,188.50157813728632,432.0,620.5015781372863,576.9858279199592,50.67741420449313,45.7356395879938,1631.0388576127255,24.121743792858226,-35.688023936758036,0.059939076062355046,860.0557865325377,847.4735092565093,19026.532517924654,3386.722788190588,22413.255306115243,1.2930095985466503,36.305192842165084,122.22941884557403,-311.10405217520696,-5199.883136669214,414.7015727930933,14.0914272615087,-17.66081783556399,3.2501612183143984,127.59415454725233,0.7146630250571863,7.857536930660883,435.80224762800765,21.100674834914326,37.246207731027894,0.022663074672233895,16.0752023785793,1087993.7247508846,1087993.7247508846,-5199.883136669214,77.2940589482777,79.99933103399948,141.18358029195153,93.93923088824272,85.10689519775279,50.87573127734741,3674.374732215436,953.6381798339903,900.1999048220688
150,189.67616290157042,432.0,621.6761629015704,578.1498442598519,50.78000278589613,45.828224311554436,1631.0401707041635,24.12157681446361,-34.22120184663146,0.06184163584443631,859.9890123690799,847.9366153012835,19026.400810205585,3386.6993442165945,22413.10015442218,1.2865488169288566,33.51235883179795,112.82672872619078,-287.1729712386528,-4799.892126156202,380.8887076299312,13.419980177425302,-16.775245308972803,3.000148816905602,126.95660478028735,5.7288657419336495,3.9690798452770544,401.9335589645276,21.044851334596395,37.214224239261405,0.020919682039690246,14.681251196893465,1087993.7247508846,1087993.7247508846,-4799.892126156203,78.96191010693899,79.99963388967585,176.21628529532444,91.61009733833458,93.83422795806585,50.8406139907386,3391.7115719082294,948.5063874446278,953.5143727814652
151,191.05075698929335,432.0,623.0507569892933,579.5120504955439,50.8993877400994,45.93596752070156,1631.0395525947108,24.12170013258859,-32.39189583607799,0.06417213437497067,859.9166405289667,848.5239108318603,19026.498079969126,3386.7166582345044,22413.21473820363,1.2826782725048842,30.719878692051623,103.42522999010404,-263.2418903020983,-4399.9011156431825,348.09758051919135,12.745170202659308,-15.487223642761116,2.7501364154967995,126.57465955422767,0.21890128610242485,7.996538793218432,366.8820238900789,18.784443370887576,37.056952058281745,0.019176510306573955,13.291880221361918,1087993.7247508846,1087993.7247508846,-4399.9011156431825,77.54957902696091,79.99907027135703,212.630026605465,94.95592160606793,86.36150078026303,30.008741721853056,3109.094774226121,965.6918428661089,900.0313100422744
152,191.95529244526352,432.0,623.9552924452635,580.4089803232206,50.97940744616161,46.00818415791258,1631.0437164835619,24.1211129092921,-31.279273014454198,0.06559643880499183,859.8620989526256,848.8693548564565,19026.034895249075,3386.634211354335,22412.66910660341,1.299491388812815,27.9270197768398,94.02245602308209,-239.31080936554403,-3999.9101051301686,320.6003464127316,18.83055590956225,-21.791750367110094,2.500124014087999,128.23377744710834,7.999258847980521,3.8850182510644813,341.53734115708176,20.936994744350194,37.946711091190565,0.01743310212748399,11.996479000725545,1087993.7247508846,1087993.7247508846,-3999.9101051301686,50.01318370718051,79.99947896178699,238.8716391661387,53.89034417645019,25.014001740121223,50.84417427392422,4501.7107554643335,934.8520867289345,958.4737154314859
153,193.24746239628863,432.0,625.2474623962886,581.6898995982319,51.09197524233973,46.10977497970239,1631.0441045190664,24.121084558494807,-29.500137794036597,0.06782908742365612,859.7954514337156,849.4416842619752,19026.012532961704,3386.6302308671834,22412.642763828888,1.2699202416755775,25.134527890249547,84.62091773866095,-215.37972842898964,-3599.919094617152,281.9743059572812,10.963568690933197,-12.94735467882758,2.2501116126792007,125.31569739402185,0.10702908498698553,7.996224347884838,298.789236049443,16.814930092161774,36.885730266024396,0.01568992306154332,10.679772724122792,1087993.7247508846,1087993.7247508846,-3599.9190946171516,78.65221608036613,79.99881027295828,282.9006635487889,94.92632738108152,92.11502282200175,30.010956977941472,2543.8222525329184,979.7728440325108,900.046417318337
154,194.37806704153044,432.0,626.3780670415305,582.8109395924308,51.19099779278828,46.19914141146476,1631.0461288995914,24.120821883812237,-27.953824646683728,0.06976391105780641,859.7354770517697,849.935637102283,19025.805342783726,3386.593351015503,22412.39869379923,1.26228750432568,22.341854232339205,75.21876748110105,-191.44864749243513,-3199.9280841041327,249.13735613376576,9.98442497824688,-11.634527667327461,2.0000992112704,124.56249906499467,0.11747572486418408,7.991120448416842,265.0176991336812,15.88034299991542,36.80618797423308,0.013946630527068949,9.407902885187921,1087993.7247508846,1087993.7247508846,-3199.928084104133,78.7496583052864,79.99862528397907,317.7932404587494,87.86274932997199,92.65312730317059,30.012372585584185,2261.1900070920774,982.6302654199307,900.0622903717577
155,195.52916992753933,432.0,627.5291699275393,583.9524023112359,51.2917619441472,46.29007961307357,1631.0480040799139,24.12058479058453,-26.34161275006491,0.071770521741212,859.6759573952576,850.4523976934137,19025.618330516063,3386.560062831859,22412.178393347924,1.2600389926661195,19.549182067793787,65.8166222512827,-167.51756655588068,-2799.9370735911157,217.6068719762387,8.94579512433003,-10.29231717289249,1.7500868098616003,124.34061599118469,0.2765515242601322,6.745096614935222,231.45255912590508,13.845687149666398,36.73667910225435,0.012203338924809416,8.158357720108693,1087993.7247508846,1087993.7247508846,-2799.937073591116,78.06143041803212,79.99838133117363,352.4998431853308,86.71678704859659,88.96355702628135,30.01409168978315,1978.557334362334,976.5933495980985,900.0532199933838
156,196.69934764090422,432.0,628.6993476409042,585.1128807181361,51.39415173267431,46.38248492891448,1631.0497487166433,24.120369573815694,-24.665598875461114,0.07384812537008838,859.6169372026716,850.991081619241,19025.448573765232,3386.529846130211,22411.978419895444,1.260033292005643,16.756506989365064,56.41446721123515,-143.58648561932634,-2399.9460630780995,186.51933212622748,7.847294615515706,-8.918214273942603,1.500074408452801,124.34005345015271,0.5589365944099499,5.097459165138678,198.046048109545,11.526715983317525,36.6733748883039,0.010460045503593555,6.930779836692188,1087993.7247508846,1087993.7247508846,-2399.946063078099,78.00930422435016,79.99806997439364,387.0668326085912,93.24785132295969,88.69514084908991,30.01628339252355,1695.9249982562665,969.7112707966126,900.0558951056593
157,197.88965704828286,432.0,629.8896570482829,586.2934246591705,51.49825968924372,46.476440866774446,1631.0513577077768,24.120175975611726,-22.923566297004456,0.07600123162271392,859.5583808299633,851.5522593150292,19025.295869111913,3386.50266470192,22411.79853381383,1.2600273046839527,13.963830607866601,47.01230778411664,-119.65540468277186,-1999.9550525650816,155.432038199279,6.689117995585744,-7.51810553771035,1.2500620070439992,124.33946262139953,0.8736020520818603,3.578086587627647,164.7880782405882,9.356040041309177,36.6177564952824,0.008716751268952296,5.724622192455312,1087993.7247508846,1087993.7247508846,-1999.9550525650814,77.85141661142427,79.99764154415165,421.5053464185822,94.60095297093017,87.88698937790129,30.0191992297467,1413.293820499595,954.9245633399158,900.0592893501215
158,199.09703020401815,432.0,631.0970302040181,587.4909954725266,51.603829518798996,46.57171612404039,1631.0528627067993,24.11999892349776,-21.120698845698396,0.07822542931081182,859.5003725595091,852.133980681899,19025.156215534935,3386.4778063652184,22411.634021900154,1.2600352462645654,11.171152161984528,37.61014140679655,-95.72432374621755,-1599.9640420520661,124.34641427327239,5.470850859112952,-6.086708270971149,1.0000496056352002,124.34024629637392,1.1522520128644373,2.22252494085024,131.65186956238261,7.3054552891102285,36.56814978103052,0.006973455745644831,4.539562291508102,1087993.7247508846,1087993.7247508846,-1599.9640420520664,78.26547459639289,79.99701369035822,455.839125910144,92.79439124517724,90.0411685380528,30.023492387751773,1130.6669396960763,932.9410415136367,900.081929560401
159,183.76182355696685,427.0,610.7618235569668,567.5555405188276,50.2597397672653,45.35869439799086,1629.7796170287982,23.92467976621876,-40.05832446528564,0.054630474144253136,860.428124057833,846.26855211449,18871.094124118354,3359.0547540930665,22230.14887821142,1.3401828483049643,50.26835335931237,169.23947062186414,-430.75945685797933,-7199.838189234305,595.1509647693053,19.968957757783233,-26.84805398077035,4.500223225358402,132.24920964268543,5.426541027742055,0.004378070788308167,616.7310720838029,21.58010731449759,38.067930880540175,0.03137940764521212,22.9969050313091,1087993.7247508846,1087993.7247508846,-7199.838189234305,50.01001527420483,79.99992813054094,-49.1755315649755,40.02183227919855,25.010129394890928,49.62921197066403,5758.235861983566,953.1063711715852,961.3163170100573
160,183.9597906250321,427.0,610.959790625032,567.7538402972298,50.282822030446795,45.379525809504564,1629.7933303299305,23.922052445388214,-40.10087868853321,0.05463981785247845,860.3945270341185,846.217843297861,18869.0217695802,3358.685874985275,22227.707644565475,1.3213976138387107,47.475724258849105,159.83747037675246,-406.8283759214245,-6799.847178721281,554.2082940045859,16.663081332675123,-22.15122175270983,4.2502108239495975,130.39548317972054,1.1405717795785935,4.190884925902668,575.8005357723537,21.592241767767668,37.63215517894389,0.02963614292518177,21.719289339395914,1087993.7247508846,1087993.7247508846,-6799.847178721282,63.61268788687374,79.9998317491011,-8.046695475123762,85.14624301304438,43.705721165068454,50.22603604499793,4804.948463339197,922.0386319363214,922.8455319774844
161,184.79259244441312,427.0,611.7925924444131,568.5794623455765,50.357884480062665,45.44726859386153,1629.7986181899971,23.921130075397933,-39.25293571793177,0.05582117909532553,860.3361403138061,846.4668141954049,18868.29423085977,3358.5563730930385,22226.850603952807,1.3142608379638931,44.6832393304249,150.4359555185281,-382.8972949848718,-6399.856168208292,518.7906389287892,16.07120427944284,-21.004873118930092,4.0001984225408,129.69122631653602,0.003140050448191367,6.1730623649699,540.3458793037033,21.55524037491405,37.522158085604595,0.027892968202791416,20.28481383078048,1087993.7247508846,1087993.7247508846,-6399.856168208292,66.44103857124858,79.99946520169345,28.233583041873334,94.98234878166848,49.49739993072811,50.380291635387906,4522.289567896165,927.4802099655524,914.7155625329927
162,185.68388673686385,427.0,612.6838867368638,569.4629614701626,50.43772516665519,45.519323668568354,1629.803139875393,23.92037549596447,-38.297601630488856,0.057123956560249003,860.2764051604187,846.753229589613,18867.69904046842,3358.450429203378,22226.149469671796,1.3073085681496879,41.89056001467314,141.03378621260035,-358.96621404831586,-5999.86515769525,483.79340958929714,15.456522830785085,-19.919424575140237,3.750186021132,129.00517650675454,0.003157669726938911,7.090563814820994,505.3120427242196,21.518633134922442,37.428665010572985,0.02614967213647812,18.861663722593143,1087993.7247508846,1087993.7247508846,-5999.865157695251,69.70895853748665,79.9994210027332,64.15091874594289,94.97997358871588,57.53473405220617,50.50495606677734,4239.650507214512,937.7085904931331,909.29840262881
163,186.54471503247814,427.0,613.544715032478,570.3163690146197,50.51495078088367,45.58901867796768,1629.807951657384,23.919599510673596,-37.362281844464796,0.05838326733051355,860.2187995254684,847.0341377258383,18867.086965757026,3358.3414799047505,22225.428445661775,1.2998047831059332,39.097878552550384,131.6316096804424,-335.0351331117616,-5599.874147182234,448.9487304404131,14.76711446155001,-18.75724540048798,3.5001736197232005,128.26470318804263,0.004511848761541003,7.974240124767097,470.4318499134122,21.483119472999096,37.33400912700175,0.024406374730318894,17.47009206367802,1087993.7247508846,1087993.7247508846,-5599.874147182235,73.83725477593595,79.99937488525953,99.88451910120725,94.96517349589031,70.55847789175391,50.66520886020748,3957.011713617579,947.7424391544591,901.460449351514
164,187.35849823096933,427.0,614.3584982309693,571.1232502134062,50.58813533551344,45.65506668902933,1629.8131881312536,23.918788032416636,-36.476113344803046,0.05956568210775695,860.1638449907443,847.2995053643948,18866.44689522248,3358.227547349601,22224.674442572083,1.292073890346101,36.30519317900107,122.22941997960648,-311.1040521752072,-5199.883136669218,414.4014670066561,14.001268673068726,-17.561653472971365,3.2501612183143997,127.50181888564074,0.8971539157561927,7.978147592640335,435.84901417674286,21.44754717008674,37.25020467367454,0.022663074882499478,16.10996738671042,1087993.7247508846,1087993.7247508846,-5199.8831366692175,78.13804822833137,79.99933029177365,135.27423603666324,94.59940920788016,89.35766516300971,50.86376594594735,3674.374575664706,954.775846687146,900.2185345880172
165,188.81733699703992,427.0,615.8173369970399,572.5686358827096,50.715525519446636,45.77003450320996,1629.8115104016283,23.91908851174487,-34.56786813922166,0.062014261056619766,860.0865791142957,847.91234827994,18866.683904609476,3358.2697350204867,22224.953639629963,1.2891463193413897,33.51255499488961,112.82738915239476,-287.1729712386528,-4799.892126156202,381.65771019241237,13.457062772787127,-16.59739029749486,3.0001488169056016,127.21292625279162,0.030375555842203555,7.996413621938313,401.2323636367555,19.57465344434315,37.14930196645976,0.02091980449211213,14.66727198677827,1087993.7247508846,1087993.7247508846,-4799.892126156202,75.96196059220571,79.9991656181425,171.33627224595398,94.96509660312765,79.00594623682306,30.007876354565877,3391.7321999327824,959.2252223922325,900.0266318583048
166,189.88819848015706,427.0,616.8881984801571,573.6301964514956,50.810354443361526,45.85561624716375,1629.8140895678973,23.918711572376157,-33.21753179847066,0.06374104473773223,860.0247508898178,848.3374306233991,18866.386585758166,3358.216812264953,22224.60339802312,1.2826916023107697,30.71987843732773,103.42522913252,-263.24189030209834,-4399.901115643183,348.10119800712823,12.664556548062189,-15.39929840021731,2.750136415496801,126.57597493913595,0.21893246728910748,7.996542486399509,366.9228998015727,18.8217017944445,37.06108073342504,0.01917651014756526,13.321792182763405,1087993.7247508846,1087993.7247508846,-4399.901115643183,77.54019268225721,79.99907093469531,206.70729664992302,94.95596398343426,86.31495381988395,30.008744898071843,3109.09473243206,965.6211190391285,900.0312465554193
