SYMBOL   :   VALUE
MODELSTAT     8.000000000000000
SOLVESTAT     1.000000000000000
OBJEST   -12.593363089794770
OBJVAL   -12.593363089794770
NUMVAR 52561.000000000000000
NUMEQU 61261.000000000000000
NUMDVAR 35040.000000000000000
NUMNZ 6.8134700000000000E+5
ETSOLVE    37.315999693237245
