,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
S040,130.4516058758798,7241.164493467756,444.74791552998937,11697388.06782643,13188.252820003438,0.0,,,,,7241.164493467756,
S041,11.929303189112844,662.1769514052983,449.51721725677845,2258975.6401828695,13470.59917079222,0.0,,,,,662.1769514052983,
S041b,11.929303189112844,662.1769514052983,443.80398024482145,804766.6423151748,13470.59917079222,0.01259851712274174,,,,,662.1769514052983,
S042,130.4516058758798,7241.164493467756,493.9799072105034,11697388.06782643,17116.71871110554,0.0,,,,,7241.164493467756,
S043,5.749036511514065,319.1200198672496,617.9751991886519,523932.56468817685,56871.71367036938,1.0,,,,,319.1200198672496,
S045,15.52641588857887,861.8470480935555,351.43094597533496,523932.56468817685,5912.2525151402515,0.0,,,,,861.8470480935555,
S046,2.7599153646698564,153.19858279581868,292.6666156025046,2269.9695788435747,44988.09725078517,0.9839749719558974,,,,,153.19858279581868,
S047,2.7599153646698564,153.19858279581868,292.6666156025046,2269.9695788435747,1475.2954494276592,5.237067402988329e-12,,,,,153.19858279581868,
S048,261.1250587850128,14494.643368574498,286.4829583333253,500000.0,1017.4458435725113,0.0,,,,,14494.643368574498,
S049,261.1250587850128,14494.643368574498,292.58169908947207,500000.0,1477.3467462654207,0.0,,,,,14494.643368574498,
S050,0.6146569101110028,34.11864318017831,298.14809855219966,100000.0,1890.0,0.0,,,,,34.11864318017831,
S050b,0.6146569101110028,34.11864318017831,292.6666156025046,2269.9695788435747,1890.0000000000002,0.009377904475284317,,,,,34.11864318017831,
S051,130.4516058758798,7241.164493467756,427.386363815863,11697388.06782643,11841.428365641708,0.0,,,,,7241.164493467756,
S052,2.7599153646698564,153.19858279581868,615.5768114541598,277107.59663417866,56871.71367036938,1.0,,,,,153.19858279581868,
S053,2.7599153646698564,153.19858279581868,373.1298659794833,20118.01151564137,48392.033893733176,1.0,,,,,153.19858279581868,
S054,0.054767467971722494,3.0400564394071306,427.386363815863,11697388.06782643,11841.428365641708,0.0,,,,,3.0400564394071306,
SA02,111.60885694015238,3879.5229528917107,375.1155694444445,80403.52866586813,257.27467168820687,,806.3200505290131,3041.529701070699,0.000387952295289171,1.3085630920103741,30.363862295397546,0.000387952295289171
SA03,111.60885694015238,3879.5229528917107,618.7489724538545,79454.00701863883,7530.0388914138375,,806.3200505290131,3041.529701070699,0.000387952295289171,1.3085630920103741,30.363862295397546,0.000387952295289171
TA02,7.338809883407107,255.09666259614693,328.94162611111113,86656.33642407882,-1089.4213091111665,,53.019288286230946,199.9942450956281,0.0002550966526473775,0.08605404970741369,1.99656497127523,0.0002550966526473775
fwh1.SMX,15.52641588857887,861.8470480935555,351.37625693506607,44108.11580711568,22589.53009052918,0.40058478286163623,,,,,861.8470480935555,
fwh2.FW1,109.3640917594466,6070.629585521101,342.0341301586643,523932.56468817685,5202.704121611378,0.0,,,,,6070.629585521101,
fwh2.SC,9.320398418228793,517.3607303482817,366.34272282124465,81645.75001546684,7034.595084386901,0.0,,,,,517.3607303482817,
fwh2.SMX,9.320398418228793,517.3607303482817,366.34318171835514,79126.91636037144,19839.92393443988,0.31254718627126565,,,,,517.3607303482817,
fwh3.FW1,109.3640917594466,6070.629585521101,358.867929009776,523932.56468817685,6474.6185647982,0.0,,,,,6070.629585521101,
fwh3.SC,6.447613603785704,357.89694102926535,396.9928578509315,226521.7747735672,9370.662270276813,0.0,,,,,357.89694102926535,
fwh5.FW1,130.4516058758798,7241.164493467756,428.4806336659984,11697388.06782643,11925.879894837477,0.0,,,,,7241.164493467756,
fwh5.FW2,130.4516058758798,7241.164493467756,441.14074521250933,11697388.06782643,12907.137994636178,0.0,,,,,7241.164493467756,
fwh5.SC,15.39324507289087,854.4549445188123,443.8036890742952,807111.9638002526,13006.090746139333,0.0,,,,,854.4549445188123,
fwh5.SDS,3.463941883778026,192.27799311351396,443.80398024482145,804766.6423151748,48360.44632564096,0.9588899371454775,,,,,192.27799311351396,
fwh5.SMX,15.39324507289087,854.4549445188123,443.80398024482145,804766.6423151748,21321.861351447795,0.22554247199102373,,,,,854.4549445188123,
fwh6.FW1,130.4516058758798,7241.164493467756,448.73712146341876,11697388.06782643,13500.005007361202,0.0,,,,,7241.164493467756,
fwh6.FW2,130.4516058758798,7241.164493467756,488.31300943166497,11697388.06782643,16653.83542932364,0.0,,,,,7241.164493467756,
fwh6.SC,11.929303189112844,662.1769514052983,491.7194483802856,2258975.6401828695,16879.731525920695,0.0,,,,,662.1769514052983,
fwh6.SDS,11.929303189112844,662.1769514052983,508.41940195851066,2256773.474270978,51368.103284355835,1.0,,,,,662.1769514052983,
"hp_stream[(1, 1)]",130.07976788839147,7220.524348685753,747.9797962477264,5342274.057044156,60737.01134800348,1.0,,,,,7220.524348685753,
"hp_stream[(10, 1)]",130.07976788839147,7220.524348685753,659.4829978509737,2941969.610878536,57675.54796394548,1.0,,,,,7220.524348685753,
"hp_stream[(11, 1)]",130.07976788839147,7220.524348685753,650.2418208422523,2753281.5777868065,57357.74849358372,1.0,,,,,7220.524348685753,
"hp_stream[(12, 1)]",130.07976788839147,7220.524348685753,641.115571691068,2576695.360329193,57044.241400123305,1.0,,,,,7220.524348685753,
"hp_stream[(13, 1)]",130.07976788839147,7220.524348685753,632.1033451477875,2411434.788765399,56734.97885130307,1.0,,,,,7220.524348685753,
"hp_stream[(14, 1)]",130.07976788839147,7220.524348685753,623.2042468451363,2256773.474270978,56429.91339046947,1.0,,,,,7220.524348685753,
"hp_stream[(2, 1)]",130.07976788839147,7220.524348685753,737.6618498453105,4999638.572186235,60378.35297869728,1.0,,,,,7220.524348685753,
"hp_stream[(3, 1)]",130.07976788839147,7220.524348685753,727.4674318245941,4678978.574589029,60024.43895170531,1.0,,,,,7220.524348685753,
"hp_stream[(4, 1)]",130.07976788839147,7220.524348685753,717.3955483961859,4378884.630432378,59675.21670539261,1.0,,,,,7220.524348685753,
"hp_stream[(5, 1)]",130.07976788839147,7220.524348685753,707.4452149488064,4098037.7022395483,59330.634367406776,1.0,,,,,7220.524348685753,
"hp_stream[(6, 1)]",130.07976788839147,7220.524348685753,697.6154562060732,3835203.351159891,58990.640703330784,1.0,,,,,7220.524348685753,
"hp_stream[(7, 1)]",130.07976788839147,7220.524348685753,687.9053063741832,3589226.3110975805,58655.18507046885,1.0,,,,,7220.524348685753,
"hp_stream[(8, 1)]",130.07976788839147,7220.524348685753,678.3138092910758,3359025.410837483,58324.21737627397,1.0,,,,,7220.524348685753,
"hp_stream[(9, 1)]",130.07976788839147,7220.524348685753,668.840018585337,3143588.82184879,57997.68804096814,1.0,,,,,7220.524348685753,
inlet_to_hp_stream,130.07976788839147,7220.524348685753,758.422273820343,5708391.054373185,61100.467367559424,1.0,,,,,7220.524348685753,
"ip_stream[(1, 1)]",118.15046469927863,6558.347397280454,795.6593476512649,1803000.5109066952,63413.20616527485,1.0,,,,,6558.347397280454,
"ip_stream[(2, 1)]",118.15046469927863,6558.347397280454,770.1147214612364,1532980.9493220933,62453.45860714787,1.0,,,,,6558.347397280454,
"ip_stream[(3, 1)]",118.15046469927863,6558.347397280454,746.2303962911668,1309324.343160909,61562.550013816886,1.0,,,,,6558.347397280454,
"ip_stream[(4, 1)]",118.15046469927863,6558.347397280454,721.9482508503065,1113238.3282243044,60661.92757773396,1.0,,,,,6558.347397280454,
"ip_stream[(5, 1)]",118.15046469927863,6558.347397280454,698.2997298719729,946518.3946979753,59790.38920380945,1.0,,,,,6558.347397280454,
"ip_stream[(6, 1)]",118.15046469927863,6558.347397280454,675.277485043892,804766.6423151748,58947.19449727258,1.0,,,,,6558.347397280454,
"ip_stream[(6, 2)]",114.68652281550062,6366.069404166941,675.277485043892,804766.6423151748,58947.19449727258,1.0,,,,,6366.069404166941,
"ip_stream[(7, 1)]",114.68652281550062,6366.069404166941,655.7129867191883,697490.7330187758,58235.043653425775,1.0,,,,,6366.069404166941,
"ip_stream[(8, 1)]",114.68652281550062,6366.069404166941,636.614017050262,604514.7711981599,57543.374652240476,1.0,,,,,6366.069404166941,
"ip_stream[(9, 1)]",114.68652281550062,6366.069404166941,617.9751991886519,523932.56468817685,56871.71367036938,1.0,,,,,6366.069404166941,
ip_to_lp_stream,106.17757093931672,5893.750801503874,617.9751991886519,523932.56468817685,56871.71367036938,1.0,,,,,5893.750801503874,
"lp_stream[(1, 1)]",106.17757093931672,5893.750801503874,571.2033992923781,342628.3055198641,55208.48404038023,1.0,,,,,5893.750801503874,
"lp_stream[(2, 1)]",106.17757093931672,5893.750801503874,527.4918455734155,224063.4838441117,53670.46419365206,1.0,,,,,5893.750801503874,
"lp_stream[(2, 2)]",99.72995733553101,5535.853860474608,527.4918455734155,224063.4838441117,53670.46419365206,1.0,,,,,5535.853860474608,
"lp_stream[(3, 1)]",99.72995733553101,5535.853860474608,475.30352692547143,133151.99039273302,51851.20695278314,1.0,,,,,5535.853860474608,
"lp_stream[(4, 1)]",99.72995733553101,5535.853860474608,427.7603689218901,79126.91636037144,50212.110046221685,1.0,,,,,5535.853860474608,
"lp_stream[(4, 2)]",96.85717252108795,5376.390071155593,427.7603689218901,79126.91636037144,50212.110046221685,1.0,,,,,5376.390071155593,
"lp_stream[(5, 1)]",96.85717252108795,5376.390071155593,379.2334575761823,44108.11580711568,48553.09569420962,1.0,,,,,5376.390071155593,
lp_to_outlet_stream,90.65115505073787,5031.90375341032,379.2334575761823,44108.11580711568,48553.09569420962,1.0,,,,,5031.90375341032,
stream_inlet_mix_inlet[1],130.07976788839147,7220.524348685753,758.422273820343,5708391.054373185,61100.467367559424,1.0,,,,,7220.524348685753,
stream_throttle_inlet[1],130.07976788839147,7220.524348685753,815.1424920836914,10828207.544557486,62572.14422938607,1.0,,,,,7220.524348685753,
stream_throttle_outlet[1],130.07976788839147,7220.524348685753,800.2611251602616,7332434.300057991,62572.14422938607,1.0,,,,,7220.524348685753,
ww_arcs[10],2311.3401240785083,128298.87318312611,594.2848165090631,11455245.502710473,27280.98169104016,0.03671798107037484,,,,,128298.87318312611,
ww_arcs[11],2311.3401240785083,128298.87318312611,594.136905036281,11432904.032319378,27422.635844424432,0.04382025661904709,,,,,128298.87318312611,
ww_arcs[12],2311.3401240785083,128298.87318312611,593.9980043132325,11411954.521183636,27533.38969107108,0.04947015659098334,,,,,128298.87318312611,
ww_arcs[13],2311.3401240785083,128298.87318312611,593.79432513861,11381288.968684886,27596.060626816874,0.05324035368855321,,,,,128298.87318312611,
ww_arcs[1],2311.3401240785083,128298.87318312611,592.9058600932887,11578407.301001683,26300.744723044794,0.0,,,,,128298.87318312611,
ww_arcs[2],2311.3401240785083,128298.87318312611,593.9589931028211,11551544.02824774,26425.736279366585,0.0,,,,,128298.87318312611,
ww_arcs[3],2311.3401240785083,128298.87318312611,594.6191376081654,11542261.81741321,26504.518850114928,0.0,,,,,128298.87318312611,
ww_arcs[4],2311.3401240785083,128298.87318312611,594.7957083898634,11532675.612738935,26593.51012570785,0.003062621696510325,,,,,128298.87318312611,
ww_arcs[5],2311.3401240785083,128298.87318312611,594.7368425812817,11523733.253351694,26682.849361256824,0.007413741737179879,,,,,128298.87318312611,
ww_arcs[6],2311.3401240785083,128298.87318312611,594.6790859154557,11514964.639291748,26774.05342091074,0.0118398490914812,,,,,128298.87318312611,
ww_arcs[7],2311.3401240785083,128298.87318312611,594.6275536467539,11507145.404138926,26856.01554311946,0.015812173677817325,,,,,128298.87318312611,
ww_arcs[8],2311.3401240785083,128298.87318312611,594.5708756149901,11498550.157806888,26936.73005444113,0.019750090901923253,,,,,128298.87318312611,
ww_arcs[9],2311.3401240785083,128298.87318312611,594.430800558751,11477329.182795212,27116.93164471354,0.0285947739818983,,,,,128298.87318312611,
