,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,162.3780104050983,9013.349246034382,559.0180253950454,12378273.740625639,22779.617536970756,0.0,,,,,9013.349246034382,
B001b,162.3780104050983,9013.349246034382,559.0016991254013,12222620.18709033,22779.617536970756,0.0,,,,,9013.349246034382,
B002,161.8469985818217,8983.87361072499,599.2336453354534,12222620.18709033,48290.58313050299,0.999999999999978,,,,,8983.87361072499,
B003,161.8469985818217,8983.87361072499,604.1909519100487,12220829.332635824,49029.913350985546,1.0,,,,,8983.87361072499,
B004,161.8469985818217,8983.87361072499,698.5549526109945,11542317.218653983,56644.196455423815,1.0,,,,,8983.87361072499,
B005,161.90176604979348,8986.9136671644,698.2851442101917,11542317.218653983,56629.25307044641,1.0,,,,,8986.9136671644,
B006,0.054767467971722494,3.0400564394071306,435.5227779489821,11542317.218653983,12469.059130186817,0.0,,,,,3.0400564394071306,
B007,2347.8603088693894,130326.05148903537,596.9442980065319,12496196.017500201,26736.748041217783,0.0,,,,,130326.05148903537,
B008,2347.8603088693894,130326.05148903537,599.2336453354534,12222620.18709033,28496.324032159922,0.06893382794980486,,,,,130326.05148903537,
B009,2186.0133102875675,121342.17787831038,599.2336453354503,12222620.18709033,27030.806228978607,0.0,,,,,121342.17787831038,
B010,2348.391320692666,130355.52712434476,596.8326874988521,12222620.18709033,26736.860515765326,0.0,,,,,130355.52712434476,
B011,2348.391320692666,130355.52712434476,596.8300201916139,12218425.830223221,26736.748041217783,0.0,,,,,130355.52712434476,
B011b,2347.8603088693894,130326.05148903537,596.8300201916139,12218425.830223221,26736.748041217783,0.0,,,,,130326.05148903537,
B012,145.9639246674979,8102.229033770105,736.9967858934898,2680333.2140159598,60892.79584409038,1.0,,,,,8102.229033770105,
B020,0.5310118232769091,29.47563530941007,596.8300201916139,12218425.830223221,26736.748041217783,0.0,,,,,29.47563530941007,
FG01,224.13926900789946,7627.671475055843,1309.5610198771103,79868.35677,-45549.03068000214,,208.4416864697665,5533.949421191662,7.627671475055842,1075.7196636997344,792.6707284135862,9.262303806038553
FG02,224.13926900789946,7627.671475055843,1226.558888758862,79844.78850157499,-48738.169882839466,,208.4416864697665,5533.949421191662,7.627671475055842,1075.7196636997344,792.6707284135862,9.262303806038553
FG03,224.13926900789946,7627.671475055843,1093.8138365840302,79793.5172637475,-53754.6599822833,,208.4416864697665,5533.949421191662,7.627671475055842,1075.7196636997344,792.6707284135862,9.262303806038553
FG04,224.13926900789946,7627.671475055843,847.9999805877412,79681.49434622377,-62722.764766326865,,208.4416864697665,5533.949421191662,7.627671475055842,1075.7196636997344,792.6707284135862,9.262303806038553
