,status,overall_efficiency,primary_air,fg_o2_dry_pct,fheat_ww,fheat_platen,coal_moisture_pct,coal_hhv,gross_power,net_power,Raw_coal_mass_flow_rate,Moisture_mass_fraction_in_coal,G005_F,G005_T,G006_F,G006_T,G006_P,G009_T,O2_avg,B001_F,B001_T,B001_P,B022_P,B022_T,1JT66801S_data,1JT66801S_model,1FWS-FWFLW-A_data,1FWS-FWFLW-A_model,1FWS-STMFLW-A_data,1FWS-STMFLW-A_model,1LDC-GROSS-MW_data,1LDC-GROSS-MW_model,1TCMVACPT2_data,1TCMVACPT2_model,S11_data,S11_model,C19_data,C19_model,C105_data,C105_model,C205_data,C205_model,C305_data,C305_model,C411_data,C411_model,C51_data,C51_model,CW213A_data,CW213A_model,CW216A_data,CW216A_model,CW313_data,CW313_model,CW316_data,CW316_model,CW317-COND_data,CW317-COND_model,D207_data,D207_model,D607_data,D607_model,DGS3_data,DGS3_model,FW401_data,FW401_model,FW402_data,FW402_model,FW413_data,FW413_model,FW451_data,FW451_model,FW452_data,FW452_model,FW463_data,FW463_model,FW606_data,FW606_model,FW611_data,FW611_model,PERFTEST-D508_data,PERFTEST-D508_model,PERFTEST-D608_data,PERFTEST-D608_model,PERFTEST-FW503_data,PERFTEST-FW503_model,PERFTEST-FW603_data,PERFTEST-FW603_model,PERFTEST-S501_data,PERFTEST-S501_model,PERFTEST-S633_data,PERFTEST-S633_model,S212_data,S212_model,S302_data,S302_model,S312_data,S312_model,S412_data,S412_model,S422_data,S422_model,S423_data,S423_model,S613_data,S613_model,S614_data,S614_model,S633_data,S633_model,S634_data,S634_model,S831_data,S831_model,S833_data,S833_model,S834_data,S834_model,S839C_data,S839C_model,BA1T_data,BA1T_model,1FUE-TOTPA-FLOW_data,1FUE-TOTPA-FLOW_model,S801_data,S801_model,S804_data,S804_model,S811_data,S811_model,BA2052_data,BA2052_model,BA2552_data,BA2552_model,BA2051_data,BA2051_model,BA2551_data,BA2551_model,BA2054_data,BA2054_model,BA2554_data,BA2554_model,BA2053_data,BA2053_model,BA2553_data,BA2553_model,BF2002_data,BF2002_model,BF2502_data,BF2502_model,BF2001_data,BF2001_model,BF2501_data,BF2501_model,BF2003_data,BF2003_model,BF2503_data,BF2503_model,BA2007_data,BA2007_model,BA2507_data,BA2507_model,BA1003_data,BA1003_model,BA1503_data,BA1503_model,BA2004_data,BA2004_model,BA2504_data,BA2504_model,BA2003_data,BA2003_model,BA2503_data,BA2503_model,BG3502_data,BG3502_model,FW711_data,FW711_model,FW712_data,FW712_model,CWCOND_MOL_data,CWCOND_MOL_model,CWAUXCOND_MOL_data,CWAUXCOND_MOL_model,PAPERFLOW_MOL_data,PAPERFLOW_MOL_model,BG3506_data,BG3506_model
1670,optimal - Optimal Solution Found,32.12296635316837,39.856150418908555,5.04242,1.0027116407640033,0.98,0.17346300364634926,24857900.0,102079708.0721714,90961037.68843383,13.781452758604,0.17346300364634926,2811.804597934675,569.1532141686016,1385.3901947345373,547.684502101001,86331.26907454454,1128.2205681670132,5.04242,4724.6367977217005,528.7499876060117,9961845.866755601,9802749.028709184,582.6826490528733,102337639.0,102079708.0721714,84.68064233400032,85.11565480925981,78.27776746649114,84.84593295636905,102370880.0,102079708.0721714,2388.805956337506,2971.04812086746,2396.5573999352464,2971.04812086746,297.42529222222225,297.0685713216147,331.57571666666666,331.01796099171946,346.77036833333335,347.44342266127046,381.92362555555553,381.1638923142311,411.0868927777778,410.1167823717853,2048981.114059655,2067901.4058267896,287.78473833333334,287.78473833333743,293.05807833333336,297.0773056681292,283.85697333333337,283.85697333333576,292.81813,287.3647637835744,0.2624842976929482,0.26174625297587745,334.9160777777778,333.1876378178952,432.53676611111115,430.6146240436688,13.809764854208403,13.781452758604,409.2876272222222,410.1033198494402,456314.904457801,431750.51698867517,1346270.5120121732,1342736.3609465917,10199834.922873368,10102350.099103646,413.4942722222222,411.65374118711554,0.008624932917669446,0.008625066971581018,474.1493488888889,474.0498558613698,10029481.727996875,10102350.099103646,417.39784333333336,415.58923752404394,433.88621944444446,430.6146240436688,412.5585183333334,411.65374118711554,427.92260999999996,429.9351828530972,518777.07562632626,528545.4679897518,1363355.803321732,1392731.2762500239,66586.8937717474,51968.074767566526,498.8250316666667,499.2420534198421,156975.383037803,147157.86254149902,354812.49391011015,344102.4615552231,351814.13633224356,344102.4615552231,577.2723144444444,585.5042136748764,1518302.7871322716,1486928.9415840919,605.5309138888889,597.5917787766368,1393318.4810910423,1392731.2762500239,771.2006727777778,780.6822867611723,786.9680883333334,788.228362273665,9533963.974309305,9533963.974309305,784.4249566666667,788.228362273665,4765201.976059113,4765201.976059113,126.39361570678751,120.7486757164314,39.856150418908555,39.856150418908555,9761207.328458337,9802749.028709184,581.4639038888889,582.6826490528701,684.4748022222223,681.1001353930062,606.4600044444445,603.6224609175048,618.5822644444445,603.6224609175048,78908.35143561383,79770.72802174094,78896.96053577383,79770.72802174094,411.54084222222224,411.5015621277972,418.32250888888893,411.5015621277972,78558.66330229383,78649.31242633009,78556.08133845383,78649.31242633009,335.2909777777778,335.2909777777778,334.75692000000004,335.2909777777778,87280.79072177384,87280.79072177384,87174.47482713383,87280.79072177384,577.4683050000001,578.7575537396867,580.689605,578.7575537396867,367.41835777777777,367.41835777777777,368.0075166666667,367.41835777777777,79763.43161821384,79763.43161821384,79732.81633533383,79763.43161821384,574.2470050000001,569.1532141686016,576.1119683333334,569.1532141686016,79508.79339737384,78813.90997098455,79476.13911953384,78813.90997098455,79199.68758429383,78813.90997098455,531.7296611111111,528.7499876060117,531.58082,528.7499876060117,203370.3829769916,203370.3829769916,14526.608093248367,14526.608093248367,73.99277178466805,0,5.04242,5.04242
1536,optimal - Optimal Solution Found,32.32854191411447,41.00729603517663,4.648743,1.008197141604248,0.98,0.17346300364634926,24857900.0,106784625.98554063,95460305.55363183,14.37116382105912,0.17346300364634926,2847.448820988634,573.4277893738132,1425.40373926223,550.1083237057904,85915.92919607632,1144.4308042519758,4.648743,4926.256031585839,530.1677293038247,10080881.170785762,9921977.250338744,583.5684481690902,107373047.0,106784625.98554063,89.38249201291454,88.74788176070774,80.04604440182631,88.48166252679333,107239143.0,106784625.98554063,2505.0674511376933,3355.414850921465,2613.58088872878,3355.414850921465,298.8475938888889,299.1081147345253,332.40176833333334,332.156797955004,347.67866444444445,348.507283108408,383.08296277777777,382.4399623747605,412.3671733333333,411.70705510631126,2043317.9946396374,2061283.485445487,289.2454711111111,289.245471111116,295.2986705555556,299.11659961494973,284.93571722222225,284.93571722222725,294.2686683333334,288.6573135098864,0.2597406750795915,0.259039755434693,335.5766305555556,334.4253134416182,433.9630222222222,432.3399880102578,14.59402303798927,14.37116382105912,410.74145111111113,411.69371218402136,458331.7931338283,447570.55060427805,1345972.878928185,1354063.8884500868,10322857.663368776,10224591.146649208,414.88217777777777,413.27479551588505,0.024005494197086117,0.024005867304961515,476.26862500000004,476.14179808980776,10152274.70070549,10224591.146649208,419.042995,417.5222982288335,435.08022000000005,432.3399880102578,414.0187166666667,413.27479551588505,429.4812783333333,431.46910318111856,542683.0536502962,552984.4083064884,1423025.6044801245,1457128.5298429478,68708.9964440685,54370.98001326034,504.2678588888889,502.24541557726934,162232.60769365798,153962.1630938594,369664.4766046528,360013.10695868207,366981.7334366384,360013.10695868207,581.7937988888889,588.9576250891396,1579866.0748018152,1554441.645517656,611.2529594444445,600.1781396143784,1457406.7047236743,1457128.5298429478,774.3372016666667,785.0643353920475,793.495458888889,790.6936432778346,9634662.917904196,9634662.917904196,790.8675905555557,790.6936432778346,4980575.495114757,4980575.495114757,132.4290633668892,122.92526642131652,41.00729603517663,41.00729603517662,9887156.4728445,9921977.250338744,582.3463366666667,583.5684481690902,683.4575494444445,682.3591819538854,603.7473305555555,607.3976060994132,617.4802411111111,607.3976060994132,78621.19799938562,79766.13360588861,78603.65602358563,79766.13360588861,411.9477433333334,412.2411049356799,419.1363283333334,412.2411049356799,78264.90316406562,78644.71801047777,78173.24369658562,78644.71801047777,334.99427055555554,334.99427055555554,333.74814444444445,334.99427055555554,86865.45084330562,86865.45084330562,86804.69879686562,86865.45084330562,577.2139922222223,581.5668233181094,581.2830022222223,581.5668233181094,367.15556777777783,367.15556777777783,368.08804944444444,367.15556777777783,79311.99923962563,79311.99923962563,79316.71674834563,79311.99923962563,573.7383788888889,573.4277893738132,576.4510527777778,573.4277893738132,79129.90459746562,78362.47759239632,79124.58862854562,78362.47759239632,78892.03022974562,78362.47759239632,531.5924,530.1677293038247,531.8900816666667,530.1677293038247,199188.12957457645,199188.12957457645,14374.768418226628,14374.768418226628,99.8462619512792,0,4.648743,4.648743
1462,optimal - Optimal Solution Found,32.51410415280327,42.57732462930079,4.976807,1.0042944342443547,0.98,0.17346300364634926,24857900.0,111521567.58793843,100119402.1596942,14.986550878811748,0.17346300364634926,3065.8716943047957,578.0349731419849,1479.977555270325,555.1678883662408,85932.4649318071,1153.301200391813,4.976807,5114.101164561664,534.1252355966047,10217926.476873841,10060004.247697927,584.5837090081513,112316887.00000001,111521567.58793843,92.49033456705394,92.13196442790445,85.21738687927511,91.8469878468762,112329094.0,111521567.58793843,2567.072227142337,3308.4539887276765,2644.583276731102,3308.4539887276765,298.94266000000005,298.8702050947787,333.4163677777778,332.6395502194326,348.6822266666667,349.24783416199705,384.24624222222224,383.46929285911324,413.89278111111116,413.0098651475676,2040493.9800024277,2055430.2562393253,288.66669666666667,288.66669666667644,294.8191588888889,298.8796996137917,284.4049188888889,284.40491888889494,293.74316833333336,288.32116929691784,0.25930748447907764,0.25859279983612726,336.58878000000004,335.12939790576587,436.07877222222226,433.80584493453705,15.404169250300603,14.986550878811748,412.135935,412.99662221933374,469079.3084363745,460960.3788033802,1362401.5018713695,1363225.816689571,10455680.7589795,10364651.779475892,416.3868805555556,414.60953564224076,0.01631496156161667,0.01631521513859348,478.3031133333334,477.9335974716244,10288006.522049267,10364651.779475892,420.59751000000006,419.1336634320382,436.2746777777778,433.80584493453705,415.29689444444443,414.60953564224076,431.1324488888889,432.7362816449466,566261.2365371754,573677.3908488483,1484061.3076304935,1511655.0857043616,70051.11821698383,56405.57217051664,506.87985833333335,505.86187919398895,167467.34396012116,159723.51242890145,383883.7710998437,373484.99662756367,381674.4564413646,373484.99662756367,585.5942544444445,593.1037777628085,1644268.4672541663,1612556.9533885778,614.915068888889,603.9017589985036,1520546.6257471025,1511655.0857043616,780.186403888889,790.2949534074121,797.3101561111112,794.84793746605,9754613.046594592,9754613.046594592,794.5974827777778,794.84793746605,5175222.059157391,5175222.059157391,143.355503558282,130.77908081558604,42.57732462930079,42.57732462930079,10013420.627210774,10060004.247697927,583.0683483333333,584.5837090081513,686.5093072222223,686.2519607818613,610.3594727777778,614.7907719244199,622.5665038888889,614.7907719244199,78612.6735563964,79752.4146024824,78589.4361306764,79752.4146024824,412.4902777777778,414.71745585837937,419.6788627777778,414.71745585837937,78211.0803851564,78630.99900707156,78194.9431111564,78630.99900707156,334.46023,334.46023,333.2140866666667,334.46023,86881.9865790364,86881.9865790364,86978.80997419641,86881.9865790364,581.7916288888889,587.4177575433104,584.8433866666667,587.4177575433104,367.15556777777783,367.15556777777783,367.85493722222225,367.15556777777783,79553.7005865964,79553.7005865964,79358.31266279641,79553.7005865964,578.3160155555556,578.0349731419849,580.5200627777779,578.0349731419849,79226.1773785964,78604.1789393671,79190.8649918764,78604.1789393671,78915.1729163164,78604.1789393671,535.7584727777778,534.1252355966047,534.8660033333333,534.1252355966047,199401.23504812273,199401.23504812273,14350.7944504935,14350.7944504935,103.11751062154438,0,4.976807,4.976807
1368,optimal - Optimal Solution Found,32.89878174173207,41.467229878504995,4.389343500000001,1.0148892919984513,0.98,0.17346300364634926,24857900.0,117023394.8361436,105710638.12270881,15.63846475718848,0.17346300364634926,3136.589002769237,581.1138308630065,1441.39092894504,559.5701093847498,85879.67655470576,1174.4687221306626,4.389343500000001,5339.288143186304,534.8105915484105,10346598.166869998,10188610.38600405,585.5200376359365,117169188.99999999,117023394.8361436,96.04188445347224,96.18877090018137,88.834511858637,95.94436084850534,117468139.99999999,117023394.8361436,2590.3265579355584,2891.656978066005,2350.0521247374436,2891.656978066005,297.04918444444445,296.6187978714695,333.0568194444445,332.68367203813443,348.9194244444445,349.8939753018616,384.74726444444445,384.54107076724057,414.85578,414.3903681297729,2057355.402814567,2048955.2793407647,286.20125333333334,286.20125333332476,292.6565561111111,296.6310692664897,285.79169277777777,285.7916927777741,291.86584166666665,289.8230845899855,0.26469846163690824,0.26401074121564766,336.85330833333336,335.5837969961914,438.40758555555556,435.39025290480623,15.464758607110635,15.63846475718848,413.5304183333334,414.37723360019737,497723.76804117917,475577.96335065446,1374002.6454490162,1372591.7222022912,10594629.552134782,10497284.503680727,417.97301500000003,416.0216400995282,0.07014730403321669,0.07014839430494188,480.5919316666667,479.7566529134289,10420383.7496595,10497284.503680727,422.0612344444445,420.86569410119,437.74535388888887,435.39025290480623,416.5755811111111,416.0216400995282,432.78443333333337,434.05599336900696,591815.8037662893,596280.3471882277,1548054.7604024203,1571214.4729966163,71152.74612490411,58627.95831542194,510.0811694444444,509.3709202910714,174018.61561159085,166016.63751173043,398220.2648436518,388200.34920524666,395221.90726578515,388200.34920524666,588.0387466666667,597.1275875721022,1714153.5452911637,1676387.5966106404,616.2120661111112,605.998803987859,1585381.8318579232,1571214.4729966163,785.5269800000001,795.3734846122385,798.8360350000002,797.2404788240923,9861740.921468696,9861740.921468696,795.7842772222223,797.2404788240923,5395972.031686206,5395972.031686206,138.32670853100396,131.7034452402729,41.467229878504995,41.467229878504995,10152109.35012096,10188610.38600405,583.950781111111,585.5200376359365,687.0179333333333,687.2931677061212,617.1411566666667,618.0204318225533,634.0105955555556,618.0204318225533,78431.69873705505,79749.1316724242,78404.13249069505,79749.1316724242,414.3213322222223,415.14455334852795,423.069705,415.14455334852795,78027.25759201504,78627.71607701335,78005.95663917504,78627.71607701335,332.0272838888889,332.0272838888889,332.2053116666667,332.0272838888889,86829.19820193505,86829.19820193505,86722.88205845504,86829.19820193505,587.3017472222223,592.789814884971,594.1682022222222,592.789814884971,367.2700088888889,367.2700088888889,369.0120538888889,367.2700088888889,79309.60750125504,79309.60750125504,79392.85518137505,79309.60750125504,584.0804472222222,581.1138308630065,590.5230466666667,581.1138308630065,79017.71196025505,78360.08585402575,79025.68554037505,78360.08585402575,78673.36990549504,78360.08585402575,536.2845283333334,534.8105915484105,537.7714972222223,534.8105915484105,203556.85812241357,203556.85812241357,14649.146058950737,14649.146058950737,57.705169278865675,0,4.389343500000001,4.389343500000001
1280,optimal - Optimal Solution Found,32.97768219052586,43.71241307567088,4.0963755,1.0138057446041933,0.98,0.17346300364634926,24857900.0,120424026.74155737,108990286.17289914,16.085068025532536,0.17346300364634926,3108.669416808586,584.250563866608,1519.4329564375066,558.6447189451221,85975.2715769524,1181.468767666381,4.0963755,5502.950950000112,535.1811750007089,10450205.524369074,10292123.094150478,586.2670590740773,121014404.0,120424026.74155737,100.1190510043504,99.13720219051802,92.97592321683587,98.84469786692422,121541573.0,120424026.74155737,2660.086163926583,3083.050194808752,2024.515198352823,3083.050194808752,298.2508138888889,297.6855766635502,334.4048066666667,333.3238122264313,350.38900666666666,350.5395798439605,386.3677227777778,385.34367675899443,416.5484377777778,415.4044518938234,2048467.0775938104,2043383.9686254817,286.935485,286.93548500001395,293.81610555555557,297.69772359344034,283.5573861111111,283.5573861111105,292.3300266666667,287.84250206409416,0.2617623338630723,0.26101879003656847,337.5748794444445,336.360980511688,439.7112794444445,436.5339033786994,16.138452138729438,16.085068025532536,414.5391938888889,415.3913975574545,506825.60207713686,486609.8330670277,1379317.07898772,1379827.7448744993,10718214.487326708,10603883.726632673,418.6185466666667,417.0606417761256,0.0316956488389139,0.03169614147181287,481.8635144444445,481.0295725143131,10534270.408926735,10603883.726632673,423.34251500000005,422.13689914267957,438.0211816666667,436.5339033786994,417.58061,417.0606417761256,433.70255444444444,434.98120447650683,611492.7062223918,613336.1054298478,1598818.0343819591,1616156.846703099,71438.34364193222,60304.92836473325,510.063435,509.20389654365385,178323.077522962,170765.30925118807,412687.5921103958,399304.27261405747,411582.93478115625,399304.27261405747,589.1062172222222,596.956951923908,1766810.5195193298,1723719.3191125204,617.9668266666667,606.4669196626231,1633620.1698743736,1616156.846703099,786.6713894444445,795.2103731938284,800.7010322222222,797.7123486602582,9950379.069160193,9950379.069160193,797.9035533333334,797.7123486602582,5554045.908020503,5554045.908020503,139.48069968340653,133.1454126608954,43.71241307567088,43.71241307567088,10247058.99311241,10292123.094150478,584.5925322222222,586.2670590740773,686.5093072222223,686.8413993340313,616.9716144444444,619.7020916207298,628.1613933333334,619.7020916207298,78703.5503662217,79745.9477700703,78662.3150898217,79745.9477700703,412.21901055555554,414.5436065643429,419.61104611111114,414.5436065643429,78280.8458582217,78624.53217465944,78265.3543240217,78624.53217465944,332.3239911111111,332.3239911111111,331.6119138888889,332.3239911111111,86924.7932241817,86924.7932241817,87074.7748155017,86924.7932241817,585.860638888889,591.6914970117081,588.9123966666667,591.6914970117081,365.61273444444447,365.61273444444447,366.83343777777776,365.61273444444447,79680.6455102217,79680.6455102217,79620.9657153417,79680.6455102217,582.3850261111111,584.250563866608,584.5890733333333,584.250563866608,79269.3637535817,78731.12386299239,79265.5667040217,78731.12386299239,78976.4330381817,78731.12386299239,537.4972288888889,535.1811750007089,536.0101922222223,535.1811750007089,202491.3272630959,202491.3272630959,14486.652615125344,14486.652615125344,93.77960848306611,0,4.0963755,4.0963755
1205,optimal - Optimal Solution Found,33.317014975038994,42.151374304326474,3.4753420000000004,1.0204817923420069,0.98,0.17346300364634926,24857900.0,126475505.99567364,115027374.50336955,16.80313669713346,0.17346300364634926,3199.921530539941,587.4675583923096,1465.1716245052842,564.2732502511093,85792.40704057891,1199.8030320531689,3.4753420000000004,5775.05671786228,535.6937732195672,10608408.252418324,10450130.313771287,587.3962252305712,127056885.00000001,126475505.99567364,108.26591671571768,104.03926378816998,96.97228770490737,103.74610944484748,126933609.0,126475505.99567364,2776.3442723381304,3352.099687570752,2598.078001533299,3352.099687570752,299.0900472222222,299.0914152311433,334.8032811111111,334.36069234081936,351.1928316666667,351.62398969642095,387.6478161111111,386.7087020376888,418.39093611111116,417.13053875440494,2033568.3891534875,2034494.1610656064,287.90495444444446,287.90495444444866,294.92201166666666,299.1033303365092,285.40118611111114,285.4011861111092,293.9654127777778,289.9765260875887,0.2599813604565359,0.2592936890356422,339.3293605555556,337.65241887768457,443.0228094444444,438.56478506849993,16.964849053683302,16.80313669713346,416.58641500000004,417.11762243176554,522646.9667052641,505970.6135405898,1391982.2719382972,1392607.8156725839,10875937.231017184,10767258.29092647,421.0590711111111,418.82657951220665,0.04707621011833056,0.047076941805193354,484.6609422222223,483.2020969463086,10682230.06597397,10767258.29092647,425.906585,424.2845875793294,440.32061333333337,438.56478506849993,419.7744338888889,418.82657951220665,435.9989855555556,436.610874799775,640203.3852403881,643267.6305141161,1665769.4436181623,1695027.206313355,73625.0568272847,63247.87997001826,513.9398966666666,510.6456436346242,183581.7911888294,179098.85767940697,431244.30000992725,418790.7919077927,427456.8926179159,418790.7919077927,593.2470800000001,598.6332240313554,1839022.1045686656,1806646.8024903699,620.2556450000001,607.6361879006927,1702675.58324616,1695027.206313355,791.7576522222223,797.3835889446757,800.7857694444444,798.7361723502884,10082557.874714436,10082557.874714436,799.1751533333334,798.7361723502884,5827199.437256891,5827199.437256891,138.20881622010242,134.20959682427699,42.151374304326474,42.151374304326474,10417111.83811298,10450130.313771287,585.5953055555556,587.3962252305712,686.5093072222223,686.6425373371737,621.5492511111112,622.4570309353154,633.247656111111,622.4570309353154,78342.1510927282,79742.49357030042,78268.7930607282,79742.49357030042,417.64435777777777,418.9661974516139,424.629475,418.9661974516139,78019.3075697682,78621.07797488957,77950.88577684821,78621.07797488957,336.1217338888889,336.1217338888889,335.17229833333334,336.1217338888889,86741.9286878082,86741.9286878082,86601.4398448082,86741.9286878082,589.9296494444445,597.5684279581741,592.4727811111111,597.5684279581741,370.47858444444444,370.47858444444444,371.1525227777778,370.47858444444444,79197.29547604821,79197.29547604821,79069.7923484482,79197.29547604821,585.436783888889,587.4675583923096,589.3362522222222,587.4675583923096,78959.6796530882,78247.7738288189,78947.9085257282,78247.7738288189,78591.45443280821,78247.7738288189,537.0853094444445,535.6937732195672,536.1930772222222,535.6937732195672,203370.3864685778,203370.3864685778,14388.088613664519,14388.088613664519,115.05612195116302,0,3.4753420000000004,3.4753420000000004
1139,optimal - Optimal Solution Found,33.52685692722757,44.69121526297442,3.0175789999999996,1.0345569499205265,0.98,0.17346300364634926,24857900.0,131586283.64500196,119999191.39187689,17.419701782987556,0.17346300364634926,3160.4699324183694,593.0568626117521,1553.4558848594077,565.656740586841,85958.00393454183,1221.853818299324,3.0175789999999996,5955.510305614753,537.4707788306002,10733658.654486546,10575690.476970023,588.2841304368496,132366942.99999999,131586283.64500196,107.67981590267807,107.29018569853535,101.22134018644577,107.02485237807483,132023270.0,131586283.64500196,2954.613929531601,3834.6856864060833,3047.624479927207,3834.6856864060833,300.9465627777778,301.38330051662894,336.0507294444444,335.518939360345,351.92567722222225,352.61469771457007,388.2775805555556,387.85383879206216,419.10296222222223,418.55677274632126,2039780.0689957007,2028173.2622473976,289.80715722222226,289.8071572222212,297.45325833333334,301.3938481687848,288.10211944444444,288.1021194444415,295.8316433333333,292.7974170297082,0.2604145510570497,0.2598202751618294,339.8846527777778,338.880641894118,443.6040338888889,440.33829888606357,16.941597908797103,17.419701782987556,417.65453,418.5439699731903,534644.9543948951,522548.3505125923,1405663.5525682396,1404654.4839411434,11002634.622188581,10896005.434714641,422.349575,420.2850651300411,0.08552786531263334,0.08552919463832236,485.4238816666667,485.1141102050394,10821316.481051285,10896005.434714641,427.1893744444445,426.002926373304,441.24083722222224,440.33829888606357,420.8718966666667,420.2850651300411,437.0099311111111,438.089300203574,666358.6883441599,668875.0401342921,1735420.1300526822,1762503.4074004795,76028.29337298528,65765.67239912828,519.0921794444445,516.5793752876059,190698.23555683883,186228.48397109014,445662.01656111015,435462.1536316366,442821.4661881696,435462.1536316366,596.528906111111,605.4166055811885,1911828.9626807363,1876960.8435705875,619.8741755555556,611.6894094716533,1771063.8051465144,1762503.4074004795,795.996205,805.8934304740312,801.2944294444445,802.6992978434296,10190082.593700524,10190082.593700524,798.751263888889,802.6992978434296,6043085.974663199,6043085.974663199,146.4230106629149,135.61445870172523,44.69121526297442,44.69121526297442,10537262.071180144,10575690.476970023,586.3573972222223,588.2841304368496,688.0351861111111,689.1800073143276,626.8050566666667,626.7599638976782,642.1486166666667,626.7599638976782,78530.68182761113,79738.017342007,78506.07727493113,79738.017342007,421.71335111111114,420.1159722595804,431.2077255555556,420.1159722595804,78100.64923045112,78616.60174659615,78081.92999261113,78616.60174659615,333.51077722222226,333.51077722222226,333.03605944444445,333.51077722222226,86907.52558177113,86907.52558177113,86873.35263341112,86907.52558177113,596.9656466666667,599.5205728293786,603.8321016666667,599.5205728293786,371.83492111111116,371.83492111111116,374.2085188888889,371.83492111111116,79527.50724637113,79527.50724637113,79437.38959153113,79527.50724637113,592.7270944444444,593.0568626117521,599.8478961111111,593.0568626117521,79214.88557293112,78577.98559914183,79132.11093765113,78577.98559914183,78769.04964505113,78577.98559914183,540.0011622222222,537.4707788306002,538.0688233333334,537.4707788306002,202757.71783399433,202757.71783399433,14412.062581397642,14412.062581397642,69.36126660634966,0,3.0175789999999996,3.0175789999999996
1048,optimal - Optimal Solution Found,33.742248313143726,44.64847640389633,2.6269535,1.0450705590520841,0.98,0.17346300364634926,24857900.0,136216088.64181298,124562843.15713978,17.966758601330547,0.17346300364634926,3206.5816192481925,596.5706848735832,1551.9702924055807,568.7758844349829,85958.00393454183,1239.6582551025115,2.6269535,6130.244273732471,538.6466870928939,10863895.788798057,10706052.101433326,589.1973915062482,137036133.0,136216088.64181298,110.44738580863576,110.43806705968711,106.36825054087393,110.20858187552349,136984360.0,136216088.64181298,3032.1249791203663,3912.954487748188,3140.6350303228132,3912.954487748188,301.3259811111111,301.7310534307462,336.55671944444447,336.06092156272825,352.42615722222223,353.2890945085753,389.4383422222222,388.7502951398371,420.6945388888889,419.6949954448407,2026524.153465797,2022119.1282025357,289.80715722222226,289.8071572222266,297.45325833333334,301.74213240121344,287.57316055555555,287.5731605555568,295.8316433333333,292.3849703145109,0.26416903388170776,0.2635455712822962,340.8936233333334,339.6349459017794,445.1886588888889,441.77859956831884,17.719008359765535,17.966758601330547,418.66330555555555,419.6822857324192,545796.7554730991,536145.0714304216,1414921.6465030592,1413742.6244273079,11141765.301664125,11029773.348627426,423.27736000000004,421.45446673995764,0.13166954915088336,0.13167159563846384,487.45840388888894,486.60810861587646,10944407.086843887,11029773.348627426,428.4726388888889,427.4067340981839,442.6216561111112,441.77859956831884,421.87823055555555,421.45446673995764,438.29702666666674,439.2318011533829,688329.1565124337,689892.8815859773,1792231.0754586777,1817885.975073151,76028.29337298528,67832.20559667565,521.2027583333333,520.4111567734246,195495.61457618268,192080.28066708613,460180.3966251796,449145.5383508533,458286.6963765526,449145.5383508533,599.5369900000001,609.7991250831054,1976846.0482170603,1935322.2890734845,622.9259333333333,614.0589173847128,1824718.6822963192,1817885.975073151,801.0824677777779,811.3969183717808,805.8720322222223,805.1966358863757,10303704.691355236,10303704.691355236,802.7355033333334,805.1966358863757,6232456.5580012435,6232456.5580012435,145.86409502658609,136.89830234988565,44.64847640389633,44.648476403896325,10663508.007489907,10706052.101433326,587.1997505555555,589.1973915062482,689.0524388888889,690.7693621183743,629.8568144444445,630.0484193852576,645.7090005555556,630.0484193852576,78499.69826153113,79734.07684479762,78474.41039421113,79734.07684479762,421.71335111111114,421.02841940995125,431.7502772222223,421.02841940995125,78090.32137509112,78612.66124938677,77999.30714973112,78612.66124938677,333.51077722222226,333.51077722222226,333.51077722222226,333.51077722222226,86907.52558177113,86907.52558177113,86873.35263341112,86907.52558177113,599.0001516666667,603.0782705481558,605.8666072222222,603.0782705481558,371.83492111111116,371.83492111111116,374.22547333333335,371.83492111111116,79543.53602613113,79543.53602613113,79437.38959153113,79543.53602613113,594.7615994444445,596.5706848735832,601.8823677777777,596.5706848735832,79148.05834673112,78594.01437890183,79136.28746821113,78594.01437890183,78804.02012561112,78594.01437890183,540.5955772222222,538.6466870928939,539.2580422222222,538.6466870928939,202464.6934433854,202464.6934433854,14619.846060508611,14619.846060508611,65.96467856706317,0,2.6269535,2.6269535
