,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,88.74788176070774,4926.256031585839,530.1677293038247,10080881.170785762,20171.51139290287,0.0,,,,,4926.256031585839,
B001b,88.74788176070774,4926.256031585839,530.1660912460177,9921977.250338744,20171.51139290287,0.0,,,,,4926.256031585839,
B002,88.45765665948839,4910.146090401503,583.5684481690902,9921977.250338744,49125.689965824,0.9999999999998473,,,,,4910.146090401503,
B003,88.45765665948839,4910.146090401503,589.9101811202966,9921173.59585643,49870.58408084484,1.0,,,,,4910.146090401503,
B004,88.45765665948839,4910.146090401503,682.3591819538854,9653015.62795078,56434.19036231101,1.0,,,,,4910.146090401503,
B005,88.48166252679333,4911.478618527901,682.1267189571265,9653015.62795078,56421.792970418916,1.0,,,,,4911.478618527901,
B006,0.024005867304961515,1.3325281263994515,413.362994395656,9653015.62795078,10739.451169006195,0.0,,,,,1.3325281263994515,
B007,2235.5920857498277,124094.21811650041,581.7784207589131,10212881.599367725,25101.56849163404,0.0,,,,,124094.21811650041,
B008,2235.5920857498277,124094.21811650041,583.5684481690902,9921977.250338744,26247.97619419313,0.039567887730072145,,,,,124094.21811650041,
B009,2147.13442909034,119184.07202609893,583.5684481690615,9921977.250338744,25305.460009576618,0.0,,,,,119184.07202609893,
B010,2235.882310851048,124110.32805768478,581.7006926196243,9921977.250338744,25101.680471366188,0.0,,,,,124110.32805768478,
B011,2235.882310851048,124110.32805768478,581.6989792210759,9919480.69797401,25101.56849163404,0.0,,,,,124110.32805768478,
B011b,2235.5920857498277,124094.21811650041,581.6989792210759,9919480.69797401,25101.56849163404,0.0,,,,,124094.21811650041,
B012,81.33136094186696,4514.576567328787,712.0383167536204,1512682.5194964292,60180.327350503045,1.0,,,,,4514.576567328787,
B020,0.29022510121996975,16.109941184370697,581.6989792210759,9919480.69797401,25101.56849163404,0.0,,,,,16.109941184370697,
FG01,134.6730248847576,4590.84586210755,1144.4308042519758,79868.35677,-45601.587325568704,,192.91931617630877,3352.5547872844704,4.59084586210755,594.7395133859837,440.92154544154357,5.119853957135659
FG02,134.6730248847576,4590.84586210755,1068.2745329747866,79860.44437651042,-48430.89426277433,,192.91931617630877,3352.5547872844704,4.59084586210755,594.7395133859837,440.92154544154357,5.119853957135659
