,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],144.37417673801352,0.9544446513923172,0.774204879432312,-11.933769605158966,798.4972835822715,755.7176633137213,8068.625801379867,6246.769465741741,3461.0937439437303,3378.4351281525255,100.0,100.0
hp_stages[1],144.37417673801352,0.92040300131563,0.9358633643277562,-2.8853421186476402,755.7176633137213,745.2638845011212,6246.769465741741,5846.122688388966,3378.4351281525255,3358.4499605564984,100.0,100.0
hp_stages[2],144.37417673801352,0.92040300131563,0.9358633643277562,-2.8472332983713664,745.2638845011212,734.9367527617986,5846.122688388966,5471.172047428525,3358.4499605564984,3338.728751662348,100.0,100.0
hp_stages[3],144.37417673801352,0.92040300131563,0.9358633643277562,-2.809554110407247,734.9367527617986,724.7352170401679,5471.172047428525,5120.269479122437,3338.728751662348,3319.2685256448826,100.0,100.0
hp_stages[4],144.37417673801352,0.92040300131563,0.9358633643277562,-2.7722979141102053,724.7352170401679,714.6582349633043,5120.269479122437,4791.872620996251,3319.2685256448826,3300.0663526749827,100.0,100.0
hp_stages[5],144.37417673801352,0.92040300131563,0.9358633643277562,-2.7354585972767222,714.6582349633043,704.7047733454765,4791.872620996251,4484.538032515615,3300.0663526749827,3281.11934525938,100.0,100.0
hp_stages[6],144.37417673801352,0.92040300131563,0.9358633643277562,-2.6990305239813197,704.7047733454765,694.8738086339804,4484.538032515615,4196.914850565839,3281.11934525938,3262.4246549417403,100.0,100.0
hp_stages[7],144.37417673801352,0.92040300131563,0.9358633643277562,-2.6630084873962683,694.8738086339804,685.1643273128086,4196.914850565839,3927.738851847668,3262.4246549417403,3243.9794693305444,100.0,100.0
hp_stages[8],144.37417673801352,0.92040300131563,0.9358633643277562,-2.6273876671393186,685.1643273128086,675.5753262777959,3927.738851847668,3675.826896090997,3243.9794693305444,3225.7810094223905,100.0,100.0
hp_stages[9],144.37417673801352,0.92040300131563,0.9358633643277562,-2.5921635907717215,675.5753262777959,666.1058131941217,3675.826896090997,3440.071725662174,3225.7810094223905,3207.826527191988,100.0,100.0
hp_stages[10],144.37417673801352,0.92040300131563,0.9358633643277562,-2.5573320990494084,666.1058131941217,656.7548068446695,3440.071725662174,3219.437098706992,3207.826527191988,3190.1133034228233,100.0,100.0
hp_stages[11],144.37417673801352,0.92040300131563,0.9358633643277562,-2.5228893146146327,656.7548068446695,647.5213374754683,3219.437098706992,3012.9532344375157,3190.1133034228233,3172.638645754695,100.0,100.0
hp_stages[12],144.37417673801352,0.92040300131563,0.9358633643277562,-2.4888316138075,647.5213374754683,638.4044471424927,3012.9532344375157,2819.712550542888,3172.638645754695,3155.399886926488,100.0,100.0
hp_stages[13],144.37417673801352,0.92040300131563,0.9358633643277562,-2.4551556013104046,638.4044471424927,629.4031900623778,2819.712550542888,2638.8656739882654,3155.399886926488,3138.3943831945735,100.0,100.0
hp_stages[14],144.37417673801352,0.92040300131563,0.9358633643277562,-2.4218580874000195,629.4031900623778,620.51663296804,2638.8656739882654,2469.6177076676895,3138.3943831945735,3121.6195129087687,100.0,100.0
ip_stages[1],130.6890728215884,0.9212760401710883,0.850238776999118,-7.104927422312012,813.698558000848,787.6519471768867,2322.65303958427,1974.8096797694136,3554.893406500946,3500.5282842384954,100.0,100.0
ip_stages[2],130.6890728215884,0.9212760401710883,0.850238776999118,-6.8798248295781015,787.6519471768867,762.2642346453583,1974.8096797694136,1679.0597669331657,3500.5282842384954,3447.8855905454266,100.0,100.0
ip_stages[3],130.6890728215884,0.9082775522255189,0.8541034666738103,-6.3859034051894765,762.2642346453583,738.5317017499601,1679.0597669331657,1434.0907676901365,3447.8855905454266,3399.022259684496,100.0,100.0
ip_stages[4],130.6890728215884,0.9212760401710883,0.850238776999118,-6.455095064851304,738.5317017499601,714.413423113375,1434.0907676901365,1219.3195804265881,3399.022259684496,3349.6294916015554,100.0,100.0
ip_stages[5],130.6890728215884,0.9212760401710883,0.850238776999118,-6.246220075430903,714.413423113375,690.9314911050949,1219.3195804265881,1036.71278883298,3349.6294916015554,3301.834982538368,100.0,100.0
ip_stages[6],130.6890728215884,0.9212760401710883,0.850238776999118,-6.0426953254956866,690.9314911050949,668.0780834037048,1036.71278883298,881.4534136766977,3301.834982538368,3255.5977938045785,100.0,100.0
ip_stages[7],126.90456006523904,0.9103124837519211,0.8666993589746904,-4.955502141814379,668.0780834037048,648.6609199905114,881.4534136766977,763.9551085996463,3255.5977938045785,3216.548746715437,100.0,100.0
ip_stages[8],126.90456006523904,0.9103124837519211,0.8666993589746904,-4.81273059776357,648.6609199905114,629.7105045358772,763.9551085996463,662.1194029087535,3216.548746715437,3178.6247304681924,100.0,100.0
ip_stages[9],126.90456006523904,0.9103124837519211,0.8666993589746904,-4.67327908619541,629.7105045358772,611.2212069939391,662.1194029087535,573.8584620657215,3178.6247304681924,3141.7995834144294,100.0,100.0
lp_stages[1],117.10968396693976,0.8074011620150117,0.6539549717124042,-10.678176134658596,611.2212069939391,564.8132366389415,573.8584620657215,375.2775943271127,3141.7995834144294,3050.6186001434553,100.0,100.0
lp_stages[2],117.10968396693976,0.8074011620150117,0.6539549717124042,-9.873272205161562,564.8132366389415,521.4736118369594,375.2775943271127,245.41464858248605,3050.6186001434553,2966.310694334839,100.0,100.0
lp_stages[3],109.80586595073457,0.853115473327583,0.5942601092705102,-10.949147726094298,521.4736118369594,469.78535997515814,245.41464858248605,145.840135883212,2966.310694334839,2866.597007535933,100.0,100.0
lp_stages[4],109.80586595073457,0.853115473327583,0.5942601092705102,-9.863953351237795,469.78535997515814,422.74054777988925,145.840135883212,86.66697508598362,2866.597007535933,2776.7661659335054,100.0,100.0
