,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],115.06941999223191,0.9589194092102227,0.784083143000708,-9.074685880036197,789.1864479440999,748.9466190633972,6500.38372063499,5096.841298386118,3455.679168451823,3376.8164620903162,100.0,100.0
hp_stages[1],115.06941999223191,0.92040300131563,0.9358633643277562,-2.299920902173307,748.9466190633972,738.6367850197498,5096.841298386118,4769.947044952282,3376.8164620903162,3356.829215241166,100.0,100.0
hp_stages[2],115.06941999223191,0.92040300131563,0.9358633643277562,-2.2695017646040263,738.6367850197498,728.4494791740238,4769.947044952282,4464.018689154282,3356.829215241166,3337.1063230535,100.0,100.0
hp_stages[3],115.06941999223191,0.92040300131563,0.9358633643277562,-2.2394176277152327,728.4494791740238,718.3837325425305,4464.018689154282,4177.711548853905,3337.1063230535,3317.644874235331,100.0,100.0
hp_stages[4],115.06941999223191,0.92040300131563,0.9358633643277562,-2.2096643074457725,718.3837325425305,708.4385851540367,4177.711548853905,3909.7671853013367,3317.644874235331,3298.441993855861,100.0,100.0
hp_stages[5],115.06941999223191,0.92040300131563,0.9358633643277562,-2.180237923911463,708.4385851540367,698.6130860881505,3909.7671853013367,3659.0078717743704,3298.441993855861,3279.494840702064,100.0,100.0
hp_stages[6],115.06941999223191,0.92040300131563,0.9358633643277562,-2.1511348708188396,698.6130860881505,688.9062935184776,3659.0078717743704,3424.3314169805053,3279.494840702064,3260.8006049010655,100.0,100.0
hp_stages[7],115.06941999223191,0.92040300131563,0.9358633643277562,-2.1223517878001044,688.9062935184776,679.3172747698059,3424.3314169805053,3204.7063204686083,3260.8006049010655,3242.3565057829564,100.0,100.0
hp_stages[8],115.06941999223191,0.92040300131563,0.9358633643277562,-2.0938855354248074,679.3172747698059,669.8451063963712,3204.7063204686083,2999.167238756176,3242.3565057829564,3224.15978996075,100.0,100.0
hp_stages[9],115.06941999223191,0.92040300131563,0.9358633643277562,-2.0657331726521555,669.8451063963712,660.4888742863263,2999.167238756176,2806.810742243942,3224.15978996075,3206.2077296063,100.0,100.0
hp_stages[10],115.06941999223191,0.92040300131563,0.9358633643277562,-2.0378919365194545,660.4888742863263,651.2476737956957,2806.810742243942,2626.7913442677013,3206.2077296063,3188.497620902727,100.0,100.0
hp_stages[11],115.06941999223191,0.92040300131563,0.9358633643277562,-2.0103592238682495,651.2476737956957,642.1206099135418,2626.7913442677013,2458.3177848334003,3188.497620902727,3171.0267826556583,100.0,100.0
hp_stages[12],115.06941999223191,0.92040300131563,0.9358633643277562,-1.9831325749300626,642.1206099135418,633.1067974585558,2458.3177848334003,2300.649552700943,3171.0267826556583,3153.7925550471073,100.0,100.0
hp_stages[13],115.06941999223191,0.92040300131563,0.9358633643277562,-1.956209658608596,633.1067974585558,624.2053613060918,2300.649552700943,2153.093630529852,3153.7925550471073,3136.792298517261,100.0,100.0
hp_stages[14],115.06941999223191,0.92040300131563,0.9358633643277562,-1.929588259298483,624.2053613060918,615.4154366435602,2153.093630529852,2015.0014487803296,3136.792298517261,3120.023392760816,100.0,100.0
ip_stages[1],104.9656717762213,0.9212760401710883,0.850238776999118,-5.745910004078455,816.9080573711611,790.8587759531471,1892.7940174410398,1609.326870500317,3566.1030186062308,3511.3621694614912,100.0,100.0
ip_stages[2],104.9656717762213,0.9212760401710883,0.850238776999118,-5.564047999260078,790.8587759531471,765.4593183867987,1609.326870500317,1368.3121101660074,3511.3621694614912,3458.353905853916,100.0,100.0
ip_stages[3],104.9656717762213,0.9082775522255189,0.8541034666738103,-5.164730246797164,765.4593183867987,741.7113745318624,1368.3121101660074,1168.6801167845435,3458.353905853916,3409.149912211042,100.0,100.0
ip_stages[4],104.9656717762213,0.9212760401710883,0.850238776999118,-5.220805109816904,741.7113745318624,717.5657766067857,1168.6801167845435,993.6571531980767,3409.149912211042,3359.411697597914,100.0,100.0
ip_stages[5],104.9656717762213,0.9212760401710883,0.850238776999118,-5.051968989751638,717.5657766067857,694.0497874128652,993.6571531980767,844.8458426915578,3359.411697597914,3311.281971905098,100.0,100.0
ip_stages[6],104.9656717762213,0.9212760401710883,0.850238776999118,-4.887438202936986,694.0497874128652,671.1562425560961,844.8458426915578,718.3206960428593,3311.281971905098,3264.719718549005,100.0,100.0
ip_stages[7],101.85633094793516,0.9103124837519211,0.8666993589746904,-4.005406564130594,671.1562425560961,651.7017545759886,718.3206960428593,622.5680867985996,3264.719718549005,3225.395637985196,100.0,100.0
ip_stages[8],101.85633094793516,0.9103124837519211,0.8666993589746904,-3.8900460288947514,651.7017545759886,632.7100076443566,622.5680867985996,539.5793617464456,3225.395637985196,3187.2041383239407,100.0,100.0
ip_stages[9],101.85633094793516,0.9103124837519211,0.8666993589746904,-3.777360838006676,632.7100076443566,614.1757140808414,539.5793617464456,467.6530869416169,3187.2041383239407,3150.118953703089,100.0,100.0
lp_stages[1],94.56716286008528,0.8074011620150117,0.6539549717124042,-8.683741005976286,614.1757140808414,567.6850802941967,467.6530869416169,305.8240612421236,3150.118953703089,3058.292777011883,100.0,100.0
lp_stages[2],94.56716286008528,0.8074011620150117,0.6539549717124042,-8.029160332712248,567.6850802941967,524.232557757979,305.8240612421236,199.99516531856554,3058.292777011883,2973.3884604406903,100.0,100.0
lp_stages[3],88.9845541806484,0.853115473327583,0.5942601092705102,-8.935685990944952,524.232557757979,472.34293634260115,199.99516531856554,118.8491487957845,2973.3884604406903,2872.970066785488,100.0,100.0
lp_stages[4],88.9845541806484,0.853115473327583,0.5942601092705102,-8.049852775416358,472.34293634260115,425.0715814849659,118.8491487957845,70.62730815009002,2872.970066785488,2782.5065829872296,100.0,100.0
