,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
PA04,38.916270736203096,1352.727614315119,616.0034959033579,85743.0461428189,7445.62643650933,,281.15089639436934,1060.5302918966859,0.001352727561558744,0.4563277628886651,10.587392806051822,0.001352727561558744
S001,119.05898927437799,6608.778174659399,809.5074322764591,10574920.304779602,62362.21786639165,1.0,,,,,6608.778174659399,
S002,119.05898927437799,6608.778174659399,792.7319289475879,6731968.844541074,62362.21786639165,1.0,,,,,6608.778174659399,
S005,108.48459627010378,6021.810167263777,618.0966433299134,2084755.9949510687,56289.08931205893,1.0,,,,,6021.810167263777,
S006,10.574393004274222,586.9680073956231,618.0966433299134,2084755.9949510687,56289.08931205893,1.0,,,,,586.9680073956231,
S007,0.0,0.0,618.0966433299134,2084755.9949510687,56289.08931205893,1.0,,,,,0.0,
S009,108.48459627010378,6021.810167263777,820.9268169163785,1958809.3835937404,64393.96651425584,1.0,,,,,6021.810167263777,
S010,3.2030368611450633,177.7955636073968,674.5847541103016,743373.7146636822,58938.107595327274,1.0,,,,,177.7955636073968,
S011,2.44029775585897,135.45710951253434,617.3605348245202,483963.519816204,56863.19542293784,1.0,,,,,135.45710951253434,
S012,97.68040671937008,5422.086513191583,617.3605348245202,483963.519816204,56863.19542293784,1.0,,,,,5422.086513191583,
S014,5.804070371133455,322.1748632901323,527.0105006923665,206970.4378234547,53662.98613335503,1.0,,,,,322.1748632901323,
S015,2.5766471678880767,143.02565199586553,427.3757556653708,73090.59129920485,50206.00967507679,1.0,,,,,143.02565199586553,
S016,5.56661558439887,308.9941196805639,378.8796165009021,40743.25670361251,48547.77179674824,1.0,,,,,308.9941196805639,
S017,83.7330735959497,4647.891878225023,301.0277159062852,3756.0666459810577,44234.439636882555,0.9604378488607116,,,,,4647.891878225023,
S018,3706.485980619809,205741.23636267707,288.40969611111325,500000.0,1162.8102762888134,0.0,,,,,205741.23636267707,
S020,3706.485980619809,205741.23636267707,301.04162878224844,500000.0,2114.5480419395976,0.0,,,,,205741.23636267707,
S022,83.7330735959497,4647.891878225023,301.02771590626156,3756.0666459810577,2105.295988897699,0.0,,,,,4647.891878225023,
S024,86.73575054669315,4814.5657767569055,291.09549715728303,2057.450127842355,2082.842068494862,0.016392810225560894,,,,,4814.5657767569055,
S025,86.73575054669315,4814.5657767569055,300.7284510386195,8911.78545686283,2082.842068494862,0.0,,,,,4814.5657767569055,
S026,86.73575054669315,4814.5657767569055,300.88913569345976,2005424.8001515693,2127.948130515481,0.0,,,,,4814.5657767569055,
S026b,86.56227904559975,4804.936645203391,300.88913569345976,2005424.8001515693,2127.948130515481,0.0,,,,,4804.936645203391,
S027,0.08673575054669316,4.814565776756906,300.88913569345976,2005424.8001515693,2127.948130515481,0.0,,,,,4.814565776756906,
S028,0.08673575054669316,4.814565776756906,300.88913569345976,2005424.8001515693,2127.948130515481,0.0,,,,,4.814565776756906,
S029,86.56227904559975,4804.936645203391,301.22312913630367,483963.519816204,2127.948130515481,0.0,,,,,4804.936645203391,
S030,13.947333123420401,774.1946349665617,349.45046893208104,43290.612887108175,5755.658368521031,0.0,,,,,774.1946349665617,
S031a,86.56227904559975,4804.936645203391,336.972726102205,483963.519816204,4820.313215850238,0.0,,,,,4804.936645203391,
S031b,100.50961216902019,5579.131280169954,338.71247169852836,483963.519816204,4951.521102222288,0.0,,,,,5579.131280169954,
S032,8.38071753902153,465.20051528599777,341.30635889497023,75613.19852186633,5141.153982043667,0.0,,,,,465.20051528599777,
S032b,8.38071753902153,465.20051528599777,341.3131997503158,40743.25670361251,5141.153982043667,0.0,,,,,465.20051528599777,
S033,100.50961216902019,5579.131280169954,354.79978231318336,483963.519816204,6166.327958958479,0.0,,,,,5579.131280169954,
S034,5.804070371133455,322.1748632901323,354.9275832749286,209434.16113446097,6172.074156244405,0.0,,,,,322.1748632901323,
S034b,5.804070371133455,322.1748632901323,354.95330682310924,73090.59129920485,6172.074156244405,0.0,,,,,322.1748632901323,
S035,100.50961216902019,5579.131280169954,390.9096984494883,483963.519816204,8908.758152012339,0.0,,,,,5579.131280169954,
S036,119.44789696816912,6630.365832125235,422.47069555827954,483963.519816204,11336.278260964746,0.0,,,,,6630.365832125235,
S036b,119.44789696816912,6630.365832125235,422.4582196379966,570721.9473071654,11336.278260964746,0.0,,,,,6630.365832125235,
S037,119.44789696816912,6630.365832125235,424.3078108104061,11358760.978876753,11600.3007719445,0.0,,,,,6630.365832125235,
S038,119.44789696816912,6630.365832125235,422.6073196643097,1435155.4875681703,11357.48537685892,0.0,,,,,6630.365832125235,
S039,13.777429865419284,764.7635710030198,430.863864758975,745727.732305897,11991.791641809543,0.0,,,,,764.7635710030198,
S039b,13.777429865419284,764.7635710030198,423.75950216250686,483963.519816204,11991.791641809543,0.01460127090245632,,,,,764.7635710030198,
S040,118.92401408203057,6601.285912960029,441.95597991254454,11358760.978876753,12967.134884611101,0.0,,,,,6601.285912960029,
S041,10.574393004274222,586.9680073956231,445.39061670564877,2086971.6014292631,13143.500185605873,0.0,,,,,586.9680073956231,
S041b,10.574393004274222,586.9680073956231,440.53710399312064,743373.7146636822,13143.500185605873,0.010652705284722614,,,,,586.9680073956231,
S042,118.92401408203057,6601.285912960029,490.17540289167295,11358760.978876753,16803.52082689316,0.0,,,,,6601.285912960029,
S043,5.1608549337296665,286.470980952262,617.3605348245202,483963.519816204,56863.19542293784,1.0,,,,,286.470980952262,
S045,13.947333123420401,774.1946349665617,349.50082364152763,483963.519816204,5765.845501920546,0.0,,,,,774.1946349665617,
S046,2.44029775585897,135.45710951253434,291.09549715728303,2057.450127842355,44977.8473235906,0.9849301089706789,,,,,135.45710951253434,
S047,2.44029775585897,135.45710951253434,291.09549715728303,2057.450127842355,1356.830089779006,1.1462528124468436e-12,,,,,135.45710951253434,
S048,261.1250587850128,14494.643368574498,285.615695,500000.0,951.9885604815231,0.0,,,,,14494.643368574498,
S049,261.1250587850128,14494.643368574498,291.02003760007165,500000.0,1359.6410123726644,0.0,,,,,14494.643368574498,
S050,0.5623791948844912,31.216789019348635,298.14809855219966,100000.0,1890.0,0.0,,,,,31.216789019348635,
S050b,0.5623791948844912,31.216789019348635,291.09549715728303,2057.450127842355,1889.9999999999998,0.012038579820559439,,,,,31.216789019348635,
S051,118.92401408203057,6601.285912960029,424.3078108104061,11358760.978876753,11600.3007719445,0.0,,,,,6601.285912960029,
S052,2.44029775585897,135.45710951253434,615.0321523909522,245003.7452216359,56863.19542293784,1.0,,,,,135.45710951253434,
S053,2.44029775585897,135.45710951253434,372.8457631064693,17787.27190309077,48387.43260313295,1.0,,,,,135.45710951253434,
S054,0.5238828861385386,29.079919165205233,424.3078108104061,11358760.978876753,11600.3007719445,0.0,,,,,29.079919165205233,
SA02,103.50676869705114,3597.89443193732,371.9875177777778,79336.2109037282,165.97397594529644,,747.7863787338525,2820.7341234822447,0.000359789443193732,1.2135697918924582,28.15964035044382,0.000359789443193732
SA03,103.50676869705114,3597.89443193732,605.8626129880298,78386.6892564989,7135.237958619751,,747.7863787338525,2820.7341234822447,0.000359789443193732,1.2135697918924582,28.15964035044382,0.000359789443193732
TA02,5.837440610430466,202.90914214726783,334.6382405555556,85743.0461428189,-923.3134376506819,,42.172634459155404,159.07954378450287,0.0002029091342338116,0.06844916443329976,1.5881089209077732,0.0002029091342338116
fwh1.SMX,13.947333123420401,774.1946349665617,349.45095726866293,40743.25670361251,22465.466311519598,0.4002631457851861,,,,,774.1946349665617,
fwh2.FW1,100.50961216902019,5579.131280169954,340.62786822471924,483963.519816204,5096.00910310631,0.0,,,,,5579.131280169954,
fwh2.SC,8.38071753902153,465.20051528599777,364.2249498130484,75613.19852186633,6873.992830783298,0.0,,,,,465.20051528599777,
fwh2.SMX,8.38071753902153,465.20051528599777,364.2254124764695,73090.59129920485,19710.28430558829,0.3125488519144424,,,,,465.20051528599777,
fwh3.FW1,100.50961216902019,5579.131280169954,357.09328732645776,483963.519816204,6339.785318136865,0.0,,,,,5579.131280169954,
fwh3.SC,5.804070371133455,322.1748632901323,394.4499818259468,209434.16113446097,9175.850951507024,0.0,,,,,322.1748632901323,
fwh5.FW1,118.92401408203057,6601.285912960029,425.44563130132127,11358760.978876753,11687.97975042627,0.0,,,,,6601.285912960029,
fwh5.FW2,118.92401408203057,6601.285912960029,438.0064286231324,11358760.978876753,12659.891609128033,0.0,,,,,6601.285912960029,
fwh5.SC,13.777429865419284,764.7635710030198,440.5368040635979,745727.732305897,12748.619016255894,0.0,,,,,764.7635710030198,
fwh5.SDS,3.2030368611450633,177.7955636073968,440.53710399312064,743373.7146636822,47530.61988783351,0.9383136833422113,,,,,177.7955636073968,
fwh5.SMX,13.777429865419284,764.7635710030198,440.53710399312064,743373.7146636822,21137.967443341753,0.22631936709238215,,,,,764.7635710030198,
fwh6.FW1,118.92401408203057,6601.285912960029,445.82868727257403,11358760.978876753,13269.234729588406,0.0,,,,,6601.285912960029,
fwh6.FW2,118.92401408203057,6601.285912960029,484.50507844078334,11358760.978876753,16342.363911661972,0.0,,,,,6601.285912960029,
fwh6.SC,10.574393004274222,586.9680073956231,487.63606407258317,2086971.6014292631,16541.04047030485,0.0,,,,,586.9680073956231,
fwh6.SDS,10.574393004274222,586.9680073956231,500.0065018624969,2084755.9949510687,51102.727176775006,1.0,,,,,586.9680073956231,
"hp_stream[(1, 1)]",119.05898927437799,6608.778174659399,741.8320351046842,4935071.239567874,60570.38132945102,1.0,,,,,6608.778174659399,
"hp_stream[(10, 1)]",119.05898927437799,6608.778174659399,654.0778584978207,2717724.5980455223,57527.125100562356,1.0,,,,,6608.778174659399,
"hp_stream[(11, 1)]",119.05898927437799,6608.778174659399,644.912827265292,2543418.885643181,57211.25250946438,1.0,,,,,6608.778174659399,
"hp_stream[(12, 1)]",119.05898927437799,6608.778174659399,635.8615348521733,2380292.5552127804,56899.65405481648,1.0,,,,,6608.778174659399,
"hp_stream[(13, 1)]",119.05898927437799,6608.778174659399,626.9230978605887,2227628.5988057433,56592.28208715146,1.0,,,,,6608.778174659399,
"hp_stream[(14, 1)]",119.05898927437799,6608.778174659399,618.0966433299134,2084755.9949510687,56289.08931205893,1.0,,,,,6608.778174659399,
"hp_stream[(2, 1)]",119.05898927437799,6608.778174659399,731.6019828726372,4618552.37345914,60213.8272398801,1.0,,,,,6608.778174659399,
"hp_stream[(3, 1)]",119.05898927437799,6608.778174659399,721.4940570447093,4322333.9625494145,59861.99611771214,1.0,,,,,6608.778174659399,
"hp_stream[(4, 1)]",119.05898927437799,6608.778174659399,711.507288406256,4045114.003939616,59514.83593474207,1.0,,,,,6608.778174659399,
"hp_stream[(5, 1)]",119.05898927437799,6608.778174659399,701.6407168508667,3785674.000816249,59172.295293338626,1.0,,,,,6608.778174659399,
"hp_stream[(6, 1)]",119.05898927437799,6608.778174659399,691.8933914468389,3542873.6066520116,58834.323381208415,1.0,,,,,6608.778174659399,
"hp_stream[(7, 1)]",119.05898927437799,6608.778174659399,682.2643705117238,3315645.612909363,58500.869930717745,1.0,,,,,6608.778174659399,
"hp_stream[(8, 1)]",119.05898927437799,6608.778174659399,672.7527217030174,3102991.2582159215,58171.88518233373,1.0,,,,,6608.778174659399,
"hp_stream[(9, 1)]",119.05898927437799,6608.778174659399,663.3575221309974,2903975.8383935695,57847.319851783126,1.0,,,,,6608.778174659399,
inlet_to_hp_stream,119.05898927437799,6608.778174659399,752.185191994994,5273281.79270358,60931.71109547797,1.0,,,,,6608.778174659399,
"ip_stream[(1, 1)]",108.48459627010378,6021.810167263777,794.7750794733215,1665455.6946811383,63403.09450899891,1.0,,,,,6021.810167263777,
"ip_stream[(2, 1)]",108.48459627010378,6021.810167263777,769.2745683144218,1416035.0129919073,62443.54922788162,1.0,,,,,6021.810167263777,
"ip_stream[(3, 1)]",108.48459627010378,6021.810167263777,745.4307948982237,1209440.413527882,61552.83589221704,1.0,,,,,6021.810167263777,
"ip_stream[(4, 1)]",108.48459627010378,6021.810167263777,721.1868547523364,1028313.1380512539,60652.41966431519,1.0,,,,,6021.810167263777,
"ip_stream[(5, 1)]",108.48459627010378,6021.810167263777,697.573892812543,874311.7048688233,59781.09028816564,1.0,,,,,6021.810167263777,
"ip_stream[(6, 1)]",108.48459627010378,6021.810167263777,674.5847541103016,743373.7146636822,58938.107595327274,1.0,,,,,6021.810167263777,
"ip_stream[(6, 2)]",105.28155940895869,5844.014603656378,674.5847541103016,743373.7146636822,58938.107595327274,1.0,,,,,5844.014603656378,
"ip_stream[(7, 1)]",105.28155940895869,5844.014603656378,655.0479430733953,644281.5219776477,58226.1440202984,1.0,,,,,5844.014603656378,
"ip_stream[(8, 1)]",105.28155940895869,5844.014603656378,635.9749626348431,558398.3820972651,57534.664624080266,1.0,,,,,5844.014603656378,
"ip_stream[(9, 1)]",105.28155940895869,5844.014603656378,617.3605348245202,483963.519816204,56863.19542293784,1.0,,,,,5844.014603656378,
ip_to_lp_stream,97.68040671937008,5422.086513191583,617.3605348245202,483963.519816204,56863.19542293784,1.0,,,,,5422.086513191583,
"lp_stream[(1, 1)]",97.68040671937008,5422.086513191583,570.6619632947309,316490.34991124127,55200.47911845461,1.0,,,,,5422.086513191583,
"lp_stream[(2, 1)]",97.68040671937008,5422.086513191583,527.0105006923665,206970.4378234547,53662.98613335503,1.0,,,,,5422.086513191583,
"lp_stream[(2, 2)]",91.87633634823663,5099.911649901452,527.0105006923665,206970.4378234547,53662.98613335503,1.0,,,,,5099.911649901452,
"lp_stream[(3, 1)]",91.87633634823663,5099.911649901452,474.8773028035695,122994.27499673152,51844.4183328937,1.0,,,,,5099.911649901452,
"lp_stream[(4, 1)]",91.87633634823663,5099.911649901452,427.3757556653708,73090.59129920485,50206.00967507679,1.0,,,,,5099.911649901452,
"lp_stream[(4, 2)]",89.29968918034857,4956.885997905587,427.3757556653708,73090.59129920485,50206.00967507679,1.0,,,,,4956.885997905587,
"lp_stream[(5, 1)]",89.29968918034857,4956.885997905587,378.8796165009021,40743.25670361251,48547.77179674824,1.0,,,,,4956.885997905587,
lp_to_outlet_stream,83.7330735959497,4647.891878225023,378.8796165009021,40743.25670361251,48547.77179674824,1.0,,,,,4647.891878225023,
stream_inlet_mix_inlet[1],119.05898927437799,6608.778174659399,752.185191994994,5273281.79270358,60931.71109547797,1.0,,,,,6608.778174659399,
stream_throttle_inlet[1],119.05898927437799,6608.778174659399,809.5074322764591,10574920.304779602,62362.21786639165,1.0,,,,,6608.778174659399,
stream_throttle_outlet[1],119.05898927437799,6608.778174659399,792.7319289475879,6731968.844541074,62362.21786639165,1.0,,,,,6608.778174659399,
ww_arcs[10],2290.088579076804,127119.23317743625,592.1198837851242,11131611.775405172,26983.693887644975,0.03360532462211466,,,,,127119.23317743625,
ww_arcs[11],2290.088579076804,127119.23317743625,591.9670555411298,11109037.427099487,27116.474400024596,0.04021760184399527,,,,,127119.23317743625,
ww_arcs[12],2290.088579076804,127119.23317743625,591.8235058976974,11087866.047014711,27219.480917112214,0.04545069421382878,,,,,127119.23317743625,
ww_arcs[13],2290.088579076804,127119.23317743625,591.6125215124073,11056805.992833905,27276.94081986743,0.048958046132857605,,,,,127119.23317743625,
ww_arcs[1],2290.088579076804,127119.23317743625,590.6432935989027,11255863.252747,26052.10576414593,0.0,,,,,127119.23317743625,
ww_arcs[2],2290.088579076804,127119.23317743625,591.6568435591645,11228846.585929263,26170.221924022946,0.0,,,,,127119.23317743625,
ww_arcs[3],2290.088579076804,127119.23317743625,592.2919314542729,11219508.599513404,26244.57133575639,0.0,,,,,127119.23317743625,
ww_arcs[4],2290.088579076804,127119.23317743625,592.6477855268628,11209862.923273414,26328.880264200634,0.00188594322248781,,,,,127119.23317743625,
ww_arcs[5],2290.088579076804,127119.23317743625,592.5869639185296,11200825.568836058,26413.70437541126,0.0059721400653350845,,,,,127119.23317743625,
ww_arcs[6],2290.088579076804,127119.23317743625,592.5272811395521,11191962.939719003,26500.410443420194,0.010133001643627022,,,,,127119.23317743625,
ww_arcs[7],2290.088579076804,127119.23317743625,592.474026190833,11184059.419841308,26578.44802590774,0.01387244056174076,,,,,127119.23317743625,
ww_arcs[8],2290.088579076804,127119.23317743625,592.415451626617,11175371.433225246,26656.154712441283,0.017619662735218724,,,,,127119.23317743625,
ww_arcs[9],2290.088579076804,127119.23317743625,592.2707094081611,11153925.259376701,26828.429830234232,0.025985828960999827,,,,,127119.23317743625,
