,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],147.26135969799267,0.9537562260047525,0.7735841114829956,-12.257561310599339,802.3017266508408,759.2418966078029,8242.016697483488,6375.893163750778,3468.5494385796305,3385.312659184564,100.0,100.0
hp_stages[1],147.26135969799267,0.92040300131563,0.9358633643277562,-2.95644265450084,759.2418966078029,748.746262491925,6375.893163750778,5966.9648268221445,3385.312659184564,3365.236498944267,100.0,100.0
hp_stages[2],147.26135969799267,0.92040300131563,0.9358633643277562,-2.9174196885601558,748.746262491925,738.3775892385861,5966.9648268221445,5584.263777655158,3365.236498944267,3345.4253299142983,100.0,100.0
hp_stages[3],147.26135969799267,0.92040300131563,0.9358633643277562,-2.8788372641704303,738.3775892385861,728.1348237930716,5584.263777655158,5226.107886249981,3345.4253299142983,3325.8761605322247,100.0,100.0
hp_stages[4],147.26135969799267,0.92040300131563,0.9358633643277562,-2.8406884292347456,728.1348237930716,718.0169216123626,5226.107886249981,4890.922908765726,3325.8761605322247,3306.58604644486,100.0,100.0
hp_stages[5],147.26135969799267,0.92040300131563,0.9358633643277562,-2.8029667881335842,718.0169216123626,708.0228471871501,4890.922908765726,4577.235568065187,3306.58604644486,3287.552086729413,100.0,100.0
hp_stages[6],147.26135969799267,0.92040300131563,0.9358633643277562,-2.7656664468636816,708.0228471871501,698.1515744996728,4577.235568065187,4283.6670780501545,3287.552086729413,3268.771420487191,100.0,100.0
hp_stages[7],147.26135969799267,0.92040300131563,0.9358633643277562,-2.72878196339566,698.1515744996728,688.4020874348901,4283.6670780501545,4008.927083324067,3268.771420487191,3250.2412237744084,100.0,100.0
hp_stages[8],147.26135969799267,0.92040300131563,0.9358633643277562,-2.6923083027916075,688.4020874348901,678.7733801594774,4008.927083324067,3751.8079875443186,3250.2412237744084,3231.9587068377664,100.0,100.0
hp_stages[9],147.26135969799267,0.92040300131563,0.9358633643277562,-2.656240796666052,678.7733801594774,669.264457480383,3751.8079875443186,3511.179645534975,3231.9587068377664,3213.921111625325,100.0,100.0
hp_stages[10],147.26135969799267,0.92040300131563,0.9358633643277562,-2.620575106600239,669.264457480383,659.874335192161,3511.179645534975,3285.9843958295,3213.921111625325,3196.1257095458204,100.0,100.0
hp_stages[11],147.26135969799267,0.92040300131563,0.9358633643277562,-2.585307191158247,659.874335192161,650.6020404199743,3285.9843958295,3075.232411809505,3196.1257095458204,3178.5697994519564,100.0,100.0
hp_stages[12],147.26135969799267,0.92040300131563,0.9358633643277562,-2.5504332761806667,650.6020404199743,641.4466119631469,3075.232411809505,2877.997351005803,3178.5697994519564,3161.2507058254187,100.0,100.0
hp_stages[13],147.26135969799267,0.92040300131563,0.9358633643277562,-2.515949828059814,641.4466119631469,632.4071006423225,2877.997351005803,2693.4122834386612,3161.2507058254187,3144.165777143383,100.0,100.0
hp_stages[14],147.26135969799267,0.92040300131563,0.9358633643277562,-2.4818535297788413,632.4071006423225,623.4825696515572,2693.4122834386612,2520.665881100609,3144.165777143383,3127.312384407715,100.0,100.0
ip_stages[1],133.21306071129007,0.9212760401710883,0.850238776999118,-7.284068500769077,818.3585477229021,792.1981712652481,2370.6034949029713,2015.5790162561373,3564.8405834423115,3510.160746030906,100.0,100.0
ip_stages[2],133.21306071129007,0.9212760401710883,0.850238776999118,-7.05358458212774,792.1981712652481,766.6976176929337,2015.5790162561373,1713.7234377267034,3510.160746030906,3457.211098718058,100.0,100.0
ip_stages[3],133.21306071129007,0.9082775522255189,0.8541034666738103,-6.547457022171681,766.6976176929337,742.8577967636234,1713.7234377267034,1463.697129082537,3457.211098718058,3408.0608353188723,100.0,100.0
ip_stages[4],133.21306071129007,0.9212760401710883,0.850238776999118,-6.618665588372628,742.8577967636234,718.6286036194399,1463.697129082537,1244.4920569282563,3408.0608353188723,3358.376025488423,100.0,100.0
ip_stages[5],133.21306071129007,0.9212760401710883,0.850238776999118,-6.4047602228644465,718.6286036194399,695.0368081600493,1244.4920569282563,1058.1154044677971,3358.376025488423,3310.296954347303,100.0,100.0
ip_stages[6],133.21306071129007,0.9212760401710883,0.850238776999118,-6.196320156718793,695.0368081600493,672.074642692095,1058.1154044677971,899.650747418627,3310.296954347303,3263.7825951423297,100.0,100.0
ip_stages[7],129.36550381745639,0.9103124837519211,0.8666993589746904,-5.0820710254914045,672.074642692095,652.5636366657385,899.650747418627,779.7267260888252,3263.7825951423297,3224.4980032262147,100.0,100.0
ip_stages[8],129.36550381745639,0.9103124837519211,0.8666993589746904,-4.93582111696871,652.5636366657385,633.5203038603985,779.7267260888252,675.7886536766189,3224.4980032262147,3186.343928366092,100.0,100.0
ip_stages[9],129.36550381745639,0.9103124837519211,0.8666993589746904,-4.792963211402307,633.5203038603985,614.9390464212721,675.7886536766189,585.7055929438944,3186.343928366092,3149.2941502570416,100.0,100.0
lp_stages[1],119.33867689931174,0.8074011620150117,0.6539549717124042,-10.94851697227058,614.9390464212721,568.295111298917,585.7055929438944,383.0250844654215,3149.2941502570416,3057.5509094508097,100.0,100.0
lp_stages[2],119.33867689931174,0.8074011620150117,0.6539549717124042,-10.124037082655956,568.295111298917,524.7272913315281,383.0250844654215,250.48115827672598,3057.5509094508097,2972.716408635975,100.0,100.0
lp_stages[3],111.86738923959054,0.853115473327583,0.5942601092705102,-11.225295679942564,524.7272913315281,472.7548417782088,250.48115827672598,148.85096048773113,2972.716408635975,2872.3717437944547,100.0,100.0
lp_stages[4],111.86738923959054,0.853115473327583,0.5942601092705102,-10.11352718744019,472.7548417782088,425.4385184295123,148.85096048773113,88.45618804445948,2872.3717437944547,2781.9653505087435,100.0,100.0
