,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],95.94436084850534,0.9605168280282346,0.7858334247904727,-7.434714181748074,776.6354869062753,737.3637277603556,5395.972031686207,4240.335181733576,3438.294824269539,3360.8049737353585,100.0,100.0
hp_stages[1],95.94436084850534,0.92040300131563,0.9358633643277562,-1.8986624487670516,737.3637277603556,727.2274885203851,4240.335181733576,3968.374349054532,3360.8049737353585,3341.015770576614,100.0,100.0
hp_stages[2],95.94436084850534,0.92040300131563,0.9358633643277562,-1.8734794887023876,727.2274885203851,717.2106391907025,3968.374349054532,3713.8561692181434,3341.015770576614,3321.489042042139,100.0,100.0
hp_stages[3],95.94436084850534,0.92040300131563,0.9358633643277562,-1.8485707006959333,717.2106391907025,707.3122727958081,3713.8561692181434,3475.661929153884,3321.489042042139,3302.221930516797,100.0,100.0
hp_stages[4],95.94436084850534,0.92040300131563,0.9358633643277562,-1.823933211411493,707.3122727958081,697.5314905556048,3475.661929153884,3252.7446662838533,3302.221930516797,3283.2116083333854,100.0,100.0
hp_stages[5],95.94436084850534,0.92040300131563,0.9358633643277562,-1.7995643362697793,697.5314905556048,687.8674017644697,3252.7446662838533,3044.1245666875716,3283.2116083333854,3264.4552758052946,100.0,100.0
hp_stages[6],95.94436084850534,0.92040300131563,0.9358633643277562,-1.775461559992165,687.8674017644697,678.3191237071243,3044.1245666875716,2848.8846584130033,3264.4552758052946,3245.95015946192,100.0,100.0
hp_stages[7],95.94436084850534,0.92040300131563,0.9358633643277562,-1.7516225190295942,678.3191237071243,668.8857816158517,2848.8846584130033,2666.166781004124,3245.95015946192,3227.693510467246,100.0,100.0
hp_stages[8],95.94436084850534,0.92040300131563,0.9358633643277562,-1.7280449857240305,668.8857816158517,659.5665086718564,2666.166781004124,2495.167813529423,3227.693510467246,3209.682603203477,100.0,100.0
hp_stages[9],95.94436084850534,0.92040300131563,0.9358633643277562,-1.7047268540500453,659.5665086718564,650.3604460521576,2495.167813529423,2335.136144531978,3209.682603203477,3191.914734003308,100.0,100.0
hp_stages[10],95.94436084850534,0.92040300131563,0.9358633643277562,-1.6816661268086825,650.3604460521576,641.2667430219637,2335.136144531978,2185.3683683850422,3191.914734003308,3174.3872200156534,100.0,100.0
