,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
hp_stages[10],91.8469878468762,0.92040300131563,0.9358633643277562,-1.6058141346153738,648.1096335778957,639.0476997421604,2246.222791547309,2102.1576187271485,3188.5284785271856,3171.044898801169,100.0,100.0
hp_stages[11],91.8469878468762,0.92040300131563,0.9358633643277562,-1.5840197694234286,639.0476997421604,630.0967654714115,2102.1576187271485,1967.3323014092132,3171.044898801169,3153.7986090037916,100.0,100.0
hp_stages[12],91.8469878468762,0.92040300131563,0.9358633643277562,-1.5624679706556648,630.0967654714115,621.2560064691938,1967.3323014092132,1841.1542263474935,3153.7986090037916,3136.7869681510665,100.0,100.0
hp_stages[13],91.8469878468762,0.92040300131563,0.9358633643277562,-1.5411571118298508,621.2560064691938,612.5246067707112,1841.1542263474935,1723.0687885158322,3136.7869681510665,3120.007352967614,100.0,100.0
hp_stages[14],91.8469878468762,0.92040300131563,0.9358633643277562,-1.5200856287486695,612.5246067707112,603.9017589985036,1723.0687885158322,1612.5569533885778,3120.007352967614,3103.457157208523,100.0,100.0
ip_stages[1],84.32940283639469,0.9212760401710883,0.850238776999118,-4.469922232038351,790.2949534074121,764.9255972503674,1511.6550857043617,1285.2677713137734,3511.12288781512,3458.117386985115,100.0,100.0
ip_stages[2],84.32940283639469,0.9212760401710883,0.850238776999118,-4.327375949107232,764.9255972503674,740.1971412110555,1285.2677713137734,1092.7844979982049,3458.117386985115,3406.8022370663775,100.0,100.0
ip_stages[3],84.32940283639469,0.9082775522255189,0.8541034666738103,-4.015832468071563,740.1971412110555,717.0855915000564,1092.7844979982049,933.3510280676662,3406.8022370663775,3359.1814508044076,100.0,100.0
ip_stages[4],84.32940283639469,0.9212760401710883,0.850238776999118,-4.058459772738222,717.0855915000564,693.5935186111169,933.3510280676662,793.571236615122,3359.1814508044076,3311.0551788727544,100.0,100.0
ip_stages[5],84.32940283639469,0.9212760401710883,0.850238776999118,-3.926254007913514,693.5935186111169,670.7221222891466,793.571236615122,674.7250376813189,3311.0551788727544,3264.496637298225,100.0,100.0
ip_stages[6],84.32940283639469,0.9212760401710883,0.850238776999118,-3.797468952528144,670.7221222891466,648.4641253095929,674.7250376813189,573.6773908488483,3264.496637298225,3219.4652624182736,100.0,100.0
ip_stages[7],81.77083310614442,0.9103124837519211,0.8666993589746904,-3.109148632293631,648.4641253095929,629.5569078836076,573.6773908488483,497.2058269069698,3219.4652624182736,3181.442552924073,100.0,100.0
ip_stages[8],81.77083310614442,0.9103124837519211,0.8666993589746904,-3.018985477605202,629.5569078836076,611.1052472557309,497.2058269069698,430.9279714587516,3181.442552924073,3144.5224756431394,100.0,100.0
ip_stages[9],81.77083310614442,0.9103124837519211,0.8666993589746904,-2.930945480431005,611.1052472557309,593.1037777628085,430.9279714587516,373.4849966275637,3144.5224756431394,3108.679065846563,100.0,100.0
lp_stages[1],76.21433125140013,0.8074011620150117,0.6539549717124042,-6.761453096088414,593.1037777628085,547.993199459961,373.4849966275637,244.24237040458578,3108.679065846563,3019.962770826075,100.0,100.0
lp_stages[2],76.21433125140013,0.8074011620150117,0.6539549717124042,-6.24877020551025,547.993199459961,505.86187919398895,244.24237040458578,159.72351242890144,3019.962770826075,2937.973332581211,100.0,100.0
lp_stages[3],71.90994188245365,0.853115473327583,0.5942601092705102,-6.969721920194444,505.86187919398895,455.5918890623831,159.72351242890144,94.91731194906866,2937.973332581211,2841.050407353607,100.0,100.0
lp_stages[4],71.90994188245365,0.853115473327583,0.5942601092705102,-6.275722560334442,455.5918890623831,409.8516494798914,94.91731194906866,56.40557217051664,2841.050407353607,2753.7784336035384,100.0,100.0
lp_stages[5],70.01480649872745,0.8610640202970283,0.5574350402615467,-6.181347394638345,409.8516494798914,363.2305278458164,56.40557217051664,31.44244239384752,2753.7784336035384,2665.492145263219,100.0,100.0
outlet_stage,65.91022095772745,0.7154326853865502,0.10522255069393259,-15.122102015711425,363.2305278458164,298.87020509477867,31.44244239384752,3.3084539887276767,2665.492145263219,2436.0572898496675,100.0,95.41992622262595
