,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],167.73953795443308,0.9527740940408906,0.7693145295627627,-14.100047911024058,801.2305965613893,757.1358689196583,9310.46581492047,7162.676628415726,3454.3873879629123,3370.3282085769856,100.0,100.0
hp_stages[1],167.73953795443308,0.92040300131563,0.9358633643277562,-3.330745706504787,757.1358689196583,746.6078901733747,7162.676628415726,6703.286647060931,3370.3282085769856,3350.471556131635,100.0,100.0
hp_stages[2],167.73953795443308,0.92040300131563,0.9358633643277562,-3.2867557371345635,746.6078901733747,736.2097836598908,6703.286647060931,6273.360393571768,3350.471556131635,3330.8771553289616,100.0,100.0
hp_stages[3],167.73953795443308,0.92040300131563,0.9358633643277562,-3.2432734314484826,736.2097836598908,725.9404420194423,6273.360393571768,5871.00816356857,3330.8771553289616,3311.5419796691267,100.0,100.0
hp_stages[4],167.73953795443308,0.92040300131563,0.9358633643277562,-3.20028963461685,725.9404420194423,715.7987648018019,5871.00816356857,5494.461451953003,3311.5419796691267,3292.4630572299448,100.0,100.0
hp_stages[5],167.73953795443308,0.92040300131563,0.9358633643277562,-3.1577959592003713,715.7987648018019,705.7836595393104,5494.461451953003,5142.065179593906,3292.4630572299448,3273.6374660919855,100.0,100.0
hp_stages[6],167.73953795443308,0.92040300131563,0.9358633643277562,-3.115784709938196,705.7836595393104,695.8940426935582,5142.065179593906,4812.27041856736,3273.6374660919855,3255.0623302120684,100.0,100.0
hp_stages[7],167.73953795443308,0.92040300131563,0.9358633643277562,-3.07424881572905,695.8940426935582,686.1288404990144,4812.27041856736,4503.627583975389,3255.0623302120684,3236.7348157022557,100.0,100.0
hp_stages[8],167.73953795443308,0.92040300131563,0.9358633643277562,-3.0331817681732987,686.1288404990144,676.4869897232412,4503.627583975389,4214.780062418493,3236.7348157022557,3218.652127475242,100.0,100.0
hp_stages[9],167.73953795443308,0.92040300131563,0.9358633643277562,-2.9925775660711817,676.4869897232412,666.9674383600801,4214.780062418493,3944.45824911652,3218.652127475242,3200.8115062206152,100.0,100.0
hp_stages[10],167.73953795443308,0.92040300131563,0.9358633643277562,-2.9524306653448207,666.9674383600801,657.5691462691632,3944.45824911652,3691.473967468557,3200.8115062206152,3183.2102256796675,100.0,100.0
hp_stages[11],167.73953795443308,0.92040300131563,0.9358633643277562,-2.91273593388087,657.5691462691632,648.2910857723605,3691.473967468557,3454.7152465234535,3183.2102256796675,3165.845590189423,100.0,100.0
hp_stages[12],167.73953795443308,0.92040300131563,0.9358633643277562,-2.8734886108482938,648.2910857723605,639.132242215399,3454.7152465234535,3233.1414334058322,3165.845590189423,3148.7149324691845,100.0,100.0
hp_stages[13],167.73953795443308,0.92040300131563,0.9358633643277562,-2.8346842700951957,639.132242215399,630.0916145007362,3233.1414334058322,3025.778619214647,3148.7149324691845,3131.8156116253103,100.0,100.0
hp_stages[14],167.73953795443308,0.92040300131563,0.9358633643277562,-2.796318787054607,630.0916145007362,621.1682155966296,3025.778619214647,2831.715358289212,3131.8156116253103,3115.145011353273,100.0,100.0
ip_stages[1],151.06840484161208,0.9212760401710883,0.850238776999118,-8.14977998429802,809.5448106957056,783.5362580398662,2667.032250780016,2267.614239120406,3542.2913104425966,3488.343696493521,100.0,100.0
ip_stages[2],151.06840484161208,0.9212760401710883,0.850238776999118,-7.891258738037438,783.5362580398662,758.1939547861087,2267.614239120406,1928.0135573755194,3488.343696493521,3436.1073685445294,100.0,100.0
ip_stages[3],151.06840484161208,0.9082775522255189,0.8541034666738103,-7.324469190294592,758.1939547861087,734.5081251584661,1928.0135573755194,1646.7230631485365,3436.1073685445294,3387.6229141149356,100.0,100.0
ip_stages[4],151.06840484161208,0.9212760401710883,0.850238776999118,-7.403607925949315,734.5081251584661,710.4478048677789,1646.7230631485365,1400.1078032676528,3387.6229141149356,3338.6145994133167,100.0,100.0
ip_stages[5],151.06840484161208,0.9212760401710883,0.850238776999118,-7.163838364329871,710.4478048677789,687.029210590701,1400.1078032676528,1190.4259463172111,3338.6145994133167,3291.193443600883,100.0,100.0
ip_stages[6],151.06840484161208,0.9212760401710883,0.850238776999118,-6.930238403669491,687.029210590701,664.24395776463,1190.4259463172111,1012.1463007047631,3291.193443600883,3245.318606894058,100.0,100.0
ip_stages[7],146.75615846719077,0.9103124837519211,0.8666993589746904,-5.685656915219943,664.24395776463,644.8878700973587,1012.1463007047631,877.2265500094226,3245.318606894058,3206.576403673393,100.0,100.0
ip_stages[8],146.75615846719077,0.9103124837519211,0.8666993589746904,-5.5217510809902635,644.8878700973587,626.0016602364074,877.2265500094226,760.2916885687457,3206.576403673393,3168.9510587566097,100.0,100.0
ip_stages[9],146.75615846719077,0.9103124837519211,0.8666993589746904,-5.361668577884145,626.0016602364074,607.5794053317512,760.2916885687457,658.9443191163169,3168.9510587566097,3132.416519873304,100.0,100.0
lp_stages[1],134.7808042176076,0.8074011620150117,0.6539549717124042,-12.192096005169068,607.5794053317512,561.3148350662295,658.9443191163169,430.9199135677605,3132.416519873304,3041.957822316605,100.0,100.0
lp_stages[2],134.7808042176076,0.8074011620150117,0.6539549717124042,-11.272853481140189,561.3148350662295,518.1421493571595,430.9199135677605,281.8022198875165,3041.957822316605,2958.3194025388175,100.0,100.0
lp_stages[3],126.075556673858,0.853115473327583,0.5942601092705102,-12.471444113226811,518.1421493571595,466.71458461312176,281.8022198875165,167.4638179830279,2958.3194025388175,2859.3990055780578,100.0,100.0
lp_stages[4],126.075556673858,0.853115473327583,0.5942601092705102,-11.235407783706046,466.71458461312176,419.94881398767353,167.4638179830279,99.51706677345099,2859.3990055780578,2770.282541767625,100.0,100.0
lp_stages[5],122.3188731609837,0.8610640202970283,0.5574350402615467,-11.033163373305241,419.94881398767353,372.3269775525606,99.51706677345099,55.474300123569684,2770.282541767625,2680.082533476309,100.0,100.0
