,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
S053,3.2280551877883363,179.1842917672296,368.4795753766664,23362.132637240185,48223.17116927578,1.0,,,,,179.1842917672296,
S054,0.1393622478048319,7.735780282339873,430.9793961267454,12084248.237944696,12123.159190561471,0.0,,,,,7.735780282339873,
SA02,127.38715092780029,4427.976322639749,374.00083,80390.20917475226,224.73527180614317,,920.3105988974456,3471.5148394490084,0.000442797632263975,1.493556413626388,34.656442284404534,0.000442797632263975
SA03,127.38715092780029,4427.976322639749,623.0353631114906,79440.68752752295,7661.633005151507,,920.3105988974456,3471.5148394490084,0.000442797632263975,1.493556413626388,34.656442284404534,0.000442797632263975
TA02,6.92101571805805,240.5741584127837,328.2888888888889,86311.48715212297,-1108.4575867063377,,50.00093113447665,188.6086893949331,0.00024057414903039189,0.08115504285976337,1.8829016922161688,0.00024057414903039189
fwh1.SMX,17.288632555390922,959.6649375080999,353.61480611643555,48311.20874640174,22298.217100979487,0.3904819291958064,,,,,959.6649375080999,
fwh2.FW1,120.81096629204652,6706.027677174405,344.0901373979398,573858.4620657215,5358.600014289164,0.0,,,,,6706.027677174405,
fwh2.SC,10.523779881148794,584.1585521373408,368.806881690605,89181.3489768347,7221.574152547046,0.0,,,,,584.1585521373408,
fwh2.SMX,10.523779881148794,584.1585521373408,368.8073361726252,86666.97508598362,19805.382225899262,0.3080096694047751,,,,,584.1585521373408,
fwh3.FW1,120.81096629204652,6706.027677174405,361.0843992122868,573858.4620657215,6643.081537372162,0.0,,,,,6706.027677174405,
fwh3.SC,7.303818016205188,405.423508055672,399.95597051302406,247866.5179323446,9597.943153834443,0.0,,,,,405.423508055672,
fwh5.FW1,144.70804162752714,8032.516931600682,432.0233408921114,12084248.237944696,12203.876861778277,0.0,,,,,8032.516931600682,
fwh5.FW2,144.70804162752714,8032.516931600682,444.79841127679316,12084248.237944696,13196.094316261546,0.0,,,,,8032.516931600682,
fwh5.SC,17.46961667277447,969.7110826351003,447.61804644233183,883788.4211822171,13307.594409695414,0.0,,,,,969.7110826351003,
fwh5.SDS,3.7845127563493803,210.07238057634297,447.61832712729023,881453.4136766976,49190.8999321721,0.9794927325936416,,,,,210.07238057634297,
fwh5.SMX,17.46961667277447,969.7110826351003,447.61832712729023,881453.4136766976,21526.54090384996,0.2243494082661413,,,,,969.7110826351003,
fwh6.FW1,144.70804162752714,8032.516931600682,452.06975508958686,12084248.237944696,13764.886478194745,0.0,,,,,8032.516931600682,
fwh6.FW2,144.70804162752714,8032.516931600682,492.7056747934644,12084248.237944696,17014.594602002126,0.0,,,,,8032.516931600682,
fwh6.SC,13.68510391642509,759.6387020587573,496.4513705639183,2471803.9738411563,17274.66826109653,0.0,,,,,759.6387020587573,
fwh6.SDS,13.68510391642509,759.6387020587573,517.4662487220957,2469617.7076676893,51637.498191296705,1.0,,,,,759.6387020587573,
"hp_stream[(1, 1)]",144.37417673801352,8013.984614061702,745.2638845011212,5846122.688388966,60503.416405414275,1.0,,,,,8013.984614061702,
"hp_stream[(10, 1)]",144.37417673801352,8013.984614061702,656.7548068446695,3219437.098706992,57470.78439288712,1.0,,,,,8013.984614061702,
"hp_stream[(11, 1)]",144.37417673801352,8013.984614061702,647.5213374754683,3012953.2344375155,57155.97354209165,1.0,,,,,8013.984614061702,
"hp_stream[(12, 1)]",144.37417673801352,8013.984614061702,638.4044471424927,2819712.5505428878,56845.41247494903,1.0,,,,,8013.984614061702,
"hp_stream[(13, 1)]",144.37417673801352,8013.984614061702,629.4031900623778,2638865.6739882655,56539.053563677546,1.0,,,,,8013.984614061702,
"hp_stream[(14, 1)]",144.37417673801352,8013.984614061702,620.51663296804,2469617.7076676893,56236.84957851509,1.0,,,,,8013.984614061702,
"hp_stream[(2, 1)]",144.37417673801352,8013.984614061702,734.9367527617986,5471172.047428525,60148.13330524767,1.0,,,,,8013.984614061702,
"hp_stream[(3, 1)]",144.37417673801352,8013.984614061702,724.7352170401679,5120269.479122437,59797.55188467974,1.0,,,,,8013.984614061702,
"hp_stream[(4, 1)]",144.37417673801352,8013.984614061702,714.6582349633043,4791872.620996251,59451.619362018566,1.0,,,,,8013.984614061702,
"hp_stream[(5, 1)]",144.37417673801352,8013.984614061702,704.7047733454765,4484538.032515614,59110.28371826441,1.0,,,,,8013.984614061702,
"hp_stream[(6, 1)]",144.37417673801352,8013.984614061702,694.8738086339804,4196914.850565839,58773.49363767884,1.0,,,,,8013.984614061702,
"hp_stream[(7, 1)]",144.37417673801352,8013.984614061702,685.1643273128086,3927738.8518476677,58441.19845424118,1.0,,,,,8013.984614061702,
"hp_stream[(8, 1)]",144.37417673801352,8013.984614061702,675.5753262777959,3675826.896090997,58113.348103427015,1.0,,,,,8013.984614061702,
"hp_stream[(9, 1)]",144.37417673801352,8013.984614061702,666.1058131941217,3440071.7256621737,57789.89307879128,1.0,,,,,8013.984614061702,
inlet_to_hp_stream,144.37417673801352,8013.984614061702,755.7176633137213,6246769.4657417415,60863.45479550363,1.0,,,,,8013.984614061702,
"ip_stream[(1, 1)]",130.6890728215884,7254.345912002945,787.6519471768867,1974809.6797694135,63062.99718847609,1.0,,,,,7254.345912002945,
"ip_stream[(2, 1)]",130.6890728215884,7254.345912002945,762.2642346453583,1679059.7669331657,62114.62432164122,1.0,,,,,7254.345912002945,
"ip_stream[(3, 1)]",130.6890728215884,7254.345912002945,738.5317017499601,1434090.7676901366,61234.33773444891,1.0,,,,,7254.345912002945,
"ip_stream[(4, 1)]",130.6890728215884,7254.345912002945,714.413423113375,1219319.5804265882,60344.51318745968,1.0,,,,,7254.345912002945,
"ip_stream[(5, 1)]",130.6890728215884,7254.345912002945,690.9314911050949,1036712.78883298,59483.48172422381,1.0,,,,,7254.345912002945,
"ip_stream[(6, 1)]",130.6890728215884,7254.345912002945,668.0780834037048,881453.4136766976,58650.50582277175,1.0,,,,,7254.345912002945,
"ip_stream[(6, 2)]",126.90456006523904,7044.273531426602,668.0780834037048,881453.4136766976,58650.50582277175,1.0,,,,,7044.273531426602,
"ip_stream[(7, 1)]",126.90456006523904,7044.273531426602,648.6609199905114,763955.1085996464,57947.02630572768,1.0,,,,,7044.273531426602,
"ip_stream[(8, 1)]",126.90456006523904,7044.273531426602,629.7105045358772,662119.4029087535,57263.81453430902,1.0,,,,,7044.273531426602,
"ip_stream[(9, 1)]",126.90456006523904,7044.273531426602,611.2212069939391,573858.4620657215,56600.3991990943,1.0,,,,,7044.273531426602,
ip_to_lp_stream,117.10968396693976,6500.575287585857,611.2212069939391,573858.4620657215,56600.3991990943,1.0,,,,,6500.575287585857,
"lp_stream[(1, 1)]",117.10968396693976,6500.575287585857,564.8132366389415,375277.59432711266,54957.748254792394,1.0,,,,,6500.575287585857,
"lp_stream[(2, 1)]",117.10968396693976,6500.575287585857,521.4736118369594,245414.64858248606,53438.91772543654,1.0,,,,,6500.575287585857,
"lp_stream[(2, 2)]",109.80586595073457,6095.151779530185,521.4736118369594,245414.64858248606,53438.91772543654,1.0,,,,,6095.151779530185,
"lp_stream[(3, 1)]",109.80586595073457,6095.151779530185,469.78535997515814,145840.135883212,51642.54773792194,1.0,,,,,6095.151779530185,
"lp_stream[(4, 1)]",109.80586595073457,6095.151779530185,422.74054777988925,86666.97508598362,50024.21997381856,1.0,,,,,6095.151779530185,
"lp_stream[(4, 2)]",106.58590408579097,5916.416735448517,422.74054777988925,86666.97508598362,50024.21997381856,1.0,,,,,5916.416735448517,
"lp_stream[(5, 1)]",106.58590408579097,5916.416735448517,374.77782675205657,48311.20874640174,48386.298440714614,1.0,,,,,5916.416735448517,
lp_to_outlet_stream,99.82105141154882,5540.910350077757,374.77782675205657,48311.20874640174,48386.298440714614,1.0,,,,,5540.910350077757,
stream_inlet_mix_inlet[1],144.37417673801352,8013.984614061702,755.7176633137213,6246769.4657417415,60863.45479550363,1.0,,,,,8013.984614061702,
stream_throttle_inlet[1],144.37417673801352,8013.984614061702,811.5151454705981,11105702.426357122,62352.57290339461,1.0,,,,,8013.984614061702,
stream_throttle_outlet[1],144.37417673801352,8013.984614061702,798.4972835822715,8068625.801379867,62352.57290339461,1.0,,,,,8013.984614061702,
ww_arcs[10],2333.8084907194398,129546.05705375878,596.6669511774195,11819771.335648274,27613.702972828152,0.04037293371381508,,,,,129546.05705375878,
ww_arcs[11],2333.8084907194398,129546.05705375878,596.524237375113,11797680.92045682,27769.1927943908,0.048225048488053646,,,,,129546.05705375878,
ww_arcs[12],2333.8084907194398,129546.05705375878,596.3903162286766,11776980.853207044,27890.8482289373,0.05446200402874651,,,,,129546.05705375878,
ww_arcs[13],2333.8084907194398,129546.05705375878,596.1945124043912,11746766.712989867,27959.71200832877,0.05855446040731641,,,,,129546.05705375878,
ww_arcs[1],2333.8084907194398,129546.05705375878,595.2040669501487,11941958.255790308,26555.326796624104,0.0,,,,,129546.05705375878,
ww_arcs[2],2333.8084907194398,129546.05705375878,596.3099179714773,11915249.698147438,26689.119507259526,0.0,,,,,129546.05705375878,
ww_arcs[3],2333.8084907194398,129546.05705375878,597.0009712973816,11906024.373147802,26773.296073489393,0.0,,,,,129546.05705375878,
ww_arcs[4],2333.8084907194398,129546.05705375878,597.161032749955,11896499.14358383,26868.538846926716,0.0034799245648270256,,,,,129546.05705375878,
ww_arcs[5],2333.8084907194398,129546.05705375878,597.104002760152,11887622.91674374,26964.302323461903,0.008204443148376338,,,,,129546.05705375878,
ww_arcs[6],2333.8084907194398,129546.05705375878,597.0480765793385,11878923.517838743,27062.199299242657,0.01301739495962551,,,,,129546.05705375878,
ww_arcs[7],2333.8084907194398,129546.05705375878,596.9982029187257,11871169.79637464,27150.34659505044,0.017344760080059005,,,,,129546.05705375878,
ww_arcs[8],2333.8084907194398,129546.05705375878,596.9433736446691,11862650.20561023,27237.825549738765,0.02166286767724034,,,,,129546.05705375878,
ww_arcs[9],2333.8084907194398,129546.05705375878,596.8079391739109,11841626.341073966,27434.115388548213,0.03139975831407561,,,,,129546.05705375878,
