,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],103.74610944484748,0.9597955471848583,0.7842221830843399,-8.103712224657585,779.2776342993717,739.5235436759954,5827.1994372568915,4569.819063953436,3439.6312464987054,3361.5202477535845,100.0,100.0
hp_stages[1],103.74610944484748,0.92040300131563,0.9358633643277562,-2.053266676890264,739.5235436759954,729.3421870963389,4569.819063953436,4276.72624356058,3361.5202477535845,3341.728983407602,100.0,100.0
hp_stages[2],103.74610944484748,0.92040300131563,0.9358633643277562,-2.026050996116796,729.3421870963389,719.2815355682922,4276.72624356058,4002.431410607411,3341.728983407602,3322.200048713488,100.0,100.0
hp_stages[3],103.74610944484748,0.92040300131563,0.9358633643277562,-1.9991332142678593,719.2815355682922,709.3406515560082,4002.431410607411,3745.7289254221387,3322.200048713488,3302.930572248632,100.0,100.0
hp_stages[4],103.74610944484748,0.92040300131563,0.9358633643277562,-1.9725099819842358,709.3406515560082,699.518606247668,3745.7289254221387,3505.4904740053535,3302.930572248632,3283.9177148746135,100.0,100.0
hp_stages[5],103.74610944484748,0.92040300131563,0.9358633643277562,-1.946178180149196,699.518606247668,689.8144795149666,3505.4904740053535,3280.660108621551,3283.9177148746135,3265.1586675179137,100.0,100.0
hp_stages[6],103.74610944484748,0.92040300131563,0.9358633643277562,-1.9201348964458558,689.8144795149666,680.227359896665,3280.660108621551,3070.2496064704264,3265.1586675179137,3246.6506491765936,100.0,100.0
hp_stages[7],103.74610944484748,0.92040300131563,0.9358633643277562,-1.8943774041768762,680.227359896665,670.756344612321,3070.2496064704264,2873.3341260373827,3246.6506491765936,3228.390905131118,100.0,100.0
hp_stages[8],103.74610944484748,0.92040300131563,0.9358633643277562,-1.8689031431576206,670.756344612321,661.4005396104819,2873.3341260373827,2689.0481420310985,3228.390905131118,3210.376705339354,100.0,100.0
hp_stages[9],103.74610944484748,0.92040300131563,0.9358633643277562,-1.8437097025057219,661.4005396104819,652.159059653919,2689.0481420310985,2516.5816410405255,3210.376705339354,3192.605342997465,100.0,100.0
hp_stages[10],103.74610944484748,0.92040300131563,0.9358633643277562,-1.8187948051628284,652.159059653919,643.0310284429731,2516.5816410405255,2355.176561189652,3192.605342997465,3175.074133249983,100.0,100.0
hp_stages[11],103.74610944484748,0.92040300131563,0.9358633643277562,-1.7941562939991447,643.0310284429731,634.0155787767458,2355.176561189652,2204.1234601408228,3175.074133249983,3157.7804120338346,100.0,100.0
hp_stages[12],103.74610944484748,0.92040300131563,0.9358633643277562,-1.7697921193612955,634.0155787767458,625.1118527506376,2204.1234601408228,2062.758396801125,3157.7804120338346,3140.721535042383,100.0,100.0
hp_stages[13],103.74610944484748,0.92040300131563,0.9358633643277562,-1.745700327930267,625.1118527506376,616.3190019877619,2062.758396801125,1930.4600130256297,3140.721535042383,3123.894876796868,100.0,100.0
hp_stages[14],103.74610944484748,0.92040300131563,0.9358633643277562,-1.721879052810854,616.3190019877619,607.6361879006927,1930.4600130256297,1806.64680249037,3123.894876796868,3107.297829813375,100.0,100.0
ip_stages[1],94.90103766882878,0.9212760401710883,0.850238776999118,-5.0710907796551545,797.3835889446757,771.817329485438,1695.027206313355,1441.1778588760985,3524.854571914846,3471.4190046731956,100.0,100.0
ip_stages[2],94.90103766882878,0.9212760401710883,0.850238776999118,-4.909701277292084,771.817329485438,746.8963164068075,1441.1778588760985,1225.3453001690214,3471.4190046731956,3419.684045837179,100.0,100.0
ip_stages[3],94.90103766882878,0.9082775522255189,0.8541034666738103,-4.556537716025484,746.8963164068075,723.6029761578849,1225.3453001690214,1046.5716687468216,3419.684045837179,3371.670474774592,100.0,100.0
ip_stages[4],94.90103766882878,0.9212760401710883,0.850238776999118,-4.605210069352368,723.6029761578849,699.9264512262106,1046.5716687468216,889.8358156772236,3371.670474774592,3323.1440288844756,100.0,100.0
ip_stages[5],94.90103766882878,0.9212760401710883,0.850238776999118,-4.455496203419152,699.9264512262106,676.8745173689792,889.8358156772236,756.5729156514151,3323.1440288844756,3276.195161802882,100.0,100.0
ip_stages[6],94.90103766882878,0.9212760401710883,0.850238776999118,-4.309642377346708,676.8745173689792,654.4398070949238,756.5729156514151,643.2676305141161,3276.195161802882,3230.783199160431,100.0,100.0
ip_stages[7],92.05604203902942,0.9103124837519211,0.8666993589746904,-3.530024003743145,654.4398070949238,635.380977520999,643.2676305141161,557.5196430157523,3230.783199160431,3192.43673188296,100.0,100.0
ip_stages[8],92.05604203902942,0.9103124837519211,0.8666993589746904,-3.4278536679459544,635.380977520999,616.7805857943624,557.5196430157523,483.20191721755083,3192.43673188296,3155.2001356528867,100.0,100.0
ip_stages[9],92.05604203902942,0.9103124837519211,0.8666993589746904,-3.3280796484940747,616.7805857943624,598.6332240313554,483.20191721755083,418.7907919077927,3155.2001356528867,3119.047379410303,100.0,100.0
