,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
FG03,195.85640899777277,6666.0161431054785,1065.7555067673218,79811.57990686015,-54317.48171993466,,189.67522277198879,4838.7493244403695,6.666016143105479,934.2430371007185,688.6385166080638,8.044026041232012
FG04,195.85640899777277,6666.0161431054785,826.7023035290887,79726.80703003191,-62989.13166349576,,189.67522277198879,4838.7493244403695,6.666016143105479,934.2430371007185,688.6385166080638,8.044026041232012
FG05,195.85640899777277,6666.0161431054785,663.4052589833614,79639.61730529147,-68637.6309986171,,189.67522277198879,4838.7493244403695,6.666016143105479,934.2430371007185,688.6385166080638,8.044026041232012
FG06,195.85640899777277,6666.0161431054785,432.0107696336698,78518.20170988064,-76219.87591794165,,189.67522277198879,4838.7493244403695,6.666016143105479,934.2430371007185,688.6385166080638,8.044026041232012
PA03,50.518182075773275,1756.0094692044727,327.6361516666667,87734.34352120575,-1127.4946159986125,,364.96899384566694,1376.700834108159,0.0017560094007201064,0.5923704552295199,13.743758776616058,0.0017560094007201064
PA04,50.518182075773275,1756.0094692044727,621.0834163712889,86784.82187397646,7601.494356167786,,364.96899384566694,1376.700834108159,0.0017560094007201064,0.5923704552295199,13.743758776616058,0.0017560094007201064
S001,138.49266349412414,7687.511018098199,813.5388745533953,10986148.300618323,62468.63383152056,1.0,,,,,7687.511018098199,
S002,138.49266349412414,7687.511018098199,799.7691243384954,7758649.455657368,62468.63383152056,1.0,,,,,7687.511018098199,
S005,125.53879526116206,6968.462064489814,621.9222211011032,2377146.6388098733,56330.942385698254,1.0,,,,,6968.462064489814,
S006,12.95386823296208,719.0489536083857,621.9222211011032,2377146.6388098733,56330.942385698254,1.0,,,,,719.0489536083857,
S007,0.0,0.0,621.9222211011032,2377146.6388098733,56330.942385698254,1.0,,,,,0.0,
S009,125.53879526116206,6968.462064489814,816.8593242904495,2234128.633158905,64184.49411753431,1.0,,,,,6968.462064489814,
S010,3.652830049094586,202.76287957192926,670.8735800309117,847858.1504550723,58766.94253191463,1.0,,,,,202.76287957192926,
S011,3.0311144331010227,168.25241867464854,613.8453954808098,551986.7150330119,56706.858638637605,1.0,,,,,168.25241867464854,
S012,112.62983648600407,6251.905964603607,613.8453954808098,551986.7150330119,56706.858638637605,1.0,,,,,6251.905964603607,
S014,6.961291495685277,386.410396934451,523.815297729115,236061.04056458652,53529.75389351323,1.0,,,,,386.410396934451,
S015,3.1051421910614403,172.36158367016444,424.6932555056411,83363.79445787663,50097.927123246845,1.0,,,,,172.36158367016444,
S016,6.690011578512632,371.3520732685049,376.50886701833093,46469.900119981765,48451.7409986598,1.0,,,,,371.3520732685049,
S017,95.87339122074475,5321.781910730488,301.65402935862016,3895.4998558221005,44181.87780302532,0.9587495655295744,,,,,5321.781910730488,
S018,3659.4552967389072,203130.63670056235,287.06067277777794,500000.0,1061.04000179926,0.0,,,,,203130.63670056235,
S020,3659.455296738907,203130.63670056232,301.67403456647486,500000.0,2162.160724237341,0.0,,,,,203130.63670056232,
S022,95.87339122074475,5321.781910730488,301.65402935862016,3895.4998558221005,2152.467882630579,8.216242448390184e-13,,,,,5321.781910730488,
S024,99.55782905274057,5526.299288867038,293.12326648717067,2335.2375276666457,2131.176596477556,0.014059440478960586,,,,,5526.299288867038,
S025,99.55782905274057,5526.299288867038,301.3701618639667,9186.857555646357,2131.176596477556,0.0,,,,,5526.299288867038,
S026,99.55782905274057,5526.299288867038,301.52867952475776,1967074.121827352,2175.4184922421578,0.0,,,,,5526.299288867038,
S026b,99.3587133946351,5515.246690289304,301.52867952475776,1967074.121827352,2175.4184922421578,0.0,,,,,5515.246690289304,
S027,0.09955782905274059,5.526299288867039,301.52867952475776,1967074.121827352,2175.4184922421578,0.0,,,,,5.526299288867039,
S028,0.09955782905274059,5.526299288867039,301.52867952475776,1967074.121827352,2175.4184922421578,0.0,,,,,5.526299288867039,
S029,99.3587133946351,5515.246690289304,301.8387460319517,551986.7150330119,2175.4184922421578,0.0,,,,,5515.246690289304,
S030,16.75644526525935,930.1240538731205,352.6546361778711,49012.129391503695,5997.912571115364,0.0,,,,,930.1240538731205,
S031a,99.3587133946351,5515.246690289304,339.01171275449224,551986.7150330119,4975.10525715229,0.0,,,,,5515.246690289304,
S031b,116.11515865989443,6445.370744162424,340.99063938409654,551986.7150330119,5124.386700978442,0.0,,,,,6445.370744162424,
S032,10.066433686746718,558.7719806046155,344.96439605181945,85880.08976345786,5417.436004653131,0.0,,,,,558.7719806046155,
S032b,10.066433686746718,558.7719806046155,344.97204850133113,46469.900119981765,5417.436004653131,0.0,,,,,558.7719806046155,
S033,116.11515865989443,6445.370744162424,357.5873394272248,551986.7150330119,6378.123974180815,0.0,,,,,6445.370744162424,
S034,6.961291495685277,386.410396934451,357.93268234208983,238515.6767980792,6399.814678246113,0.0,,,,,386.410396934451,
S034b,6.961291495685277,386.410396934451,357.96169343001213,83363.79445787663,6399.814678246113,0.0,,,,,386.410396934451,
S035,116.11515865989443,6445.370744162424,394.75690481293367,551986.7150330119,9203.640029430555,0.0,,,,,6445.370744162424,
S036,138.9468712349135,7712.723378982369,427.46177633114223,551986.7150330119,11724.734739441685,0.0,,,,,7712.723378982369,
S036b,138.9468712349135,7712.723378982369,427.4497466234863,638192.9790252708,11724.734739441685,0.0,,,,,7712.723378982369,
S037,138.9468712349135,7712.723378982369,429.4373901480993,11920138.48824759,12002.216923527658,0.0,,,,,7712.723378982369,
S038,138.9468712349135,7712.723378982369,427.59723465958115,1469725.657531127,11745.239786827722,0.0,,,,,7712.723378982369,
S039,16.606698282056666,921.811833180315,437.23664685281216,850197.6066488907,12490.868249737938,0.0,,,,,921.811833180315,
S039b,16.606698282056666,921.811833180315,428.7465265406247,551986.7150330119,12490.868249737938,0.017640180648412475,,,,,921.811833180315,
S040,138.8921037669418,7709.683322542963,446.5615369893979,11920138.48824759,13332.089747723952,0.0,,,,,7709.683322542963,
S041,12.95386823296208,719.0489536083857,452.410455127115,2379339.720571925,13700.560931585276,0.0,,,,,719.0489536083857,
S041b,12.95386823296208,719.0489536083857,445.98098326443767,847858.1504550723,13700.560931585276,0.014223289100467329,,,,,719.0489536083857,
S042,138.8921037669418,7709.683322542963,496.29528951045506,11920138.48824759,17308.04179323484,0.0,,,,,7709.683322542963,
S043,6.225014292962392,345.5408016396299,613.8453954808098,551986.7150330119,56706.858638637605,1.0,,,,,345.5408016396299,
S045,16.75644526525935,930.1240538731205,352.71322753027994,551986.7150330119,6009.563237974128,0.0,,,,,930.1240538731205,
S046,3.0311144331010227,168.25241867464854,293.12326648717067,2335.2375276666457,44926.97704350465,0.9822468748196052,,,,,168.25241867464854,
S047,3.0311144331010227,168.25241867464854,293.1232664854315,2335.2375276666457,1509.721506357373,0.0,,,,,168.25241867464854,
S048,263.66853165855457,14635.827567406921,286.40828555555277,500000.0,1011.8105313030754,0.0,,,,,14635.827567406921,
S049,263.6685316585546,14635.827567406923,293.02737310367877,500000.0,1510.932171175427,0.0,,,,,14635.827567406923,
S050,0.6533233988948103,36.264959461901796,298.14809855219966,100000.0,1890.0,0.0,,,,,36.264959461901796,
S050b,0.6533233988948103,36.264959461901796,293.12326648717067,2335.2375276666457,1890.0,0.008603200667401348,,,,,36.264959461901796,
S051,138.8921037669418,7709.683322542963,429.4373901480993,11920138.48824759,12002.216923527658,0.0,,,,,7709.683322542963,
S052,3.0311144331010227,168.25241867464854,611.3740738511138,302961.513894866,56706.858638637605,1.0,,,,,168.25241867464854,
S053,3.0311144331010227,168.25241867464854,370.31066296202357,21995.005908767267,48290.0048808802,1.0,,,,,168.25241867464854,
S054,0.054767467971722494,3.0400564394071306,429.4373901480993,11920138.48824759,12002.216923527658,0.0,,,,,3.0400564394071306,
SA02,119.29876728599343,4146.824173514079,372.606355,80746.09290964575,184.0345817617733,,861.8759362231659,3251.0927353735083,0.00041468241735140776,1.3987237937262984,32.45594875884263,0.00041468241735140776
SA03,119.29876728599343,4146.824173514079,623.1282703326249,79796.57126241646,7664.486799117311,,861.8759362231659,3251.0927353735083,0.00041468241735140776,1.3987237937262984,32.45594875884263,0.00041468241735140776
TA02,7.577727311365992,263.40142038067097,327.6361516666667,86784.82187397646,-1127.4946159986127,,54.74534907685004,206.50512511622387,0.00026340141010801593,0.08885556828442799,2.061563816492409,0.00026340141010801593
fwh1.SMX,16.75644526525935,930.1240538731205,352.65511902160443,46469.900119981765,22598.884344417882,0.39904413425305946,,,,,930.1240538731205,
fwh2.FW1,116.11515865989443,6445.370744162424,342.9713460529723,551986.7150330119,5273.841645063751,0.0,,,,,6445.370744162424,
fwh2.SC,10.066433686746718,558.7719806046155,367.75023407212444,85880.08976345786,7141.381652635614,0.0,,,,,558.7719806046155,
fwh2.SMX,10.066433686746718,558.7719806046155,367.7506904520974,83363.79445787663,19879.151734960084,0.31139959929268507,,,,,558.7719806046155,
fwh3.FW1,116.11515865989443,6445.370744162424,360.0438667448501,551986.7150330119,6564.009253274848,0.0,,,,,6445.370744162424,
fwh3.SC,6.961291495685277,386.410396934451,398.6847999467681,238515.6767980792,9500.402936606042,0.0,,,,,386.410396934451,
fwh5.FW1,138.8921037669418,7709.683322542963,430.50089503442837,11920138.48824759,12084.38033725469,0.0,,,,,7709.683322542963,
fwh5.FW2,138.8921037669418,7709.683322542963,443.2254919534526,11920138.48824759,13071.787025307092,0.0,,,,,7709.683322542963,
fwh5.SC,16.606698282056666,921.811833180315,445.9806980433074,850197.6066488907,13178.051769989606,0.0,,,,,921.811833180315,
fwh5.SDS,3.652830049094586,202.76287957192926,445.98098326443767,847858.1504550723,48869.4131513293,0.9715591393131334,,,,,202.76287957192926,
fwh5.SMX,16.606698282056666,921.811833180315,445.98098326443767,847858.1504550723,21436.345492669436,0.22480007572900243,,,,,921.811833180315,
fwh6.FW1,138.8921037669418,7709.683322542963,450.62095644367747,11920138.48824759,13649.711593735017,0.0,,,,,7709.683322542963,
fwh6.FW2,138.8921037669418,7709.683322542963,490.8303361578718,11920138.48824759,16860.38429720597,0.0,,,,,7709.683322542963,
fwh6.SC,12.95386823296208,719.0489536083857,494.43588384393433,2379339.720571925,17106.120228736145,0.0,,,,,719.0489536083857,
fwh6.SDS,12.95386823296208,719.0489536083857,513.7719161091097,2377146.6388098733,51531.13353537592,1.0,,,,,719.0489536083857,
"hp_stream[(1, 1)]",138.49266349412414,7687.511018098199,746.7175798258045,5627223.539751178,60617.14457574895,1.0,,,,,7687.511018098199,
"hp_stream[(10, 1)]",138.49266349412414,7687.511018098199,658.1892054130108,3098890.186238059,57570.54921634404,1.0,,,,,7687.511018098199,
"hp_stream[(11, 1)]",138.49266349412414,7687.511018098199,648.9496051029867,2900137.7953750165,57254.28987773155,1.0,,,,,7687.511018098199,
"hp_stream[(12, 1)]",138.49266349412414,7687.511018098199,639.8258576955177,2714132.7141937446,56942.30071409271,1.0,,,,,7687.511018098199,
"hp_stream[(13, 1)]",138.49266349412414,7687.511018098199,630.8170351191253,2540057.3731373823,56634.53399684942,1.0,,,,,7687.511018098199,
"hp_stream[(14, 1)]",138.49266349412414,7687.511018098199,621.9222211011032,2377146.6388098733,56330.942385698254,1.0,,,,,7687.511018098199,
"hp_stream[(2, 1)]",138.49266349412414,7687.511018098199,736.3917387762577,5266312.353735883,60260.227511018245,1.0,,,,,7687.511018098199,
"hp_stream[(3, 1)]",138.49266349412414,7687.511018098199,726.1905862651699,4928548.796968088,59908.03264764861,1.0,,,,,7687.511018098199,
"hp_stream[(4, 1)]",138.49266349412414,7687.511018098199,716.1131009431593,4612448.258384069,59560.50728971988,1.0,,,,,7687.511018098199,
"hp_stream[(5, 1)]",138.49266349412414,7687.511018098199,706.1582706970105,4316621.344879015,59217.59947162856,1.0,,,,,7687.511018098199,
"hp_stream[(6, 1)]",138.49266349412414,7687.511018098199,696.3250929598136,4039767.774347478,58879.25790224643,1.0,,,,,7687.511018098199,
"hp_stream[(7, 1)]",138.49266349412414,7687.511018098199,686.612574994245,3780670.6604036824,58545.43191463096,1.0,,,,,7687.511018098199,
"hp_stream[(8, 1)]",138.49266349412414,7687.511018098199,677.0197341612229,3538191.16366063,58216.07142075443,1.0,,,,,7687.511018098199,
"hp_stream[(9, 1)]",138.49266349412414,7687.511018098199,667.5455981837064,3311263.486058176,57891.12687076617,1.0,,,,,7687.511018098199,
inlet_to_hp_stream,138.49266349412414,7687.511018098199,757.1691396473333,6012868.709518608,60978.83733005386,1.0,,,,,7687.511018098199,
"ip_stream[(1, 1)]",125.53879526116206,6968.462064489814,790.7552452176604,1899542.7967157383,63200.495712758464,1.0,,,,,6968.462064489814,
"ip_stream[(2, 1)]",125.53879526116206,6968.462064489814,765.308164888638,1615064.944337073,62247.64485502059,1.0,,,,,6968.462064489814,
"ip_stream[(3, 1)]",125.53879526116206,6968.462064489814,741.5180846874571,1379432.5678616387,61363.17736335846,1.0,,,,,6968.462064489814,
"ip_stream[(4, 1)]",125.53879526116206,6968.462064489814,717.3373434444791,1172847.0594514324,60469.10352113054,1.0,,,,,6968.462064489814,
"ip_stream[(5, 1)]",125.53879526116206,6968.462064489814,693.7917167407913,997200.0494349977,59603.93813470904,1.0,,,,,6968.462064489814,
"ip_stream[(6, 1)]",125.53879526116206,6968.462064489814,670.8735800309117,847858.1504550723,58766.94253191463,1.0,,,,,6968.462064489814,
"ip_stream[(6, 2)]",121.8859652120675,6765.699184917886,670.8735800309117,847858.1504550723,58766.94253191463,1.0,,,,,6765.699184917886,
"ip_stream[(7, 1)]",121.8859652120675,6765.699184917886,651.3998636829001,734838.1155008777,58060.0527419349,1.0,,,,,6765.699184917886,
"ip_stream[(8, 1)]",121.8859652120675,6765.699184917886,632.3923105559188,636883.7236547803,57373.51555261513,1.0,,,,,6765.699184917886,
"ip_stream[(9, 1)]",121.8859652120675,6765.699184917886,613.8453954808098,551986.7150330119,56706.858638637605,1.0,,,,,6765.699184917886,
ip_to_lp_stream,112.62983648600407,6251.905964603607,613.8453954808098,551986.7150330119,56706.858638637605,1.0,,,,,6251.905964603607,
"lp_stream[(1, 1)]",112.62983648600407,6251.905964603607,567.2981886088347,360974.45661503624,55056.120954526166,1.0,,,,,6251.905964603607,
"lp_stream[(2, 1)]",112.62983648600407,6251.905964603607,523.815297729115,236061.04056458652,53529.75389351323,1.0,,,,,6251.905964603607,
"lp_stream[(2, 2)]",105.66854499031881,5865.495567669156,523.815297729115,236061.04056458652,53529.75389351323,1.0,,,,,5865.495567669156,
"lp_stream[(3, 1)]",105.66854499031881,5865.495567669156,471.93269766451596,140281.65976042155,51724.400647101495,1.0,,,,,5865.495567669156,
"lp_stream[(4, 1)]",105.66854499031881,5865.495567669156,424.6932555056411,83363.79445787663,50097.927123246845,1.0,,,,,5865.495567669156,
"lp_stream[(4, 2)]",102.56340279925737,5693.133983998992,424.6932555056411,83363.79445787663,50097.927123246845,1.0,,,,,5693.133983998992,
"lp_stream[(5, 1)]",102.56340279925737,5693.133983998992,376.50886701833093,46469.900119981765,48451.7409986598,1.0,,,,,5693.133983998992,
lp_to_outlet_stream,95.87339122074475,5321.781910730488,376.50886701833093,46469.900119981765,48451.7409986598,1.0,,,,,5321.781910730488,
stream_inlet_mix_inlet[1],138.49266349412414,7687.511018098199,757.1691396473333,6012868.709518608,60978.83733005386,1.0,,,,,7687.511018098199,
stream_throttle_inlet[1],138.49266349412414,7687.511018098199,813.5388745533953,10986148.300618323,62468.63383152056,1.0,,,,,7687.511018098199,
stream_throttle_outlet[1],138.49266349412414,7687.511018098199,799.7691243384954,7758649.455657368,62468.63383152056,1.0,,,,,7687.511018098199,
ww_arcs[10],2326.0867054027362,129117.43283494546,595.6642009696766,11665239.174256528,27474.776875331394,0.03888896848636515,,,,,129117.43283494546,
ww_arcs[11],2326.0867054027362,129117.43283494546,595.5193428097284,11643046.363969158,27624.215418350843,0.046410907977384036,,,,,129117.43283494546,
ww_arcs[12],2326.0867054027362,129117.43283494546,595.3833614294696,11622243.50106233,27741.266836517647,0.05239679585884653,,,,,129117.43283494546,
ww_arcs[13],2326.0867054027362,129117.43283494546,595.1843153572977,11591845.101301922,27807.662552335983,0.056357799542313645,,,,,129117.43283494546,
ww_arcs[1],2326.0867054027362,129117.43283494546,594.2635228438568,11787805.113897402,26450.943212959603,0.0,,,,,129117.43283494546,
ww_arcs[2],2326.0867054027362,129117.43283494546,595.3482379083217,11761030.747584878,26581.143103870723,0.0,,,,,129117.43283494546,
ww_arcs[3],2326.0867054027362,129117.43283494546,596.0273337535103,11751781.270042093,26663.16685555005,0.0,,,,,129117.43283494546,
ww_arcs[4],2326.0867054027362,129117.43283494546,596.1650793766737,11742230.193928378,26755.805838792832,0.0034650775963309638,,,,,129117.43283494546,
ww_arcs[5],2326.0867054027362,129117.43283494546,596.1073185860214,11733331.48746858,26848.823721987093,0.00802822229148423,,,,,129117.43283494546,
ww_arcs[6],2326.0867054027362,129117.43283494546,596.0506613959634,11724607.92006469,26943.820018871975,0.012672170389678203,,,,,129117.43283494546,
ww_arcs[7],2326.0867054027362,129117.43283494546,596.0001229811978,11716830.74105729,27029.237902410914,0.016842196647699027,,,,,129117.43283494546,
ww_arcs[8],2326.0867054027362,129117.43283494546,595.9445500158081,11708283.462915953,27113.488266203425,0.020980570166167868,,,,,129117.43283494546,
ww_arcs[9],2326.0867054027362,129117.43283494546,595.8072362747097,11687185.0954972,27302.236667881225,0.030301533067628516,,,,,129117.43283494546,
