,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,92.13196442790445,5114.101164561664,534.1252355966047,10217926.476873841,20519.825759243144,0.0,,,,,5114.101164561664,
B001b,92.13196442790445,5114.101164561664,534.1218683466409,10060004.247697927,20519.825759243144,0.0,,,,,5114.101164561664,
B002,91.83067263173761,5097.3769284594855,584.5837090081513,10060004.247697927,49080.22863153942,0.9999999999999533,,,,,5097.3769284594855,
B003,91.83067263173761,5097.3769284594855,590.8474802428321,10059160.09423383,49825.90817255591,1.0,,,,,5097.3769284594855,
B004,91.83067263173761,5097.3769284594855,686.2519607818613,9774148.607517907,56597.71441670111,1.0,,,,,5097.3769284594855,
B005,91.8469878468762,5098.282560519526,686.098783742365,9774148.607517907,56589.58686814252,1.0,,,,,5098.282560519526,
B006,0.01631521513859348,0.9056320600397818,414.7001055188806,9774148.607517907,10843.43858624818,0.0,,,,,0.9056320600397818,
B007,2245.0666270315146,124620.1350759752,582.8352705041334,10349749.24685007,25212.03971116215,0.0,,,,,124620.1350759752,
B008,2245.0666270315146,124620.1350759752,584.5837090081513,10060004.247697927,26380.996584100933,0.04090331731182161,,,,,124620.1350759752,
B009,2153.235954399777,119522.7581475157,584.5837090081426,10060004.247697927,25412.92536883032,0.0,,,,,119522.7581475157,
B010,2245.3679188276815,124636.85931207737,582.7554327000871,10060004.247697927,25212.151644670208,0.0,,,,,124636.85931207737,
B011,2245.3679188276815,124636.85931207737,582.7536711389017,10057385.43695512,25212.03971116215,0.0,,,,,124636.85931207737,
B011b,2245.0666270315146,124620.1350759752,582.7536711389017,10057385.43695512,25212.03971116215,0.0,,,,,124620.1350759752,
B012,84.32940283639469,4680.993181143712,717.365304333427,1569253.5353911503,60374.8533469741,1.0,,,,,4680.993181143712,
B020,0.3012917961668092,16.724236102175993,582.7536711389017,10057385.43695512,25212.03971116215,0.0,,,,,16.724236102175993,
FG01,143.0301912017287,4877.465521942176,1153.301200391813,79868.35677,-43974.959066721414,,219.82304622524612,3566.6519493251176,4.877465521942175,620.2576483636011,460.516136015694,5.3392764905737655
FG02,143.0301912017287,4877.465521942176,1078.928247965783,79859.41658710524,-46737.99645248599,,219.82304622524612,3566.6519493251176,4.877465521942175,620.2576483636011,460.516136015694,5.3392764905737655
FG03,143.0301912017287,4877.465521942176,961.5587964893149,79839.98751997048,-51023.3343887511,,219.82304622524612,3566.6519493251176,4.877465521942175,620.2576483636011,460.516136015694,5.3392764905737655
FG04,143.0301912017287,4877.465521942176,761.0758315305847,79797.13635194219,-58100.462613980984,,219.82304622524612,3566.6519493251176,4.877465521942175,620.2576483636011,460.516136015694,5.3392764905737655
FG05,143.0301912017287,4877.465521942176,614.7907719244199,79752.4146024824,-63044.582457378965,,219.82304622524612,3566.6519493251176,4.877465521942175,620.2576483636011,460.516136015694,5.3392764905737655
FG06,143.0301912017287,4877.465521942176,414.71745585837937,78630.99900707156,-69495.10102435746,,219.82304622524612,3566.6519493251176,4.877465521942175,620.2576483636011,460.516136015694,5.3392764905737655
PA03,37.02355770724973,1286.937004582891,334.46023,86881.9865790364,-928.503444270955,,267.476976600906,1008.950850621876,0.0012869369543923501,0.43413402525776096,10.072469460942607,0.0012869369543923501
PA04,37.02355770724973,1286.937004582891,587.4177575433104,85932.4649318071,6572.072368952184,,267.476976600906,1008.950850621876,0.0012869369543923501,0.43413402525776096,10.072469460942607,0.0012869369543923501
S001,91.8469878468762,5098.282560519526,794.84793746605,9754613.046594592,61854.40792674141,1.0,,,,,5098.282560519526,
S002,91.8469878468762,5098.282560519526,773.4899043068389,5175222.059157391,61854.40792674141,1.0,,,,,5098.282560519526,
S005,84.32940283639469,4680.993181143712,603.9017589985036,1612556.9533885778,55909.649655115565,1.0,,,,,4680.993181143712,
S006,7.517585010481523,417.2893793758144,603.9017589985036,1612556.9533885778,55909.649655115565,1.0,,,,,417.2893793758144,
S007,0.0,0.0,603.9017589985036,1612556.9533885778,55909.649655115565,1.0,,,,,0.0,
S009,84.32940283639469,4680.993181143712,790.2949534074121,1511655.0857043616,63253.86193839798,1.0,,,,,4680.993181143712,
S010,2.5585697302502846,142.02220172266456,648.4641253095929,573677.3908488483,57999.56815273868,1.0,,,,,142.02220172266456,
S011,1.7597255065962762,97.6796090094784,593.1037777628085,373484.99662756367,56003.72380136427,1.0,,,,,97.6796090094784,
S012,76.21433125140013,4230.538257046247,593.1037777628085,373484.99662756367,56003.72380136427,1.0,,,,,4230.538257046247,
S014,4.304389368946472,238.92991776683303,505.86187919398895,159723.51242890145,52928.41221898364,1.0,,,,,238.92991776683303,
S015,1.8951353837262042,105.19599938087023,409.8516494798914,56405.57217051664,49610.08953932916,1.0,,,,,105.19599938087023,
