,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
S014,7.471287659721215,414.71948588760284,524.7272913315281,250481.15827672597,53554.31846217151,1.0,,,,,414.71948588760284,
S015,3.3049951698076887,183.45510976280627,425.4385184295123,88456.18804445947,50117.88473971316,1.0,,,,,183.45510976280627,
S016,6.973537782883669,387.09016917215104,377.18268405019205,49308.578743946215,48469.36692915882,1.0,,,,,387.09016917215104,
S017,101.58885628689919,5639.038432203062,303.81746444859044,4412.379661329493,44185.28816435968,0.9571320189417871,,,,,5639.038432203062,
S018,3693.528503017608,205021.98705863065,288.54900444444496,500000.0,1173.3176875332863,0.0,,,,,205021.98705863065,
S020,3693.528503017608,205021.98705863065,303.83614895866043,500000.0,2324.930357250818,0.0,,,,,205021.98705863065,
S022,101.58885628689919,5639.038432203062,303.8174644485278,4412.379661329493,2315.3983407606133,0.0,,,,,5639.038432203062,
S024,105.59415634864395,5861.366370583412,294.9988512803345,2620.85465246661,2291.771045431056,0.014520631288252117,,,,,5861.366370583412,
S025,105.59415634864395,5861.366370583412,303.50260169037244,9469.697762341328,2291.771045431056,0.0,,,,,5861.366370583412,
S026,105.59415634864395,5861.366370583412,303.6626062129365,1947694.8941476264,2335.596681037475,0.0,,,,,5861.366370583412,
S026b,105.38296803594667,5849.643637842247,303.6626062129365,1947694.8941476264,2335.596681037475,0.0,,,,,5849.643637842247,
S027,0.10559415634864398,5.861366370583414,303.6626062129365,1947694.8941476264,2335.596681037475,0.0,,,,,5.861366370583414,
S028,0.10559415634864398,5.861366370583414,303.6626062129365,1947694.8941476264,2335.596681037475,0.0,,,,,5.861366370583414,
S029,105.38296803594667,5849.643637842247,303.9591849280155,585705.5929438944,2335.596681037475,0.0,,,,,5849.643637842247,
S030,17.749820612412574,985.2647648225601,354.12139890068846,51848.41573091697,6108.856553896837,0.0,,,,,985.2647648225601,
S031a,105.38296803594667,5849.643637842247,340.4404667380094,585705.5929438944,5083.380621654157,0.0,,,,,5849.643637842247,
S031b,123.13278864835924,6834.908402664806,342.4233906328246,585705.5929438944,5232.989136866825,0.0,,,,,6834.908402664806,
S032,10.776282829528903,598.1745956504091,346.951581827589,90969.54099019963,5567.575992435872,0.0,,,,,598.1745956504091,
S032b,10.776282829528903,598.1745956504091,346.95962580055,49308.578743946215,5567.575992435872,0.0,,,,,598.1745956504091,
S033,123.13278864835924,6834.908402664806,359.0128592701416,585705.5929438944,6486.457352136749,0.0,,,,,6834.908402664806,
S034,7.471287659721215,414.71948588760284,359.49797748146096,252931.55724769318,6518.4805658705345,0.0,,,,,414.71948588760284,
S034b,7.471287659721215,414.71948588760284,359.52858692153,88456.18804445947,6518.4805658705345,0.0,,,,,414.71948588760284,
S035,123.13278864835924,6834.908402664806,396.5393732663219,585705.5929438944,9340.435395652485,0.0,,,,,6834.908402664806,
S036,147.74433708789414,8201.056940990877,429.7556079578232,585705.5929438944,11903.69935848162,0.0,,,,,8201.056940990877,
S036b,147.74433708789414,8201.056940990877,429.74378990565543,671638.325205438,11903.69935848162,0.0,,,,,8201.056940990877,
S037,147.74433708789414,8201.056940990877,431.8030095836539,12214344.988864362,12188.253027761879,0.0,,,,,8201.056940990877,
S038,147.74433708789414,8201.056940990877,429.89013352776095,1486147.3793317135,11923.83308888871,0.0,,,,,8201.056940990877,
S039,17.895855880536296,993.3709540199371,440.10777426154755,901983.3878575234,12716.50286829189,0.0,,,,,993.3709540199371,
S039b,17.895855880536296,993.3709540199371,431.0384052654599,585705.5929438944,12716.50286829189,0.01894235273345175,,,,,993.3709540199371,
S040,147.6895696199224,8198.016884551469,448.77790872403205,12214344.988864362,13508.273698918349,0.0,,,,,8198.016884551469,
S041,14.048298986702596,779.7990920320192,455.82971871530583,2522848.441632351,13973.044113019338,0.0,,,,,779.7990920320192,
S041b,14.048298986702596,779.7990920320192,448.4847259483163,899650.747418627,13973.044113019338,0.016315467084242512,,,,,779.7990920320192,
S042,147.6895696199224,8198.016884551469,499.0711018483713,12214344.988864362,17538.181511254985,0.0,,,,,8198.016884551469,
S043,6.715692558998592,372.777584306133,614.9390464212721,585705.5929438944,56735.41591924268,1.0,,,,,372.777584306133,
S045,17.749820612412574,985.2647648225601,354.1841335788133,585705.5929438944,6121.234134990167,0.0,,,,,985.2647648225601,
S046,3.3111343591460747,183.7958865555281,294.9988512803345,2620.85465246661,44936.87670457952,0.9810481143399876,,,,,183.7958865555281,
S047,3.3111343591460747,183.7958865555281,294.9988512803345,2620.85465246661,1651.092051607394,4.233695559697695e-12,,,,,183.7958865555281,
S048,261.7489179135199,14529.272812496942,287.6331700000029,500000.0,1104.2335819922441,0.0,,,,,14529.272812496942,
S049,261.7489179135199,14529.272812496942,294.8970155013168,500000.0,1651.8005021129454,0.0,,,,,14529.272812496942,
S050,0.6941657025986875,38.53205182482245,298.14809855219966,100000.0,1890.0,0.0,,,,,38.53205182482245,
S050b,0.6941657025986875,38.53205182482245,294.9988512803345,2620.85465246661,1890.0,0.00541471511565992,,,,,38.53205182482245,
S051,147.6895696199224,8198.016884551469,431.8030095836539,12214344.988864362,12188.253027761879,0.0,,,,,8198.016884551469,
S052,3.3111343591460747,183.7958865555281,612.4278828871029,331320.22816337924,56735.41591924268,1.0,,,,,183.7958865555281,
S053,3.3111343591460747,183.7958865555281,370.9153959079765,24053.848564661337,48306.219433337115,1.0,,,,,183.7958865555281,
S054,0.054767467971722494,3.0400564394071306,431.8030095836539,12214344.988864362,12188.253027761879,0.0,,,,,3.0400564394071306,
SA02,129.93394274694384,4516.502785408759,375.3910755555556,80426.87522500013,265.3172084567904,,938.7099389193565,3540.919214448769,0.00045165027854087597,1.5234163895183748,35.34931235055873,0.00045165027854087597
SA03,129.93394274694384,4516.502785408759,629.2727568780344,79477.35357777083,7853.365880425639,,938.7099389193565,3540.919214448769,0.00045165027854087597,1.5234163895183748,35.34931235055873,0.00045165027854087597
TA02,7.647282690713322,265.81916186995926,328.3482288888889,86354.17438385081,-1106.7269780978022,,55.2478524483861,208.40061986345273,0.0002658191515030124,0.08967116674887471,2.0804867530686275,0.0002658191515030124
fwh1.SMX,17.749820612412574,985.2647648225601,354.1218792178401,49308.578743946215,22422.80324140294,0.3927751623613772,,,,,985.2647648225601,
fwh2.FW1,123.13278864835924,6834.908402664806,344.39060866776157,585705.5929438944,5381.453056172086,0.0,,,,,6834.908402664806,
fwh2.SC,10.776282829528903,598.1745956504091,369.3653311996881,90969.54099019963,7263.965803923473,0.0,,,,,598.1745956504091,
fwh2.SMX,10.776282829528903,598.1745956504091,369.36578467572934,88456.18804445947,19890.050566445803,0.30924352723417575,,,,,598.1745956504091,
fwh3.FW1,123.13278864835924,6834.908402664806,361.52282287417285,585705.5929438944,6676.439830730251,0.0,,,,,6834.908402664806,
fwh3.SC,7.471287659721215,414.71948588760284,400.6281418555297,252931.55724769318,9649.543569863861,0.0,,,,,414.71948588760284,
fwh5.FW1,147.6895696199224,8198.016884551469,432.83645958579905,12214344.988864362,12268.19183891612,0.0,,,,,8198.016884551469,
fwh5.FW2,147.6895696199224,8198.016884551469,445.6331138238382,12214344.988864362,13262.535813399061,0.0,,,,,8198.016884551469,
fwh5.SC,17.895855880536296,993.3709540199371,448.48444768545795,901983.3878575234,13376.21585961845,0.0,,,,,993.3709540199371,
fwh5.SDS,3.8475568938336955,213.57186198791777,448.4847259483163,899650.747418627,49365.238431310216,0.9838302892091482,,,,,213.57186198791777,
fwh5.SMX,17.895855880536296,993.3709540199371,448.4847259483163,899650.747418627,21582.262814057158,0.22432833601900004,,,,,993.3709540199371,
fwh6.FW1,147.6895696199224,8198.016884551469,452.8964586512057,12214344.988864362,13830.998521992731,0.0,,,,,8198.016884551469,
fwh6.FW2,147.6895696199224,8198.016884551469,493.72365274915524,12214344.988864362,17098.666189991785,0.0,,,,,8198.016884551469,
fwh6.SC,14.048298986702596,779.7990920320192,497.5391643331404,2522848.441632351,17365.845638003728,0.0,,,,,779.7990920320192,
fwh6.SDS,14.048298986702596,779.7990920320192,519.9278074140916,2520665.881100609,51718.78986310317,1.0,,,,,779.7990920320192,
"hp_stream[(1, 1)]",147.26135969799267,8174.247621907218,748.746262491925,5966964.826822144,60625.677794700685,1.0,,,,,8174.247621907218,
"hp_stream[(10, 1)]",147.26135969799267,8174.247621907218,659.874335192161,3285984.3958295,57579.09957266664,1.0,,,,,8174.247621907218,
"hp_stream[(11, 1)]",147.26135969799267,8174.247621907218,650.6020404199743,3075232.411809505,57262.82493667085,1.0,,,,,8174.247621907218,
"hp_stream[(12, 1)]",147.26135969799267,8174.247621907218,641.4466119631469,2877997.351005803,56950.81661564256,1.0,,,,,8174.247621907218,
"hp_stream[(13, 1)]",147.26135969799267,8174.247621907218,632.4071006423225,2693412.283438661,56643.02684165565,1.0,,,,,8174.247621907218,
"hp_stream[(14, 1)]",147.26135969799267,8174.247621907218,623.4825696515572,2520665.881100609,56339.408252572626,1.0,,,,,8174.247621907218,
"hp_stream[(2, 1)]",147.26135969799267,8174.247621907218,738.3775892385861,5584263.777655158,60268.774037498464,1.0,,,,,8174.247621907218,
"hp_stream[(3, 1)]",147.26135969799267,8174.247621907218,728.1348237930716,5226107.886249981,59916.590277312986,1.0,,,,,8174.247621907218,
"hp_stream[(4, 1)]",147.26135969799267,8174.247621907218,718.0169216123626,4890922.908765726,59569.073470797164,1.0,,,,,8174.247621907218,
"hp_stream[(5, 1)]",147.26135969799267,8174.247621907218,708.0228471871501,4577235.568065187,59226.17135701466,1.0,,,,,8174.247621907218,
"hp_stream[(6, 1)]",147.26135969799267,8174.247621907218,698.1515744996728,4283667.078050154,58887.83239607449,1.0,,,,,8174.247621907218,
"hp_stream[(7, 1)]",147.26135969799267,8174.247621907218,688.4020874348901,4008927.083324067,58554.00571383863,1.0,,,,,8174.247621907218,
"hp_stream[(8, 1)]",147.26135969799267,8174.247621907218,678.7733801594774,3751807.9875443187,58224.64105212028,1.0,,,,,8174.247621907218,
"hp_stream[(9, 1)]",147.26135969799267,8174.247621907218,669.264457480383,3511179.645534975,57899.688723841486,1.0,,,,,8174.247621907218,
inlet_to_hp_stream,147.26135969799267,8174.247621907218,759.2418966078029,6375893.163750777,60987.355442754495,1.0,,,,,8174.247621907218,
"ip_stream[(1, 1)]",133.21306071129007,7394.448529875199,792.1981712652481,2015579.0162561373,63236.52868475567,1.0,,,,,7394.448529875199,
"ip_stream[(2, 1)]",133.21306071129007,7394.448529875199,766.6976176929337,1713723.4377267035,62282.62596251347,1.0,,,,,7394.448529875199,
"ip_stream[(3, 1)]",133.21306071129007,7394.448529875199,742.8577967636234,1463697.129082537,61397.17020530338,1.0,,,,,7394.448529875199,
"ip_stream[(4, 1)]",133.21306071129007,7394.448529875199,718.6286036194399,1244492.0569282563,60502.08444446108,1.0,,,,,7394.448529875199,
"ip_stream[(5, 1)]",133.21306071129007,7394.448529875199,695.0368081600493,1058115.4044677971,59635.92651571389,1.0,,,,,7394.448529875199,
"ip_stream[(6, 1)]",133.21306071129007,7394.448529875199,672.074642692095,899650.747418627,58797.95731061571,1.0,,,,,7394.448529875199,
"ip_stream[(6, 2)]",129.36550381745639,7180.876667887281,672.074642692095,899650.747418627,58797.95731061571,1.0,,,,,7180.876667887281,
"ip_stream[(7, 1)]",129.36550381745639,7180.876667887281,652.5636366657385,779726.7260888251,58090.23438756116,1.0,,,,,7180.876667887281,
"ip_stream[(8, 1)]",129.36550381745639,7180.876667887281,633.5203038603985,675788.6536766188,57402.878045815094,1.0,,,,,7180.876667887281,
"ip_stream[(9, 1)]",129.36550381745639,7180.876667887281,614.9390464212721,585705.5929438944,56735.41591924268,1.0,,,,,7180.876667887281,
ip_to_lp_stream,119.33867689931174,6624.303197025621,614.9390464212721,585705.5929438944,56735.41591924268,1.0,,,,,6624.303197025621,
"lp_stream[(1, 1)]",119.33867689931174,6624.303197025621,568.295111298917,383025.0844654215,55082.635748010995,1.0,,,,,6624.303197025621,
"lp_stream[(2, 1)]",119.33867689931174,6624.303197025621,524.7272913315281,250481.15827672597,53554.31846217151,1.0,,,,,6624.303197025621,
"lp_stream[(2, 2)]",111.86738923959054,6209.583711138019,524.7272913315281,250481.15827672597,53554.31846217151,1.0,,,,,6209.583711138019,
"lp_stream[(3, 1)]",111.86738923959054,6209.583711138019,472.7548417782088,148850.96048773112,51746.58122854537,1.0,,,,,6209.583711138019,
"lp_stream[(4, 1)]",111.86738923959054,6209.583711138019,425.4385184295123,88456.18804445947,50117.88473971316,1.0,,,,,6209.583711138019,
"lp_stream[(4, 2)]",108.56239406978287,6026.128601375213,425.4385184295123,88456.18804445947,50117.88473971316,1.0,,,,,6026.128601375213,
"lp_stream[(5, 1)]",108.56239406978287,6026.128601375213,377.18268405019205,49308.578743946215,48469.36692915882,1.0,,,,,6026.128601375213,
lp_to_outlet_stream,101.58885628689919,5639.038432203062,377.18268405019205,49308.578743946215,48469.36692915882,1.0,,,,,5639.038432203062,
stream_inlet_mix_inlet[1],147.26135969799267,8174.247621907218,759.2418966078029,6375893.163750777,60987.355442754495,1.0,,,,,8174.247621907218,
stream_throttle_inlet[1],147.26135969799267,8174.247621907218,814.8689378678688,11212814.606655885,62486.88932985485,1.0,,,,,8174.247621907218,
stream_throttle_outlet[1],147.26135969799267,8174.247621907218,802.3017266508408,8242016.697483487,62486.88932985485,1.0,,,,,8174.247621907218,
ww_arcs[10],2332.7361554919726,129486.53340342046,597.4765926426911,11945707.049524417,27720.56281494336,0.04132080384799436,,,,,129486.53340342046,
ww_arcs[11],2332.7361554919726,129486.53340342046,597.3355646103607,11923695.728825158,27877.376011202323,0.04927949927793208,,,,,129486.53340342046,
ww_arcs[12],2332.7361554919726,129486.53340342046,597.2032093740243,11903066.904781658,28000.502360741997,0.05561956662648856,,,,,129486.53340342046,
ww_arcs[13],2332.7361554919726,129486.53340342046,597.0097430153055,11872963.551652292,28070.622756722678,0.059788132569976095,,,,,129486.53340342046,
ww_arcs[1],2332.7361554919726,129486.53340342046,596.0947620123616,12067418.097222792,26655.74565247419,0.0,,,,,129486.53340342046,
ww_arcs[2],2332.7361554919726,129486.53340342046,597.2028766466974,12040789.918006623,26790.9136248559,0.0,,,,,129486.53340342046,
ww_arcs[3],2332.7361554919726,129486.53340342046,597.8958074015409,12031593.151316876,26876.03750707853,0.0,,,,,129486.53340342046,
ww_arcs[4],2332.7361554919726,129486.53340342046,597.9644626174197,12022097.961524645,26972.187160783986,0.004059274040385741,,,,,129486.53340342046,
ww_arcs[5],2332.7361554919726,129486.53340342046,597.9081826582044,12013266.164951866,27068.75361925213,0.008849430152297305,,,,,129486.53340342046,
ww_arcs[6],2332.7361554919726,129486.53340342046,597.8529843854091,12004609.046960974,27167.388636421027,0.013725625526982662,,,,,129486.53340342046,
ww_arcs[7],2332.7361554919726,129486.53340342046,597.8037525565202,11996891.8069427,27256.095432475267,0.018105035913513808,,,,,129486.53340342046,
ww_arcs[8],2332.7361554919726,129486.53340342046,597.7496210767839,11988411.01361489,27343.530883297703,0.022446887963611217,,,,,129486.53340342046,
ww_arcs[9],2332.7361554919726,129486.53340342046,597.6158787845916,11967477.686603634,27540.12271447797,0.03225546755016946,,,,,129486.53340342046,
