,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
S028,0.12552535348029192,6.967715932269269,313.57993673512243,1875534.367268386,3080.3036257277304,0.0,,,,,6.967715932269269,
S029,125.27430277333134,6953.78050040473,313.8298997360315,694899.6981625811,3080.3036257277304,0.0,,,,,6953.78050040473,
S030,20.263977439176767,1124.8216757761613,358.4297429834511,61033.910714087906,6434.920669818257,0.0,,,,,1124.8216757761613,
S031a,125.27430277333134,6953.78050040473,345.70101400138276,694899.6981625811,5481.969104449459,0.0,,,,,6953.78050040473,
S031b,145.53828021250808,8078.602176180891,347.48559315876446,694899.6981625811,5616.705018653543,0.0,,,,,8078.602176180891,
S032,12.971801057640738,720.0443766425354,353.5112036181905,107451.74792461944,6063.512089847133,0.0,,,,,720.0443766425354,
S032b,12.971801057640738,720.0443766425354,353.52047750329496,58501.26223615611,6063.512089847133,0.0,,,,,720.0443766425354,
S033,145.53828021250808,8078.602176180891,363.5305325757648,694899.6981625811,6830.000701742859,0.0,,,,,8078.602176180891,
S034,9.127556546964264,506.65637986000013,364.652443552716,299616.463084193,6909.4982497773835,0.0,,,,,506.65637986000013,
S034b,9.127556546964264,506.65637986000013,364.68810098850156,104947.2279473273,6909.4982497773835,0.0,,,,,506.65637986000013,
S035,145.53828021250808,8078.602176180891,401.80700778710633,694899.6981625811,9745.384109002069,0.0,,,,,8078.602176180891,
S036,176.1357948865253,9777.022332515802,436.5262273168666,694899.6981625811,12433.645703044223,0.0,,,,,9777.022332515802,
S036b,176.1357948865253,9777.022332515802,436.51506946359535,779867.7545731829,12433.645703044223,0.0,,,,,9777.022332515802,
S037,176.1357948865253,9777.022332515802,438.79408472131047,13088724.906758862,12739.219238150352,0.0,,,,,9777.022332515802,
S038,176.1357948865253,9777.022332515802,436.65468265296334,1527703.3789051627,12452.266820661649,0.0,,,,,9777.022332515802,
S039,22.2064231749502,1232.6437987613958,448.5458971161331,1069686.249623826,13382.653416988778,0.0,,,,,1232.6437987613958,
S039b,22.2064231749502,1232.6437987613958,437.8029232884205,694899.6981625811,13382.653416988778,0.022802793915712428,,,,,1232.6437987613958,
S040,176.0348848915536,9771.42097661283,455.5008037150435,13088724.906758862,14043.812609222548,0.0,,,,,9771.42097661283,
S041,17.69822250608804,982.4006346883333,466.67137759529817,2984480.5036569047,14842.49249189334,0.0,,,,,982.4006346883333,
S041b,17.69822250608804,982.4006346883333,455.8814107184755,1067374.1899760722,14842.49249189334,0.024321742636615358,,,,,982.4006346883333,
S042,176.0348848915536,9771.42097661283,506.9854204614372,13088724.906758862,18198.38617618956,0.0,,,,,9771.42097661283,
S043,8.391091499066995,465.77635757351504,611.0492193832615,694899.6981625811,56548.39553115004,1.0,,,,,465.77635757351504,
S045,20.263977439176767,1124.8216757761613,358.50614714003126,694899.6981625811,6449.658359679847,0.0,,,,,1124.8216757761613,
S046,4.317435826812978,239.65410622610236,301.11714287847855,3775.705510833461,44841.77285593151,0.9742148792995127,,,,,239.65410622610236,
S047,4.317435826812978,239.65410622610236,301.11714287847855,3775.705510833461,2112.031452489783,1.0170353881744758e-12,,,,,239.65410622610236,
S048,258.9654779895098,14374.768418226628,291.53280555555745,500000.0,1398.2931768602202,0.0,,,,,14374.768418226628,
S049,258.9654779895098,14374.768418226628,300.99021862419784,500000.0,2110.6773828088376,0.0,,,,,14374.768418226628,
S050,0.8267235148330695,45.89012853716786,298.14809855219966,100000.0,1890.0,0.0,,,,,45.89012853716786,
S050b,0.8267235148330695,45.89012853716786,298.1694086173472,3775.705510833461,1890.0000000000002,0.0,,,,,45.89012853716786,
S051,176.0348848915536,9771.42097661283,438.79408472131047,13088724.906758862,12739.219238150352,0.0,,,,,9771.42097661283,
S052,4.317435826812978,239.65410622610236,608.3883264829385,430832.0156570193,56548.39553115004,1.0,,,,,239.65410622610236,
S053,4.317435826812978,239.65410622610236,367.88197177318693,31278.4043366996,48183.1606464691,1.0,,,,,239.65410622610236,
S054,0.10090999497170287,5.601355902972525,438.79408472131047,13088724.906758862,12739.219238150352,0.0,,,,,5.601355902972525,
SA02,156.42652942623772,5437.3848813422965,369.4655788888889,81014.03562602127,92.38071583808173,,1130.106073738183,4262.886909955859,0.0005437384881342298,1.8340299204767567,42.55678025080175,0.0005437384881342298
SA03,156.42652942623772,5437.3848813422965,644.6261201592904,80064.51397879196,8326.538827086,,1130.106073738183,4262.886909955859,0.0005437384881342298,1.8340299204767567,42.55678025080175,0.0005437384881342298
TA02,8.035321080225943,279.3073567811889,321.70217388888886,86555.77760975197,-1300.5989545237464,,58.051238769404,218.97528333227538,0.0002793073458882024,0.09422126075458033,2.186054804063194,0.0002793073458882024
fwh1.SMX,20.263977439176767,1124.8216757761613,358.43021583074744,58501.26223615611,21282.300422618966,0.35917164030529436,,,,,1124.8216757761613,
fwh2.FW1,145.53828021250808,8078.602176180891,349.32811146994027,694899.6981625811,5755.854896488593,0.0,,,,,8078.602176180891,
fwh2.SC,12.971801057640738,720.0443766425354,374.1142258496132,107451.74792461944,7624.716568847755,0.0,,,,,720.0443766425354,
fwh2.SMX,12.971801057640738,720.0443766425354,374.1146706899076,104947.2279473273,19676.191340895963,0.29680635813135975,,,,,720.0443766425354,
fwh3.FW1,145.53828021250808,8078.602176180891,366.1630941914738,694899.6981625811,7029.452599266465,0.0,,,,,8078.602176180891,
fwh3.SC,9.127556546964264,506.65637986000013,406.3536832316996,299616.463084193,10089.745449709697,0.0,,,,,506.65637986000013,
fwh5.FW1,176.0348848915536,9771.42097661283,439.73894132207585,13088724.906758862,12812.584136641513,0.0,,,,,9771.42097661283,
fwh5.FW2,176.0348848915536,9771.42097661283,452.73912210139986,13088724.906758862,13827.017174312574,0.0,,,,,9771.42097661283,
fwh5.SC,22.2064231749502,1232.6437987613958,455.88115377046904,1069686.249623826,13964.232060213992,0.0,,,,,1232.6437987613958,
fwh5.SDS,4.508200668862164,250.24316407306264,456.96439280927507,1067374.1899760722,50127.65211480708,1.0,,,,,250.24316407306264,
fwh5.SMX,22.2064231749502,1232.6437987613958,455.8814107184755,1067374.1899760722,22005.851442576073,0.22269726603160048,,,,,1232.6437987613958,
fwh6.FW1,176.0348848915536,9771.42097661283,459.70912265249643,13088724.906758862,14375.122138518616,0.0,,,,,9771.42097661283,
fwh6.FW2,176.0348848915536,9771.42097661283,502.21080596294325,13088724.906758862,17801.8700995716,0.0,,,,,9771.42097661283,
fwh6.SC,17.69822250608804,982.4006346883333,506.67698479073476,2984480.5036569047,18137.853640903973,0.0,,,,,982.4006346883333,
fwh6.SDS,17.69822250608804,982.4006346883333,537.1575573372837,2982329.849548881,52221.908277962735,1.0,,,,,982.4006346883333,
"hp_stream[(1, 1)]",175.56012207865282,9745.067635843174,749.7164367493463,7059823.932900556,60412.74009574963,1.0,,,,,9745.067635843174,
"hp_stream[(10, 1)]",175.56012207865282,9745.067635843174,660.2391410331664,3887817.6684627454,57394.27769786575,1.0,,,,,9745.067635843174,
"hp_stream[(11, 1)]",175.56012207865282,9745.067635843174,650.9175798472875,3638466.1231004377,57080.88972771449,1.0,,,,,9745.067635843174,
"hp_stream[(12, 1)]",175.56012207865282,9745.067635843174,641.7162160262868,3405107.146957343,56771.7199345118,1.0,,,,,9745.067635843174,
"hp_stream[(13, 1)]",175.56012207865282,9745.067635843174,632.6340306675168,3186715.0304479864,56466.72062280049,1.0,,,,,9745.067635843174,
"hp_stream[(14, 1)]",175.56012207865282,9745.067635843174,623.6700191046427,2982329.849548881,56165.84456202075,1.0,,,,,9745.067635843174,
"hp_stream[(2, 1)]",175.56012207865282,9745.067635843174,739.2652150047065,6607030.577405925,60059.14457517901,1.0,,,,,9745.067635843174,
"hp_stream[(3, 1)]",175.56012207865282,9745.067635843174,728.943892644394,6183277.864387466,59710.22472526342,1.0,,,,,9745.067635843174,
"hp_stream[(4, 1)]",175.56012207865282,9745.067635843174,718.7513541108159,5786703.2247389965,59365.926514167244,1.0,,,,,9745.067635843174,
"hp_stream[(5, 1)]",175.56012207865282,9745.067635843174,708.6864909516041,5415563.548270513,59026.196873280656,1.0,,,,,9745.067635843174,
"hp_stream[(6, 1)]",175.56012207865282,9745.067635843174,698.7482029601683,5068227.522015203,58690.98361636404,1.0,,,,,9745.067635843174,
"hp_stream[(7, 1)]",175.56012207865282,9745.067635843174,688.9353991882002,4743168.459931675,58360.23536662173,1.0,,,,,9745.067635843174,
"hp_stream[(8, 1)]",175.56012207865282,9745.067635843174,679.2469988525534,4438957.592484959,58033.9014909424,1.0,,,,,9745.067635843174,
"hp_stream[(9, 1)]",175.56012207865282,9745.067635843174,669.6819321553843,4154257.7866112115,57711.932040611624,1.0,,,,,9745.067635843174,
inlet_to_hp_stream,175.56012207865282,9745.067635843174,760.2986792462734,7543648.145658237,60771.06637166003,1.0,,,,,9745.067635843174,
"ip_stream[(1, 1)]",157.8618995725648,8762.667001154841,787.8673377067179,2391346.893205081,62993.44241424204,1.0,,,,,8762.667001154841,
"ip_stream[(2, 1)]",157.8618995725648,8762.667001154841,762.4030291247084,2033215.8578593284,62047.67779500735,1.0,,,,,8762.667001154841,
"ip_stream[(3, 1)]",157.8618995725648,8762.667001154841,738.602077503804,1736576.7126938174,61169.808688446275,1.0,,,,,8762.667001154841,
"ip_stream[(4, 1)]",157.8618995725648,8762.667001154841,714.4250907169381,1476504.86036594,60282.41976633722,1.0,,,,,8762.667001154841,
"ip_stream[(5, 1)]",157.8618995725648,8762.667001154841,690.8923863400524,1255381.68671079,59423.7346617296,1.0,,,,,8762.667001154841,
"ip_stream[(6, 1)]",157.8618995725648,8762.667001154841,667.9955060808596,1067374.1899760722,58593.01606654617,1.0,,,,,8762.667001154841,
"ip_stream[(6, 2)]",153.35369890370262,8512.423837081778,667.9955060808596,1067374.1899760722,58593.01606654617,1.0,,,,,8512.423837081778,
"ip_stream[(7, 1)]",153.35369890370262,8512.423837081778,648.5436658011745,925092.5262383911,57891.431256139,1.0,,,,,8512.423837081778,
"ip_stream[(8, 1)]",153.35369890370262,8512.423837081778,629.563556625235,801777.0994830905,57210.0477961091,1.0,,,,,8512.423837081778,
"ip_stream[(9, 1)]",153.35369890370262,8512.423837081778,611.0492193832615,694899.6981625811,56548.39553115004,1.0,,,,,8512.423837081778,
ip_to_lp_stream,140.64517157782265,7806.99337328216,611.0492193832615,694899.6981625811,56548.39553115004,1.0,,,,,7806.99337328216,
"lp_stream[(1, 1)]",140.64517157782265,7806.99337328216,564.5417181719299,454433.11245486897,54910.046482465434,1.0,,,,,7806.99337328216,
"lp_stream[(2, 1)]",140.64517157782265,7806.99337328216,521.1409048805106,297178.7932006036,53395.09218386319,1.0,,,,,7806.99337328216,
"lp_stream[(2, 2)]",131.51761503085837,7300.336993422159,521.1409048805106,297178.7932006036,53395.09218386319,1.0,,,,,7300.336993422159,
"lp_stream[(3, 1)]",131.51761503085837,7300.336993422159,469.4416464426323,176601.50212026903,51603.17277405799,1.0,,,,,7300.336993422159,
"lp_stream[(4, 1)]",131.51761503085837,7300.336993422159,422.4231607962466,104947.2279473273,49988.70470556154,1.0,,,,,7300.336993422159,
"lp_stream[(4, 2)]",127.67337052018188,7086.948996639623,422.4231607962466,104947.2279473273,49988.70470556154,1.0,,,,,7086.948996639623,
"lp_stream[(5, 1)]",127.67337052018188,7086.948996639623,374.53691557806934,58501.26223615611,48354.4780911296,1.0,,,,,7086.948996639623,
lp_to_outlet_stream,120.38119413864587,6682.171697505998,374.53691557806934,58501.26223615611,48354.4780911296,1.0,,,,,6682.171697505998,
stream_inlet_mix_inlet[1],175.56012207865282,9745.067635843174,760.2986792462734,7543648.145658237,60771.06637166003,1.0,,,,,9745.067635843174,
stream_throttle_inlet[1],175.56012207865282,9745.067635843174,812.9678008753002,11857003.026936004,62275.67756260455,1.0,,,,,9745.067635843174,
stream_throttle_outlet[1],175.56012207865282,9745.067635843174,804.2479279416407,9783610.131361594,62275.67756260455,1.0,,,,,9745.067635843174,
ww_arcs[10],2347.320488219044,130296.08688952067,602.6107664576643,12768992.324449282,28434.497079636414,0.04890075753047063,,,,,130296.08688952067,
ww_arcs[11],2347.320488219044,130296.08688952067,602.4800634163834,12747495.223843543,28617.00808927233,0.05842132653784476,,,,,130296.08688952067,
ww_arcs[12],2347.320488219044,130296.08688952067,602.357530228282,12727367.764425779,28760.8999548621,0.06601060971635253,,,,,130296.08688952067,
ww_arcs[13],2347.320488219044,130296.08688952067,602.1791915019737,12698118.38106797,28843.25685260965,0.07089354306039411,,,,,130296.08688952067,
ww_arcs[1],2347.320488219044,130296.08688952067,601.1515781158317,12888372.837480424,27232.271473619123,0.0,,,,,130296.08688952067,
ww_arcs[2],2347.320488219044,130296.08688952067,602.3293271723097,12862167.772766953,27383.10499069002,0.0,,,,,130296.08688952067,
ww_arcs[3],2347.320488219044,130296.08688952067,603.0622921251231,12853124.179279275,27477.91856656355,0.0,,,,,130296.08688952067,
ww_arcs[4],2347.320488219044,130296.08688952067,603.0642010782391,12843791.75624145,27585.03020569493,0.005168992024509242,,,,,130296.08688952067,
ww_arcs[5],2347.320488219044,130296.08688952067,603.0117949985815,12835129.126325097,27692.760945220674,0.010706753603334118,,,,,130296.08688952067,
ww_arcs[6],2347.320488219044,130296.08688952067,602.9604229100296,12826641.888837337,27802.98746367942,0.0163545874202281,,,,,130296.08688952067,
ww_arcs[7],2347.320488219044,130296.08688952067,602.9146270587703,12819079.641366692,27902.371567421964,0.021439329159773465,,,,,130296.08688952067,
ww_arcs[8],2347.320488219044,130296.08688952067,602.864296539491,12810772.644095998,28001.370130271785,0.026525988879048615,,,,,130296.08688952067,
ww_arcs[9],2347.320488219044,130296.08688952067,602.7400188442748,12790278.933950339,28226.08964326137,0.03810874258574344,,,,,130296.08688952067,
