,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],155.36220431508048,0.9534910852905545,0.7729309239529952,-12.96638589744939,804.309085437594,760.9598061407968,8694.103350847787,6719.941335913612,3468.6646813750835,3385.2056061475387,100.0,100.0
hp_stages[1],155.36220431508048,0.92040300131563,0.9358633643277562,-3.117805221770726,760.9598061407968,750.4251099286249,6719.941335913612,6288.946906713268,3385.2056061475387,3365.137628639652,100.0,100.0
hp_stages[2],155.36220431508048,0.92040300131563,0.9358633643277562,-3.07666157764004,750.4251099286249,740.0185308244698,6288.946906713268,5885.595010195315,3365.137628639652,3345.3344751558075,100.0,100.0
hp_stages[3],155.36220431508048,0.92040300131563,0.9358633643277562,-3.0359861291283994,740.0185308244698,729.738995756272,5885.595010195315,5508.112747312042,3345.3344751558075,3325.7931321212336,100.0,100.0
hp_stages[4],155.36220431508048,0.92040300131563,0.9358633643277562,-2.9957710476462514,729.738995756272,719.5854396257595,5508.112747312042,5154.840926796046,3325.7931321212336,3306.5106363504437,100.0,100.0
hp_stages[5],155.36220431508048,0.92040300131563,0.9358633643277562,-2.9560091434920794,719.5854396257595,709.556806011378,5154.840926796046,4824.226772325757,3306.5106363504437,3287.484070934976,100.0,100.0
hp_stages[6],155.36220431508048,0.92040300131563,0.9358633643277562,-2.916693803060667,709.556806011378,699.652047784139,4824.226772325757,4514.817097428815,3287.484070934976,3268.710561535319,100.0,100.0
hp_stages[7],155.36220431508048,0.92040300131563,0.9358633643277562,-2.87781893202185,699.652047784139,689.870127656367,4514.817097428815,4225.251918124205,3268.710561535319,3250.187273038552,100.0,100.0
hp_stages[8],155.36220431508048,0.92040300131563,0.9358633643277562,-2.839378903955704,689.870127656367,680.2100186800762,4225.251918124205,3954.258475228024,3250.187273038552,3231.9114065466138,100.0,100.0
hp_stages[9],155.36220431508048,0.92040300131563,0.9358633643277562,-2.8013685139470543,680.2100186800762,670.670704708705,3954.258475228024,3700.645640048442,3231.9114065466138,3213.8801966632514,100.0,100.0
