,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,127.801443860469,7094.058147332098,549.2150547816484,11427087.44917757,21874.249918736783,0.0,,,,,7094.058147332098,
B001b,127.801443860469,7094.058147332098,549.2044372101235,11271281.030275118,21874.249918736783,0.0,,,,,7094.058147332098,
B002,127.38350501793482,7070.859016231489,593.0601235461222,11271281.030275118,48656.208565598405,0.9999999999984837,,,,,7070.859016231489,
B003,127.38350501793482,7070.859016231489,598.8041571139539,11269976.614386676,49426.81053373688,1.0,,,,,7070.859016231489,
B004,127.38350501793482,7070.859016231489,699.188452969846,10796685.502388543,56933.60046507494,1.0,,,,,7070.859016231489,
B005,128.3611227739065,7125.125047954096,692.8273767999204,10796685.502388543,56589.90383816692,1.0,,,,,7125.125047954096,
B006,0.977617755971652,54.26603172260725,427.06054231605236,10796685.502388543,11806.26449553818,0.0,,,,,54.26603172260725,
B007,2307.3854230788243,128079.35391949634,591.0363231038227,11551861.393997557,26085.376246359432,0.0,,,,,128079.35391949634,
B008,2307.3854230788243,128079.35391949634,593.0601235461222,11271281.030275118,27564.799014459073,0.05520686043215039,,,,,128079.35391949634,
B009,2180.0019180608897,121008.49490326487,593.0601235458911,11271281.030275118,26332.369972936624,0.0,,,,,121008.49490326487,
B010,2307.803361921359,128102.55305059698,590.9389943381816,11271281.030275118,26085.488375816618,0.0,,,,,128102.55305059698,
B011,2307.803361921359,128102.55305059698,590.936779353864,11267757.399803508,26085.376246359432,0.0,,,,,128102.55305059698,
B011b,2307.3854230788243,128079.35391949634,590.936779353864,11267757.399803508,26085.376246359432,0.0,,,,,128079.35391949634,
B012,116.71299652143084,6478.555788276997,738.5835066314603,2173296.1586826886,61071.23448619953,1.0,,,,,6478.555788276997,
B020,0.41793884253454566,23.199131100629334,590.936779353864,11267757.399803508,26085.376246359432,0.0,,,,,23.199131100629334,
FG01,179.63414117759788,6112.292843638081,1281.916313376753,79868.35677,-47088.727150178835,,160.15572510576624,4432.360657076987,6.112292843638081,867.3921567397413,638.8033700050314,7.46864186691731
FG02,179.63414117759788,6112.292843638081,1192.4624070279297,79853.16027604326,-50512.44450120396,,160.15572510576624,4432.360657076987,6.112292843638081,867.3921567397413,638.8033700050314,7.46864186691731
FG03,179.63414117759788,6112.292843638081,1055.663008614245,79820.33358653692,-55654.15776749785,,160.15572510576624,4432.360657076987,6.112292843638081,867.3921567397413,638.8033700050314,7.46864186691731
FG04,179.63414117759788,6112.292843638081,816.0160317065545,79749.07239133965,-64338.20721126527,,160.15572510576624,4432.360657076987,6.112292843638081,867.3921567397413,638.8033700050314,7.46864186691731
FG05,179.63414117759788,6112.292843638081,654.1590801068079,79675.9501851777,-69928.28656471298,,160.15572510576624,4432.360657076987,6.112292843638081,867.3921567397413,638.8033700050314,7.46864186691731
FG06,179.63414117759788,6112.292843638081,430.7193137746907,78554.53458976686,-77246.37522334456,,160.15572510576624,4432.360657076987,6.112292843638081,867.3921567397413,638.8033700050314,7.46864186691731
PA03,44.94992020821242,1562.4569666266696,330.18776055555554,87306.57264755227,-1053.0812976342913,,324.74104327878626,1224.9568393201923,0.00156245690569085,0.5270776501088457,12.228881463770577,0.00156245690569085
PA04,44.94992020821242,1562.4569666266696,620.1586138205613,86357.05100032296,7573.104335674507,,324.74104327878626,1224.9568393201923,0.00156245690569085,0.5270776501088457,12.228881463770577,0.00156245690569085
S001,128.3611227739065,7125.125047954096,808.7330427283956,10764836.133392993,62290.08217620641,1.0,,,,,7125.125047954096,
S002,128.3611227739065,7125.125047954096,793.3098508065083,7226980.627438527,62290.08217620641,1.0,,,,,7125.125047954096,
S005,116.71299652143084,6478.555788276997,617.8142019993154,2230628.400342671,56220.20622794594,1.0,,,,,6478.555788276997,
S006,11.648126252475642,646.5692596770986,617.8142019993154,2230628.400342671,56220.20622794594,1.0,,,,,646.5692596770986,
S007,0.0,0.0,617.8142019993154,2230628.400342671,56220.20622794594,1.0,,,,,0.0,
S009,116.71299652143084,6478.555788276997,819.1945075689795,2096952.3310509427,64301.39314303706,1.0,,,,,6478.555788276997,
S010,3.409044062925726,189.23070098970018,672.9895363553051,795799.3548847055,58862.515446427045,1.0,,,,,189.23070098970018,
S011,2.710546065191821,150.458170241696,615.8456302836765,518094.5320775984,56794.16952791885,1.0,,,,,150.458170241696,
S012,104.92159001330509,5824.033265833508,615.8456302836765,518094.5320775984,56794.16952791885,1.0,,,,,5824.033265833508,
S014,6.349424272013971,352.44660488285336,525.6262362017206,221566.8077188163,53604.17938993691,1.0,,,,,352.44660488285336,
S015,2.810757317122536,156.02074001195294,426.2111709751008,78245.227476686,50158.30764210341,1.0,,,,,156.02074001195294,
S016,6.004850327694532,333.3198444706123,377.85096205611313,43616.631528740334,48505.382684193304,1.0,,,,,333.3198444706123,
S017,89.75655809647407,4982.24607646809,302.2824278441683,4039.90226828402,44206.62686480317,0.9588224530216372,,,,,4982.24607646809,
S018,3755.916246313709,208485.03305603404,288.9716583333345,500000.0,1205.1944249037156,0.0,,,,,208485.03305603404,
S020,3755.916246313709,208485.03305603404,302.2968231673965,500000.0,2209.047650967721,0.0,,,,,208485.03305603404,
S022,89.75655809647407,4982.24607646809,302.28242784408025,4039.90226828402,2199.7950449415325,0.0,,,,,4982.24607646809,
S024,93.07118537494996,5166.235849509414,292.7108719924931,2276.224356411591,2176.7816162172726,0.015788252283854134,,,,,5166.235849509414,
S025,93.07118537494996,5166.235849509414,301.9757287595825,9128.421221339097,2176.7816162172726,0.0,,,,,5166.235849509414,
S026,93.07118537494996,5166.235849509414,302.13676912024414,1987047.2490760388,2221.483850163055,0.0,,,,,5166.235849509414,
S026b,92.88504300420007,5155.903377810396,302.13676912024414,1987047.2490760388,2221.483850163055,0.0,,,,,5155.903377810396,
S027,0.09307118537494997,5.166235849509414,302.13676912024414,1987047.2490760388,2221.483850163055,0.0,,,,,5.166235849509414,
S028,0.09307118537494997,5.166235849509414,302.13676912024414,1987047.2490760388,2221.483850163055,0.0,,,,,5.166235849509414,
S029,92.88504300420007,5155.903377810396,302.4580579289964,518094.5320775984,2221.483850163055,0.0,,,,,5155.903377810396,
S030,15.165031916831039,841.7871893654185,351.10243127922985,46161.3615332638,5880.539077898769,0.0,,,,,841.7871893654185,
S031a,92.88504300420007,5155.903377810396,338.27317749698375,518094.5320775984,4918.897231293976,0.0,,,,,5155.903377810396,
S031b,108.05007492103111,5997.690567175814,340.08284060085884,518094.5320775984,5055.398257793353,0.0,,,,,5997.690567175814,
S032,9.160181589136508,508.46734489480633,343.2817509619139,80764.600386223,5290.327176734372,0.0,,,,,508.46734489480633,
S032b,9.160181589136508,508.46734489480633,343.2889984649928,43616.631528740334,5290.327176734372,0.0,,,,,508.46734489480633,
S033,108.05007492103111,5997.690567175814,356.3165630721889,518094.5320775984,6281.518436553056,0.0,,,,,5997.690567175814,
S034,6.349424272013971,352.44660488285336,356.5297981197267,224025.8749956925,6293.468958848551,0.0,,,,,352.44660488285336,
S034b,6.349424272013971,352.44660488285336,356.55717162611415,78245.227476686,6293.468958848551,0.0,,,,,352.44660488285336,
S035,108.05007492103111,5997.690567175814,392.905572827733,518094.5320775984,9061.671743775863,0.0,,,,,5997.690567175814,
S036,128.77906161644066,7148.324179054705,425.04053195739726,518094.5320775984,11536.130290588098,0.0,,,,,7148.324179054705,
S036b,128.77906161644066,7148.324179054705,425.02828098015027,604592.6805605531,11536.130290588098,0.0,,,,,7148.324179054705,
S037,128.77906161644066,7148.324179054705,426.94253379510116,11614319.68779755,11806.26449553818,0.0,,,,,7148.324179054705,
S038,128.77906161644066,7148.324179054705,425.17691506838077,1454037.4721624607,11557.024506249096,0.0,,,,,7148.324179054705,
S039,15.057170315401368,835.7999606667988,434.09779558630675,798145.9207428272,12244.77227810604,0.0,,,,,835.7999606667988,
S039b,15.057170315401368,835.7999606667988,426.3272826084317,518094.5320775984,12244.77227810604,0.016058979069371652,,,,,835.7999606667988,
S040,127.801443860469,7094.058147332098,444.3533148874823,11614319.68779755,13156.625788284711,0.0,,,,,7094.058147332098,
S041,11.648126252475642,646.5692596770986,448.84377261238365,2232832.5729704793,13417.165337327559,0.0,,,,,646.5692596770986,
S041b,11.648126252475642,646.5692596770986,443.33939979285736,795799.3548847055,13417.165337327559,0.01213413472378327,,,,,646.5692596770986,
S042,127.801443860469,7094.058147332098,493.26669062352494,11614319.68779755,17057.796301100963,0.0,,,,,7094.058147332098,
S043,5.671816380008191,314.8336512120928,615.8456302836765,518094.5320775984,56794.16952791885,1.0,,,,,314.8336512120928,
S045,15.165031916831039,841.7871893654185,351.156897756408,518094.5320775984,5891.460046917604,0.0,,,,,841.7871893654185,
S046,2.710546065191821,150.458170241696,292.7108719924931,2276.224356411591,44952.68402450818,0.9831406618608093,,,,,150.458170241696,
S047,2.710546065191821,150.458170241696,292.7108719924931,2276.224356411591,1478.6319740161043,6.149056480395407e-12,,,,,150.458170241696,
S048,263.1886589498758,14609.190584319298,286.68749166666817,500000.0,1032.8806866825023,0.0,,,,,14609.190584319298,
S049,263.1886589498758,14609.190584319298,292.6250581928328,500000.0,1480.6143435694064,0.0,,,,,14609.190584319298,
S050,0.6040812132840833,33.53160279962805,298.14809855219966,100000.0,1890.0,0.0,,,,,33.53160279962805,
S050b,0.6040812132840833,33.53160279962805,292.7108719924931,2276.224356411591,1890.0,0.009302851115172242,,,,,33.53160279962805,
S051,127.801443860469,7094.058147332098,426.94253379510116,11614319.68779755,11806.26449553818,0.0,,,,,7094.058147332098,
