,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,173.15038840426539,9611.307090662225,561.7659916492993,12682535.01174836,23037.289856838248,0.0,,,,,9611.307090662225,
B001b,173.15038840426539,9611.307090662225,561.7478881359258,12526733.210997848,23037.289856838248,0.0,,,,,9611.307090662225,
B002,172.58414853460437,9579.876001627748,601.1276741595588,12526733.210997848,48167.32897220984,0.9999999999994748,,,,,9579.876001627748,
B003,172.58414853460437,9579.876001627748,605.8582736245937,12524791.963484967,48898.061681807085,1.0,,,,,9579.876001627748,
B004,172.58414853460437,9579.876001627748,698.6484083363451,11780053.921450684,56566.70181424486,1.0,,,,,9579.876001627748,
B005,172.65429692890928,9583.769829217712,698.3295047848846,11780053.921450684,56548.86224910868,1.0,,,,,9583.769829217712,
B006,0.07014839430494188,3.8938275899648453,437.93377513190603,11780053.921450684,12658.675028660457,0.0,,,,,3.8938275899648453,
B007,2353.018318154228,130612.36451247096,598.7554844208613,12798160.116426144,26940.689751135316,0.0,,,,,130612.36451247096,
B008,2353.018318154228,130612.36451247096,601.1276741595588,12526733.210997848,28784.926325299733,0.07334585846702578,,,,,130612.36451247096,
B009,2180.4341696196234,121032.4885108432,601.1276741594943,12526733.210997848,27250.784408070747,0.0,,,,,121032.4885108432,
B010,2353.5845580238893,130643.79560150545,598.6391334478568,12526733.210997848,26940.802675909097,0.0,,,,,130643.79560150545,
B011,2353.5845580238893,130643.79560150545,598.6363229318612,12522385.098610336,26940.689751135316,0.0,,,,,130643.79560150545,
B011b,2353.018318154228,130612.36451247096,598.6363229318612,12522385.098610336,26940.689751135316,0.0,,,,,130612.36451247096,
B012,155.3425921877591,8622.82419078466,735.5548628140432,2839975.712481571,60798.0454699823,1.0,,,,,8622.82419078466,
B020,0.5662398696613608,31.4310890344952,598.6363229318612,12522385.098610336,26940.689751135316,0.0,,,,,31.4310890344952,
FG01,237.69290843397206,8088.894225601114,1320.746382104003,79868.35677,-45134.92677395872,,220.7069362801418,5868.426954191702,8.088894225601114,1141.02195494237,840.8249024716226,9.824583489676023
FG02,237.69290843397206,8088.894225601114,1238.6197375111606,79841.80909916536,-48295.73309368512,,220.7069362801418,5868.426954191702,8.088894225601114,1141.02195494237,840.8249024716226,9.824583489676023
FG03,237.69290843397206,8088.894225601114,1105.9624894128494,79783.98275017644,-53318.87831367885,,220.7069362801418,5868.426954191702,8.088894225601114,1141.02195494237,840.8249024716226,9.824583489676023
FG04,237.69290843397206,8088.894225601114,857.579148375865,79657.49477431893,-62401.03707616929,,220.7069362801418,5868.426954191702,8.088894225601114,1141.02195494237,840.8249024716226,9.824583489676023
FG05,237.69290843397206,8088.894225601114,689.0778039252951,79527.30608658168,-68275.71752601411,,220.7069362801418,5868.426954191702,8.088894225601114,1141.02195494237,840.8249024716226,9.824583489676023
FG06,237.69290843397206,8088.894225601114,437.79330896554046,78405.89049117082,-76550.09504136305,,220.7069362801418,5868.426954191702,8.088894225601114,1141.02195494237,840.8249024716226,9.824583489676023
PA03,55.00213765209893,1911.8715396113196,317.90443500000003,87846.35511460576,-1411.4319455688012,,397.36336529564534,1498.8957573691023,0.0019118714650483322,0.6449488081479392,14.963644395493782,0.0019118714650483322
PA04,55.00213765209893,1911.8715396113196,637.6902264060041,86896.83346737646,8112.371597884358,,397.36336529564534,1498.8957573691023,0.0019118714650483322,0.6449488081479392,14.963644395493782,0.0019118714650483322
S001,172.65429692890928,9583.769829217712,810.5675315056826,11731004.278729036,62187.95846197699,1.0,,,,,9583.769829217712,
S002,172.65429692890928,9583.769829217712,801.4254995887253,9578707.994429084,62187.95846197699,1.0,,,,,9583.769829217712,
S005,155.3425921877591,8622.82419078466,621.1248872240748,2912602.686598379,56085.93613487783,1.0,,,,,8622.82419078466,
S006,17.31170474115017,960.9456384330506,621.1248872240748,2912602.686598379,56085.93613487783,1.0,,,,,960.9456384330506,
S007,0.0,0.0,621.1248872240748,2912602.686598379,56085.93613487783,1.0,,,,,0.0,
S009,155.3425921877591,8622.82419078466,808.5888488149444,2744728.7888253722,63763.13294274081,1.0,,,,,8622.82419078466,
S010,4.433924361368528,246.12020248192246,663.3626954941677,1041632.3571771489,58422.72338452593,1.0,,,,,246.12020248192246,
S011,4.226176904481902,234.58846626207875,606.742789155345,678140.8220251279,56392.47638335905,1.0,,,,,234.58846626207875,
S012,138.45208696067274,7685.2586782260805,606.742789155345,678140.8220251279,56392.47638335905,1.0,,,,,7685.2586782260805,
S014,8.99199584800325,499.1316176047915,517.3774430319812,290011.74074814806,53261.83642315597,1.0,,,,,499.1316176047915,
S015,3.8391444516353865,213.10490048644186,419.30921403752035,102416.21865377194,49880.544099591105,1.0,,,,,213.10490048644186,
S016,7.492691924132217,415.9076031087064,371.766727429972,57090.38896870072,48258.53810924601,1.0,,,,,415.9076031087064,
S017,118.1282547369019,6557.114557026141,311.3593816569225,6708.516475115525,44099.22216881582,0.9492058191596465,,,,,6557.114557026141,
S018,3716.5638090818425,206300.64084942572,293.97241499999967,500000.0,1582.141338105451,0.0,,,,,206300.64084942572,
S020,3716.563809081842,206300.6408494257,311.3717059450168,500000.0,2892.158659509971,0.0,,,,,206300.6408494257,
S022,118.1282547369019,6557.114557026141,311.359381656917,6708.516475115525,2883.3168221550873,0.0,,,,,6557.114557026141,
S024,123.16700552208899,6836.807727778251,299.2290167337228,3379.5015189640494,2845.4188896688165,0.01992669081370298,,,,,6836.807727778251,
S025,123.16700552208899,6836.807727778251,310.85530657005336,10221.195619979131,2845.4188896688165,0.0,,,,,6836.807727778251,
S026,123.16700552208899,6836.807727778251,311.01998792434495,1884567.76990243,2887.9063523332306,0.0,,,,,6836.807727778251,
S026b,122.9206715110448,6823.134112322695,311.01998792434495,1884567.76990243,2887.9063523332306,0.0,,,,,6823.134112322695,
S027,0.12316700552208897,6.83680772777825,311.01998792434495,1884567.76990243,2887.9063523332306,0.0,,,,,6.83680772777825,
S028,0.12316700552208897,6.83680772777825,311.01998792434495,1884567.76990243,2887.9063523332306,0.0,,,,,6.83680772777825,
S029,122.9206715110448,6823.134112322695,311.27724412307623,678140.8220251279,2887.9063523332306,0.0,,,,,6823.134112322695,
S030,20.323832223770857,1128.14412119994,357.8071407762955,59624.09101544915,6387.782985513633,0.0,,,,,1128.14412119994,
S031a,122.9206715110448,6823.134112322695,344.594435829484,678140.8220251279,5398.194597900212,0.0,,,,,6823.134112322695,
S031b,143.24450373481565,7951.278233522635,346.48139905243534,678140.8220251279,5540.639023967214,0.0,,,,,7951.278233522635,
S032,12.831140299638633,712.2365180912333,352.4833268857517,104922.0325456595,5985.764784397362,0.0,,,,,712.2365180912333,
S032b,12.831140299638633,712.2365180912333,352.4924161210741,57090.38896870072,5985.764784397362,0.0,,,,,712.2365180912333,
S033,143.24450373481565,7951.278233522635,362.75563417390697,678140.8220251279,6771.080592841222,0.0,,,,,7951.278233522635,
S034,8.99199584800325,499.1316176047915,363.81623560141395,292451.2763065591,6846.040253283087,0.0,,,,,499.1316176047915,
S034b,8.99199584800325,499.1316176047915,363.8511353315925,102416.21865377194,6846.040253283087,0.0,,,,,499.1316176047915,
S035,143.24450373481565,7951.278233522635,401.0193813003256,678140.8220251279,9684.774560561813,0.0,,,,,7951.278233522635,
S036,173.22053679857035,9615.20091825219,435.5447680595738,678140.8220251279,12356.662085312291,0.0,,,,,9615.20091825219,
S036b,173.22053679857035,9615.20091825219,435.53351655083253,763223.3794692731,12356.662085312291,0.0,,,,,9615.20091825219,
S037,173.22053679857035,9615.20091825219,437.77616918369404,12941144.465240413,12658.675028660457,0.0,,,,,9615.20091825219,
S038,173.22053679857035,9615.20091825219,435.67379698972206,1518836.378499032,12375.456642411316,0.0,,,,,9615.20091825219,
S039,21.7456291025187,1207.065840914973,447.37864531878273,1043947.4435914465,13290.213466489897,0.0,,,,,1207.065840914973,
S039b,21.7456291025187,1207.065840914973,436.8223803089674,678140.8220251279,13290.213466489897,0.022352641877836626,,,,,1207.065840914973,
S040,173.15038840426539,9611.307090662225,454.4170864343795,12941144.465240413,13957.28536964873,0.0,,,,,9611.307090662225,
S041,17.31170474115017,960.9456384330506,465.14285593166176,2914757.991276532,14719.347689985452,0.0,,,,,960.9456384330506,
S041b,17.31170474115017,960.9456384330506,454.808607675088,1041632.3571771489,14719.347689985452,0.023235623946303498,,,,,960.9456384330506,
S042,173.15038840426539,9611.307090662225,505.7290300164285,12941144.465240413,18093.147679322938,0.0,,,,,9611.307090662225,
