,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,183.61593954077827,10192.233456309214,564.6187431252758,13074542.933758281,23305.94799219758,0.0,,,,,10192.233456309214,
B001b,183.61593954077827,10192.233456309214,564.5987650351514,12918593.22953237,23305.94799219758,0.0,,,,,10192.233456309214,
B002,183.0154750160868,10158.902610233468,603.5155687405139,12918593.22953237,48003.7354540456,1.0,,,,,10158.902610233468,
B003,183.0154750160868,10158.902610233468,608.0606902025653,12916527.2292201,48737.72476505691,1.0,,,,,10158.902610233468,
B004,183.0154750160868,10158.902610233468,701.322691857262,12111584.580024604,56601.4095416987,1.0,,,,,10158.902610233468,
B005,183.07024248405855,10161.942666672876,701.0898913613852,12111584.580024604,56588.310854105366,1.0,,,,,10161.942666672876,
B006,0.054767467971722494,3.0400564394071306,439.92242966204253,12111584.580024604,12816.659164468943,0.0,,,,,3.0400564394071306,
B007,2344.8287401311864,130157.77385259546,601.0429353349716,13187418.067439925,27201.39416547459,0.0,,,,,130157.77385259546,
B008,2344.8287401311864,130157.77385259546,603.5155687403214,12918593.22953237,29130.18502255759,0.07805067887763557,,,,,130157.77385259546,
B009,2161.8132651150995,119998.871242362,603.5155687403214,12918593.22953237,27532.38198693095,1.2205750171505625e-12,,,,,119998.871242362,
B010,2345.4292046558776,130191.1046986712,600.9202697967372,12918593.22953237,27201.50836801738,0.0,,,,,130191.1046986712,
B011,2345.4292046558776,130191.1046986712,600.9173135581783,12914172.1755212,27201.39416547459,0.0,,,,,130191.1046986712,
B011b,2344.8287401311864,130157.77385259546,600.9173135581783,12914172.1755212,27201.39416547459,0.0,,,,,130157.77385259546,
B012,164.4540617865247,9128.587609325234,739.7914511484022,2977407.711836547,60937.790982685576,1.0,,,,,9128.587609325234,
B020,0.600464524691516,33.33084607574881,600.9173135581783,12914172.1755212,27201.39416547459,0.0,,,,,33.33084607574881,
FG01,248.84521725562774,8466.047433907188,1348.5327106912534,79868.35677,-45106.412777973426,,209.96137393748802,6135.122488598452,8.466047433907185,1210.6304293794935,891.4428311099844,10.424263447862955
FG02,248.84521725562774,8466.047433907188,1263.9798379304073,79838.81271130973,-48377.30808291172,,209.96137393748802,6135.122488598452,8.466047433907185,1210.6304293794935,891.4428311099844,10.424263447862955
FG03,248.84521725562774,8466.047433907188,1127.7993093665332,79774.4961887983,-53560.36949052026,,209.96137393748802,6135.122488598452,8.466047433907185,1210.6304293794935,891.4428311099844,10.424263447862955
FG04,248.84521725562774,8466.047433907188,870.9802916612526,79634.12513775972,-62996.46212136519,,209.96137393748802,6135.122488598452,8.466047433907185,1210.6304293794935,891.4428311099844,10.424263447862955
FG05,248.84521725562774,8466.047433907188,698.3975733771156,79490.14278430119,-69038.19145498448,,209.96137393748802,6135.122488598452,8.466047433907185,1210.6304293794935,891.4428311099844,10.424263447862955
FG06,248.84521725562774,8466.047433907188,444.7206418906158,78368.72718889035,-77419.25459816527,,209.96137393748802,6135.122488598452,8.466047433907185,1210.6304293794935,891.4428311099844,10.424263447862955
