,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],107.02485237807483,0.9599367737526469,0.7856374692387781,-8.346819520272572,784.0445189903241,744.3605044333298,6043.085974663199,4747.674771526749,3448.499961606214,3370.5104167966883,100.0,100.0
hp_stages[1],107.02485237807483,0.92040300131563,0.9358633643277562,-2.130794283821843,744.3605044333298,734.1195970602463,4747.674771526749,4443.174884415035,3370.5104167966883,3350.601075774712,100.0,100.0
hp_stages[2],107.02485237807483,0.92040300131563,0.9358633643277562,-2.1025820357228873,734.1195970602463,723.9999730434632,4443.174884415035,4158.204595625243,3350.601075774712,3330.955339396629,100.0,100.0
hp_stages[3],107.02485237807483,0.92040300131563,0.9358633643277562,-2.074678925955108,723.9999730434632,714.0006873780535,4158.204595625243,3891.5113424249776,3330.955339396629,3311.5703191900498,100.0,100.0
hp_stages[4],107.02485237807483,0.92040300131563,0.9358633643277562,-2.0470813525267855,714.0006873780535,704.1208038533692,3891.5113424249776,3641.922897241462,3311.5703191900498,3292.4431603382413,100.0,100.0
hp_stages[5],107.02485237807483,0.92040300131563,0.9358633643277562,-2.01978596601803,704.1208038533692,694.3593950157755,3641.922897241462,3408.3422152346834,3292.4431603382413,3273.5710393201907,100.0,100.0
hp_stages[6],107.02485237807483,0.92040300131563,0.9358633643277562,-1.992789643969627,694.3593950157755,684.7155421503317,3408.3422152346834,3189.742612329848,3273.5710393201907,3254.951161789971,100.0,100.0
hp_stages[7],107.02485237807483,0.92040300131563,0.9358633643277562,-1.9660894677271998,684.7155421503317,675.1883352886524,3189.742612329848,2985.1632525146165,3254.951161789971,3236.5807606724634,100.0,100.0
hp_stages[8],107.02485237807483,0.92040300131563,0.9358633643277562,-1.9396827015370834,675.1883352886524,665.7768732482031,2985.1632525146165,2793.704924565916,3236.5807606724634,3218.4570944544066,100.0,100.0
hp_stages[9],107.02485237807483,0.92040300131563,0.9358633643277562,-1.9135667737034212,665.7768732482031,656.4802637065105,2793.704924565916,2614.5260896432783,3218.4570944544066,3200.5774456514955,100.0,100.0
hp_stages[10],107.02485237807483,0.92040300131563,0.9358633643277562,-1.8877392596267593,656.4802637065105,647.2976233121794,2614.5260896432783,2446.8391823762513,3200.5774456514955,3182.939119433972,100.0,100.0
hp_stages[11],107.02485237807483,0.92040300131563,0.9358633643277562,-1.8621978665636794,647.2976233121794,638.228077833136,2446.8391823762513,2289.907149187615,3182.939119433972,3165.5394423946113,100.0,100.0
hp_stages[12],107.02485237807483,0.92040300131563,0.9358633643277562,-1.8369404199576698,638.228077833136,629.2707623412397,2289.907149187615,2143.0402086369018,3165.5394423946113,3148.3757614444294,100.0,100.0
hp_stages[13],107.02485237807483,0.92040300131563,0.9358633643277562,-1.8119648511937656,629.2707623412397,620.4248214313096,2143.0402086369018,2005.5928195445877,3148.3757614444294,3131.4454428227987,100.0,100.0
hp_stages[14],107.02485237807483,0.92040300131563,0.9358633643277562,-1.787269186657946,620.4248214313096,611.6894094716533,2005.5928195445877,1876.9608435705875,3131.4454428227987,3114.7458712098037,100.0,100.0
ip_stages[1],97.80410314160778,0.9212760401710883,0.850238776999118,-5.28243477983184,805.8934304740312,780.1186968822957,1762.5034074004795,1498.5487415649618,3542.9651860246954,3488.954826436984,100.0,100.0
ip_stages[2],97.80410314160778,0.9212760401710883,0.850238776999118,-5.114723475252607,780.1186968822957,754.9908670353906,1498.5487415649618,1274.1242493017605,3488.954826436984,3436.6592344223304,100.0,100.0
ip_stages[3],97.80410314160778,0.9082775522255189,0.8541034666738103,-4.747179268683405,754.9908670353906,731.5008823388953,1274.1242493017605,1088.2339383017995,3436.6592344223304,3388.1216054661095,100.0,100.0
ip_stages[4],97.80410314160778,0.9212760401710883,0.850238776999118,-4.798250599328801,731.5008823388953,707.6210550951499,1088.2339383017995,925.2586927906557,3388.1216054661095,3339.061796672796,100.0,100.0
ip_stages[5],97.80410314160778,0.9212760401710883,0.850238776999118,-4.642616788641542,707.6210550951499,684.3677622998209,925.2586927906557,786.6908193661299,3339.061796672796,3291.59326887576,100.0,100.0
ip_stages[6],97.80410314160778,0.9212760401710883,0.850238776999118,-4.490975896849526,684.3677622998209,661.7337490614821,786.6908193661299,668.8750401342921,3291.59326887576,3245.675196396252,100.0,100.0
ip_stages[7],94.87619380473708,0.9103124837519211,0.8666993589746904,-3.6789686631595107,661.7337490614821,642.5029832708727,668.8750401342921,579.7135685185614,3245.675196396252,3206.8986760108423,100.0,100.0
ip_stages[8],94.87619380473708,0.9103124837519211,0.8666993589746904,-3.572713313608308,642.5029832708727,623.7323837372466,579.7135685185614,502.43737822396736,3206.8986760108423,3169.2420925167653,100.0,100.0
ip_stages[9],94.87619380473708,0.9103124837519211,0.8666993589746904,-3.4689377464693436,623.7323837372466,605.4166055811885,502.43737822396736,435.46215363163657,3169.2420925167653,3132.6793088788736,100.0,100.0
lp_stages[1],88.19820955590967,0.8074011620150117,0.6539549717124042,-7.9835323551285295,605.4166055811885,559.4896370134876,435.46215363163657,284.7726403599995,3132.6793088788736,3042.161231524166,100.0,100.0
lp_stages[2],88.19820955590967,0.8074011620150117,0.6539549717124042,-7.380297653521632,559.4896370134876,516.5793752876059,284.7726403599995,186.22848397109016,3042.161231524166,2958.4826887206054,100.0,100.0
lp_stages[3],83.07093343491997,0.853115473327583,0.5942601092705102,-8.219769647003242,516.5793752876059,465.3593493837275,186.22848397109016,110.66815923394147,2958.4826887206054,2859.5338830779815,100.0,100.0
lp_stages[4],83.07093343491997,0.853115473327583,0.5942601092705102,-7.403449917412142,465.3593493837275,418.7239443834974,110.66815923394147,65.76567239912828,2859.5338830779815,2770.411856741149,100.0,100.0
lp_stages[5],80.82078302186949,0.8610640202970283,0.5574350402615467,-7.2884256878710385,418.7239443834974,371.1535801493629,65.76567239912828,36.660090241635764,2770.411856741149,2680.2317642530716,100.0,100.0
outlet_stage,76.02790044169133,0.7183613977309842,0.10460109784593306,-17.79402559698613,371.1535801493629,301.38330051669857,36.660090241635764,3.8346856864060834,2680.2317642530716,2446.1857693800043,100.0,95.63808511212373
