,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
inlet_stage[1],175.56012207865282,0.9534200308535317,0.7710495455534244,-14.66253782140088,804.2479279416407,760.2986792462734,9783.610131361595,7543.648145658237,3456.8254039129306,3373.3067913271416,100.0,100.0
hp_stages[1],175.56012207865282,0.92040300131563,0.9358633643277562,-3.491913794446678,760.2986792462734,749.7164367493463,7543.648145658237,7059.823932900556,3373.3067913271416,3353.416660509835,100.0,100.0
hp_stages[2],175.56012207865282,0.92040300131563,0.9358633643277562,-3.4458122636918342,749.7164367493463,739.2652150047065,7059.823932900556,6607.030577405925,3353.416660509835,3333.7891265181006,100.0,100.0
hp_stages[3],175.56012207865282,0.92040300131563,0.9358633643277562,-3.400247536915672,739.2652150047065,728.943892644394,6607.030577405925,6183.277864387465,3333.7891265181006,3314.4211316872907,100.0,100.0
hp_stages[4],175.56012207865282,0.92040300131563,0.9358633643277562,-3.355209354032108,728.943892644394,718.7513541108159,6183.277864387465,5786.703224738997,3314.4211316872907,3295.3096767947673,100.0,100.0
hp_stages[5],175.56012207865282,0.92040300131563,0.9358633643277562,-3.3106883283403774,718.7513541108159,708.6864909516041,5786.703224738997,5415.563548270514,3295.3096767947673,3276.4518160850484,100.0,100.0
hp_stages[6],175.56012207865282,0.92040300131563,0.9358633643277562,-3.2666758610836784,708.6864909516041,698.7482029601683,5415.563548270514,5068.227522015203,3276.4518160850484,3257.8446527816404,100.0,100.0
hp_stages[7],175.56012207865282,0.92040300131563,0.9358633643277562,-3.223164064175639,698.7482029601683,688.9353991882002,5068.227522015203,4743.168459931676,3257.8446527816404,3239.485335039018,100.0,100.0
hp_stages[8],175.56012207865282,0.92040300131563,0.9358633643277562,-3.1801456903618557,688.9353991882002,679.2469988525534,4743.168459931676,4438.95759248496,3239.485335039018,3221.3710522924093,100.0,100.0
hp_stages[9],175.56012207865282,0.92040300131563,0.9358633643277562,-3.137614070148687,679.2469988525534,669.6819321553843,4438.95759248496,4154.2577866112115,3221.3710522924093,3203.4990319668427,100.0,100.0
hp_stages[10],175.56012207865282,0.92040300131563,0.9358633643277562,-3.095563054877924,669.6819321553843,660.2391410331664,4154.2577866112115,3887.8176684627456,3203.4990319668427,3185.8665365104366,100.0,100.0
hp_stages[11],175.56012207865282,0.92040300131563,0.9358633643277562,-3.0539869653835647,660.2391410331664,650.9175798472875,3887.8176684627456,3638.466123100438,3185.8665365104366,3168.470860720149,100.0,100.0
hp_stages[12],175.56012207865282,0.92040300131563,0.9358633643277562,-3.012880545719872,650.9175798472875,641.7162160262868,3638.466123100438,3405.107146957343,3168.470860720149,3151.30932933109,100.0,100.0
hp_stages[13],175.56012207865282,0.92040300131563,0.9358633643277562,-2.9722389215123894,641.7162160262868,632.6340306675168,3405.107146957343,3186.7150304479865,3151.30932933109,3134.379294843071,100.0,100.0
hp_stages[14],175.56012207865282,0.92040300131563,0.9358633643277562,-2.9320575623045224,632.6340306675168,623.6700191046427,3186.7150304479865,2982.329849548881,3134.379294843071,3117.6781355616313,100.0,100.0
ip_stages[1],157.8618995725648,0.9212760401710883,0.850238776999118,-8.558593116109686,814.0007775655341,787.8673377067179,2812.559198540955,2391.346893205081,3550.8831058431997,3496.6674075696874,100.0,100.0
ip_stages[2],157.8618995725648,0.9212760401710883,0.850238776999118,-8.287420419827534,787.8673377067179,762.4030291247084,2391.346893205081,2033.2158578593285,3496.6674075696874,3444.169493619158,100.0,100.0
ip_stages[3],157.8618995725648,0.9082775522255189,0.8541034666738103,-7.692474651396111,762.4030291247084,738.602077503804,2033.2158578593285,1736.5767126938174,3444.169493619158,3395.440353324859,100.0,100.0
ip_stages[4],157.8618995725648,0.9212760401710883,0.850238776999118,-7.775893624955405,738.602077503804,714.4250907169381,1736.5767126938174,1476.50486036594,3395.440353324859,3346.1827829674153,100.0,100.0
