,flow_mass,flow_mol,temperature,pressure,enth_mol,vapor_frac,"('flow_mol_comp', 'O2')","('flow_mol_comp', 'N2')","('flow_mol_comp', 'NO')","('flow_mol_comp', 'CO2')","('flow_mol_comp', 'H2O')","('flow_mol_comp', 'SO2')"
B001,85.11565480925981,4724.6367977217005,528.7499876060117,9961845.866755601,20047.487017575608,0.0,,,,,4724.6367977217005,
B001b,85.11565480925981,4724.6367977217005,528.7489206673083,9802749.028709184,20047.487017575608,0.0,,,,,4724.6367977217005,
B002,84.83730788939744,4709.186195795871,582.6826490528733,9802749.028709184,49164.49407897965,1.0,,,,,4709.186195795871,
B003,84.83730788939744,4709.186195795871,589.0610949306503,9801991.34789997,49905.362310630546,1.0,,,,,4709.186195795871,
B004,84.83730788939744,4709.186195795871,681.1001353930062,9551173.532202115,56404.17250811953,1.0,,,,,4709.186195795871,
B005,84.84593295636905,4709.664959765768,681.0127229190905,9551173.532202115,56399.51765810147,1.0,,,,,4709.664959765768,
B006,0.008625066971581018,0.47876396989561176,411.73941725437226,9551173.532202115,10613.792693513471,0.0,,,,,0.47876396989561176,
B007,2223.9552698540815,123448.27667702535,580.9377935867888,10094598.242827544,25014.374460275874,0.0,,,,,123448.27667702535,
B008,2223.9552698540815,123448.27667702535,582.6826490528701,9802749.028709184,26125.835942912567,0.03814703876440842,,,,,123448.27667702535,
B009,2139.117961964684,118739.09048122948,582.6826490528701,9802749.028709184,25212.12395114707,1.624636887950485e-14,,,,,118739.09048122948,
B010,2224.2336167739436,123463.72727895118,580.8616719267496,9802749.028709184,25014.486683578652,0.0,,,,,123463.72727895118,
B011,2224.2336167739436,123463.72727895118,580.8600008461971,9800379.285989825,25014.374460275874,0.0,,,,,123463.72727895118,
B011b,2223.9552698540815,123448.27667702535,580.8600008461971,9800379.285989825,25014.374460275874,0.0,,,,,123448.27667702535,
B012,78.09302941299752,4334.821851949984,708.8132112545188,1446516.4562592832,60070.84499624307,1.0,,,,,4334.821851949984,
B020,0.27834691986258,15.450601925841838,580.8600008461971,9800379.285989825,25014.374460275874,0.0,,,,,15.450601925841838,
FG01,132.01453034947042,4502.142884023591,1128.2205681670132,79868.35677,-44650.894057920246,,205.65656116600675,3293.0806740846424,4.50214288402359,570.3797333204044,423.6139005988307,4.9098719696832775
FG02,132.01453034947042,4502.142884023591,1054.64204307751,79860.83688624453,-47371.89356650649,,205.65656116600675,3293.0806740846424,4.50214288402359,570.3797333204044,423.6139005988307,4.9098719696832775
FG03,132.01453034947042,4502.142884023591,939.1456525490747,79844.50815620256,-51568.41469131282,,205.65656116600675,3293.0806740846424,4.50214288402359,570.3797333204044,423.6139005988307,4.9098719696832775
FG04,132.01453034947042,4502.142884023591,745.6730570440184,79808.4658756192,-58366.090389192745,,205.65656116600675,3293.0806740846424,4.50214288402359,570.3797333204044,423.6139005988307,4.9098719696832775
FG05,132.01453034947042,4502.142884023591,603.6224609175048,79770.72802174094,-63148.445688728614,,205.65656116600675,3293.0806740846424,4.50214288402359,570.3797333204044,423.6139005988307,4.9098719696832775
FG06,132.01453034947042,4502.142884023591,411.5015621277972,78649.31242633009,-69329.14976928236,,205.65656116600675,3293.0806740846424,4.50214288402359,570.3797333204044,423.6139005988307,4.9098719696832775
PA03,34.65733222720619,1204.687125856119,335.2909777777778,87280.79072177384,-904.2827573707626,,250.38216247303149,944.4674417142121,0.0012046870788733229,0.4063879345000479,9.428724360217839,0.0012046870788733229
PA04,34.65733222720619,1204.687125856119,578.7575537396867,86331.26907454454,6308.6099867869,,250.38216247303149,944.4674417142121,0.0012046870788733229,0.4063879345000479,9.428724360217839,0.0012046870788733229
S001,84.84593295636905,4709.664959765768,788.228362273665,9533963.974309305,61598.032394593494,1.0,,,,,4709.664959765768,
S002,84.84593295636905,4709.664959765768,765.3474023608221,4765201.976059113,61598.032394593494,1.0,,,,,4709.664959765768,
S005,78.09302941299752,4334.821851949984,597.5917787766368,1486928.9415840919,55712.341148800464,1.0,,,,,4334.821851949984,
S006,6.752903543371528,374.84310781578347,597.5917787766368,1486928.9415840919,55712.341148800464,1.0,,,,,374.84310781578347,
S007,0.0,0.0,597.5917787766368,1486928.9415840919,55712.341148800464,1.0,,,,,0.0,
S009,78.09302941299752,4334.821851949984,780.6822867611723,1392731.2762500239,62896.873145359925,1.0,,,,,4334.821851949984,
S010,2.3839225055426447,132.32780759125833,640.2759649210644,528545.4679897518,57706.03745365908,1.0,,,,,132.32780759125833,
S011,1.597789396285766,88.69078894614827,585.5042136748764,344102.4615552231,55735.0524930135,1.0,,,,,88.69078894614827,
S012,70.65318551015407,3921.84775979913,585.5042136748764,344102.4615552231,55735.0524930135,1.0,,,,,3921.84775979913,
S014,3.9358464389364363,218.4726764688884,499.2420534198421,147157.86254149902,52698.95706765461,1.0,,,,,218.4726764688884,
S015,1.740468689324394,96.61069321844533,404.3754316882027,51968.074767566526,49424.08624781383,1.0,,,,,96.61069321844533,
