model0, CAISO_NP15_2019, 0.2015576998392741, 0.3128795623779297, 0.5144372622172038
model1, CAISO_NP15_2019, 0.19314990043640137, 1.2517257849375407, 1.4448756853739422
model3, CAISO_NP15_2019, 0.8832498828570048, 5.117743150393168, 6.000993033250173
model4, CAISO_NP15_2019, 0.2531304637591044, 5.283214485645294, 5.536344949404398
model5, CAISO_NP15_2019, 1.5093260169029237, 6.3449594656626385, 7.854285482565562
model6, CAISO_NP15_2019, 0.23622443675994872, 0.9471729000409445, 1.1833973368008932
model0, CAISO_NP15_2022, 0.128428053855896, 0.27005006472269694, 0.39847811857859294
model1, CAISO_NP15_2022, 0.14468348026275635, 0.6282585342725118, 0.7729420145352681
model3, CAISO_NP15_2022, 0.966169269879659, 7.412205866972605, 8.378375136852265
model4, CAISO_NP15_2022, 0.3209054470062256, 2.030230649312337, 2.351136096318563
model5, CAISO_NP15_2022, 4.7671513795852665, 12.746623301506043, 17.51377468109131
model6, CAISO_NP15_2022, 0.29832464853922525, 1.178685446580251, 1.4770100951194762
model0, CAISO_ZP26_2019, 0.1921414017677307, 0.33994081020355227, 0.5320822119712829
model1, CAISO_ZP26_2019, 0.2087446649869283, 1.1345070004463196, 1.3432516654332478
model3, CAISO_ZP26_2019, 0.8706438501675924, 10.348268814881642, 11.218912665049235
model4, CAISO_ZP26_2019, 0.26246041456858316, 5.310093998908997, 5.5725544134775795
model5, CAISO_ZP26_2019, 1.577135399977366, 8.877769466241201, 10.454904866218566
model6, CAISO_ZP26_2019, 0.2202421506245931, 0.7576036334037781, 0.9778457840283712
model0, CAISO_ZP26_2022, 0.14244686762491862, 0.2637938022613525, 0.40624066988627117
model1, CAISO_ZP26_2022, 0.17695149978001912, 0.9196431477864583, 1.0965946475664774
model3, CAISO_ZP26_2022, 1.0026147842407227, 9.034430499871572, 10.037045284112295
model4, CAISO_ZP26_2022, 0.3031947652498881, 2.104847586154938, 2.408042351404826
model5, CAISO_ZP26_2022, 2.266542653242747, 16.357925061384837, 18.624467714627585
model6, CAISO_ZP26_2022, 0.2579965710639954, 1.2939488808314006, 1.551945451895396
model0, CAISO_SP15_2019, 0.19409313599268596, 0.3342994173367818, 0.5283925533294678
model1, CAISO_SP15_2019, 0.20022071202596028, 1.5107555468877156, 1.7109762589136759
model3, CAISO_SP15_2019, 0.8751476804415385, 7.963989837964376, 8.839137518405915
model4, CAISO_SP15_2019, 0.2640281319618225, 5.237104988098144, 5.501133120059967
model5, CAISO_SP15_2019, 1.6859414339065553, 6.4796627839406336, 8.16560421784719
model6, CAISO_SP15_2019, 0.2390601356824239, 0.811398696899414, 1.050458832581838
model0, CAISO_SP15_2022, 0.13774770100911457, 0.2733607490857442, 0.41110845009485875
model1, CAISO_SP15_2022, 0.17232286930084229, 0.9816383520762125, 1.1539612213770547
model3, CAISO_SP15_2022, 1.066535719235738, 7.539811869462331, 8.60634758869807
model4, CAISO_SP15_2022, 0.3000386675198873, 2.0959073821703593, 2.3959460496902465
model5, CAISO_SP15_2022, 1.4799864967664083, 12.131217845280965, 13.611204342047373
model6, CAISO_SP15_2022, 0.2727506359418233, 1.21731086174647, 1.4900614976882933
model0, ERCOT_NORTH_2019, 0.22614375352859498, 1.031117029984792, 1.257260783513387
model1, ERCOT_NORTH_2019, 0.20311745007832846, 0.8573705474535624, 1.0604879975318908
model3, ERCOT_NORTH_2019, 1.110236903031667, 6.728935039043426, 7.839171942075093
model4, ERCOT_NORTH_2019, 0.2513108531634013, 5.4076513330141704, 5.658962186177572
model5, ERCOT_NORTH_2019, 1.6898632327715555, 6.751278233528137, 8.441141466299692
model6, ERCOT_NORTH_2019, 0.20606156587600707, 0.7848493496576945, 0.9909109155337016
model0, ERCOT_NORTH_2022, 0.1650195519129435, 0.23983186880747479, 0.4048514207204183
model1, ERCOT_NORTH_2022, 0.2271864692370097, 1.4989570180575054, 1.726143487294515
model3, ERCOT_NORTH_2022, 0.8578552007675171, 10.293470267454783, 11.1513254682223
model4, ERCOT_NORTH_2022, 0.27882946729660035, 2.1232189655303957, 2.402048432826996
model5, ERCOT_NORTH_2022, 0.8513724486033122, 13.443923401832581, 14.295295850435894
model6, ERCOT_NORTH_2022, 0.28441948095957437, 1.2018335501352946, 1.486253031094869
model0, ERCOT_SOUTH_2019, 0.20995306571324665, 1.0850313345591227, 1.2949844002723694
model1, ERCOT_SOUTH_2019, 0.1598057468732198, 0.9442082007726034, 1.1040139476458233
model3, ERCOT_SOUTH_2019, 1.1250975330670674, 6.411931316057841, 7.5370288491249084
model4, ERCOT_SOUTH_2019, 0.24938161770502726, 5.396522569656372, 5.645904187361399
model5, ERCOT_SOUTH_2019, 1.6370784163475036, 6.597353398799896, 8.2344318151474
model6, ERCOT_SOUTH_2019, 0.22153035004933674, 0.7704422990481059, 0.9919726490974426
model0, ERCOT_SOUTH_2022, 0.1675939162572225, 0.23530729611714682, 0.4029012123743693
model1, ERCOT_SOUTH_2022, 0.22239220142364502, 1.508379046122233, 1.730771247545878
model3, ERCOT_SOUTH_2022, 0.963217294216156, 11.148096497853597, 12.111313792069753
model4, ERCOT_SOUTH_2022, 0.31099494695663454, 2.1466121872266135, 2.457607134183248
model5, ERCOT_SOUTH_2022, 0.9288011471430461, 9.679229581356049, 10.608030728499095
model6, ERCOT_SOUTH_2022, 0.2559028704961141, 1.2688406030337016, 1.5247434735298158
model0, ERCOT_WEST_2019, 0.2169682184855143, 0.8597997466723124, 1.0767679651578268
model1, ERCOT_WEST_2019, 0.20745838483174642, 1.0473101655642192, 1.2547685503959656
model3, ERCOT_WEST_2019, 1.1041670004526773, 6.522424081961314, 7.6265910824139915
model4, ERCOT_WEST_2019, 0.2551153381665548, 5.38629746834437, 5.6414128065109255
model5, ERCOT_WEST_2019, 1.9468488295873005, 4.438420315583547, 6.385269145170847
model6, ERCOT_WEST_2019, 0.20092148383458455, 0.7983405192693075, 0.999262003103892
model0, ERCOT_WEST_2022, 0.17698049942652386, 0.23690954446792603, 0.4138900438944499
model1, ERCOT_WEST_2022, 0.24334363142649332, 1.0743993163108825, 1.3177429477373759
model3, ERCOT_WEST_2022, 0.9434247612953186, 10.59152151743571, 11.534946278731029
model4, ERCOT_WEST_2022, 0.2992962121963501, 2.108527362346649, 2.4078235745429994
model5, ERCOT_WEST_2022, 0.8052007635434468, 12.909104935328166, 13.714305698871613
