Name,Year,Reference,NGCC,SOFC,NGCC + SOEC,rSOC,SOFC + SOEC,SOEC,SMR,ATR,Natural Gas Price,Carbon Tax,Hydrogen Price,Mean LMP,Minimum LMP,25th Percentile,50th Percentile,75th Percentile ,Maximum LMP,Standard Deviation,Skewness,Kurtosis,Bimodality Coefficient,Dip Test Statistic,Data labels,NGCC.1,SOFC.1,NGCC + SOEC.1,rSOC.1,SOFC + SOEC,SOEC.1,SMR.1,ATR.1,Passes Neither Test,Passes Bimodality Test Only,Passes Dip Test Only,Passes both tests. Bimodal.,NGCC_H2,NGCC_power,SOFC_H2,SOFC_power,NGCC + SOEC_H2,NGCC + SOEC_power,rSOC_H2,rSOC_power,SOFC + SOEC_H2,SOFC + SOEC_power,SOEC_H2,SOEC_power,Combined_Bimodal_Criteria
ERCOT_HOUSTON_2019,2019,1,-120.2623196,-34.12538779,62.92005733,166.9495988,197.3144131,178.8693187,230.198925,242.3012479,2.39,0,2.5,28.19617263,-71.9689,16.90365,19.634,24.99815,4694.6368,107.0564936,31.59607622,1156.477019,0.861863694,0.001605825,18.44509444,0,0,1,1,1,1,1,1,0,1,0,0,0,0.325855286,0,0.947332567,0.971435283,0.028422459,0.932534246,0.067465753,0.97125291,0.030552522,0.971940272,0,0.001384002
ERCOT_HOUSTON_2019,2019,1,-120.2623196,-34.12538779,139.838645,241.3124618,274.2062987,255.7436836,309.038925,321.1412479,2.39,0,3,28.19617263,-71.9689,16.90365,19.634,24.99815,4694.6368,107.0564936,31.59607622,1156.477019,0.861863694,0.001605825,18.4626151,0,0,1,1,1,1,1,1,0,1,0,0,0,0.325855286,0,0.947332567,0.979005249,0.02087966,0.951484018,0.048515982,0.97879744,0.023024262,0.977797482,0,0.001384002
ERCOT_HOUSTON_2019,2019,1,-121.2000656,-34.12538779,-13.26462441,94.8707011,121.1615887,102.5437568,151.358925,163.4612479,2.39,0,2,28.19617263,-71.9689,16.90365,19.634,24.99815,4694.6368,107.0564936,31.59607622,1156.477019,0.861863694,0.001605825,18.61783188,0,0,0,1,1,1,1,1,0,1,0,0,0,0.325855286,0,0.947332556,0.959720032,0.039804911,0.890296804,0.109703196,0.959228911,0.042552195,0.956392694,0,0.001384002
ISO_NE_2019,2019,1,-146.0378641,-71.52499128,-121.3306871,40.92854801,34.73570014,69.36921807,88.72431389,103.7666206,4.5,0,2,30.67519406,-56.16,19.0475,24.55,35.94,261.35,20.56166968,2.80590636,13.04447472,0.552996735,0.001763626,-34.63351793,0,0,0,1,1,1,1,1,1,0,0,0,0,0.212557078,0,0.583747137,0.890726955,0.106674267,0.766666667,0.233333333,0.885823669,0.114846873,0.89543379,0,0.000975279
ISO_NE_2019,2019,1,-145.3675561,-70.77095628,-199.5450083,-59.83456298,-83.74208954,-50.99365458,-68.95568611,-53.91337941,4.5,0,1,30.67519406,-56.16,19.0475,24.55,35.94,261.35,20.56166968,2.80590636,13.04447472,0.552996735,0.001763626,-32.74843496,0,0,0,0,0,0,0,0,1,0,0,0,0,0.212557078,0,0.583745072,0.001891305,0.170685545,0.420555326,0.510275081,0.480729662,0.472337635,0.529840182,0,0.00097528
ISO_NE_2019,2019,1,-145.3675561,-70.77095628,-187.685633,-15.29631505,-31.33314573,3.441481977,9.884313892,24.92662059,4.5,0,1.5,30.67519406,-56.16,19.0475,24.55,35.94,261.35,20.56166968,2.80590636,13.04447472,0.552996735,0.001763626,-34.77462771,0,0,0,0,0,1,1,1,1,0,0,0,0,0.212557078,0,0.583745072,0.709221545,0.243861406,0.65479452,0.345205479,0.768045064,0.232376886,0.793104935,0,0.00097528
ISO_NE_2019,2019,1,-145.3675561,-70.77095628,-48.9871879,104.5788791,106.9287952,142.5469883,167.5643139,182.6066206,4.5,0,2.5,30.67519406,-56.16,19.0475,24.55,35.94,261.35,20.56166968,2.80590636,13.04447472,0.552996735,0.001763626,-35.61819308,0,0,0,1,1,1,1,1,1,0,0,0,0,0.212557078,0,0.583745072,0.938597696,0.060238636,0.842351598,0.157648402,0.937402825,0.063380601,0.945342465,0,0.00097528
ISO_NE_2019,2019,1,-145.3675561,-70.77095628,26.05958763,173.0119097,181.8880685,217.9390837,246.4043139,261.4466206,4.5,0,3,30.67519406,-56.16,19.0475,24.55,35.94,261.35,20.56166968,2.80590636,13.04447472,0.552996735,0.001763626,-36.05101524,0,0,1,1,1,1,1,1,1,0,0,0,0,0.212557078,0,0.583745072,0.962375448,0.037079253,0.890182341,0.109817305,0.961221314,0.039612223,0.96481786,0,0.00097528
CAISO_ZP26_2019,2019,1,-123.959422,-31.02739616,-88.06186838,50.61899377,64.63162106,48.64238246,105.7109896,118.1905314,3.87,0,2,35.31622978,-40.6231,21.989275,30.6805,41.652475,1065.9115,38.85246235,14.03788728,289.0423989,0.678194615,0.005209614,15.9892386,0,0,0,1,1,1,1,1,0,1,0,0,0,0.424571479,0,0.815329469,0.863343669,0.133236911,0.637557078,0.362442922,0.858593892,0.142642509,0.861803653,0,0.003533132
CAISO_ZP26_2019,2019,1,-122.772682,-30.77605116,-180.5722411,-19.13723331,-36.96933737,-53.56885216,-51.96901038,-39.48946865,3.87,0,1,35.31622978,-40.6231,21.989275,30.6805,41.652475,1065.9115,38.85246235,14.03788728,289.0423989,0.678194615,0.005209614,-6.193286207,0,0,0,0,0,0,0,0,0,1,0,0,0,0.424571479,0,0.815329383,0.024930839,0.467697576,0.230958904,0.729386175,0.318578321,0.68152415,0.249680331,0,0.003533132
CAISO_ZP26_2019,2019,1,-122.772682,-30.77605116,-149.9757902,7.532733165,3.193043568,-13.75114611,26.87098962,39.35053135,3.87,0,1.5,35.31622978,-40.6231,21.989275,30.6805,41.652475,1065.9115,38.85246235,14.03788728,289.0423989,0.678194615,0.005209614,16.94418968,0,0,0,1,1,0,1,1,0,1,0,0,0,0.424571479,0,0.815329383,0.683616552,0.308588411,0.445205479,0.55479452,0.675840205,0.325011863,0.713607076,0,0.003533132
CAISO_ZP26_2019,2019,1,-122.772682,-30.77605116,-16.5907492,106.2280012,135.8944631,120.7536055,184.5509896,197.0305314,3.87,0,2.5,35.31622978,-40.6231,21.989275,30.6805,41.652475,1065.9115,38.85246235,14.03788728,289.0423989,0.678194615,0.005209614,15.14085757,0,0,0,1,1,1,1,1,0,1,0,0,0,0.424571479,0,0.815329383,0.936286871,0.062497642,0.766324201,0.233675799,0.933896808,0.067498009,0.934634703,0,0.003533132
CAISO_ZP26_2019,2019,1,-122.772682,-30.77605116,58.45044259,170.3744785,210.8300034,195.660549,263.3909896,275.8705314,3.87,0,3,35.31622978,-40.6231,21.989275,30.6805,41.652475,1065.9115,38.85246235,14.03788728,289.0423989,0.678194615,0.005209614,15.16945439,0,0,1,1,1,1,1,1,0,1,0,0,0,0.424571479,0,0.815329383,0.964236868,0.035146765,0.851369863,0.148630137,0.963601653,0.037855544,0.967286213,0,0.003533132
CAISO_NP15_2019,2019,1,-124.3698476,-30.26330293,-88.68969452,48.04623193,63.80783053,46.7949445,105.622447,118.0149801,3.87,0,2,35.59410914,-43.3701,22.944475,30.83785,41.7378,1013.6738,37.8459945,13.8162834,281.6485925,0.674125919,0.005257709,17.01288603,0,0,0,1,1,1,1,1,0,1,0,0,0,0.423744292,0,0.82869311,0.865984633,0.130493538,0.633447489,0.366552511,0.861126326,0.140158386,0.863378995,0,0.003544358
CAISO_NP15_2019,2019,1,-123.1954036,-30.01195793,-180.4555246,-20.01546533,-37.2867359,-53.4947811,-52.05755296,-39.66501994,3.87,0,1,35.59410914,-43.3701,22.944475,30.83785,41.7378,1013.6738,37.8459945,13.8162834,281.6485925,0.674125919,0.005257709,-7.274777964,0,0,0,0,0,0,0,0,0,1,0,0,0,0.423744292,0,0.828693181,0.015991641,0.479808041,0.220639182,0.743993064,0.298755267,0.70134813,0.236415493,0,0.003544358
CAISO_NP15_2019,2019,1,-123.1954036,-30.01195793,-150.6568299,5.314526857,2.294970855,-15.42200784,26.78244704,39.17498006,3.87,0,1.5,35.59410914,-43.3701,22.944475,30.83785,41.7378,1013.6738,37.8459945,13.8162834,281.6485925,0.674125919,0.005257709,17.71697869,0,0,0,1,1,0,1,1,0,1,0,0,0,0.423744292,0,0.828693181,0.680044206,0.312181711,0.434018264,0.565981735,0.673166356,0.327724005,0.714474886,0,0.003544358
CAISO_NP15_2019,2019,1,-123.1954036,-30.01195793,-17.08396561,103.5515666,135.2095112,118.7963888,184.462447,196.8549801,3.87,0,2.5,35.59410914,-43.3701,22.944475,30.83785,41.7378,1013.6738,37.8459945,13.8162834,281.6485925,0.674125919,0.005257709,16.41312232,0,0,0,1,1,1,1,1,0,1,0,0,0,0.423744292,0,0.828693181,0.936926532,0.061858244,0.766552511,0.233447489,0.935476756,0.065964928,0.936552475,0,0.003544358
CAISO_NP15_2019,2019,1,-123.1954036,-30.01195793,57.993208,167.808314,210.1861877,193.7396636,263.302447,275.6949801,3.87,0,3,35.59410914,-43.3701,22.944475,30.83785,41.7378,1013.6738,37.8459945,13.8162834,281.6485925,0.674125919,0.005257709,16.44652404,0,0,1,1,1,1,1,1,0,1,0,0,0,0.423744292,0,0.828693181,0.964376453,0.035075692,0.855479452,0.144520548,0.963881968,0.037618619,0.967727522,0,0.003544358
CAISO_SP15_2019,2019,1,-121.7152076,-28.68651488,-86.91651982,52.3345175,65.96452516,46.79255357,105.568665,117.9083477,3.87,0,2,35.76289704,-36.4988,21.907575,30.81345,42.2941,980.3147,39.34944274,13.05012585,246.6358946,0.686219743,0.005721276,19.1719716,0,0,0,1,1,1,1,1,0,1,0,0,0,0.431506849,0,0.812494718,0.855196249,0.141174855,0.628767123,0.371232877,0.850450036,0.15076901,0.861095641,0,0.003926053
CAISO_SP15_2019,2019,1,-120.5008016,-28.43516988,-178.363576,-16.97140586,-34.43849541,-53.7457483,-52.11133499,-39.7716523,3.87,0,1,35.76289704,-36.4988,21.907575,30.81345,42.2941,980.3147,39.34944274,13.05012585,246.6358946,0.686219743,0.005721276,-6.003325532,0,0,0,0,0,0,0,0,0,1,0,0,0,0.431506849,0,0.812490424,0.027080049,0.499584129,0.253310502,0.746679599,0.32088549,0.679221723,0.258333281,0,0.003926052
CAISO_SP15_2019,2019,1,-120.5008016,-28.43516988,-148.0091148,9.73303268,5.356652199,-15.35747287,26.72866501,39.0683477,3.87,0,1.5,35.76289704,-36.4988,21.907575,30.81345,42.2941,980.3147,39.34944274,13.05012585,246.6358946,0.686219743,0.005721276,20.71412507,0,0,0,1,1,0,1,1,0,1,0,0,0,0.431506849,0,0.812490424,0.671324055,0.321276624,0.440296803,0.559703196,0.660945146,0.33987501,0.711552384,0,0.003926052
CAISO_SP15_2019,2019,1,-120.5008016,-28.43516988,-15.90284333,107.1224971,136.7513464,118.8074141,184.408665,196.7483477,3.87,0,2.5,35.76289704,-36.4988,21.907575,30.81345,42.2941,980.3147,39.34944274,13.05012585,246.6358946,0.686219743,0.005721276,17.94393231,0,0,0,1,1,1,1,1,0,1,0,0,0,0.431506849,0,0.812490424,0.931908235,0.066846409,0.755136986,0.244863014,0.931244992,0.070144028,0.933150685,0,0.003926052
CAISO_SP15_2019,2019,1,-120.5008016,-28.43516988,59.03193214,170.4279254,211.5765042,193.458433,263.248665,275.5883477,3.87,0,3,35.76289704,-36.4988,21.907575,30.81345,42.2941,980.3147,39.34944274,13.05012585,246.6358946,0.686219743,0.005721276,18.11807118,0,0,1,1,1,1,1,1,0,1,0,0,0,0.431506849,0,0.812490424,0.963311679,0.036146187,0.842922374,0.157077626,0.962665193,0.038789931,0.96657329,0,0.003926052
SPP_NORTH_2022,2022,2,-128.5638551,-64.96289506,-198.6754765,76.49348398,1.168791732,79.67119927,-21.62246435,-1.623775098,8.21,0,2,35.71421293,-102.7981,9.72215,25.5635,52.368375,1161.6271,50.09888074,5.228412076,66.27828239,0.409015228,0.001765843,-78.50240754,0,0,0,1,1,1,0,0,1,0,0,0,0,0.182762557,0,0.340849226,0.097017366,0.188721092,0.698743892,0.300455389,0.732794393,0.267238733,0.77086758,0,0.000722257
SPP_NORTH_2022,2022,2,-127.5431111,-60.09801006,-196.0414408,-15.63322439,-79.75767061,-16.98916096,-179.3024644,-159.3037751,8.21,0,1,35.71421293,-102.7981,9.72215,25.5635,52.368375,1161.6271,50.09888074,5.228412076,66.27828239,0.409015228,0.001765843,-62.76850965,0,0,0,0,0,0,0,0,1,0,0,0,0,0.182762557,0,0.340853292,0,0.184063307,0.419010016,0.334611696,0.182260274,0.376419634,0.469337865,0,0.000722257
SPP_NORTH_2022,2022,2,-127.5431111,-60.09801006,-196.1635013,24.96786621,-51.68774757,25.37124953,-100.4624644,-80.4637751,8.21,0,1.5,35.71421293,-102.7981,9.72215,25.5635,52.368375,1161.6271,50.09888074,5.228412076,66.27828239,0.409015228,0.001765843,-77.0589971,0,0,0,1,0,1,0,0,1,0,0,0,0,0.182762557,0,0.340853292,0.009203976,0.193965523,0.595154502,0.318032841,0.528892273,0.342564022,0.62189488,0,0.000722257
SPP_NORTH_2022,2022,2,-127.5431111,-60.09801006,-163.162704,133.3578946,62.15976124,143.7497944,57.21753565,77.2162249,8.21,0,2.5,35.71421293,-102.7981,9.72215,25.5635,52.368375,1161.6271,50.09888074,5.228412076,66.27828239,0.409015228,0.001765843,-81.59003318,0,0,0,1,1,1,1,1,1,0,0,0,0,0.182762557,0,0.340853292,0.808277833,0.188415154,0.744406392,0.255593607,0.829030383,0.165419352,0.839748858,0,0.000722257
SPP_NORTH_2022,2022,2,-127.5431111,-60.09801006,-96.99469303,193.7626176,128.0516933,211.3115847,136.0575356,156.0562249,8.21,0,3,35.71421293,-102.7981,9.72215,25.5635,52.368375,1161.6271,50.09888074,5.228412076,66.27828239,0.409015228,0.001765843,-83.25989141,0,0,0,1,1,1,1,1,1,0,0,0,0,0.182762557,0,0.340853292,0.86602226,0.131281665,0.786415525,0.213584475,0.857648132,0.142645189,0.886529769,0,0.000722257
MISO_MINNESOTA_2022,2022,2,-135.6733638,-63.3669729,-202.1046571,20.3373265,-23.28744738,21.40883662,-19.31094853,-2.236627106,8.04,0,2,44.09752968,-62.28,23.52,36.915,55.6825,1781.78,49.09061903,14.55683948,395.1689622,0.534700206,0.001960582,-44.696284,0,0,0,1,0,1,0,0,1,0,0,0,0,0.184931507,0,0.440617701,0.049539949,0.159417042,0.612899543,0.386711619,0.690710918,0.309393544,0.725867479,0,0.001048324
MISO_MINNESOTA_2022,2022,2,-134.5665478,-60.2615029,-198.4246328,-47.70926952,-83.10181123,-56.20587167,-176.9909485,-159.9166271,8.04,0,1,44.09752968,-62.28,23.52,36.915,55.6825,1781.78,49.09061903,14.55683948,395.1689622,0.534700206,0.001960582,-26.89593956,0,0,0,0,0,0,0,0,1,0,0,0,0,0.184931507,0,0.440617738,0.000429842,0.153130217,0.222175536,0.452128406,0.066872146,0.464840532,0.197899543,0,0.001048324
MISO_MINNESOTA_2022,2022,2,-134.5665478,-60.2615029,-198.3030809,-21.94729774,-68.9060413,-25.93490783,-98.15094853,-81.07662711,8.04,0,1.5,44.09752968,-62.28,23.52,36.915,55.6825,1781.78,49.09061903,14.55683948,395.1689622,0.534700206,0.001960582,-42.97113348,0,0,0,0,0,0,0,0,1,0,0,0,0,0.184931507,0,0.440617738,0.005158105,0.158098605,0.420455095,0.407683387,0.268258639,0.454581232,0.521894882,0,0.001048324
MISO_MINNESOTA_2022,2022,2,-134.5665478,-60.2615029,-169.3828046,72.41416768,36.2235707,83.63669027,59.52905147,76.60337289,8.04,0,2.5,44.09752968,-62.28,23.52,36.915,55.6825,1781.78,49.09061903,14.55683948,395.1689622,0.534700206,0.001960582,-47.41311958,0,0,0,1,1,1,1,1,1,0,0,0,0,0.184931507,0,0.440617738,0.809744523,0.185342885,0.704680365,0.295319634,0.811901509,0.159182339,0.838150685,0,0.001048324
MISO_MINNESOTA_2022,2022,2,-134.5665478,-60.2615029,-102.116853,130.7756355,103.1512006,152.2731434,138.3690515,155.4433729,8.04,0,3,44.09752968,-62.28,23.52,36.915,55.6825,1781.78,49.09061903,14.55683948,395.1689622,0.534700206,0.001960582,-49.12194278,0,0,0,1,1,1,1,1,1,0,0,0,0,0.184931507,0,0.440617738,0.89082237,0.105464827,0.775114155,0.224885845,0.880812834,0.119690858,0.903531474,0,0.001048324
ERCOT_WEST_2022,2022,2,-89.41281561,0.854227147,-152.6672243,26.55081387,-10.47568496,-40.20915222,-149.975871,-136.6125951,7.05,0,1,50.38087806,-47.6123,22.81375,42.12905,64.050475,5143.3014,132.1759345,25.50235673,807.5423241,0.803621666,0.03378391,-11.32991211,0,1,0,1,0,0,0,0,0,1,0,0,0,0.319406393,0,0.593771584,0.005368664,0.383985293,0.249641299,0.58489239,0.20760274,0.621786885,0.287511421,0,0.027149482
ERCOT_WEST_2022,2022,2,-89.41281561,0.854227147,-153.1232554,51.22740281,12.0346519,-12.30832177,-71.13587097,-57.77259511,7.05,0,1.5,50.38087806,-47.6123,22.81375,42.12905,64.050475,5143.3014,132.1759345,25.50235673,807.5423241,0.803621666,0.03378391,11.18042475,0,1,0,1,1,0,0,0,0,1,0,0,0,0.319406393,0,0.593771584,0.024672934,0.350167915,0.383195852,0.564765937,0.41465788,0.579258545,0.432191781,0,0.027149482
ERCOT_WEST_2022,2022,2,-89.41281561,0.854227147,-95.70699897,129.7445459,106.3967335,82.58329511,86.54412903,99.90740489,7.05,0,2.5,50.38087806,-47.6123,22.81375,42.12905,64.050475,5143.3014,132.1759345,25.50235673,807.5423241,0.803621666,0.03378391,23.81343838,0,1,0,1,1,1,1,1,0,1,0,0,0,0.319406393,0,0.593771584,0.745517964,0.249137815,0.587557076,0.412442921,0.740992297,0.25955085,0.748104955,0,0.027149482
ERCOT_WEST_2022,2022,2,-89.41281561,0.854227147,-32.85233861,179.705408,168.7742957,145.4026836,165.384129,178.7474049,7.05,0,3,50.38087806,-47.6123,22.81375,42.12905,64.050475,5143.3014,132.1759345,25.50235673,807.5423241,0.803621666,0.03378391,23.37161216,0,1,0,1,1,1,1,1,0,1,0,0,0,0.319406393,0,0.593771584,0.850024891,0.145182773,0.676255708,0.323744292,0.844137113,0.156620649,0.857023139,0,0.027149482
ERCOT_WEST_2022,2022,2,-90.41818961,-2.502587853,-148.2961239,86.85574911,52.99967325,26.81683102,7.704129033,21.06740489,7.05,0,2,50.38087806,-47.6123,22.81375,42.12905,64.050475,5143.3014,132.1759345,25.50235673,807.5423241,0.803621666,0.03378391,26.18284223,0,0,0,1,1,1,1,1,0,1,0,0,0,0.319406393,0,0.593771256,0.376134384,0.379088871,0.502625571,0.497374429,0.598588565,0.401649003,0.619954295,0,0.027149482
SPP_SOUTH_2022,2022,2,-78.15038723,2.893146397,-145.2057395,106.0557401,63.3265708,26.17610743,-9.366593393,4.337393123,7.61,0,2,52.4426684,-38.083,19.2189,40.44085,69.956125,1356.8784,60.5276699,4.115521762,45.5523622,0.369439073,0.001709504,37.15046337,0,1,0,1,1,1,0,1,1,0,0,0,0,0.315182648,0,0.562063312,0.261370715,0.348511989,0.533219177,0.466780821,0.598724942,0.401404032,0.60374427,0,0.000631558
SPP_SOUTH_2022,2022,2,-76.78842923,7.506686397,-148.9034572,40.62963128,-1.483591926,-38.73859081,-167.0465934,-153.3426069,7.61,0,1,52.4426684,-38.083,19.2189,40.44085,69.956125,1356.8784,60.5276699,4.115521762,45.5523622,0.369439073,0.001709504,-8.990278323,0,1,0,1,0,0,0,0,1,0,0,0,0,0.315182648,0,0.562063384,0.00791249,0.352439661,0.277702894,0.52603108,0.206643362,0.581212407,0.27326484,0,0.000631558
SPP_SOUTH_2022,2022,2,-76.78842923,7.506686397,-148.0711248,67.86529962,21.7188726,-11.28666833,-88.20659339,-74.50260688,7.61,0,1.5,52.4426684,-38.083,19.2189,40.44085,69.956125,1356.8784,60.5276699,4.115521762,45.5523622,0.369439073,0.001709504,14.2121862,0,1,0,1,1,0,0,0,1,0,0,0,0,0.315182648,0,0.562063384,0.037568195,0.348199474,0.418086466,0.506642225,0.326058834,0.519878765,0.448082109,0,0.000631558
SPP_SOUTH_2022,2022,2,-76.78842923,7.506686397,-99.03386056,150.7967522,114.826476,81.02387036,69.47340661,83.17739312,7.61,0,2.5,52.4426684,-38.083,19.2189,40.44085,69.956125,1356.8784,60.5276699,4.115521762,45.5523622,0.369439073,0.001709504,33.80260562,0,1,0,1,1,1,1,1,1,0,0,0,0,0.315182648,0,0.562063384,0.714121668,0.280687744,0.600570776,0.399429224,0.704009506,0.296340639,0.728903999,0,0.000631558
SPP_SOUTH_2022,2022,2,-76.78842923,7.506686397,-40.05172758,200.6147208,173.4986025,141.1316622,148.3134066,162.0173931,7.61,0,3,52.4426684,-38.083,19.2189,40.44085,69.956125,1356.8784,60.5276699,4.115521762,45.5523622,0.369439073,0.001709504,32.36694027,0,1,0,1,1,1,1,1,1,0,0,0,0,0.315182648,0,0.562063384,0.782178777,0.214646087,0.659931507,0.340068493,0.776973821,0.223529289,0.814535777,0,0.000631558
ERCOT_SOUTH_2022,2022,2,-96.22365409,-2.540204899,-156.9713719,3.318020425,-19.07430075,-59.46672684,-150.9723119,-138.5882152,7.05,0,1,53.50807846,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.0648859,25.23627761,817.1954926,0.777703504,0.003803781,-16.53409585,0,0,0,1,0,0,0,0,0,1,0,0,0,0.316894977,0,0.614854032,0.000257905,0.347985933,0.142388265,0.623225857,0.072497184,0.657166253,0.162374429,0,0.002958214
ERCOT_SOUTH_2022,2022,2,-96.22365409,-2.540204899,-157.0347612,22.12123197,-4.114938057,-35.81184423,-72.13231195,-59.74821525,7.05,0,1.5,53.50807846,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.0648859,25.23627761,817.1954926,0.777703504,0.003803781,-1.574733158,0,0,0,1,0,0,0,0,0,1,0,0,0,0.316894977,0,0.614854032,0.008081031,0.349575887,0.337649,0.594880229,0.397759105,0.54353146,0.39196347,0,0.002958214
ERCOT_SOUTH_2022,2022,2,-96.22365409,-2.540204899,-104.5071719,97.98815249,89.38420705,55.67886596,85.54768805,97.93178475,7.05,0,2.5,53.50807846,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.0648859,25.23627761,817.1954926,0.777703504,0.003803781,33.70534109,0,0,0,1,1,1,1,1,0,1,0,0,0,0.316894977,0,0.614854032,0.754358419,0.239704435,0.583789953,0.416210044,0.746973274,0.253619961,0.74760264,0,0.002958214
ERCOT_SOUTH_2022,2022,2,-96.22365409,-2.540204899,-40.45715942,147.9007923,152.9010642,118.8660148,164.3876881,176.7717848,7.05,0,3,53.50807846,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.0648859,25.23627761,817.1954926,0.777703504,0.003803781,34.03504947,0,0,0,1,1,1,1,1,0,1,0,0,0,0.316894977,0,0.614854032,0.87100992,0.123732536,0.678310502,0.321689498,0.862173536,0.138655151,0.872474258,0,0.002958214
ERCOT_SOUTH_2022,2022,2,-97.14603009,-3.886259899,-155.0107845,55.67750612,35.87030115,0.444594427,6.707688051,19.09178475,7.05,0,2,53.50807846,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.0648859,25.23627761,817.1954926,0.777703504,0.003803781,35.42570672,0,0,0,1,1,1,1,1,0,1,0,0,0,0.316894977,0,0.614856369,0.162587774,0.328382401,0.48847032,0.51152968,0.597650272,0.402628998,0.581917654,0,0.002958214
NYISO_2022,2022,2,-86.48905151,4.022428947,-148.4083702,26.85722156,-8.581086737,-44.03086708,-166.2571268,-152.9999005,7.57,0,1,53.64449087,-410.7,24.7,43.98,66.5375,2829.46,73.75277403,15.1125778,457.6417776,0.497978054,0.004132604,-12.60351568,0,1,0,1,0,0,0,0,1,0,0,0,0,0.307305936,0,0.590192336,0.006406773,0.376539347,0.229757126,0.589608527,0.159957941,0.626100474,0.236324201,0,0.002057946
NYISO_2022,2022,2,-86.48905151,4.022428947,-147.8193249,48.92192721,9.898770722,-19.55266254,-87.41712676,-74.15990054,7.57,0,1.5,53.64449087,-410.7,24.7,43.98,66.5375,2829.46,73.75277403,15.1125778,457.6417776,0.497978054,0.004132604,5.876341775,0,1,0,1,1,0,0,0,1,0,0,0,0,0.307305936,0,0.590192336,0.026804117,0.370850756,0.339324572,0.56653156,0.333673169,0.579620886,0.397511399,0,0.002057946
NYISO_2022,2022,2,-86.48905151,4.022428947,-108.7607713,124.7013341,99.37113151,70.36380577,70.26287324,83.52009946,7.57,0,2.5,53.64449087,-410.7,24.7,43.98,66.5375,2829.46,73.75277403,15.1125778,457.6417776,0.497978054,0.004132604,29.00732573,0,1,0,1,1,1,1,1,1,0,0,0,0,0.307305936,0,0.590192336,0.737089684,0.255431838,0.577397259,0.422602739,0.719378556,0.281086109,0.72260274,0,0.002057946
NYISO_2022,2022,2,-86.48905151,4.022428947,-47.75910869,173.442028,160.0624074,131.2247027,149.1028732,162.3600995,7.57,0,3,53.64449087,-410.7,24.7,43.98,66.5375,2829.46,73.75277403,15.1125778,457.6417776,0.497978054,0.004132604,28.83770469,0,1,0,1,1,1,1,1,1,0,0,0,0,0.307305936,0,0.590192336,0.813331725,0.183013055,0.660616438,0.339383562,0.808233956,0.192417056,0.827742821,0,0.002057946
NYISO_2022,2022,2,-87.57127551,1.922338947,-148.7422746,82.33388223,48.14036886,16.31523012,-8.577126756,4.680099463,7.57,0,2,53.64449087,-410.7,24.7,43.98,66.5375,2829.46,73.75277403,15.1125778,457.6417776,0.497978054,0.004132604,31.82513874,0,1,0,1,1,1,0,1,1,0,0,0,0,0.307305936,0,0.590190417,0.136827681,0.352292178,0.492351598,0.507648402,0.572077567,0.428076263,0.567442922,0,0.002057946
ERCOT_NORTH_2022,2022,2,-90.43464638,4.813135476,-152.2937665,9.12516119,-11.18599025,-61.49314323,-151.4668643,-139.5687525,7.05,0,1,55.0601666,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.8880563,25.90569819,819.6266284,0.817022372,0.004782089,-15.99912573,0,1,0,1,0,0,0,0,0,1,0,0,0,0.323972603,0,0.649530299,8.60E-05,0.359543947,0.136066393,0.631745286,0.052970622,0.660332261,0.145958924,0,0.003907074
ERCOT_NORTH_2022,2022,2,-90.43464638,4.813135476,-152.3610084,27.57103604,2.748639487,-38.82426616,-72.62686427,-60.72875253,7.05,0,1.5,55.0601666,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.8880563,25.90569819,819.6266284,0.817022372,0.004782089,-2.064495989,0,1,0,1,1,0,0,0,0,1,0,0,0,0.323972603,0,0.649530299,0.007737157,0.3597627,0.331782234,0.606877005,0.377453973,0.609475795,0.378378927,0,0.003907074
ERCOT_NORTH_2022,2022,2,-90.43464638,4.813135476,-99.29435994,101.3448114,94.69204291,51.87733124,85.05313573,96.95124747,7.05,0,2.5,55.0601666,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.8880563,25.90569819,819.6266284,0.817022372,0.004782089,42.81471167,0,1,0,1,1,1,1,1,0,1,0,0,0,0.323972603,0,0.649530299,0.744322326,0.249989542,0.572716893,0.427283104,0.737896162,0.262710888,0.741255696,0,0.003907074
ERCOT_NORTH_2022,2022,2,-90.43464638,4.813135476,-36.48454352,150.6093793,157.0090574,114.8791462,163.8931357,175.7912475,7.05,0,3,55.0601666,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.8880563,25.90569819,819.6266284,0.817022372,0.004782089,42.12991111,0,1,0,1,1,1,1,1,0,1,0,0,0,0.323972603,0,0.649530299,0.851681515,0.143291066,0.671461187,0.328538813,0.84518419,0.155647749,0.857817301,0,0.003907074
