,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,0.06,-5417.40698460045,-57.12649497636669,5.0,2.64,2.0,-3.4275896985820014,3.4275896985820014,20569.846819796658,10.0,3849.3785882064153,25278.538812785388,0,0,1,0
1,0.03,-5415.693189751157,-57.126494976367034,5.0,2.64,2.0,-1.713794849291011,1.713794849291011,20569.846819796654,10.0,3849.378588206415,25278.538812785388,0,0,1,0
2,0.03,-5415.693189751159,-57.126494976367034,5.0,2.64,2.0,-1.713794849291011,1.713794849291011,20569.846819796654,10.0,3849.378588206415,25278.538812785388,0,0,1,0
3,0.03,-5415.693189751157,-57.126494976367034,5.0,2.64,2.0,-1.713794849291011,1.713794849291011,20569.846819796654,10.0,3849.378588206415,25278.538812785388,0,0,1,0
4,0.04,-5416.264454700922,-57.12649497636693,5.0,2.64,2.0,-2.285059799054677,2.285059799054677,20569.846819796654,10.0,3849.378588206415,25278.538812785388,0,0,1,0
5,0.04,-5416.264454700924,-57.12649497636692,5.0,2.64,2.0,-2.285059799054677,2.285059799054677,20569.846819796658,10.0,3849.378588206415,25278.538812785388,0,0,1,0
6,0.04,-5416.264454700923,-57.126494976366914,5.0,2.64,2.0,-2.2850597990546766,2.2850597990546766,20569.846819796658,10.0,3849.3785882064153,25278.538812785388,0,0,1,0
7,0.03,-5415.693189751156,-57.12649497636701,5.0,2.64,2.0,-1.7137948492910102,1.7137948492910102,20569.846819796654,10.0,3849.378588206415,25278.538812785388,0,0,1,0
8,0.03,-5415.693189751157,-57.12649497636701,5.0,2.64,2.0,-1.7137948492910102,1.7137948492910102,20569.846819796654,10.0,3849.378588206415,25278.538812785388,0,0,1,0
9,0.0,-5413.9793949018585,-57.12649497636734,5.0,2.64,2.0,-0.0,0.0,20569.846819796643,10.0,3849.3785882064135,25278.538812785388,0,0,1,0
10,0.0,-5413.979394901861,-57.12649497636733,5.0,2.64,2.0,-0.0,0.0,20569.846819796643,10.0,3849.3785882064135,25278.538812785388,0,0,1,0
11,0.0,-5413.979394901859,-57.126494976367354,5.0,2.64,2.0,-0.0,0.0,20569.846819796643,10.0,3849.3785882064135,25278.538812785388,0,0,1,0
12,0.0,-5413.979394901861,-57.126494976367354,5.0,2.64,2.0,-0.0,0.0,20569.846819796643,10.0,3849.3785882064135,25278.538812785388,0,0,1,0
13,0.0,-5413.979394901859,-57.126494976367354,5.0,2.64,2.0,-0.0,0.0,20569.846819796643,10.0,3849.3785882064135,25278.538812785388,0,0,1,0
14,0.0,-5413.979394901861,-57.126494976367354,5.0,2.64,2.0,-0.0,0.0,20569.846819796643,10.0,3849.3785882064135,25278.538812785388,0,0,1,0
