,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,110.3,32219.678425762333,650.0,0,2.26,2.0,71695.0,-71695.0,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
1,110.29,32213.178425697333,650.0,0,2.26,2.0,71688.5,-71688.5,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
2,110.29,32213.178425697337,650.0,0,2.26,2.0,71688.5,-71688.5,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
3,110.28,32206.678425632334,650.0,0,2.26,2.0,71682.0,-71682.0,20595.57791704128,0,3666.0128692333574,25278.538812785388,1,0,0,0
4,110.29,32213.178425697333,650.0,0,2.26,2.0,71688.5,-71688.5,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
5,110.29,32213.178425697337,650.0,0,2.26,2.0,71688.5,-71688.5,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
6,110.3,32219.67842576233,650.0,0,2.26,2.0,71695.0,-71695.0,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
7,110.3,32219.67842576233,650.0,0,2.26,2.0,71695.0,-71695.0,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
8,110.3,32219.67842576233,650.0,0,2.26,2.0,71695.0,-71695.0,20595.577917041275,0,3666.012869233357,25278.538812785388,1,0,0,0
9,110.32,32232.67842589233,650.0,0,2.26,2.0,71708.0,-71708.0,20595.57791704128,0,3666.0128692333574,25278.538812785388,1,0,0,0
10,102.56,27188.678375452335,650.0,0,2.26,2.0,66664.0,-66664.0,20595.577917041206,0,3666.0128692333446,25278.538812785388,1,0,0,0
11,0.0,-3645.531025779145,-57.126494976346144,5.0,2.26,2.0,-0.0,0.0,20569.84681979723,10.0,3849.378588206519,25278.538812785388,0,0,1,0
12,0.0,-3645.5310257791443,-57.12649497634614,5.0,2.26,2.0,-0.0,0.0,20569.846819797225,10.0,3849.3785882065185,25278.538812785388,0,0,1,0
13,0.0,-3645.5310257791475,-57.126494976346144,5.0,2.26,2.0,-0.0,0.0,20569.84681979723,10.0,3849.3785882065185,25278.538812785388,0,0,1,0
14,0.0,-3645.5310257791475,-57.12649497634614,5.0,2.26,2.0,-0.0,0.0,20569.846819797225,10.0,3849.3785882065185,25278.538812785388,0,0,1,0
15,0.0,-3645.531025779147,-57.126494976346144,5.0,2.26,2.0,-0.0,0.0,20569.84681979723,10.0,3849.3785882065185,25278.538812785388,0,0,1,0
16,0.0,-3645.531025779147,-57.12649497634614,5.0,2.26,2.0,-0.0,0.0,20569.846819797225,10.0,3849.3785882065185,25278.538812785388,0,0,1,0
17,0.0,-3645.5310257791466,-57.126494976346144,5.0,2.26,2.0,-0.0,0.0,20569.84681979723,10.0,3849.3785882065185,25278.538812785388,0,0,1,0
