,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,35.65,1362.901965768771,1.4935129037198194,5.0,4.5,2.0,53.243735017611556,-53.243735017611556,16727.858577267813,10.0,777.2967895649011,16882.420091324202,0,0,1,0
1,38.63,1367.3526342221635,1.4935129038635082,5.0,4.5,2.0,57.694403476247324,-57.694403476247324,16727.85857726976,10.0,777.2967895649787,16882.420091324202,0,0,1,0
2,21.23,1830.251209907199,-133.0340186739748,5.0,4.5,2.0,-2824.312216448485,2824.312216448485,13555.066860090643,10.0,662.6094055717139,16882.420091324202,0,0,1,0
3,18.45,2252.0435744667284,-169.38792633005468,5.0,4.5,2.0,-3125.207240789509,3125.207240789509,12860.284304851893,10.0,647.2798217788915,16882.420091324202,0,0,1,0
4,7.54,4719.912459836736,-276.35791135556826,5.0,4.5,2.0,-2083.738651620985,2083.738651620985,11442.511122325373,10.0,664.3137611823632,16882.420091324202,0,0,1,0
5,17.93,2341.74097817554,-175.57505347630203,5.0,4.5,2.0,-3148.0607088300953,3148.0607088300953,12751.39271335455,10.0,645.5914300607959,16882.420091324202,0,0,1,0
6,10.8,3864.1219523036743,-248.26319188763935,5.0,4.5,2.0,-2681.242472386505,2681.242472386505,11710.80516071163,10.0,649.4504088686264,16882.420091324202,0,0,1,0
7,-44.52,23861.444337082437,-382.00003933716295,5.0,4.5,2.0,17006.641751290495,-17006.641751290495,11256.044443958994,10.0,803.0039277205206,16882.420091324202,0,0,1,0
8,-19.78,14410.763363878905,-382.00003933703323,5.0,4.5,2.0,7555.960778086518,-7555.960778086518,11256.04444395834,10.0,803.003927720277,16882.420091324202,0,0,1,0
9,19.41,2095.0823745638572,-157.51098865405197,5.0,4.5,2.0,-3057.2882897751488,3057.2882897751488,13077.217655635272,10.0,651.3002264233248,16882.420091324202,0,0,1,0
10,12.21,3523.1489843631043,-235.29459296104625,5.0,4.5,2.0,-2872.9469800543748,2872.9469800543748,11861.516508988732,10.0,645.2797136554692,16882.420091324202,0,0,1,0
