,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,25.45,-587.2866218093702,-659.6383298512945,5.0,7.57,2.0,-16787.795494715447,16787.795494715447,3138.04837611006,10.0,116.83199064478468,-14308.219178082192,0,1,0,0
1,4.96,12928.702756846096,-659.6383298513534,5.0,7.57,2.0,-3271.806116062713,3271.806116062713,3138.0483761103305,10.0,116.8319906447951,-14308.219178082192,0,1,0,0
2,9.76,9762.438773559314,-659.6383298513455,5.0,7.57,2.0,-6438.070099349132,6438.070099349132,3138.0483761102946,10.0,116.83199064479369,-14308.219178082192,0,1,0,0
3,12.63,7869.276766885753,-659.6383298513397,5.0,7.57,2.0,-8331.23210602242,8331.23210602242,3138.0483761102673,10.0,116.83199064479267,-14308.219178082192,0,1,0,0
4,23.77,520.9057723410062,-659.6383298513034,5.0,7.57,2.0,-15679.603100565482,15679.603100565482,3138.0483761101004,10.0,116.83199064478625,-14308.219178082192,0,1,0,0
5,17.52,4643.645333912341,-659.6383298513272,5.0,7.57,2.0,-11556.863538995252,11556.863538995252,3138.04837611021,10.0,116.83199064479045,-14308.219178082192,0,1,0,0
6,16.14,5553.946229107292,-659.638329851331,5.0,7.57,2.0,-10646.562643800484,10646.562643800484,3138.0483761102278,10.0,116.83199064479116,-14308.219178082192,0,1,0,0
7,19.58,3284.7903744184287,-659.6383298513206,5.0,7.57,2.0,-12915.718498488855,12915.718498488855,3138.048376110179,10.0,116.83199064478929,-14308.219178082192,0,1,0,0
8,15.29,6114.6388094809945,-659.6383298513334,5.0,7.57,2.0,-10085.870063426888,10085.870063426888,3138.0483761102387,10.0,116.83199064479156,-14308.219178082192,0,1,0,0
9,18.76,3825.6938048965867,-659.6383298513233,5.0,7.57,2.0,-12374.815068010827,12374.815068010827,3138.0483761101923,10.0,116.83199064478977,-14308.219178082192,0,1,0,0
10,27.45,-1906.5632815121987,-659.6383298512822,5.0,7.57,2.0,-18107.072154417696,18107.072154417696,3138.0483761100018,10.0,116.83199064478246,-14308.219178082192,0,1,0,0
11,28.46,-2572.797994662125,-659.6383298512746,5.0,7.57,2.0,-18773.306867567277,18773.306867567277,3138.0483761099676,10.0,116.83199064478116,-14308.219178082192,0,1,0,0
12,29.24,-3087.3158919462267,-659.6383298512684,5.0,7.57,2.0,-19287.824764851088,19287.824764851088,3138.0483761099385,10.0,116.83199064478005,-14308.219178082192,0,1,0,0
13,31.16,-4353.821485260943,-659.6383298512502,5.0,7.57,2.0,-20554.330358164956,20554.330358164956,3138.048376109855,10.0,116.83199064477682,-14308.219178082192,0,1,0,0
14,29.81,-3463.3097399615326,-659.6383298512634,5.0,7.57,2.0,-19663.818612866162,19663.818612866162,3138.048376109916,10.0,116.83199064477917,-14308.219178082192,0,1,0,0
15,27.72,-2084.665630572079,-659.6383298512801,5.0,7.57,2.0,-18285.174503477483,18285.174503477483,3138.048376109993,10.0,116.83199064478212,-14308.219178082192,0,1,0,0
16,28.62,-2678.3401274383555,-659.6383298512735,5.0,7.57,2.0,-18878.84900034345,18878.84900034345,3138.0483761099617,10.0,116.83199064478093,-14308.219178082192,0,1,0,0
17,27.1,-1675.6898660642044,-659.6383298512844,5.0,7.57,2.0,-17876.198738969808,17876.198738969808,3138.0483761100127,10.0,116.83199064478288,-14308.219178082192,0,1,0,0
18,33.47,-5877.586027217709,-659.6383298512212,5.0,7.57,2.0,-22078.094900120373,22078.094900120373,3138.048376109721,10.0,116.83199064477168,-14308.219178082192,0,1,0,0
19,29.53,-3278.6110076031423,-659.638329851266,5.0,7.57,2.0,-19479.119880507886,19479.119880507886,3138.048376109927,10.0,116.83199064477961,-14308.219178082192,0,1,0,0
20,27.02,-1622.9187996760886,-659.638329851285,5.0,7.57,2.0,-17823.42767258172,17823.42767258172,3138.0483761100154,10.0,116.83199064478298,-14308.219178082192,0,1,0,0
21,26.78,-1464.6056005117537,-659.6383298512866,5.0,7.57,2.0,-17665.114473417456,17665.114473417456,3138.0483761100227,10.0,116.83199064478326,-14308.219178082192,0,1,0,0
22,27.51,-1946.141581303284,-659.6383298512816,5.0,7.57,2.0,-18146.650454208757,18146.650454208757,3138.04837611,10.0,116.8319906447824,-14308.219178082192,0,1,0,0
23,25.22,-435.5698059435449,-659.6383298512959,5.0,7.57,2.0,-16636.07867884968,16636.07867884968,3138.0483761100654,10.0,116.83199064478491,-14308.219178082192,0,1,0,0
24,21.36,2110.634147282911,-659.638329851314,5.0,7.57,2.0,-14089.874725624066,14089.874725624066,3138.048376110149,10.0,116.83199064478812,-14308.219178082192,0,1,0,0
25,19.91,3067.1097255674636,-659.6383298513194,5.0,7.57,2.0,-13133.399147339771,13133.399147339771,3138.048376110174,10.0,116.83199064478907,-14308.219178082192,0,1,0,0
26,24.88,-211.29277379406312,-659.6383298512977,5.0,7.57,2.0,-16411.801646700285,16411.801646700285,3138.0483761100736,10.0,116.83199064478524,-14308.219178082192,0,1,0,0
27,21.4,2084.248614088857,-659.6383298513139,5.0,7.57,2.0,-14116.260258818116,14116.260258818116,3138.048376110148,10.0,116.83199064478809,-14308.219178082192,0,1,0,0
28,22.93,1075.0019694161913,-659.6383298513073,5.0,7.57,2.0,-15125.506903490475,15125.506903490475,3138.048376110118,10.0,116.83199064478694,-14308.219178082192,0,1,0,0
