,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,13.5842,9401.356484593563,-57.34737611376071,5.0,2.39,2.0,-779.0182266045482,779.0182266045482,15199.158240322075,10.0,718.6561922322159,16882.420091324202,0,0,1,0
1,14.6436,9371.898676827745,1.4935128821989259,5.0,2.39,2.0,21.87040524176819,-21.87040524176819,16626.329714370284,10.0,777.2967895421293,16882.420091324202,0,0,1,0
2,15.4688,9373.13112367602,1.4935129012452162,5.0,2.39,2.0,23.102852366782,-23.102852366782,16626.329714844385,10.0,777.2967895624199,16882.420091324202,0,0,1,0
3,16.1243,9374.110121384478,1.4935129023322462,5.0,2.39,2.0,24.08185009107584,-24.08185009107584,16626.329714871405,10.0,777.296789563576,16882.420091324202,0,0,1,0
4,16.0891,9374.057549730263,1.4935129022968996,5.0,2.39,2.0,24.029278436345045,-24.029278436345045,16626.329714870528,10.0,777.2967895635384,16882.420091324202,0,0,1,0
5,17.0293,9375.461750562441,1.4935129028996488,5.0,2.39,2.0,25.433479277348987,-25.433479277348987,16626.329714885476,10.0,777.2967895641779,16882.420091324202,0,0,1,0
6,17.9819,9376.884470954623,1.4935129031774224,5.0,2.39,2.0,26.856199673646092,-26.856199673646092,16626.32971489233,10.0,777.2967895644709,16882.420091324202,0,0,1,0
7,18.1232,9377.095504327928,1.4935129032061576,5.0,2.39,2.0,27.067233047385837,-27.067233047385837,16626.32971489304,10.0,777.2967895645012,16882.420091324202,0,0,1,0
8,18.9722,9378.36349678328,1.4935129033411656,5.0,2.39,2.0,28.335225504769262,-28.335225504769262,16626.329714896343,10.0,777.2967895646424,16882.420091324202,0,0,1,0
9,20.1501,9380.122705632695,1.4935129034622872,5.0,2.39,2.0,30.09443435605543,-30.09443435605543,16626.329714899275,10.0,777.2967895647676,16882.420091324202,0,0,1,0
10,21.1117,9381.558867641013,1.4935129035300712,5.0,2.39,2.0,31.530596365455803,-31.530596365455803,16626.329714900894,10.0,777.2967895648363,16882.420091324202,0,0,1,0
11,21.5465,9382.208247051594,1.4935129035549268,5.0,2.39,2.0,32.179975776446234,-32.179975776446234,16626.329714901476,10.0,777.2967895648612,16882.420091324202,0,0,1,0
12,21.7985,9382.584612303353,1.4935129035680743,5.0,2.39,2.0,32.55634102842867,-32.55634102842867,16626.329714901785,10.0,777.2967895648743,16882.420091324202,0,0,1,0
13,21.9718,9382.84343808959,1.4935129035766412,5.0,2.39,2.0,32.815166814805245,-32.815166814805245,16626.329714901985,10.0,777.2967895648828,16882.420091324202,0,0,1,0
14,22.733,9383.980300111982,1.4935129036102808,5.0,2.39,2.0,33.95202883777252,-33.95202883777252,16626.329714902757,10.0,777.2967895649156,16882.420091324202,0,0,1,0
15,23.5845,9385.252026349586,1.4935129036418842,5.0,2.39,2.0,35.223755075942016,-35.223755075942016,16626.32971490347,10.0,777.2967895649458,16882.420091324202,0,0,1,0
16,24.8816,9387.189261937136,1.4935129036813413,5.0,2.39,2.0,37.16099066423766,-37.16099066423766,16626.32971490433,10.0,777.2967895649819,16882.420091324202,0,0,1,0
17,32.3597,9398.357900783225,1.4935129038245738,5.0,2.39,2.0,48.32962951389206,-48.32962951389206,16626.32971490682,10.0,777.296789565084,16882.420091324202,0,0,1,0
18,33.2868,9399.742536596359,1.4935129038393133,5.0,2.39,2.0,49.714265327518454,-49.714265327518454,16626.329714906984,10.0,777.2967895650904,16882.420091324202,0,0,1,0
19,32.6639,9398.812227408565,1.4935129038294503,5.0,2.39,2.0,48.78395613939478,-48.78395613939478,16626.32971490688,10.0,777.2967895650863,16882.420091324202,0,0,1,0
20,30.2463,9395.201510612276,1.4935129037907438,5.0,2.39,2.0,45.17323934192598,-45.17323934192598,16626.329714906366,10.0,777.2967895650662,16882.420091324202,0,0,1,0
21,28.2038,9392.151010506223,1.493512903755244,5.0,2.39,2.0,42.12273923493215,-42.12273923493215,16626.32971490578,10.0,777.2967895650426,16882.420091324202,0,0,1,0
22,26.3638,9389.402946763183,1.493512903717829,5.0,2.39,2.0,39.3746754910361,-39.3746754910361,16626.329714905078,10.0,777.2967895650133,16882.420091324202,0,0,1,0
23,23.8481,9385.645716351033,1.4935129036506531,5.0,2.39,2.0,35.61744507755114,-35.61744507755114,16626.329714903663,10.0,777.296789564954,16882.420091324202,0,0,1,0
24,23.5776,9385.24172111055,1.4935129036416421,5.0,2.39,2.0,35.213449836901184,-35.213449836901184,16626.329714903462,10.0,777.2967895649455,16882.420091324202,0,0,1,0
25,22.9332,9384.279301395327,1.493512903618154,5.0,2.39,2.0,34.25103012125585,-34.25103012125585,16626.32971490294,10.0,777.2967895649232,16882.420091324202,0,0,1,0
26,22.9203,9384.260035078869,1.4935129036177677,5.0,2.39,2.0,34.23176380479032,-34.23176380479032,16626.329714902928,10.0,777.2967895649227,16882.420091324202,0,0,1,0
