,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,89.85,14444.562765783507,650.0,0,4.42,2.0,58402.49999999999,-58402.49999999999,20595.577917040835,0,3666.0128692332783,19696.34703196347,1,0,0,0
1,89.85,14444.56276578351,650.0,0,4.42,2.0,58402.49999999999,-58402.49999999999,20595.577917040835,0,3666.0128692332783,19696.34703196347,1,0,0,0
2,89.85,14444.56276578351,650.0,0,4.42,2.0,58402.49999999999,-58402.49999999999,20595.577917040835,0,3666.0128692332783,19696.34703196347,1,0,0,0
3,89.84,14438.06276571851,650.0,0,4.42,2.0,58396.0,-58396.0,20595.577917040835,0,3666.0128692332783,19696.34703196347,1,0,0,0
4,89.81,14418.562765523511,650.0,0,4.42,2.0,58376.5,-58376.5,20595.577917040835,0,3666.0128692332783,19696.34703196347,1,0,0,0
5,89.01,13898.56276032351,650.0,0,4.42,2.0,57856.5,-57856.5,20595.577917040817,0,3666.0128692332755,19696.34703196347,1,0,0,0
6,88.75,13729.562758633507,650.0,0,4.42,2.0,57687.5,-57687.5,20595.577917040813,0,3666.012869233274,19696.34703196347,1,0,0,0
7,88.74,13723.062758568505,650.0,0,4.42,2.0,57681.0,-57681.0,20595.57791704081,0,3666.0128692332746,19696.34703196347,1,0,0,0
8,89.06,13931.062760648514,650.0,0,4.42,2.0,57889.0,-57889.0,20595.57791704082,0,3666.0128692332755,19696.34703196347,1,0,0,0
9,89.28,14074.062762078504,650.0,0,4.42,2.0,58032.0,-58032.0,20595.577917040824,0,3666.012869233276,19696.34703196347,1,0,0,0
10,88.26,13411.062755448515,650.0,0,4.42,2.0,57369.0,-57369.0,20595.577917040802,0,3666.0128692332723,19696.34703196347,1,0,0,0
11,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
12,0.0,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
13,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
14,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
15,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
16,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
17,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
18,0.06,-19696.34703196347,0,0,4.42,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
19,91.15,15289.562774233511,650.0,0,4.42,2.0,59247.50000000001,-59247.50000000001,20595.57791704086,0,3666.012869233283,19696.34703196347,1,0,0,0
20,93.89,17070.56279204351,650.0,0,4.42,2.0,61028.5,-61028.5,20595.57791704091,0,3666.0128692332923,19696.34703196347,1,0,0,0
21,93.89,17070.562792043507,650.0,0,4.42,2.0,61028.5,-61028.5,20595.57791704091,0,3666.0128692332923,19696.34703196347,1,0,0,0
22,93.89,17070.562792043507,650.0,0,4.42,2.0,61028.5,-61028.5,20595.57791704091,0,3666.0128692332923,19696.34703196347,1,0,0,0
23,93.89,17070.562792043507,650.0,0,4.42,2.0,61028.5,-61028.5,20595.57791704091,0,3666.0128692332923,19696.34703196347,1,0,0,0
24,88.72,13710.062758438507,650.0,0,4.42,2.0,57668.0,-57668.0,20595.577917040813,0,3666.012869233274,19696.34703196347,1,0,0,0
