,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,-3.9503,29772.01071995896,738.1978274433205,5.0,2.83,2.0,2916.102877749349,-2916.102877749349,0.0,10.0,91.58110226306697,-9052.511415525114,0,1,0,0
1,4.2377,23727.646908852676,738.1978274433121,5.0,2.83,2.0,-3128.2609333565238,3128.2609333565238,0.0,10.0,91.58110226308777,-9052.511415525114,0,1,0,0
2,2.8798,24730.04573873802,738.1978274433138,5.0,2.83,2.0,-2125.862103471255,2125.862103471255,0.0,10.0,91.58110226308406,-9052.511415525114,0,1,0,0
3,-0.5862,27288.63940865673,738.1978274433174,5.0,2.83,2.0,432.73156644727266,-432.73156644727266,0.0,10.0,91.58110226307477,-9052.511415525114,0,1,0,0
4,12.7452,17447.42889187823,738.1978274432997,5.0,2.83,2.0,-9408.478950330344,9408.478950330344,0.0,10.0,91.58110226311963,-9052.511415525114,0,1,0,0
5,17.0301,14284.325021066146,738.1978274432911,5.0,2.83,2.0,-12571.582821141992,12571.582821141992,0.0,10.0,91.58110226314182,-9052.511415525114,0,1,0,0
6,16.7163,14515.971499317875,738.1978274432917,5.0,2.83,2.0,-12339.936342890296,12339.936342890296,0.0,10.0,91.58110226314025,-9052.511415525114,0,1,0,0
7,18.0384,13540.000151655,738.1978274432886,5.0,2.83,2.0,-13315.907690553016,13315.907690553016,0.0,10.0,91.58110226314815,-9052.511415525114,0,1,0,0
8,19.4183,12521.360969565898,738.1978274432852,5.0,2.83,2.0,-14334.546872641944,14334.546872641944,0.0,10.0,91.58110226315668,-9052.511415525114,0,1,0,0
9,22.6797,10113.802575142097,738.1978274432753,5.0,2.83,2.0,-16742.10526706525,16742.10526706525,0.0,10.0,91.58110226318156,-9052.511415525114,0,1,0,0
10,32.7687,2666.124694065971,738.1978274432221,5.0,2.83,2.0,-24189.783148138715,24189.783148138715,0.0,10.0,91.58110226331704,-9052.511415525114,0,1,0,0
11,91.8244,-9052.511415525114,0,0,2.83,2.0,0,0,0,0,0,9052.511415525114,0,0,0,1
12,30.4758,4358.738492610866,738.197827443239,5.0,2.83,2.0,-22497.169349594664,22497.169349594664,0.0,10.0,91.58110226327389,-9052.511415525114,0,1,0,0
13,32.1834,3098.1918824685763,738.1978274432267,5.0,2.83,2.0,-23757.715959736342,23757.715959736342,0.0,10.0,91.58110226330517,-9052.511415525114,0,1,0,0
14,28.8595,5551.887641107583,738.1978274432488,5.0,2.83,2.0,-21304.02020109844,21304.02020109844,0.0,10.0,91.5811022632491,-9052.511415525114,0,1,0,0
15,30.3,4488.513670675407,738.1978274432403,5.0,2.83,2.0,-22367.39417153018,22367.39417153018,0.0,10.0,91.58110226327125,-9052.511415525114,0,1,0,0
16,31.4777,3619.1380892953594,738.1978274432321,5.0,2.83,2.0,-23236.769752909826,23236.769752909826,0.0,10.0,91.58110226329136,-9052.511415525114,0,1,0,0
17,37.4087,-759.1132252712554,738.1978274431691,5.0,2.83,2.0,-27615.02106747328,27615.02106747328,0.0,10.0,91.58110226345242,-9052.511415525114,0,1,0,0
