,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,3.0,8014.6559731785,-305.7543522791574,5.0,3.73,2.0,-917.2630568374722,917.2630568374722,11253.345085090523,10.0,689.0600695648116,16882.420091324202,0,0,1,0
1,19.06,4496.920260211051,-108.27527995021293,5.0,3.73,2.0,-2063.7268358510582,2063.7268358510582,14076.637057501746,10.0,677.7801806453643,16882.420091324202,0,0,1,0
2,8.45,6488.6675959430495,-252.88150216532773,5.0,3.73,2.0,-2136.848693297019,2136.848693297019,11661.13138096347,10.0,651.3354611082353,16882.420091324202,0,0,1,0
3,12.41,5573.71444778713,-208.07720722490816,5.0,3.73,2.0,-2582.23814166111,2582.23814166111,12229.046654905786,10.0,641.6403437493292,16882.420091324202,0,0,1,0
4,18.34,4579.771452934525,-121.69848591513032,5.0,3.73,2.0,-2231.95023168349,2231.95023168349,13789.379860483521,10.0,669.1194710212271,16882.420091324202,0,0,1,0
5,18.67,4540.599965722153,-115.67119701656482,5.0,3.73,2.0,-2159.5812482992656,2159.5812482992656,13917.091815483718,10.0,672.8849207691935,16882.420091324202,0,0,1,0
6,19.7,4431.692746335084,-95.39321611482487,5.0,3.73,2.0,-1879.24635746205,1879.24635746205,14361.622054381307,10.0,686.9917841408314,16882.420091324202,0,0,1,0
7,19.71,4430.739861893843,-95.18362596989749,5.0,3.73,2.0,-1876.0692678666796,1876.0692678666796,14366.330261188976,10.0,687.1485429302527,16882.420091324202,0,0,1,0
8,20.25,4382.475594384806,-83.42183382330285,5.0,3.73,2.0,-1689.2921349218827,1689.2921349218827,14634.030933042995,10.0,696.2796479053783,16882.420091324202,0,0,1,0
9,21.39,4303.098469203977,-54.80557996509573,5.0,3.73,2.0,-1172.2913554533977,1172.2913554533977,15311.462769470609,10.0,720.9786498678297,16882.420091324202,0,0,1,0
10,22.12,4271.093048788419,-32.07366979905307,5.0,3.73,2.0,-709.469575955054,709.469575955054,15872.085500819037,10.0,742.7011466300719,16882.420091324202,0,0,1,0
