,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,25.45,-7763.740958099164,-206.4710488882831,5.0,7.57,2.0,-5254.688194206805,5254.688194206805,12252.801506801563,10.0,641.6313568865613,16882.420091324202,0,0,1,0
1,4.96,-2350.3442228145723,-315.79562286295686,5.0,7.57,2.0,-1566.346289400266,1566.346289400266,11211.59767293953,10.0,699.8147667584707,16882.420091324202,0,0,1,0
2,9.76,-3812.486281175822,-293.1992759367715,5.0,7.57,2.0,-2861.62493314289,2861.62493314289,11322.17932575254,10.0,677.2883370793459,16882.420091324202,0,0,1,0
3,12.63,-4633.698894606274,-278.97802982926646,5.0,7.57,2.0,-3523.4925167436354,3523.4925167436354,11421.735891237113,10.0,666.1258554340815,16882.420091324202,0,0,1,0
4,23.77,-7407.93497029124,-217.03998594781882,5.0,7.57,2.0,-5159.040465979653,5159.040465979653,12100.624515056605,10.0,642.1020175571399,16882.420091324202,0,0,1,0
5,17.52,-5935.89061174192,-253.2823446124412,5.0,7.57,2.0,-4437.506677609969,4437.506677609969,11656.920901010351,10.0,651.5091755075041,16882.420091324202,0,0,1,0
6,16.14,-5581.195331099737,-260.7399083623214,5.0,7.57,2.0,-4208.342120967867,4208.342120967867,11581.564308876093,10.0,655.0394022895697,16882.420091324202,0,0,1,0
7,19.58,-6445.910115138671,-241.81182659647092,5.0,7.57,2.0,-4734.675564758901,4734.675564758901,11783.733757792586,10.0,647.1712564967773,16882.420091324202,0,0,1,0
8,15.29,-5357.645523462067,-265.2492735632086,5.0,7.57,2.0,-4055.661392781459,4055.661392781459,11538.776096899208,10.0,657.4523962920281,16882.420091324202,0,0,1,0
9,18.76,-6245.726833556496,-246.42854918809925,5.0,7.57,2.0,-4622.999582768743,4622.999582768743,11731.127811412374,10.0,648.7605664293576,16882.420091324202,0,0,1,0
10,27.45,-8163.644717695384,-193.32352570606244,5.0,7.57,2.0,-5306.730780631414,5306.730780631414,12455.477724162029,10.0,642.3751170669968,16882.420091324202,0,0,1,0
11,28.46,-8355.43190935898,-186.42181554152748,5.0,7.57,2.0,-5305.564870311872,5305.564870311872,12567.581152135823,10.0,643.3320765698259,16882.420091324202,0,0,1,0
12,29.24,-8498.718152800744,-180.95872318993491,5.0,7.57,2.0,-5291.233066073697,5291.233066073697,12659.013552399476,10.0,644.3566242504473,16882.420091324202,0,0,1,0
13,31.16,-8832.852986894646,-166.96114363622718,5.0,7.57,2.0,-5202.509235704839,5202.509235704839,12903.775405070583,10.0,648.0190840246332,16882.420091324202,0,0,1,0
