,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,3.0,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
1,19.06,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
2,8.45,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
3,12.41,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
4,18.34,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
5,18.67,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
6,19.7,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
7,19.71,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
8,20.25,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
9,21.39,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
10,22.12,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
11,23.23,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
12,23.95,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
13,25.56,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
14,25.26,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
15,26.1,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
16,27.15,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
17,33.41,-19026.290822171744,650.0,0,3.73,2.0,21716.499999999996,-21716.499999999996,20595.57791702931,0,3666.0128692312264,19696.34703196347,1,0,0,0
18,26.58,-19696.34703196347,0,0,3.73,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
