,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,15.1222,-12564.456738190487,650.0,0,2.39,2.0,9829.43,-9829.43,15071.97298245232,0,556.8949784108397,13687.214611872145,1,0,0,0
1,15.7781,-12138.121733927133,650.0,0,2.39,2.0,10255.765,-10255.765,15071.972982472626,0,556.8949784116115,13687.214611872145,1,0,0,0
2,15.8206,-12110.496733650885,650.0,0,2.39,2.0,10283.390000000001,-10283.390000000001,15071.972982473433,0,556.8949784116422,13687.214611872145,1,0,0,0
3,16.1697,-11883.581731381737,650.0,0,2.39,2.0,10510.304999999998,-10510.304999999998,15071.972982478863,0,556.8949784118486,13687.214611872145,1,0,0,0
4,16.0891,-11935.971731905638,650.0,0,2.39,2.0,10457.914999999999,-10457.914999999999,15071.972982477771,0,556.8949784118071,13687.214611872145,1,0,0,0
5,17.0293,-11324.841725794335,650.0,0,2.39,2.0,11069.045,-11069.045,15071.972982486875,0,556.8949784121531,13687.214611872145,1,0,0,0
6,17.9819,-10705.651719602434,650.0,0,2.39,2.0,11688.235,-11688.235,15071.972982491701,0,556.8949784123366,13687.214611872145,1,0,0,0
7,18.1232,-10613.806718683985,650.0,0,2.39,2.0,11780.08,-11780.08,15071.972982492227,0,556.8949784123566,13687.214611872145,1,0,0,0
8,18.9722,-10061.956713165488,650.0,0,2.39,2.0,12331.93,-12331.93,15071.972982494754,0,556.8949784124527,13687.214611872145,1,0,0,0
9,20.1501,-9296.321705509135,650.0,0,2.39,2.0,13097.564999999999,-13097.564999999999,15071.972982497102,0,556.8949784125418,13687.214611872145,1,0,0,0
10,21.1117,-8671.281699258736,650.0,0,2.39,2.0,13722.605,-13722.605,15071.97298249844,0,556.8949784125928,13687.214611872145,1,0,0,0
11,21.5465,-8388.661696432533,650.0,0,2.39,2.0,14005.225,-14005.225,15071.972982498935,0,556.8949784126115,13687.214611872145,1,0,0,0
12,21.7985,-8224.861694794536,650.0,0,2.39,2.0,14169.025,-14169.025,15071.972982499194,0,556.8949784126214,13687.214611872145,1,0,0,0
13,21.7602,-8249.756695043483,650.0,0,2.39,2.0,14144.130000000001,-14144.130000000001,15071.972982499155,0,556.8949784126199,13687.214611872145,1,0,0,0
14,21.6704,-8308.126695627185,650.0,0,2.39,2.0,14085.76,-14085.76,15071.972982499065,0,556.8949784126164,13687.214611872145,1,0,0,0
15,21.5519,-8385.151696397435,650.0,0,2.39,2.0,14008.735,-14008.735,15071.972982498939,0,556.8949784126117,13687.214611872145,1,0,0,0
16,22.4283,-7815.491690700835,650.0,0,2.39,2.0,14578.395,-14578.395,15071.972982499778,0,556.8949784126436,13687.214611872145,1,0,0,0
17,29.9139,-2949.8516420444353,650.0,0,2.39,2.0,19444.035,-19444.035,15071.972982503172,0,556.8949784127725,13687.214611872145,1,0,0,0
18,30.8585,-2335.861635904534,650.0,0,2.39,2.0,20058.024999999998,-20058.024999999998,15071.972982503386,0,556.8949784127808,13687.214611872145,1,0,0,0
19,30.1999,-2763.951640185437,650.0,0,2.39,2.0,19629.935,-19629.935,15071.97298250324,0,556.8949784127751,13687.214611872145,1,0,0,0
20,27.715,-4379.136656337287,650.0,0,2.39,2.0,18014.75,-18014.75,15071.972982502559,0,556.8949784127493,13687.214611872145,1,0,0,0
21,25.6262,-5736.856669914484,650.0,0,2.39,2.0,16657.03,-16657.03,15071.972982501762,0,556.8949784127191,13687.214611872145,1,0,0,0
