,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,28.72,5654.866238035933,738.1978274432495,5.0,8.04,2.0,-21201.041604170125,21201.041604170125,0.0,10.0,91.5811022632472,-9052.511415525114,0,1,0,0
1,29.41,5145.509737100008,738.1978274432456,5.0,8.04,2.0,-21710.398105105854,21710.398105105854,0.0,10.0,91.58110226325725,-9052.511415525114,0,1,0,0
2,25.06,8356.670286478655,738.1978274432666,5.0,8.04,2.0,-18499.23755572826,18499.23755572826,0.0,10.0,91.58110226320358,-9052.511415525114,0,1,0,0
3,23.43,9559.932745211345,738.1978274432728,5.0,8.04,2.0,-17295.97509699588,17295.97509699588,0.0,10.0,91.58110226318823,-9052.511415525114,0,1,0,0
4,23.23,9707.572310700016,738.1978274432735,5.0,8.04,2.0,-17148.335531507244,17148.335531507244,0.0,10.0,91.58110226318615,-9052.511415525114,0,1,0,0
5,22.76,10054.525289598398,738.1978274432752,5.0,8.04,2.0,-16801.382552608946,16801.382552608946,0.0,10.0,91.58110226318223,-9052.511415525114,0,1,0,0
6,23.43,9559.932745211341,738.1978274432729,5.0,8.04,2.0,-17295.975096995884,17295.975096995884,0.0,10.0,91.58110226318803,-9052.511415525114,0,1,0,0
7,23.54,9478.730984192573,738.1978274432726,5.0,8.04,2.0,-17377.176858014634,17377.176858014634,0.0,10.0,91.58110226318887,-9052.511415525114,0,1,0,0
8,23.97,9161.305918391925,738.197827443271,5.0,8.04,2.0,-17694.601923815204,17694.601923815204,0.0,10.0,91.58110226319285,-9052.511415525114,0,1,0,0
9,25.53,8009.71730758027,738.1978274432647,5.0,8.04,2.0,-18846.19053462655,18846.19053462655,0.0,10.0,91.58110226320869,-9052.511415525114,0,1,0,0
10,28.88,5536.754585644993,738.1978274432486,5.0,8.04,2.0,-21319.153256561018,21319.153256561018,0.0,10.0,91.5811022632497,-9052.511415525114,0,1,0,0
11,35.79,435.80759801132575,738.1978274431915,5.0,8.04,2.0,-26420.100244191824,26420.100244191824,0.0,10.0,91.58110226339524,-9052.511415525114,0,1,0,0
12,35.32,782.7605769097089,738.197827443197,5.0,8.04,2.0,-26073.147265293715,26073.147265293715,0.0,10.0,91.58110226338083,-9052.511415525114,0,1,0,0
13,34.24,1580.0142305485472,738.1978274432086,5.0,8.04,2.0,-25275.89361165546,25275.89361165546,0.0,10.0,91.58110226335147,-9052.511415525114,0,1,0,0
14,33.82,1890.0573180747601,738.1978274432128,5.0,8.04,2.0,-24965.850524129455,24965.850524129455,0.0,10.0,91.58110226334077,-9052.511415525114,0,1,0,0
15,32.73,2694.6929499880266,738.1978274432224,5.0,8.04,2.0,-24161.214892216667,24161.214892216667,0.0,10.0,91.58110226331617,-9052.511415525114,0,1,0,0
16,30.52,4326.110148637872,738.1978274432388,5.0,8.04,2.0,-22529.79769356765,22529.79769356765,0.0,10.0,91.58110226327494,-9052.511415525114,0,1,0,0
17,30.58,4281.81827899127,738.1978274432383,5.0,8.04,2.0,-22574.089563214227,22574.089563214227,0.0,10.0,91.58110226327562,-9052.511415525114,0,1,0,0
18,32.37,2960.44416786764,738.1978274432254,5.0,8.04,2.0,-23895.463674337203,23895.463674337203,0.0,10.0,91.58110226330905,-9052.511415525114,0,1,0,0
19,32.29,3019.4999940631105,738.197827443226,5.0,8.04,2.0,-23836.407848141764,23836.407848141764,0.0,10.0,91.58110226330746,-9052.511415525114,0,1,0,0
20,29.34,5197.183585021045,738.1978274432461,5.0,8.04,2.0,-21658.72425718484,21658.72425718484,0.0,10.0,91.58110226325614,-9052.511415525114,0,1,0,0
21,30.31,4481.13169240098,738.19782744324,5.0,8.04,2.0,-22374.776149804606,22374.776149804606,0.0,10.0,91.58110226327146,-9052.511415525114,0,1,0,0
22,29.12,5359.587107058583,738.1978274432473,5.0,8.04,2.0,-21496.32073514736,21496.32073514736,0.0,10.0,91.58110226325317,-9052.511415525114,0,1,0,0
23,29.67,4953.578301964732,738.197827443244,5.0,8.04,2.0,-21902.32954024105,21902.32954024105,0.0,10.0,91.58110226326157,-9052.511415525114,0,1,0,0
24,26.57,7241.991567039168,738.1978274432603,5.0,8.04,2.0,-19613.916275167427,19613.916275167427,0.0,10.0,91.58110226322012,-9052.511415525114,0,1,0,0
25,25.25,8216.412699264414,738.1978274432659,5.0,8.04,2.0,-18639.495142942462,18639.495142942462,0.0,10.0,91.58110226320565,-9052.511415525114,0,1,0,0
26,24.67,8644.567439181565,738.1978274432682,5.0,8.04,2.0,-18211.340403025428,18211.340403025428,0.0,10.0,91.58110226319978,-9052.511415525114,0,1,0,0
27,24.58,8711.00524365147,738.1978274432686,5.0,8.04,2.0,-18144.90259855554,18144.90259855554,0.0,10.0,91.58110226319884,-9052.511415525114,0,1,0,0
28,23.45,9545.168788662475,738.1978274432728,5.0,8.04,2.0,-17310.739053544745,17310.739053544745,0.0,10.0,91.5811022631882,-9052.511415525114,0,1,0,0
29,23.72,9345.855375252768,738.1978274432718,5.0,8.04,2.0,-17510.052466954407,17510.052466954407,0.0,10.0,91.58110226319036,-9052.511415525114,0,1,0,0
30,23.77,9308.9454838806,738.1978274432715,5.0,8.04,2.0,-17546.962358326564,17546.962358326564,0.0,10.0,91.58110226319107,-9052.511415525114,0,1,0,0
31,23.35,9618.988571406813,738.1978274432731,5.0,8.04,2.0,-17236.91927080043,17236.91927080043,0.0,10.0,91.58110226318732,-9052.511415525114,0,1,0,0
32,23.93,9190.83383148966,738.1978274432711,5.0,8.04,2.0,-17665.074010717475,17665.074010717475,0.0,10.0,91.58110226319276,-9052.511415525114,0,1,0,0
33,26.4,7367.485197704544,738.197827443261,5.0,8.04,2.0,-19488.422644502087,19488.422644502087,0.0,10.0,91.5811022632182,-9052.511415525114,0,1,0,0
34,26.32,7426.541023900009,738.1978274432613,5.0,8.04,2.0,-19429.366818306637,19429.366818306637,0.0,10.0,91.58110226321722,-9052.511415525114,0,1,0,0
35,27.6,6481.647804772502,738.1978274432553,5.0,8.04,2.0,-20374.260037433847,20374.260037433847,0.0,10.0,91.58110226323251,-9052.511415525114,0,1,0,0
36,28.27,5987.055260385444,738.197827443252,5.0,8.04,2.0,-20868.852581820734,20868.852581820734,0.0,10.0,91.58110226324095,-9052.511415525114,0,1,0,0
37,28.28,5979.673282111011,738.1978274432519,5.0,8.04,2.0,-20876.234560095163,20876.234560095163,0.0,10.0,91.58110226324146,-9052.511415525114,0,1,0,0
38,28.79,5603.192390114895,738.1978274432493,5.0,8.04,2.0,-21252.715452091146,21252.715452091146,0.0,10.0,91.58110226324801,-9052.511415525114,0,1,0,0
39,28.87,5544.1365639194255,738.1978274432488,5.0,8.04,2.0,-21311.771278286593,21311.771278286593,0.0,10.0,91.58110226324952,-9052.511415525114,0,1,0,0
40,29.75,4894.522475769262,738.1978274432436,5.0,8.04,2.0,-21961.385366436498,21961.385366436498,0.0,10.0,91.58110226326241,-9052.511415525114,0,1,0,0
41,34.48,1402.846751962136,738.1978274432063,5.0,8.04,2.0,-25453.06109024175,25453.06109024175,0.0,10.0,91.58110226335738,-9052.511415525114,0,1,0,0
42,36.17,155.29242358284705,738.1978274431866,5.0,8.04,2.0,-26700.615418620062,26700.615418620062,0.0,10.0,91.58110226340719,-9052.511415525114,0,1,0,0
43,31.19,3831.517604250811,738.1978274432342,5.0,8.04,2.0,-23024.390237954478,23024.390237954478,0.0,10.0,91.58110226328618,-9052.511415525114,0,1,0,0
44,31.18,3838.899582525249,738.1978274432344,5.0,8.04,2.0,-23017.008259680046,23017.008259680046,0.0,10.0,91.58110226328587,-9052.511415525114,0,1,0,0
45,28.63,5721.304042505833,738.19782744325,5.0,8.04,2.0,-21134.60379970025,21134.60379970025,0.0,10.0,91.58110226324618,-9052.511415525114,0,1,0,0
46,27.25,6740.017044377682,738.197827443257,5.0,8.04,2.0,-20115.890797828753,20115.890797828753,0.0,10.0,91.58110226322836,-9052.511415525114,0,1,0,0
47,27.41,6621.905391986741,738.1978274432564,5.0,8.04,2.0,-20234.002450219657,20234.002450219657,0.0,10.0,91.58110226323046,-9052.511415525114,0,1,0,0
48,26.52,7278.901458411336,738.1978274432605,5.0,8.04,2.0,-19577.00638379527,19577.00638379527,0.0,10.0,91.58110226321945,-9052.511415525114,0,1,0,0
49,26.63,7197.699697392568,738.19782744326,5.0,8.04,2.0,-19658.208144814016,19658.208144814016,0.0,10.0,91.58110226322091,-9052.511415525114,0,1,0,0
50,26.06,7618.472459035291,738.1978274432626,5.0,8.04,2.0,-19237.43538317142,19237.43538317142,0.0,10.0,91.58110226321409,-9052.511415525114,0,1,0,0
51,27.23,6754.78100092655,738.1978274432571,5.0,8.04,2.0,-20101.126841279893,20101.126841279893,0.0,10.0,91.58110226322806,-9052.511415525114,0,1,0,0
52,27.51,6548.085609242404,738.1978274432557,5.0,8.04,2.0,-20307.822232963965,20307.822232963965,0.0,10.0,91.5811022632315,-9052.511415525114,0,1,0,0
53,27.74,6378.30010893043,738.1978274432547,5.0,8.04,2.0,-20477.607733275883,20477.607733275883,0.0,10.0,91.58110226323423,-9052.511415525114,0,1,0,0
54,29.84,4828.084671299359,738.197827443243,5.0,8.04,2.0,-22027.82317090637,22027.82317090637,0.0,10.0,91.58110226326389,-9052.511415525114,0,1,0,0
55,33.86,1860.529404977025,738.1978274432122,5.0,8.04,2.0,-24995.378437227166,24995.378437227166,0.0,10.0,91.5811022633419,-9052.511415525114,0,1,0,0
56,36.21,125.76451048510764,738.1978274431862,5.0,8.04,2.0,-26730.143331717773,26730.143331717773,0.0,10.0,91.58110226340852,-9052.511415525114,0,1,0,0
57,36.28,74.0906625640751,738.1978274431852,5.0,8.04,2.0,-26781.81717963876,26781.81717963876,0.0,10.0,91.58110226341108,-9052.511415525114,0,1,0,0
58,36.11,199.584293229449,738.1978274431875,5.0,8.04,2.0,-26656.3235489735,26656.3235489735,0.0,10.0,91.58110226340533,-9052.511415525114,0,1,0,0
59,41.66,-3897.4136490812366,738.1978274430695,5.0,8.04,2.0,-30753.321491278275,30753.321491278275,0.0,10.0,91.5811022637048,-9052.511415525114,0,1,0,0
60,33.59,2059.842818386729,738.1978274432149,5.0,8.04,2.0,-24796.06502381759,24796.06502381759,0.0,10.0,91.58110226333565,-9052.511415525114,0,1,0,0
61,29.65,4968.342258513601,738.1978274432441,5.0,8.04,2.0,-21887.565583692187,21887.565583692187,0.0,10.0,91.58110226326082,-9052.511415525114,0,1,0,0
62,28.76,5625.338324938195,738.1978274432494,5.0,8.04,2.0,-21230.569517267853,21230.569517267853,0.0,10.0,91.581102263248,-9052.511415525114,0,1,0,0
63,27.25,6740.017044377683,738.1978274432571,5.0,8.04,2.0,-20115.890797828757,20115.890797828757,0.0,10.0,91.5811022632283,-9052.511415525114,0,1,0,0
64,27.33,6680.961218182211,738.1978274432566,5.0,8.04,2.0,-20174.946624024204,20174.946624024204,0.0,10.0,91.58110226322904,-9052.511415525114,0,1,0,0
65,29.13,5352.205128784153,738.1978274432472,5.0,8.04,2.0,-21503.70271342179,21503.70271342179,0.0,10.0,91.58110226325336,-9052.511415525114,0,1,0,0
66,35.39,731.0867289886726,738.1978274431963,5.0,8.04,2.0,-26124.821113214715,26124.821113214715,0.0,10.0,91.58110226338296,-9052.511415525114,0,1,0,0
67,37.15,-568.1414473116503,738.1978274431731,5.0,8.04,2.0,-27424.049289513878,27424.049289513878,0.0,10.0,91.5811022634421,-9052.511415525114,0,1,0,0
68,36.3,59.32670601521114,738.1978274431849,5.0,8.04,2.0,-26796.58113618761,26796.58113618761,0.0,10.0,91.58110226341181,-9052.511415525114,0,1,0,0
69,34.32,1520.9584043530783,738.1978274432079,5.0,8.04,2.0,-25334.949437850893,25334.949437850893,0.0,10.0,91.58110226335363,-9052.511415525114,0,1,0,0
70,32.14,3130.2296681796197,738.1978274432272,5.0,8.04,2.0,-23725.67817402532,23725.67817402532,0.0,10.0,91.58110226330413,-9052.511415525114,0,1,0,0
71,31.59,3536.2384732734686,738.1978274432313,5.0,8.04,2.0,-23319.669368931678,23319.669368931678,0.0,10.0,91.58110226329352,-9052.511415525114,0,1,0,0
72,27.5,6555.467587516839,738.1978274432558,5.0,8.04,2.0,-20300.440254689536,20300.440254689536,0.0,10.0,91.58110226323105,-9052.511415525114,0,1,0,0
73,24.71,8615.039526083832,738.1978274432681,5.0,8.04,2.0,-18240.868316123157,18240.868316123157,0.0,10.0,91.58110226320015,-9052.511415525114,0,1,0,0
74,31.82,3366.4529729614906,738.1978274432297,5.0,8.04,2.0,-23489.45486924357,23489.45486924357,0.0,10.0,91.58110226329819,-9052.511415525114,0,1,0,0
75,35.63,553.9192504022673,738.1978274431934,5.0,8.04,2.0,-26301.988591800982,26301.988591800982,0.0,10.0,91.58110226338977,-9052.511415525114,0,1,0,0
76,35.44,694.1768376165053,738.1978274431956,5.0,8.04,2.0,-26161.73100458685,26161.73100458685,0.0,10.0,91.58110226338455,-9052.511415525114,0,1,0,0
77,33.1,2421.559753833987,738.1978274432192,5.0,8.04,2.0,-24434.348088370556,24434.348088370556,0.0,10.0,91.58110226332472,-9052.511415525114,0,1,0,0
78,62.5,-9052.511415525114,0,0,8.04,2.0,0,0,0,0,0,9052.511415525114,0,0,0,1
79,45.64,-6835.441002305838,738.1978274428034,5.0,8.04,2.0,-33691.34884448955,33691.34884448955,0.0,10.0,91.58110226438114,-9052.511415525114,0,1,0,0
80,53.88,-9052.511415525114,0,0,8.04,2.0,0,0,0,0,0,9052.511415525114,0,0,0,1
81,51.96,-9052.511415525114,0,0,8.04,2.0,0,0,0,0,0,9052.511415525114,0,0,0,1
82,35.53,627.7390331465992,738.1978274431946,5.0,8.04,2.0,-26228.168809056704,26228.168809056704,0.0,10.0,91.5811022633873,-9052.511415525114,0,1,0,0
83,33.05,2458.4696452061544,738.1978274432197,5.0,8.04,2.0,-24397.43819699841,24397.43819699841,0.0,10.0,91.58110226332332,-9052.511415525114,0,1,0,0
84,28.76,5625.338324938198,738.1978274432493,5.0,8.04,2.0,-21230.56951726785,21230.56951726785,0.0,10.0,91.5811022632481,-9052.511415525114,0,1,0,0
85,28.18,6053.493064855349,738.1978274432524,5.0,8.04,2.0,-20802.414777350852,20802.414777350852,0.0,10.0,91.5811022632398,-9052.511415525114,0,1,0,0
86,28.0,6186.368673795153,738.1978274432533,5.0,8.04,2.0,-20669.539168411095,20669.539168411095,0.0,10.0,91.58110226323748,-9052.511415525114,0,1,0,0
87,29.83,4835.466649573794,738.197827443243,5.0,8.04,2.0,-22020.441192631937,22020.441192631937,0.0,10.0,91.58110226326369,-9052.511415525114,0,1,0,0
88,28.76,5625.338324938197,738.1978274432494,5.0,8.04,2.0,-21230.569517267853,21230.569517267853,0.0,10.0,91.58110226324797,-9052.511415525114,0,1,0,0
89,31.65,3491.946603626867,738.197827443231,5.0,8.04,2.0,-23363.96123857826,23363.96123857826,0.0,10.0,91.58110226329445,-9052.511415525114,0,1,0,0
90,38.13,-1291.5753182061567,738.197827443157,5.0,8.04,2.0,-28147.48316040758,28147.48316040758,0.0,10.0,91.58110226348262,-9052.511415525114,0,1,0,0
91,34.58,1329.0269692178047,738.1978274432053,5.0,8.04,2.0,-25526.880872986036,25526.880872986036,0.0,10.0,91.58110226336032,-9052.511415525114,0,1,0,0
92,32.55,2827.5685589278355,738.1978274432239,5.0,8.04,2.0,-24028.339283276935,24028.339283276935,0.0,10.0,91.58110226331239,-9052.511415525114,0,1,0,0
93,29.61,4997.870171611334,738.1978274432445,5.0,8.04,2.0,-21858.03767059447,21858.03767059447,0.0,10.0,91.58110226326038,-9052.511415525114,0,1,0,0
94,30.17,4584.479388243049,738.197827443241,5.0,8.04,2.0,-22271.42845396258,22271.42845396258,0.0,10.0,91.58110226326923,-9052.511415525114,0,1,0,0
95,31.15,3861.0455173485484,738.1978274432345,5.0,8.04,2.0,-22994.862324856753,22994.862324856753,0.0,10.0,91.58110226328554,-9052.511415525114,0,1,0,0
96,27.0,6924.566501238521,738.1978274432583,5.0,8.04,2.0,-19931.341340967974,19931.341340967974,0.0,10.0,91.58110226322533,-9052.511415525114,0,1,0,0
97,26.63,7197.699697392567,738.19782744326,5.0,8.04,2.0,-19658.208144814016,19658.208144814016,0.0,10.0,91.58110226322083,-9052.511415525114,0,1,0,0
98,26.37,7389.631132527841,738.1978274432611,5.0,8.04,2.0,-19466.276709678794,19466.276709678794,0.0,10.0,91.5811022632177,-9052.511415525114,0,1,0,0
99,25.49,8039.245220678008,738.1978274432648,5.0,8.04,2.0,-18816.66262152882,18816.66262152882,0.0,10.0,91.58110226320842,-9052.511415525114,0,1,0,0
100,26.66,7175.553762569269,738.1978274432598,5.0,8.04,2.0,-19680.354079637305,19680.354079637305,0.0,10.0,91.58110226322127,-9052.511415525114,0,1,0,0
101,26.81,7064.824088452763,738.1978274432591,5.0,8.04,2.0,-19791.083753753777,19791.083753753777,0.0,10.0,91.5811022632228,-9052.511415525114,0,1,0,0
102,33.5,2126.280622856637,738.1978274432156,5.0,8.04,2.0,-24729.627219347723,24729.627219347723,0.0,10.0,91.58110226333322,-9052.511415525114,0,1,0,0
103,38.05,-1232.5194920106858,738.1978274431586,5.0,8.04,2.0,-28088.427334212185,28088.427334212185,0.0,10.0,91.58110226347891,-9052.511415525114,0,1,0,0
104,31.65,3491.946603626863,738.197827443231,5.0,8.04,2.0,-23363.96123857826,23363.96123857826,0.0,10.0,91.58110226329495,-9052.511415525114,0,1,0,0
105,27.19,6784.308914024281,738.1978274432573,5.0,8.04,2.0,-20071.598928182168,20071.598928182168,0.0,10.0,91.58110226322741,-9052.511415525114,0,1,0,0
106,27.84,6304.480326186095,738.1978274432543,5.0,8.04,2.0,-20551.427516020198,20551.427516020198,0.0,10.0,91.58110226323555,-9052.511415525114,0,1,0,0
107,26.46,7323.193328057938,738.1978274432607,5.0,8.04,2.0,-19532.71451414868,19532.71451414868,0.0,10.0,91.58110226321854,-9052.511415525114,0,1,0,0
108,26.06,7618.472459035289,738.1978274432626,5.0,8.04,2.0,-19237.43538317142,19237.43538317142,0.0,10.0,91.58110226321429,-9052.511415525114,0,1,0,0
109,26.14,7559.416632839819,738.1978274432622,5.0,8.04,2.0,-19296.491209366875,19296.491209366875,0.0,10.0,91.5811022632153,-9052.511415525114,0,1,0,0
110,25.81,7803.021915896131,738.1978274432636,5.0,8.04,2.0,-19052.88592631063,19052.88592631063,0.0,10.0,91.58110226321138,-9052.511415525114,0,1,0,0
111,25.62,7943.279503110367,738.1978274432645,5.0,8.04,2.0,-18912.628339096438,18912.628339096438,0.0,10.0,91.58110226320952,-9052.511415525114,0,1,0,0
112,25.63,7935.8975248359375,738.1978274432644,5.0,8.04,2.0,-18920.010317370867,18920.010317370867,0.0,10.0,91.58110226320957,-9052.511415525114,0,1,0,0
113,29.2,5300.531280863114,738.1978274432468,5.0,8.04,2.0,-21555.376561342804,21555.376561342804,0.0,10.0,91.58110226325444,-9052.511415525114,0,1,0,0
114,32.9,2569.1993193226567,738.197827443221,5.0,8.04,2.0,-24286.708522881967,24286.708522881967,0.0,10.0,91.58110226331995,-9052.511415525114,0,1,0,0
115,32.47,2886.6243851232994,738.1978274432246,5.0,8.04,2.0,-23969.283457081503,23969.283457081503,0.0,10.0,91.58110226331102,-9052.511415525114,0,1,0,0
116,29.96,4739.500932006157,738.1978274432422,5.0,8.04,2.0,-22116.406910199537,22116.406910199537,0.0,10.0,91.58110226326562,-9052.511415525114,0,1,0,0
117,29.83,4835.466649573797,738.197827443243,5.0,8.04,2.0,-22020.441192631937,22020.441192631937,0.0,10.0,91.58110226326345,-9052.511415525114,0,1,0,0
118,28.24,6009.201195208747,738.1978274432521,5.0,8.04,2.0,-20846.706646997438,20846.706646997438,0.0,10.0,91.58110226324112,-9052.511415525114,0,1,0,0
119,26.83,7050.060131903896,738.197827443259,5.0,8.04,2.0,-19805.847710302638,19805.847710302638,0.0,10.0,91.5811022632232,-9052.511415525114,0,1,0,0
120,25.05,8364.052264753085,738.1978274432668,5.0,8.04,2.0,-18491.855577453833,18491.855577453833,0.0,10.0,91.5811022632035,-9052.511415525114,0,1,0,0
121,24.47,8792.207004670241,738.1978274432691,5.0,8.04,2.0,-18063.700837536795,18063.700837536795,0.0,10.0,91.58110226319793,-9052.511415525114,0,1,0,0
122,26.03,7640.618393858586,738.1978274432627,5.0,8.04,2.0,-19215.28944834813,19215.28944834813,0.0,10.0,91.58110226321423,-9052.511415525114,0,1,0,0
