,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,-3.4688,-1148.0252931060088,-351.90918959186536,5.0,8.21,2.0,1220.7025968562625,-1220.7025968562625,11164.366086497961,10.0,748.8770341674986,16882.420091324202,0,0,1,0
1,1.5267,-2857.020396231897,-332.14429518205725,5.0,8.21,2.0,-507.0846954544468,507.0846954544468,11169.814017180854,10.0,719.9654986234766,16882.420091324202,0,0,1,0
2,-7.8184,418.6989493185994,-368.3833976357272,5.0,8.21,2.0,2880.1687560751693,-2880.1687560751693,11199.179686580026,10.0,776.9538702665681,16882.420091324202,0,0,1,0
3,-3.3089,-1204.2461694280764,-351.29111152240307,5.0,8.21,2.0,1162.3871589164794,-1162.3871589164794,11163.767044967964,10.0,747.8951718622845,16882.420091324202,0,0,1,0
4,-7.5716,327.89515896794063,-367.4654697163971,5.0,8.21,2.0,2782.3015505046724,-2782.3015505046724,11196.271934134114,10.0,775.2915065356381,16882.420091324202,0,0,1,0
5,-6.9102,85.66942653241578,-364.9958278527358,5.0,8.21,2.0,2522.1941696279746,-2522.1941696279746,11189.021666383227,10.0,770.8769843918803,16882.420091324202,0,0,1,0
6,-18.4314,4447.6513037946725,-382.0000393368546,5.0,8.21,2.0,7040.7955250333025,-7040.7955250333025,11256.044443957431,10.0,803.0039277199235,16882.420091324202,0,0,1,0
7,-0.1212,-2304.2042369445608,-338.7714900481349,5.0,8.21,2.0,41.05910459383395,-41.05910459383395,11162.384330908804,10.0,729.0935294961739,16882.420091324202,0,0,1,0
8,0.1883,-2408.862787048982,-337.5351469569747,5.0,8.21,2.0,-63.55786817199834,63.55786817199834,11163.346539168797,10.0,727.3478376459294,16882.420091324202,0,0,1,0
9,-6.1886,-176.7345590301747,-362.285082153451,5.0,8.21,2.0,2242.037459414847,-2242.037459414847,11182.02068236921,10.0,766.1283499574123,16882.420091324202,0,0,1,0
10,9.9633,-5510.421301295696,-296.31131522396373,5.0,8.21,2.0,-2952.238526970918,2952.238526970918,11303.424400013817,10.0,680.0358203469873,16882.420091324202,0,0,1,0
11,6.9093,-4584.949201103394,-309.6796307047697,5.0,8.21,2.0,-2139.6694724284653,2139.6694724284653,11235.596776746743,10.0,693.1202830735604,16882.420091324202,0,0,1,0
12,14.4972,-6807.146857875687,-275.4956096793853,5.0,8.21,2.0,-3993.9149526439846,3993.9149526439846,11449.51117153688,10.0,663.733730845243,16882.420091324202,0,0,1,0
13,8.7413,-5145.016551236114,-301.71903994983046,5.0,8.21,2.0,-2637.4166439134533,2637.4166439134533,11273.478649036393,10.0,685.0761695270273,16882.420091324202,0,0,1,0
