,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,28.72,-9733.037236484677,-196.0310133005987,5.0,8.04,2.0,-5630.010701993194,5630.010701993194,12412.55959798901,10.0,642.1047289906381,16882.420091324202,0,0,1,0
1,29.41,-9866.790050012818,-191.64587147774114,5.0,8.04,2.0,-5636.305080160367,5636.305080160367,12482.372836687884,10.0,642.5725672611203,16882.420091324202,0,0,1,0
2,25.06,-8974.527817890725,-218.15411012061566,5.0,8.04,2.0,-5466.941999622628,5466.941999622628,12085.158054001062,10.0,642.2089027372875,16882.420091324202,0,0,1,0
3,23.43,-8611.305700421784,-227.46680315330033,5.0,8.04,2.0,-5329.547197881827,5329.547197881827,11960.276990841505,10.0,643.5408059694158,16882.420091324202,0,0,1,0
4,23.23,-8565.700043240673,-228.58904987543744,5.0,8.04,2.0,-5310.123628606412,5310.123628606412,11945.765637058319,10.0,643.754936257609,16882.420091324202,0,0,1,0
5,22.76,-8457.64646014043,-231.20953727120303,5.0,8.04,2.0,-5262.329068292582,5262.329068292582,11912.33820854822,10.0,644.3005571864843,16882.420091324202,0,0,1,0
6,23.43,-8611.305700421786,-227.4668031533004,5.0,8.04,2.0,-5329.547197881828,5329.547197881828,11960.276990841503,10.0,643.5408059694156,16882.420091324202,0,0,1,0
7,23.54,-8636.293011356047,-226.8477217176908,5.0,8.04,2.0,-5339.995369234442,5339.995369234442,11968.332097325476,10.0,643.4276704082552,16882.420091324202,0,0,1,0
8,23.97,-8733.315212864556,-224.414926077017,5.0,8.04,2.0,-5379.225778066097,5379.225778066097,12000.328826641757,10.0,643.0172676771206,16882.420091324202,0,0,1,0
9,25.53,-9076.41671733244,-215.4112089838087,5.0,8.04,2.0,-5499.448165356636,5499.448165356636,12123.435034687529,10.0,641.9656353771891,16882.420091324202,0,0,1,0
