,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,59.9948,-719.8055304858866,650.0,0,7.47,2.0,38996.619999999995,-38996.619999999995,15071.972982503645,0,556.8949784127906,13687.214611872145,1,0,0,0
1,58.1359,-1928.0905425687376,650.0,0,7.47,2.0,37788.335,-37788.335,15071.972982503263,0,556.8949784127761,13687.214611872145,1,0,0,0
2,59.9581,-743.6605307244382,650.0,0,7.47,2.0,38972.765,-38972.765,15071.97298250364,0,556.8949784127904,13687.214611872145,1,0,0,0
3,65.8373,3077.8195074903624,650.0,0,7.47,2.0,42794.245,-42794.245,15071.97298250446,0,556.8949784128215,13687.214611872145,1,0,0,0
4,65.1528,2632.8945030411146,650.0,0,7.47,2.0,42349.32,-42349.32,15071.972982504385,0,556.8949784128187,13687.214611872145,1,0,0,0
5,78.1992,11113.054587842713,650.0,0,7.47,2.0,50829.48,-50829.48,15071.972982505318,0,556.8949784128542,13687.214611872145,1,0,0,0
6,88.8268,18020.994656922114,650.0,0,7.47,2.0,57737.420000000006,-57737.420000000006,15071.972982505695,0,556.8949784128686,13687.214611872145,1,0,0,0
7,83.5508,14591.594622628107,650.0,0,7.47,2.0,54308.02,-54308.02,15071.972982505533,0,556.8949784128623,13687.214611872145,1,0,0,0
8,52.1768,-5801.505581302889,650.0,0,7.47,2.0,33914.92,-33914.92,15071.972982501118,0,556.8949784126944,13687.214611872145,1,0,0,0
9,38.6778,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
10,17.5206,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
11,12.9024,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
12,14.2873,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
13,13.5103,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
14,14.2468,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
15,35.3584,-13687.214611872145,0,0,7.47,2.0,0,0,0,0,0,13687.214611872145,0,0,0,1
16,76.6469,10104.059577752761,650.0,0,7.47,2.0,49820.485,-49820.485,15071.972982505244,0,556.8949784128514,13687.214611872145,1,0,0,0
17,102.4949,26905.25974576476,650.0,0,7.47,2.0,66621.685,-66621.685,15071.972982505986,0,556.8949784128796,13687.214611872145,1,0,0,0
18,90.9726,19415.764670869812,650.0,0,7.47,2.0,59132.19,-59132.19,15071.972982505751,0,556.8949784128706,13687.214611872145,1,0,0,0
19,90.0788,18834.794665060115,650.0,0,7.47,2.0,58551.22,-58551.22,15071.97298250573,0,556.8949784128698,13687.214611872145,1,0,0,0
20,79.5431,11986.589596578064,650.0,0,7.47,2.0,51703.015,-51703.015,15071.972982505376,0,556.8949784128565,13687.214611872145,1,0,0,0
21,79.4965,11956.29959627516,650.0,0,7.47,2.0,51672.725,-51672.725,15071.972982505376,0,556.8949784128564,13687.214611872145,1,0,0,0
22,78.1829,11102.459587736766,650.0,0,7.47,2.0,50818.885,-50818.885,15071.972982505316,0,556.8949784128541,13687.214611872145,1,0,0,0
23,74.0849,8438.75956109976,650.0,0,7.47,2.0,48155.185000000005,-48155.185000000005,15071.972982505105,0,556.8949784128462,13687.214611872145,1,0,0,0
24,64.6341,2295.7394996695607,650.0,0,7.47,2.0,42012.165,-42012.165,15071.972982504325,0,556.8949784128164,13687.214611872145,1,0,0,0
25,67.32,4041.5745171279095,650.0,0,7.47,2.0,43757.99999999999,-43757.99999999999,15071.972982504605,0,556.8949784128271,13687.214611872145,1,0,0,0
26,63.667,1667.124493383412,650.0,0,7.47,2.0,41383.55,-41383.55,15071.972982504207,0,556.894978412812,13687.214611872145,1,0,0,0
27,61.6601,362.63948033856025,650.0,0,7.47,2.0,40079.065,-40079.065,15071.972982503927,0,556.8949784128013,13687.214611872145,1,0,0,0
28,62.3995,843.2494851446659,650.0,0,7.47,2.0,40559.675,-40559.675,15071.972982504036,0,556.8949784128055,13687.214611872145,1,0,0,0
29,64.2659,2056.40949727626,650.0,0,7.47,2.0,41772.835,-41772.835,15071.972982504281,0,556.8949784128148,13687.214611872145,1,0,0,0
30,98.9338,24590.54472261762,650.0,0,7.47,2.0,64306.97,-64306.97,15071.972982505924,0,556.8949784128772,13687.214611872145,1,0,0,0
31,78.543,11336.524590077415,650.0,0,7.47,2.0,51052.950000000004,-51052.950000000004,15071.972982505335,0,556.8949784128548,13687.214611872145,1,0,0,0
