,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,61.7929,-18004.433105949225,650.0,0,7.47,2.0,40165.385,-40165.385,20595.57791703554,0,3666.012869232336,19696.34703196347,1,0,0,0
1,58.1359,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
2,61.494,-18198.71810789207,650.0,0,7.47,2.0,39971.1,-39971.1,20595.577917035353,0,3666.012869232303,19696.34703196347,1,0,0,0
3,68.3642,-13733.088063235778,650.0,0,7.47,2.0,44436.729999999996,-44436.729999999996,20595.577917038026,0,3666.012869232778,19696.34703196347,1,0,0,0
4,67.8964,-14037.15806627647,650.0,0,7.47,2.0,44132.66,-44132.66,20595.577917037914,0,3666.0128692327585,19696.34703196347,1,0,0,0
5,80.9742,-5536.587981270774,650.0,0,7.47,2.0,52633.229999999996,-52633.229999999996,20595.57791703972,0,3666.01286923308,19696.34703196347,1,0,0,0
6,91.5417,1332.287087417981,650.0,0,7.47,2.0,59502.105,-59502.105,20595.577917040326,0,3666.0128692331878,19696.34703196347,1,0,0,0
7,88.9712,-338.53792929027287,650.0,0,7.47,2.0,57831.28,-57831.28,20595.57791704021,0,3666.0128692331673,19696.34703196347,1,0,0,0
8,56.8312,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
9,50.901,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
10,51.5764,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
11,28.2196,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
12,16.0623,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
13,15.0981,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
14,15.9418,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
15,37.6973,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
16,78.0433,-7441.673000321617,650.0,0,7.47,2.0,50728.145000000004,-50728.145000000004,20595.57791703947,0,3666.0128692330354,19696.34703196347,1,0,0,0
17,105.3097,10281.48717690998,650.0,0,7.47,2.0,68451.30500000001,-68451.30500000001,20595.57791704076,0,3666.0128692332646,19696.34703196347,1,0,0,0
18,94.4538,3225.152106346629,650.0,0,7.47,2.0,61394.97,-61394.97,20595.577917040442,0,3666.0128692332078,19696.34703196347,1,0,0,0
19,92.7117,2092.787095022981,650.0,0,7.47,2.0,60262.604999999996,-60262.604999999996,20595.577917040373,0,3666.0128692331964,19696.34703196347,1,0,0,0
20,80.6344,-5757.457983479474,650.0,0,7.47,2.0,52412.36,-52412.36,20595.577917039696,0,3666.0128692330754,19696.34703196347,1,0,0,0
21,80.2564,-6003.157985936472,650.0,0,7.47,2.0,52166.659999999996,-52166.659999999996,20595.577917039664,0,3666.01286923307,19696.34703196347,1,0,0,0
22,78.7428,-6986.997995774869,650.0,0,7.47,2.0,51182.82,-51182.82,20595.577917039533,0,3666.0128692330472,19696.34703196347,1,0,0,0
23,74.8287,-9531.16302121652,650.0,0,7.47,2.0,48638.655,-48638.655,20595.57791703912,0,3666.012869232973,19696.34703196347,1,0,0,0
24,65.1308,-15834.798084252881,650.0,0,7.47,2.0,42335.02,-42335.02,20595.5779170371,0,3666.012869232613,19696.34703196347,1,0,0,0
25,67.8308,-14079.798066702871,650.0,0,7.47,2.0,44090.02,-44090.02,20595.5779170379,0,3666.0128692327557,19696.34703196347,1,0,0,0
26,64.2735,-16392.043089825325,650.0,0,7.47,2.0,41777.775,-41777.775,20595.577917036775,0,3666.012869232555,19696.34703196347,1,0,0,0
27,62.7068,-17410.39810000887,650.0,0,7.47,2.0,40759.42,-40759.42,20595.57791703606,0,3666.012869232428,19696.34703196347,1,0,0,0
28,63.4775,-16909.443094999322,650.0,0,7.47,2.0,41260.375,-41260.375,20595.57791703643,0,3666.0128692324947,19696.34703196347,1,0,0,0
29,65.6515,-15496.343080868322,650.0,0,7.47,2.0,42673.475,-42673.475,20595.577917037273,0,3666.0128692326443,19696.34703196347,1,0,0,0
30,101.2042,7612.912150224229,650.0,0,7.47,2.0,65782.73,-65782.73,20595.577917040653,0,3666.0128692332464,19696.34703196347,1,0,0,0
31,82.4676,-4565.877971563668,650.0,0,7.47,2.0,53603.94,-53603.94,20595.577917039835,0,3666.0128692331,19696.34703196347,1,0,0,0
32,61.8437,-17971.413105619024,650.0,0,7.47,2.0,40198.405,-40198.405,20595.57791703557,0,3666.012869232342,19696.34703196347,1,0,0,0
33,65.9662,-15291.788078822769,650.0,0,7.47,2.0,42878.03,-42878.03,20595.577917037375,0,3666.0128692326625,19696.34703196347,1,0,0,0
34,64.3471,-16344.203089346927,650.0,0,7.47,2.0,41825.615,-41825.615,20595.577917036804,0,3666.0128692325607,19696.34703196347,1,0,0,0
35,50.895,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
36,47.2216,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
37,43.8059,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
38,58.5461,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
39,64.9903,-15926.123085166124,650.0,0,7.47,2.0,42243.695,-42243.695,20595.577917037048,0,3666.0128692326043,19696.34703196347,1,0,0,0
40,96.405,4493.43211902943,650.0,0,7.47,2.0,62663.25,-62663.25,20595.57791704051,0,3666.0128692332205,19696.34703196347,1,0,0,0
41,102.6937,8581.087159905983,650.0,0,7.47,2.0,66750.905,-66750.905,20595.577917040697,0,3666.0128692332537,19696.34703196347,1,0,0,0
42,97.9015,5466.157128756679,650.0,0,7.47,2.0,63635.975,-63635.975,20595.57791704056,0,3666.012869233229,19696.34703196347,1,0,0,0
43,92.0837,1684.5870909409712,650.0,0,7.47,2.0,59854.405,-59854.405,20595.577917040348,0,3666.012869233192,19696.34703196347,1,0,0,0
44,84.003,-3567.867961583576,650.0,0,7.47,2.0,54601.95,-54601.95,20595.577917039936,0,3666.012869233118,19696.34703196347,1,0,0,0
45,82.0906,-4810.92797401417,650.0,0,7.47,2.0,53358.89,-53358.89,20595.577917039805,0,3666.012869233095,19696.34703196347,1,0,0,0
46,70.213,-12531.368051218575,650.0,0,7.47,2.0,45638.45,-45638.45,20595.577917038416,0,3666.0128692328476,19696.34703196347,1,0,0,0
47,66.4954,-14947.808075382973,650.0,0,7.47,2.0,43222.01,-43222.01,20595.57791703754,0,3666.012869232691,19696.34703196347,1,0,0,0
48,61.8612,-17960.03810550527,650.0,0,7.47,2.0,40209.78,-40209.78,20595.57791703558,0,3666.0128692323433,19696.34703196347,1,0,0,0
49,62.0715,-17823.343104138326,650.0,0,7.47,2.0,40346.475,-40346.475,20595.57791703571,0,3666.0128692323656,19696.34703196347,1,0,0,0
50,61.0662,-18476.78811067277,650.0,0,7.47,2.0,39693.03,-39693.03,20595.57791703506,0,3666.012869232251,19696.34703196347,1,0,0,0
51,63.4731,-16912.30309502792,650.0,0,7.47,2.0,41257.515,-41257.515,20595.57791703643,0,3666.0128692324943,19696.34703196347,1,0,0,0
52,64.9341,-15962.65308553142,650.0,0,7.47,2.0,42207.165,-42207.165,20595.577917037026,0,3666.0128692326007,19696.34703196347,1,0,0,0
53,86.4737,-1961.9129455240227,650.0,0,7.47,2.0,56207.905,-56207.905,20595.57791704008,0,3666.012869233144,19696.34703196347,1,0,0,0
54,113.6245,15686.107230956171,650.0,0,7.47,2.0,73855.925,-73855.925,20595.57791704093,0,3666.012869233295,19696.34703196347,1,0,0,0
55,88.5182,-632.9879322347739,650.0,0,7.47,2.0,57536.829999999994,-57536.829999999994,20595.577917040187,0,3666.012869233163,19696.34703196347,1,0,0,0
56,74.8477,-9518.813021093023,650.0,0,7.47,2.0,48651.005000000005,-48651.005000000005,20595.577917039125,0,3666.012869232974,19696.34703196347,1,0,0,0
57,60.6999,-18714.883113053722,650.0,0,7.47,2.0,39454.935,-39454.935,20595.577917034796,0,3666.0128692322037,19696.34703196347,1,0,0,0
58,54.9083,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
59,56.2155,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
60,57.918,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
61,60.6064,-18775.658113661466,650.0,0,7.47,2.0,39394.16,-39394.16,20595.577917034723,0,3666.012869232191,19696.34703196347,1,0,0,0
62,61.7504,-18032.05810622547,650.0,0,7.47,2.0,40137.76,-40137.76,20595.577917035516,0,3666.0128692323315,19696.34703196347,1,0,0,0
63,87.3688,-1380.097939705876,650.0,0,7.47,2.0,56789.719999999994,-56789.719999999994,20595.57791704013,0,3666.0128692331527,19696.34703196347,1,0,0,0
64,106.4447,11019.237184287478,650.0,0,7.47,2.0,69189.055,-69189.055,20595.577917040784,0,3666.0128692332696,19696.34703196347,1,0,0,0
65,105.1999,10210.117176196272,650.0,0,7.47,2.0,68379.935,-68379.935,20595.57791704076,0,3666.012869233264,19696.34703196347,1,0,0,0
66,102.7263,8602.277160117874,650.0,0,7.47,2.0,66772.095,-66772.095,20595.577917040697,0,3666.0128692332537,19696.34703196347,1,0,0,0
67,92.2059,1764.0170917352846,650.0,0,7.47,2.0,59933.835,-59933.835,20595.57791704035,0,3666.0128692331928,19696.34703196347,1,0,0,0
68,91.499,1304.5320871404256,650.0,0,7.47,2.0,59474.35,-59474.35,20595.577917040322,0,3666.0128692331873,19696.34703196347,1,0,0,0
69,74.1459,-9974.983025654721,650.0,0,7.47,2.0,48194.835,-48194.835,20595.577917039034,0,3666.012869232958,19696.34703196347,1,0,0,0
70,72.0779,-11319.183039096722,650.0,0,7.47,2.0,46850.635,-46850.635,20595.577917038736,0,3666.0128692329054,19696.34703196347,1,0,0,0
71,59.8088,-19294.098118845875,650.0,0,7.47,2.0,38875.72,-38875.72,20595.577917034047,0,3666.01286923207,19696.34703196347,1,0,0,0
72,56.4766,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
73,52.9848,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
74,52.2368,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
75,52.6759,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
76,54.0457,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
77,61.9498,-17902.44810492937,650.0,0,7.47,2.0,40267.37,-40267.37,20595.577917035636,0,3666.012869232353,19696.34703196347,1,0,0,0
78,70.1178,-12593.248051837365,650.0,0,7.47,2.0,45576.57,-45576.57,20595.577917038394,0,3666.0128692328444,19696.34703196347,1,0,0,0
79,78.6475,-7048.942996394322,650.0,0,7.47,2.0,51120.87499999999,-51120.87499999999,20595.577917039525,0,3666.0128692330454,19696.34703196347,1,0,0,0
80,57.8777,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
81,47.1083,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
82,47.7586,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
83,49.2878,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
84,47.1491,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
85,46.0426,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
86,40.4727,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
87,52.9196,-19696.34703196347,0,0,7.47,2.0,0,0,0,0,0,19696.34703196347,0,0,0,1
88,69.3695,-13079.643056701325,650.0,0,7.47,2.0,45090.175,-45090.175,20595.57791703825,0,3666.0128692328176,19696.34703196347,1,0,0,0
89,94.8276,3468.1221087763247,650.0,0,7.47,2.0,61637.94,-61637.94,20595.577917040453,0,3666.0128692332105,19696.34703196347,1,0,0,0
