,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,18.6943,4245.313862022721,-659.6383298513252,5.0,7.04,2.0,-12331.476829739628,12331.476829739628,3138.048376110201,10.0,116.83199064479012,-14308.219178082192,0,1,0,0
1,17.8973,4771.0456109142915,-659.6383298513277,5.0,7.04,2.0,-11805.745080848168,11805.745080848168,3138.0483761102128,10.0,116.83199064479055,-14308.219178082192,0,1,0,0
2,18.2139,4562.204115683336,-659.6383298513268,5.0,7.04,2.0,-12014.58657607908,12014.58657607908,3138.0483761102078,10.0,116.83199064479038,-14308.219178082192,0,1,0,0
3,18.1213,4623.286625027576,-659.6383298513271,5.0,7.04,2.0,-11953.504066734855,11953.504066734855,3138.048376110209,10.0,116.83199064479044,-14308.219178082192,0,1,0,0
4,17.8739,4786.481147832817,-659.6383298513279,5.0,7.04,2.0,-11790.309543929648,11790.309543929648,3138.0483761102128,10.0,116.83199064479057,-14308.219178082192,0,1,0,0
5,17.1026,5295.260191647212,-659.63832985133,5.0,7.04,2.0,-11281.530500115356,11281.530500115356,3138.048376110223,10.0,116.83199064479095,-14308.219178082192,0,1,0,0
6,17.0801,5310.102054068869,-659.6383298513301,5.0,7.04,2.0,-11266.688637693705,11266.688637693705,3138.0483761102228,10.0,116.83199064479096,-14308.219178082192,0,1,0,0
7,16.3218,5810.305799595198,-659.6383298513322,5.0,7.04,2.0,-10766.484892167473,10766.484892167473,3138.0483761102323,10.0,116.83199064479133,-14308.219178082192,0,1,0,0
8,17.1956,5233.913826971032,-659.6383298513298,5.0,7.04,2.0,-11342.876864791526,11342.876864791526,3138.048376110222,10.0,116.8319906447909,-14308.219178082192,0,1,0,0
9,17.4003,5098.885860850447,-659.6383298513291,5.0,7.04,2.0,-11477.904830912083,11477.904830912083,3138.048376110219,10.0,116.8319906447908,-14308.219178082192,0,1,0,0
10,23.0713,1358.0768922630787,-659.6383298513091,5.0,7.04,2.0,-15218.713799498508,15218.713799498508,3138.048376110127,10.0,116.83199064478727,-14308.219178082192,0,1,0,0
11,24.6301,329.832663690696,-659.6383298513018,5.0,7.04,2.0,-16246.958028070549,16246.958028070549,3138.048376110093,10.0,116.83199064478598,-14308.219178082192,0,1,0,0
12,24.4788,429.6359429972142,-659.6383298513026,5.0,7.04,2.0,-16147.154748764066,16147.154748764066,3138.0483761100963,10.0,116.8319906447861,-14308.219178082192,0,1,0,0
13,23.7197,930.3673991874222,-659.6383298513063,5.0,7.04,2.0,-15646.423292574029,15646.423292574029,3138.048376110113,10.0,116.83199064478674,-14308.219178082192,0,1,0,0
