,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,25.45,8068.773133775744,738.1978274432652,5.0,7.57,2.0,-18787.1347084311,18787.1347084311,0.0,10.0,91.58110226320771,-9052.511415525114,0,1,0,0
1,4.96,23194.44661809033,738.1978274433114,5.0,7.57,2.0,-3661.4612241188247,3661.4612241188247,0.0,10.0,91.58110226309014,-9052.511415525114,0,1,0,0
2,9.76,19651.097046362167,738.1978274433047,5.0,7.57,2.0,-7204.810795846654,7204.810795846654,0.0,10.0,91.58110226310706,-9052.511415525114,0,1,0,0
3,12.63,17532.469281599704,738.1978274433001,5.0,7.57,2.0,-9323.43856060888,9323.43856060888,0.0,10.0,91.5811022631188,-9052.511415525114,0,1,0,0
4,23.77,9308.945483880594,738.1978274432716,5.0,7.57,2.0,-17546.962358326567,17546.962358326567,0.0,10.0,91.58110226319158,-9052.511415525114,0,1,0,0
5,17.52,13922.681905401643,738.1978274432898,5.0,7.57,2.0,-12933.225936806437,12933.225936806437,0.0,10.0,91.58110226314457,-9052.511415525114,0,1,0,0
6,16.14,14941.394907273485,738.197827443293,5.0,7.57,2.0,-11914.51293493475,11914.51293493475,0.0,10.0,91.58110226313697,-9052.511415525114,0,1,0,0
7,19.58,12401.994380868304,738.1978274432847,5.0,7.57,2.0,-14453.913461339514,14453.913461339514,0.0,10.0,91.58110226315796,-9052.511415525114,0,1,0,0
8,15.29,15568.86306060035,738.1978274432948,5.0,7.57,2.0,-11287.044781607978,11287.044781607978,0.0,10.0,91.5811022631323,-9052.511415525114,0,1,0,0
9,18.76,13007.316599371861,738.1978274432868,5.0,7.57,2.0,-13848.59124283606,13848.59124283606,0.0,10.0,91.5811022631525,-9052.511415525114,0,1,0,0
10,27.45,6592.377478889005,738.1978274432562,5.0,7.57,2.0,-20263.530363317383,20263.530363317383,0.0,10.0,91.5811022632305,-9052.511415525114,0,1,0,0
11,28.46,5846.797673171207,738.197827443251,5.0,7.57,2.0,-21009.110169034924,21009.110169034924,0.0,10.0,91.58110226324364,-9052.511415525114,0,1,0,0
12,29.24,5271.003367765383,738.1978274432465,5.0,7.57,2.0,-21584.904474440526,21584.904474440526,0.0,10.0,91.5811022632547,-9052.511415525114,0,1,0,0
13,31.16,3853.6635390741153,738.1978274432344,5.0,7.57,2.0,-23002.24430313118,23002.24430313118,0.0,10.0,91.58110226328581,-9052.511415525114,0,1,0,0
14,29.81,4850.230606122664,738.1978274432431,5.0,7.57,2.0,-22005.677236083076,22005.677236083076,0.0,10.0,91.58110226326333,-9052.511415525114,0,1,0,0
15,27.72,6393.064065479298,738.1978274432548,5.0,7.57,2.0,-20462.843776727022,20462.843776727022,0.0,10.0,91.58110226323419,-9052.511415525114,0,1,0,0
16,28.62,5728.686020780266,738.19782744325,5.0,7.57,2.0,-21127.221821425817,21127.221821425817,0.0,10.0,91.5811022632463,-9052.511415525114,0,1,0,0
17,27.1,6850.746718494183,738.1978274432579,5.0,7.57,2.0,-20005.16112371229,20005.16112371229,0.0,10.0,91.58110226322624,-9052.511415525114,0,1,0,0
18,33.47,2148.4265576799353,738.197827443216,5.0,7.57,2.0,-24707.48128452444,24707.48128452444,0.0,10.0,91.58110226333281,-9052.511415525114,0,1,0,0
