,lmp ($/MWh),profit ($/hr),net_power (MW),h_prod (kg/s),ng_price ($/million BTU),h2_price ($/kg),el_revenue ($/hr),el_cost ($/hr),ng_cost ($/hr),h2_revenue ($/hr),other_cost ($/hr),fixed_cost ($/hr),mode_power_only,mode_hydrogen_only,mode_hydrogen,mode_off
0,51.8995,-6601.8723965168065,567.0,1.0193028607033905,7.05,2.0,29427.0165,-29427.0165,16184.939109016417,2.038605721406781,670.1056425463178,16882.420091324202,0,0,1,0
1,29.0592,-6958.294797678544,-165.03116517321104,5.0,7.05,2.0,-4795.673635001374,4795.673635001374,12934.966323305083,10.0,648.6374993787923,16882.420091324202,0,0,1,0
2,21.6044,-5504.783476607204,-222.66686216975415,5.0,7.05,2.0,-4810.583957060237,4810.583957060237,12018.026366525264,10.0,642.755832561722,16882.420091324202,0,0,1,0
3,19.2574,-4963.487794756324,-238.45201350474784,5.0,7.05,2.0,-4591.965804866331,4591.965804866331,11813.598661828346,10.0,646.1451169578294,16882.420091324202,0,0,1,0
4,13.7991,-3568.1515329258896,-272.2009808599271,5.0,7.05,2.0,-3756.1285549842196,3756.1285549842196,11453.136368983864,10.0,661.5916173525122,16882.420091324202,0,0,1,0
5,10.1304,-2530.917976824515,-293.032837385192,5.0,7.05,2.0,-2968.539855846949,2968.539855846949,11286.870538746422,10.0,677.1445212877884,16882.420091324202,0,0,1,0
6,11.7089,-2986.551130879041,-284.2280895848755,5.0,7.05,2.0,-3327.9982781403482,3327.9982781403482,11351.656789344683,10.0,669.983717592291,16882.420091324202,0,0,1,0
7,10.3761,-2602.7497118776605,-291.6771802818913,5.0,7.05,2.0,-3026.471590322932,3026.471590322932,11296.312177090473,10.0,675.9848950944385,16882.420091324202,0,0,1,0
8,7.3122,-1683.5426909774983,-308.2173062503428,5.0,7.05,2.0,-2253.7465867637566,2253.7465867637566,11194.693953313694,10.0,691.58624373246,16882.420091324202,0,0,1,0
9,1.4592,208.3661896328934,-337.86660771489136,5.0,7.05,2.0,-493.01495397756946,493.01495397756946,11089.739378052429,10.0,727.8139179881981,16882.420091324202,0,0,1,0
10,19.3011,-4973.901898431337,-238.1659566246538,5.0,7.05,2.0,-4596.864945408106,4596.864945408106,11817.107890573456,10.0,646.0627808482976,16882.420091324202,0,0,1,0
11,21.5813,-5499.638026378921,-222.82664858086284,5.0,7.05,2.0,-4808.888751018175,4808.888751018175,12015.848977214026,10.0,642.7785735891332,16882.420091324202,0,0,1,0
12,26.4114,-6491.635305351379,-187.10083333122768,5.0,7.05,2.0,-4941.594949444387,4941.594949444387,12554.304395875339,10.0,643.2210791204745,16882.420091324202,0,0,1,0
13,27.762,-6736.970401668379,-176.1108052983499,5.0,7.05,2.0,-4889.18817669279,4889.18817669279,12739.570899913491,10.0,645.4586826980592,16882.420091324202,0,0,1,0
14,28.2766,-6826.486592999153,-171.78125940220343,5.0,7.05,2.0,-4857.389959612346,4857.389959612346,12814.917842051784,10.0,646.5930137166301,16882.420091324202,0,0,1,0
15,30.8325,-7236.823766085902,-148.89719980602925,5.0,7.05,2.0,-4590.872913019397,4590.872913019397,13234.106888476368,10.0,654.8312204333295,16882.420091324202,0,0,1,0
16,32.0608,-7412.430440800586,-136.9143012841424,5.0,7.05,2.0,-4389.5820306106325,4389.5820306106325,13466.811706824008,10.0,660.5593274769767,16882.420091324202,0,0,1,0
17,25.9138,-6397.555083134619,-191.02444926140402,5.0,7.05,2.0,-4950.1693732701715,4950.1693732701715,12490.302143348068,10.0,642.6514738737933,16882.420091324202,0,0,1,0
18,24.2744,-6074.0572984550645,-203.52481054544415,5.0,7.05,2.0,-4940.44266110433,4940.44266110433,12294.197251563626,10.0,641.6721405188217,16882.420091324202,0,0,1,0
19,22.6858,-5741.492132827166,-215.07954052607147,5.0,7.05,2.0,-4879.2514404663525,4879.2514404663525,12123.890858387735,10.0,641.9407457305225,16882.420091324202,0,0,1,0
20,22.3205,-5662.450314440966,-217.66646724906684,5.0,7.05,2.0,-4858.424382232796,4858.424382232796,12087.25515774293,10.0,642.1607569684022,16882.420091324202,0,0,1,0
21,21.8324,-5555.371331741467,-221.08472785205655,5.0,7.05,2.0,-4826.810212357239,4826.810212357239,12039.702715499501,10.0,642.5431653699069,16882.420091324202,0,0,1,0
22,19.9892,-5136.225309902854,-233.62389230336487,5.0,7.05,2.0,-4669.954708030421,4669.954708030421,11873.806909475721,10.0,644.8602117650637,16882.420091324202,0,0,1,0
23,17.2067,-4460.942068097847,-251.5724322011389,5.0,7.05,2.0,-4328.731369155337,4328.731369155337,11660.656881236033,10.0,650.7794262765963,16882.420091324202,0,0,1,0
24,6.1916,-1334.8606804592841,-314.0799697913029,5.0,7.05,2.0,-1944.6575409598313,1944.6575409598313,11165.918222837488,10.0,697.8912201624137,16882.420091324202,0,0,1,0
25,6.7112,-1497.3543212276722,-311.3733413556884,5.0,7.05,2.0,-2089.688768506296,2089.688768506296,11178.723421825622,10.0,694.9290512878478,16882.420091324202,0,0,1,0
26,7.9729,-1886.0269345229187,-304.7155174091264,5.0,7.05,2.0,-2429.466348751224,2429.466348751224,11213.712237835543,10.0,688.0161312000907,16882.420091324202,0,0,1,0
27,7.9182,-1869.351029716728,-305.00673933046914,5.0,7.05,2.0,-2415.104363366521,2415.104363366521,11212.078853222449,10.0,688.3074971908961,16882.420091324202,0,0,1,0
28,11.0219,-2789.957971896768,-288.0881661212086,5.0,7.05,2.0,-3175.278958171349,3175.278958171349,11322.249257707024,10.0,673.0155568699032,16882.420091324202,0,0,1,0
29,16.6447,-4318.573622171788,-255.0701558229238,5.0,7.05,2.0,-4245.56622262582,4245.56622262582,11622.583669602607,10.0,652.303760820302,16882.420091324202,0,0,1,0
